"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","m1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando accade qualcosa di doloroso, cerco di tenere una visione equilibrata della situazione",NA,"Quasi mai",1,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When something painful happens I try to take a balanced view of the situation.","Almost never"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","m1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando accade qualcosa di doloroso, cerco di tenere una visione equilibrata della situazione",NA,NA,2,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When something painful happens I try to take a balanced view of the situation.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","m1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando accade qualcosa di doloroso, cerco di tenere una visione equilibrata della situazione",NA,NA,3,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When something painful happens I try to take a balanced view of the situation.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","m1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando accade qualcosa di doloroso, cerco di tenere una visione equilibrata della situazione",NA,NA,4,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When something painful happens I try to take a balanced view of the situation.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","m1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando accade qualcosa di doloroso, cerco di tenere una visione equilibrata della situazione",NA,"Quasi sempre",5,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When something painful happens I try to take a balanced view of the situation.","Almost always"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","i1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando mi sento giù, ho l’impressione che la maggior parte delle altre persone sia probabilmente più felice di me",NA,"Quasi mai",1,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m feeling down, I tend to feel like most other people are probably happier than I am.","Almost never"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","i1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando mi sento giù, ho l’impressione che la maggior parte delle altre persone sia probabilmente più felice di me",NA,NA,2,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m feeling down, I tend to feel like most other people are probably happier than I am.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","i1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando mi sento giù, ho l’impressione che la maggior parte delle altre persone sia probabilmente più felice di me",NA,NA,3,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m feeling down, I tend to feel like most other people are probably happier than I am.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","i1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando mi sento giù, ho l’impressione che la maggior parte delle altre persone sia probabilmente più felice di me",NA,NA,4,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m feeling down, I tend to feel like most other people are probably happier than I am.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","i1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando mi sento giù, ho l’impressione che la maggior parte delle altre persone sia probabilmente più felice di me",NA,"Quasi sempre",5,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m feeling down, I tend to feel like most other people are probably happier than I am.","Almost always"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","ch1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Cerco di vedere i miei difetti come parte della condizione umana",NA,"Quasi mai",1,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"I try to see my failings as part of the human condition.","Almost never"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","ch1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Cerco di vedere i miei difetti come parte della condizione umana",NA,NA,2,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"I try to see my failings as part of the human condition.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","ch1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Cerco di vedere i miei difetti come parte della condizione umana",NA,NA,3,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"I try to see my failings as part of the human condition.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","ch1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Cerco di vedere i miei difetti come parte della condizione umana",NA,NA,4,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"I try to see my failings as part of the human condition.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","ch1","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Cerco di vedere i miei difetti come parte della condizione umana",NA,"Quasi sempre",5,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"I try to see my failings as part of the human condition.","Almost always"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","sk2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando sto attraversando un momento molto difficile, do a me stesso/a la cura e la tenerezza di cui ho bisogno",NA,"Quasi mai",1,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m going through a very hard time, I give myself the caring and tenderness I need.","Almost never"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","sk2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando sto attraversando un momento molto difficile, do a me stesso/a la cura e la tenerezza di cui ho bisogno",NA,NA,2,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m going through a very hard time, I give myself the caring and tenderness I need.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","sk2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando sto attraversando un momento molto difficile, do a me stesso/a la cura e la tenerezza di cui ho bisogno",NA,NA,3,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m going through a very hard time, I give myself the caring and tenderness I need.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","sk2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando sto attraversando un momento molto difficile, do a me stesso/a la cura e la tenerezza di cui ho bisogno",NA,NA,4,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m going through a very hard time, I give myself the caring and tenderness I need.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","sk2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando sto attraversando un momento molto difficile, do a me stesso/a la cura e la tenerezza di cui ho bisogno",NA,"Quasi sempre",5,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m going through a very hard time, I give myself the caring and tenderness I need.","Almost always"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","m2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando qualcosa mi sconvolge cerco di tenere le mie emozioni in equilibrio",NA,"Quasi mai",1,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When something upsets me I try to keep my emotions in balance.","Almost never"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","m2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando qualcosa mi sconvolge cerco di tenere le mie emozioni in equilibrio",NA,NA,2,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When something upsets me I try to keep my emotions in balance.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","m2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando qualcosa mi sconvolge cerco di tenere le mie emozioni in equilibrio",NA,NA,3,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When something upsets me I try to keep my emotions in balance.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","m2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando qualcosa mi sconvolge cerco di tenere le mie emozioni in equilibrio",NA,NA,4,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When something upsets me I try to keep my emotions in balance.",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","m2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando qualcosa mi sconvolge cerco di tenere le mie emozioni in equilibrio",NA,"Quasi sempre",5,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When something upsets me I try to keep my emotions in balance.","Almost always"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","i2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando non riesco in qualcosa di importante per me, tendo a sentirmi solo/a nel mio fallimento",NA,"Quasi mai",1,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I fail at something that’s important to me, I tend to feel alone in my failure","Almost never"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","i2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando non riesco in qualcosa di importante per me, tendo a sentirmi solo/a nel mio fallimento",NA,NA,2,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I fail at something that’s important to me, I tend to feel alone in my failure",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","i2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando non riesco in qualcosa di importante per me, tendo a sentirmi solo/a nel mio fallimento",NA,NA,3,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I fail at something that’s important to me, I tend to feel alone in my failure",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","i2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando non riesco in qualcosa di importante per me, tendo a sentirmi solo/a nel mio fallimento",NA,NA,4,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I fail at something that’s important to me, I tend to feel alone in my failure",NA
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","i2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando non riesco in qualcosa di importante per me, tendo a sentirmi solo/a nel mio fallimento",NA,"Quasi sempre",5,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I fail at something that’s important to me, I tend to feel alone in my failure","Almost always"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","oi2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando mi sento giù, tendo a ossessionarmi e fissarmi su tutto ciò che è sbagliato",NA,"Quasi mai",1,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m feeling down I tend to obsess and fixate on everything that’s wrong.","Almost never"
"selfcompassionscale_shortform_fuochi_2025","selfcompassionscale_shortform_fuochi_2025_1","oi2","Self-Compassion Scale Short Form (SCS-SF; Raes, Pommier, Neff & Van Gucht, 2011), Italian version (Fuochi, Voci & Moè, 2025; items from Veneziani, Fuochi & Voci, 2017)","Italian","Per ogni domanda indica quanto spesso ti comporti nella maniera indicata. La scala di risposta va da 1 = Quasi mai a 5 = Quasi sempre",NA,"Quando mi sento giù, tendo a ossessionarmi e fissarmi su tutto ciò che è sbagliato",NA,NA,2,"Please read each statement carefully before answering. Indicate how often you behave in the stated manner, using the following scale:",NA,"When I’m feeling down I tend to obsess and fixate on everything that’s wrong.",NA
