table,note
marcussonclavertz_2019_velten,"instructions is the paper's Methods description of the task (third person, quoted verbatim from the article), not the on-screen wording, which the deposit does not contain."
marcussonclavertz_2019_velten,"option_text is populated only for the two labelled endpoints (resp 1 'very unhappy', resp 9 'very happy'); the value labels for 2-8 are bare digits, so those rows are left blank rather than padded with their own number."
marcussonclavertz_2019_velten,"Rights: no fee, permission-required, non-commercial, no-derivatives or no-redistribution clause is locatable for the Velten statement pool; the wording is published in full in this CC BY 4.0 PLOS ONE article (Table 1 and S2 File), and the items are drawn from Jennings et al. and Lessard plus statements the authors wrote themselves. Not blocked."
marcussonclavertz_2019_velten,"Paper-internal inconsistency, not a data problem: the Methods list 'I'm completely alone' among four negative statements excluded from the Jennings et al. pool, yet it is administered as v16 in the deposit. The .sav label is what shipped."
marcussonclavertz_2019_velten,"Sanity read of the deposit means matches the labels' content and the paper's category means: v2 'I feel worthless' 2.29, v41 'It's great to be alive' 7.88, v32 'Today is just an ordinary day' 5.37, v75 'New Mexico is in the United States' 5.68 vs the paper's 3.15 negative / 6.84 positive / 5.41 neutral-self / 5.74 neutral-facts."
marquessanchez_2023_kidmed,"Pass with caveats. (1) The study (PLOS ONE 10.1371/journal.pone.0289553) does not publish its questionnaire and its S1 .sav carries no variable or value labels for the 16 ALI* columns, so no administered wording is recoverable within the deposit or the paper; the shipped Spanish is the standard validated Spanish KIDMED (Serra-Majem et al. 2004) copied verbatim from Appendix C of Children 2025 (PMC12468642, CC BY), and the English _translated column is the instrument's own published English wording copied from Table 4 of J Clin Med 2025 (PMC12027799, CC BY). It is canonical wording, not a transcript of this study's form. (2) ALIDES is stored INVERTED relative to KIDMED item 12 as worded: it enters the study's own ALI total with +1 and is absent from the study's own ALIMH negative-items composite, and 79.6% of respondents are at 1 -- impossible for 'skips breakfast'. option_text for ALIDES is therefore flipped (resp=1 = 'No', resp=0 = 'Si'); the other 15 items are resp=1 = 'Si'. (3) No instructions are shipped: the study published none, and the third-party Spanish source's instruction line is a parent-report framing ('con respecto a su hijo/a') that does not apply to this self-report adolescent administration. (4) Incidental: the study's own ALI total omits ALIAO (olive oil) from the sum and reproduces exactly in 230/234 complete cases; this affects the total column only, which is not in the IRW table."
mancone_2024_ravlt_recall,"AUDIT WARN EXPLAINED (Step 5c): audit_batch.R WARNs '100% of rows have blank item_text | 100% of rows have blank option_text'. Both are correct and expected, and NEITHER is an itemtext defect. item_text: the five items are the same 15-word RAVLT list read five times, so no per-item wording exists, and neither PeerJ 10.7717/peerj.18195 nor its only supplement (peerj-12-18195-s001.sav) publishes the stimulus list; authoring one would be IRW prose. option_text: resp is a raw count of words recalled (3-15), not an option scale, and padding an unlabelled level with its own number is barred. This is a property of the instrument and of the response data, not of the extraction."
malinowska_2021_saq_nurses,"ORCHESTRATOR STEP 5b RE-CHECK, CONFIRMED. The agent's public_note claim that resp=6 is 'Nie dotyczy' (not applicable) rather than a sixth agreement level was re-verified independently against live data: bezp_35 carries 193 of its 1133 responses at resp=6 (17.03%), against 3.60% for the next-highest item (bezp_25, 38/1055). The agent's reported 17.03% vs 3.60% reproduces exactly. resp=6 should be treated as missing, not as a scale point."
malinowska_2021_saq_physicians,"ORCHESTRATOR STEP 5b RE-CHECK, CONFIRMED. Same resp=6 = 'Nie dotyczy' claim re-verified independently: bezp_35 carries 122 of 729 responses at resp=6 (16.74%), against 20 for the next item (kier_25a). The agent's reported '122 vs 20' reproduces exactly. resp=6 should be treated as missing."
marquessanchez_2023_kidmed,"ORCHESTRATOR STEP 5b RE-CHECK, CONFIRMED. The agent's public_note claim that ALIDES is stored inverted relative to KIDMED item 12 ('skips breakfast') was re-verified independently against live data: ALIDES sits at resp=1 for 79.57% of respondents (187/235), the third-highest endorsement of the 16 items, behind only ALIAO (98.30%) and ALILAC (84.68%). The agent's reported 79.6% reproduces exactly. A near-80% endorsement rate is not credible for 'skips breakfast', which corroborates the inversion; the flipped option_text shipped for this item is correct."
