"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_3","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Imati nezavisne stručne subjekte koji nadziru upotrebu i zloupotrebu VI u društvu, uključujući javni sektor, i informišu građane.",NA,"Uopšte nije važno",1,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_3","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Imati nezavisne stručne subjekte koji nadziru upotrebu i zloupotrebu VI u društvu, uključujući javni sektor, i informišu građane.",NA,"Malo važno",2,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_3","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Imati nezavisne stručne subjekte koji nadziru upotrebu i zloupotrebu VI u društvu, uključujući javni sektor, i informišu građane.",NA,"Umjereno važno",3,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_3","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Imati nezavisne stručne subjekte koji nadziru upotrebu i zloupotrebu VI u društvu, uključujući javni sektor, i informišu građane.",NA,"Važno",4,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_3","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Imati nezavisne stručne subjekte koji nadziru upotrebu i zloupotrebu VI u društvu, uključujući javni sektor, i informišu građane.",NA,"Vrlo važno",5,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_4","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Usvajanje i primjena samoregulisajućeg kodeksa ponašanja ili seta etičkih smjernica pri razvoju ili korištenju proizvoda VI.",NA,"Uopšte nije važno",1,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_4","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Usvajanje i primjena samoregulisajućeg kodeksa ponašanja ili seta etičkih smjernica pri razvoju ili korištenju proizvoda VI.",NA,"Malo važno",2,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_4","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Usvajanje i primjena samoregulisajućeg kodeksa ponašanja ili seta etičkih smjernica pri razvoju ili korištenju proizvoda VI.",NA,"Umjereno važno",3,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_4","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Usvajanje i primjena samoregulisajućeg kodeksa ponašanja ili seta etičkih smjernica pri razvoju ili korištenju proizvoda VI.",NA,"Važno",4,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_4","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Usvajanje i primjena samoregulisajućeg kodeksa ponašanja ili seta etičkih smjernica pri razvoju ili korištenju proizvoda VI.",NA,"Vrlo važno",5,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_5","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Pružanje jasnih i transparentnih informacija od strane pružaoca usluga koje opisuju svrhu, ograničenja i korištenje podataka proizvoda VI.",NA,"Uopšte nije važno",1,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_5","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Pružanje jasnih i transparentnih informacija od strane pružaoca usluga koje opisuju svrhu, ograničenja i korištenje podataka proizvoda VI.",NA,"Malo važno",2,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_5","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Pružanje jasnih i transparentnih informacija od strane pružaoca usluga koje opisuju svrhu, ograničenja i korištenje podataka proizvoda VI.",NA,"Umjereno važno",3,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_5","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Pružanje jasnih i transparentnih informacija od strane pružaoca usluga koje opisuju svrhu, ograničenja i korištenje podataka proizvoda VI.",NA,"Važno",4,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_5","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Pružanje jasnih i transparentnih informacija od strane pružaoca usluga koje opisuju svrhu, ograničenja i korištenje podataka proizvoda VI.",NA,"Vrlo važno",5,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_6","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Formiranje dizajnerskih timova koji promovišu raznolikost i društvenu uključenost (npr. rodnu raznolikost, različitu stručnost, etničku pripadnost, itd.) i konsultacije s različitim akterima tokom cijelog životnog ciklusa proizvoda VI.",NA,"Uopšte nije važno",1,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_6","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Formiranje dizajnerskih timova koji promovišu raznolikost i društvenu uključenost (npr. rodnu raznolikost, različitu stručnost, etničku pripadnost, itd.) i konsultacije s različitim akterima tokom cijelog životnog ciklusa proizvoda VI.",NA,"Malo važno",2,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_6","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Formiranje dizajnerskih timova koji promovišu raznolikost i društvenu uključenost (npr. rodnu raznolikost, različitu stručnost, etničku pripadnost, itd.) i konsultacije s različitim akterima tokom cijelog životnog ciklusa proizvoda VI.",NA,"Umjereno važno",3,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_6","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Formiranje dizajnerskih timova koji promovišu raznolikost i društvenu uključenost (npr. rodnu raznolikost, različitu stručnost, etničku pripadnost, itd.) i konsultacije s različitim akterima tokom cijelog životnog ciklusa proizvoda VI.",NA,"Važno",4,NA,NA,NA,NA,"Bosnian/Croatian"
"karajko2025_ai_governance","karajko2025_ai_governance_1","p12_6","Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",NA,"P12. Koliko su Vam važni sljedeći koraci za povećanje povjerenja u VI? Molimo Vas da koristite skalu od 1 do 5 za svoj odgovor.","Formiranje dizajnerskih timova koji promovišu raznolikost i društvenu uključenost (npr. rodnu raznolikost, različitu stručnost, etničku pripadnost, itd.) i konsultacije s različitim akterima tokom cijelog životnog ciklusa proizvoda VI.",NA,"Vrlo važno",5,NA,NA,NA,NA,"Bosnian/Croatian"
