"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X3","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"In der Veranstaltung fühle ich mich wohler.",NA,"Stimme überhaupt nicht zu",1,"I feel more comfortable during the session.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X3","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"In der Veranstaltung fühle ich mich wohler.",NA,"Stimme nicht zu",2,"I feel more comfortable during the session.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X3","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"In der Veranstaltung fühle ich mich wohler.",NA,"Teils/Teils",3,"I feel more comfortable during the session.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X3","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"In der Veranstaltung fühle ich mich wohler.",NA,"Stimme zu",4,"I feel more comfortable during the session.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X3","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"In der Veranstaltung fühle ich mich wohler.",NA,"Stimme voll und ganz zu",5,"I feel more comfortable during the session.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X4","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich finde es unangenehm, wenn mein Name in der Seminargruppe genannt wird.",NA,"Stimme überhaupt nicht zu",1,"I find it uncomfortable when my name is mentioned in the seminar group.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X4","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich finde es unangenehm, wenn mein Name in der Seminargruppe genannt wird.",NA,"Stimme nicht zu",2,"I find it uncomfortable when my name is mentioned in the seminar group.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X4","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich finde es unangenehm, wenn mein Name in der Seminargruppe genannt wird.",NA,"Teils/Teils",3,"I find it uncomfortable when my name is mentioned in the seminar group.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X4","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich finde es unangenehm, wenn mein Name in der Seminargruppe genannt wird.",NA,"Stimme zu",4,"I find it uncomfortable when my name is mentioned in the seminar group.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X4","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich finde es unangenehm, wenn mein Name in der Seminargruppe genannt wird.",NA,"Stimme voll und ganz zu",5,"I find it uncomfortable when my name is mentioned in the seminar group.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X5","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich fühle mich besser auf Prüfungen vorbereitet.",NA,"Stimme überhaupt nicht zu",1,"I feel better prepared for examinations.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X5","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich fühle mich besser auf Prüfungen vorbereitet.",NA,"Stimme nicht zu",2,"I feel better prepared for examinations.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
