source,journal,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files
plos,plosone,10.1371/journal.pone.0111074,The Influence of a Working Memory Task on Affective Perception of Facial Expressions,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0111074,unknown,download_failed,via Data Availability link https://datadryad.org/dataset/doi:10.5061/dryad.q0f8k | 401 Client Error: Unauthorized for url: https://datadryad.org/api/v2/files/59886/download,The authors confirm that all data underlying the findings are fully available without restriction. All relevant data have been deposited to Dryad: doi:10.5061/dryad.q0f8k.,https://doi.org/10.5061/dryad.q0f8k,wm_data.csv,,,,,
plos,plosone,10.1371/journal.pone.0328256,"ATP synthase inhibition, an overlooked confounding factor in the mitochondrial stress test",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0328256,cc-by,no_usable_file,"via Data Availability link https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/S6XUE3 | no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",All data included in the manuscript are available from the DOI:10.5683/SP3/S6XUE3.,https://doi.org/10.5683/SP3/S6XUE3,,,,,,
plos,plosone,10.1371/journal.pone.0278372,"Stress, subjective wellbeing and self-knowledge in higher education teachers: A pilot study through bodyfulness approaches",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0278372,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://doi.org/10.5061/dryad.3j9kd51n1,All data are available from the Dryad Digital Repository:  https://doi.org/10.5061/dryad.3j9kd51n1  Sharing link:  https://datadryad.org/stash/share/3YTJpA-RFXa4AU3N31jDKhMFs_MWeaV2FRK5tBCX-Pc .,https://doi.org/10.5061/dryad.3j9kd51n1,,,,,,
plos,plosone,10.1371/journal.pone.0229487,"The psychosocial wellbeing of orphans: The case of early school leavers in socially depressed environment in Mpumalanga Province, South Africa",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0229487,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://doi.org/10.5061/dryad.v6wwpzgrc,All relevant data are available at  https://doi.org/10.5061/dryad.v6wwpzgrc .,https://doi.org/10.5061/dryad.v6wwpzgrc,,,,,,
plos,plosone,10.1371/journal.pone.0335525,Moral violations lead to demeaning: Non-disclosure of HIV undermines perceived psychological needs,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0335525,cc-by,human_assistance,"via Data Availability link https://figshare.com/articles/dataset/Non-disclosure_of_HIV_Diminishes_Moral_Acceptability_and_Leads_to_Demeaning_Minimizing_Psychological_Needs_but_Not_Physical_Needs/27134031 | resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, resp_scale_mixed",All data and code can be found at the following DOI: 10.6084/m9.figshare.27134031.,https://doi.org/10.6084/m9.figshare.27134031,DF_FINAL.xlsx,1904,272,7,1.0,0
plos,plosone,10.1371/journal.pone.0288012,Development and psychometric evidence of the Academic Engagement Scale (USAES) in Mexican college students,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288012,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://doi.org/10.5061/dryad.4j0zpc8hc,https://doi.org/10.5061/dryad.4j0zpc8hc .,https://doi.org/10.5061/dryad.4j0zpc8hc,,,,,,
plos,plosone,10.1371/journal.pone.0159910,An Exploration of Social Functioning in Young People with Eating Disorders: A Qualitative Study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0159910,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://doi.org/10.6084/m9.figshare.3184702,Data (transcripts) can be accessed freely at this location:  10.6084/m9.figshare.3184702 .,https://doi.org/10.6084/m9.figshare.3184702,,,,,,
plos,plosone,10.1371/journal.pone.0318063,Measuring real-time violence exposure and its impact on intimate partner violence perpetration among adolescents,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0318063,unknown,download_failed,via Data Availability link https://datadryad.org/dataset/doi:10.5061/dryad.931zcrjw3 | 401 Client Error: Unauthorized for url: https://datadryad.org/api/v2/files/4625042/download,Anonymized data are made available through Dryad at doi:10.5061/dryad.931zcrjw3.,https://doi.org/10.5061/dryad.931zcrjw3,MobileIPVdata_18Oct24.csv,,,,,
plos,plosone,10.1371/journal.pone.0117329,Prevalence of Undiagnosed Depression among Persons with Hypertension and Associated Risk Factors: A Cross-Sectional Study in Urban Nepal,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0117329,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://dx.doi.org/10.6084/m9.figshare.1254085,All data files are available from the Figshare database (accession number  http://dx.doi.org/10.6084/m9.figshare.1254085 ),http://dx.doi.org/10.6084/m9.figshare.1254085,,,,,,
plos,plosone,10.1371/journal.pone.0342272,What type of relationship is learned during visual statistical learning?,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0342272,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://data.ru.nl/collections/di/dccn/DSC_3018054.02_975,All data and code used for the analyses are freely available on the Donders Repository ( https://doi.org/10.34973/bv75-q239) .,https://doi.org/10.34973/bv75-q239,,,,,,
plos,plosone,10.1371/journal.pone.0144049,Development and Psychometric Evaluation of an Instrument to Assess Cross-Cultural Competence of Healthcare Professionals (CCCHP),https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0144049,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://dx.doi.org/10.6084/m9.figshare.1328024,"The authors confirm that all data underlying the principal component analysis are available via figshare. The corresponding doi is:  http://dx.doi.org/10.6084/m9.figshare.1328024 . This data will also be made available to all interested researchers upon request. Contact person: G. Längst,  Gerda.Lae",http://dx.doi.org/10.6084/m9.figshare.1328024,,,,,,
plos,plosone,10.1371/journal.pone.0157294,"Borderline Personality Disorder Symptoms in College Students: The Complex Interplay between Alexithymia, Emotional Dysregulation and Rumination",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0157294,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://dx.doi.org/10.6084/m9.figshare.3204367,The data file utilized in the study is available from the Figshare repository at  http://dx.doi.org/10.6084/m9.figshare.3204367 .,http://dx.doi.org/10.6084/m9.figshare.3204367,,,,,,
plos,plosone,10.1371/journal.pone.0341234,Children’s perspectives of their everyday food practices: insights to inform policy and interventions,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0341234,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://researchdatafinder.qut.edu.au/display/n24166,Data are available from the Queensland Univerity of Technology Institutional Data Repository (DOI  https://doi.org/10.25912/RDF_1754359673386) .,https://doi.org/10.25912/RDF_1754359673386,,,,,,
plos,plosone,10.1371/journal.pone.0244530,"Depression, anxiety symptoms, Insomnia, and coping during the COVID-19 pandemic period among individuals living with disabilities in Ethiopia, 2020",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0244530,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://doi.org/10.5061/dryad.bnzs7h495,The data used for this study are available at  https://doi.org/10.5061/dryad.bnzs7h495 .,https://doi.org/10.5061/dryad.bnzs7h495,,,,,,
plos,plosone,10.1371/journal.pone.0237860,Rigid head-neck responses to unpredictable perturbations in patients with long standing neck pain does not change with treatment,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0237860,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://doi.org/10.18710/AQCGJX,The dataset for the current study is available at  https://dataverse.no/dataset.xhtml?persistentId=doi:10.18710/AQCGJX .,https://doi.org/10.18710/AQCGJX,,,,,,
plos,plosone,10.1371/journal.pone.0234095,"Validity, reliability and cut-offs of the Patient Health Questionnaire-9 as a screening tool for depression among patients living with epilepsy in Rwanda",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0234095,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://doi.org/10.5061/dryad.76hdr7stc,The data underlying this study have been uploaded to Dryad and are accessible using the following link:  https://doi.org/10.5061/dryad.76hdr7stc .,https://doi.org/10.5061/dryad.76hdr7stc,,,,,,
plos,plosone,10.1371/journal.pone.0326169,"Factorial structure of the patient health questionnaire-9, generalized anxiety disorder-7 and berger HIV stigma scale-short form among adolescents living with HIV in Ghana",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0326169,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://doi.org/10.17632/g2n474d3pt.2,"Data is available as “Mental health burden in adolescents living with HIV”, Mendeley Data, V2, doi:  10.17632/g2n474d3pt.2",https://doi.org/10.17632/g2n474d3pt.2,,,,,,
plos,plosone,10.1371/journal.pone.0270178,The unified protocol as an internet-based intervention for emotional disorders: Randomized controlled trial,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0270178,cc-by,no_usable_file,"via Data Availability link https://osf.io/7aw3v/ | no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)","De-identified data that support the findings of this study are available on OSF at 10.17605/OSF.IO/7AW3V. In this data set, information on demographics and diagnoses are not included to ensure privacy of participants.",https://doi.org/10.17605/OSF.IO/7AW3V,,,,,,
plos,plosone,10.1371/journal.pone.0147817,Corticotropin-Releasing Hormone Receptor 2 Gene Variants in Irritable Bowel Syndrome,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0147817,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://dx.doi.org/10.6084/m9.figshare.1543516,All data are fully available without restriction. All data and figure files are available from the Figshare database (accession number:  http://dx.doi.org/10.6084/m9.figshare.1543516 ).,http://dx.doi.org/10.6084/m9.figshare.1543516,,,,,,
plos,plosone,10.1371/journal.pone.0149322,Associations between Single-Nucleotide Polymorphisms in Corticotropin-Releasing Hormone-Related Genes and Irritable Bowel Syndrome,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0149322,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://dx.doi.org/10.6084/m9.figshare.1528154,All data and figure files are available from the Figshare database ( http://dx.doi.org/10.6084/m9.figshare.1528154 ).,http://dx.doi.org/10.6084/m9.figshare.1528154,,,,,,
plos,plosone,10.1371/journal.pone.0334405,Caregiver psychological burden of RSV Hospitalization of children 2 years of age and under,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0334405,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://doi.org/10.5061/dryad.9zw3r22tx,All relevant data are publicly available from the Dryad repository ( https://doi.org/10.5061/dryad.9zw3r22tx) .,https://doi.org/10.5061/dryad.9zw3r22tx,,,,,,
plos,plosone,10.1371/journal.pone.0129403,Patients’ Experiences with and Attitudes towards a Diabetes Patient Web Portal,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0129403,cc-by,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://doi.org/10.5061/dryad.f4c78,Data are available from Dryad Digital Repository. doi: 10.5061/dryad.f4c78 .,https://doi.org/10.5061/dryad.f4c78,,,,,,
plos,plosone,10.1371/journal.pone.0305305,"Feasibility and acceptability for LION, a fully remote, randomized clinical trial within the VA for light therapy to improve sleep in Veterans with and without TBI: An MTBI<sup>2</sup> sponsored protocol",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0305305,cc0,external_unresolved,no tabular-format Supporting Information file; data link on a host with no resolver: https://doi.org/10.5061/dryad.dfn2z35bz,The data underlying this article is freely accessible via Dryad: DOI  10.5061/dryad.dfn2z35bz .,https://doi.org/10.5061/dryad.dfn2z35bz,,,,,,
plos,plosone,10.1371/journal.pone.0233119,"Internal consistency reliability, construct validity, and item response characteristics of the Kessler 6 scale among hospital nurses in Vietnam",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0233119,cc-by,human_assistance,"via Data Availability link https://figshare.com/articles/Internal_consistency_reliability_construct_validity_and_item_response_characteristics_of_the_Kessler_6_scale_among_hospital_nurses_in_Vietnam_a_dataset/12005511/2 | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, resp_scale_mixed",All data files are available from the Figshare database (DOI:  10.6084/m9.figshare.12005511.v2 ).,https://doi.org/10.6084/m9.figshare.12005511.v2,Datadepository-ValidationK605.02.19.xlsx,57776,949,61,0.998,0
plos,plosone,10.1371/journal.pone.0204006,A longitudinal study of infants’ early speech production and later letter identification,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0204006,cc-by,not_item_response,via Data Availability link https://figshare.com/articles/Farquharson_data_5_21_18_xls/6332000/1 | Does NOT look like item-response data — not a candidate for IRW. | 99% of responses are unique (real items reuse a small scale; this looks like a results table) | 99% of resp values are non-integer — ordinal item responses are almost always integer-valued,Our anonymized dataset is available on figshare:  https://doi.org/10.6084/m9.figshare.6332000.v1 .,https://doi.org/10.6084/m9.figshare.6332000.v1,Farquharson_data_5.21.18.xls,74,13,6,0.9487,0
plos,plosone,10.1371/journal.pone.0229310,"Zen meditation neutralizes emotional evaluation, but not implicit affective processing of words",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0229310,cc-by,human_assistance,"via Data Availability link https://figshare.com/articles/Zen_meditation_neutralizes_emotional_evaluation_but_not_implicit_affective_processing_of_words/11591838/1 | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, resp_scale_mixed",We provided the minimal anonymized data set necessary to replicate the study findings in the public repository Figshare. DOI:  https://doi.org/10.6084/m9.figshare.11591838.v1,https://doi.org/10.6084/m9.figshare.11591838.v1,"Response Time Data, Lusnig, Radach, Mueller, Hofmann, 2020.xlsx",42096,7016,6,1.0,4
plos,plosone,10.1371/journal.pone.0218518,The validity of the Strengths and Difficulties Questionnaire (SDQ) for children with ADHD symptoms,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0218518,cc-by,good,"via Data Availability link https://figshare.com/articles/sdq_PT_csv/7299914/1 | Passed (no errors); 4 note(s) to glance at before submitting. | QC warnings to review: resp_direction*, imputed_values*, multi_scale*, item_scale_outlier",All data is available from the following database:  10.6084/m9.figshare.7299914.v1 .,https://doi.org/10.6084/m9.figshare.7299914.v1,sdq_PT.csv,25450,250,102,0.998,0
plos,plosone,10.1371/journal.pone.0221909,World’s fastest brain-computer interface: Combining EEG2Code with deep learning,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0221909,cc-by,no_usable_file,"via Data Availability link https://figshare.com/articles/Modelling_the_brain_response_to_arbitrary_visual_stimulation_patterns_for_a_flexible_high-speed_Brain-Computer_Interface/7058900/1 | no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)","All data used in this paper were made publicly available. The data can be found online separated for the synchronous simulated online experiment (DOI:  10.6084/m9.figshare.7058900.v1 ), the asynchronous simulated online experiment (DOI:  10.6084/m9.figshare.7611275.v1 ), and the online BCI experimen",https://doi.org/10.6084/m9.figshare.7058900.v1,,,,,,
plos,plosone,10.1371/journal.pone.0198839,Validation of the interpersonal needs questionnaire of young male adults in Singapore,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0198839,cc-by,human_assistance,"via Data Availability link https://figshare.com/articles/INQDatabase_sav/6214037/1 | resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, resp_scale_mixed",The database is available from  https://doi.org/10.6084/m9.figshare.6214037.v1 .,https://doi.org/10.6084/m9.figshare.6214037.v1,INQDatabase.sav,59840,340,176,1.0,0
plos,plosone,10.1371/journal.pone.0231048,Translation and validation of a Bahasa Malaysia (Malay) version of the Multidimensional Assessment of Interoceptive Awareness (MAIA),https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0231048,cc0,human_assistance,"via Data Availability link https://aru.figshare.com/articles/Translation_and_Validation_of_MAIA_questionnaire/10673534/1 | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, resp_scale_mixed, composite_items*",All data are available from the Anglia Ruskin figshare repository ( https://doi.org/10.25411/aru.10673534.v1 ).,https://doi.org/10.25411/aru.10673534.v1,Final_Malay_Dataset2.sav,131215,815,161,1.0,0
plos,plosone,10.1371/journal.pone.0230770,"Effectiveness of peer counseling, social engagement, and combination interventions in improving depressive symptoms of community-dwelling Filipino senior citizens",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0230770,cc-by,below_min_n,via Data Availability link https://figshare.com/articles/Effectiveness_of_peer_counseling_social_engagement_and_combination_interventions_in_improving_depressive_symptoms_of_community-dwelling_Filipino_senior_citizens/11972307/2 | Only 65 distinct respondents — below the IRW floor of 100. Skip; no human review needed.,All data files are available in figshare at ( https://doi.org/10.6084/m9.figshare.11972307.v2 ),https://doi.org/10.6084/m9.figshare.11972307.v2,Dataset Phase 3.xlsx,1560,65,24,1.0,1
plos,plosone,10.1371/journal.pone.0214652,Strategies of selective changing: Preparatory neural processes seem to be responsible for differences in complex inhibition,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0214652,cc-by,not_item_response,via Data Availability link https://figshare.com/articles/StrategiesOfSelectiveChanging_plos1datafiles/6886592/1 | Does NOT look like item-response data — not a candidate for IRW. | 90% of responses are unique (real items reuse a small scale; this looks like a results table) | 92% of resp values are non-integer — ordinal item responses are almost always integer-valued,All relevant data are available via Figshare at:  https://doi.org/10.6084/m9.figshare.6886592.v1 .,https://doi.org/10.6084/m9.figshare.6886592.v1,BehavioralDataAndROIAnalyis.sav,518,18,29,0.9923,0
