source,title,doi,published,url
osf,Effects of Social Prescribing on Loneliness and Well-being in Older Adults: A Rapid Review of Equity-related Subgroup Differences,,2026-08-24T16:57:00.304690,https://osf.io/8qk24/
datacite,Discrepancy between self-report and neurophysiological markers of socio-affective responses in lonely individuals,10.82901/nemar.on006866,2026,https://nemar.org/dataset/on006866
datacite,"The Temporal Sequence between Student Problematic Internet Use, Fear of Missing Out and Mental Health: A Random-Intercept Cross-Lagged Panel Model",10.34973/s9n2-9c93,2026,https://data.ru.nl/collections/ru/bsi/dp_2025_as_problematic-internet-use_mental-health_dsc_484
datacite,EchoMind-BD: A Dataset of Online Behavior and Depression Patterns Among Bangladeshi Users,10.17632/cw6b4b6m9n.1,2026,https://data.mendeley.com/datasets/cw6b4b6m9n/1
datacite,EchoMind-BD: A Dataset of Online Behavior and Depression Patterns Among Bangladeshi Users,10.17632/cw6b4b6m9n,2026,https://data.mendeley.com/datasets/cw6b4b6m9n
datacite,"Survey Dataset for Assessing Depression, Social Anxiety, Loneliness, and Game Addiction Among Female Players",10.17632/zrwyr6y9xy.1,2026,https://data.mendeley.com/datasets/zrwyr6y9xy/1
datacite,"Survey Dataset for Assessing Depression, Social Anxiety, Loneliness, and Game Addiction Among Female Players",10.17632/zrwyr6y9xy,2026,https://data.mendeley.com/datasets/zrwyr6y9xy
datacite,Social Relationships and Well-Being Among Sexual and Gender Minorities,10.48338/vu01-2717a4,2026,https://publication.yoda.vu.nl/full/VU01/2717A4.html
datacite,"Programme for International Student Assessment - International Plus 2003, 2004 (PISA-I-Plus 2003, 2004)",10.5159/iqb_pisa_i_plus_suf_off-site_v2,2026,https://fdz.iqb.hu-berlin.de/de/daten-finden/datensuche/69/
datacite,Programme for International Student Assessment 2009 (PISA 2009),10.5159/iqb_pisa_2009_suf_off-site_v2,2026,https://fdz.iqb.hu-berlin.de/de/daten-finden/datensuche/57/
datacite,Programme for International Student Assessment 2000 (PISA 2000),10.5159/iqb_pisa_2000_suf_off-site_v2,2026,https://fdz.iqb.hu-berlin.de/de/daten-finden/datensuche/61/
datacite,CHALLENGES IN ENGLISH VOCABULARY LEARNING AND MEMORY STRATEGY AS A CONSOLIDATING SOLUTION FOR VIETNAMESE STUDENTS OF ENGLISH MAJOR AT NGUYEN TAT THANH UNIVERSITY IN VIETNAM,10.5281/zenodo.21998445,2026,https://zenodo.org/doi/10.5281/zenodo.21998445
datacite,CHALLENGES IN ENGLISH VOCABULARY LEARNING AND MEMORY STRATEGY AS A CONSOLIDATING SOLUTION FOR VIETNAMESE STUDENTS OF ENGLISH MAJOR AT NGUYEN TAT THANH UNIVERSITY IN VIETNAM,10.5281/zenodo.21998446,2026,https://zenodo.org/doi/10.5281/zenodo.21998446
datacite,"Job satisfaction in technology-based companies: an approach from happiness, organizational resilience, and personality.",10.17632/wc9yc4z77r.1,2026,https://data.mendeley.com/datasets/wc9yc4z77r/1
datacite,"Job satisfaction in technology-based companies: an approach from happiness, organizational resilience, and personality.",10.17632/wc9yc4z77r,2026,https://data.mendeley.com/datasets/wc9yc4z77r
datacite,"Datasets for exploring the link between Distractibility, Procrastination and ADHD-like traits: Questionnaire measures, Flanker task Congruency Effects, and Delta Plot Analyses",10.15131/shef.data.33121544,2026,https://orda.shef.ac.uk/articles/dataset/Datasets_for_exploring_the_link_between_Distractibility_Procrastination_and_ADHD-like_traits_Questionnaire_measures_Flanker_task_Congruency_Effects_and_Delta_Plot_Analyses/33121544/1
datacite,"EduMind: An Open Survey Dataset on Big Five Personality Traits, Academic Stress, Academic Procrastination, and Academic Experiences among University Students in Bangladesh",10.17632/738wrnc7j7.1,2026,https://data.mendeley.com/datasets/738wrnc7j7/1
datacite,"EduMind: An Open Survey Dataset on Big Five Personality Traits, Academic Stress, Academic Procrastination, and Academic Experiences among University Students in Bangladesh",10.17632/738wrnc7j7,2026,https://data.mendeley.com/datasets/738wrnc7j7
datacite,"Attention Fragmentation in Digital Learning Environments: Micro-Procrastination, Cognitive Load, and Deep Work Across Educational Levels",10.3886/e251454v1,2026,https://www.openicpsr.org/openicpsr/project/251454/version/V1/view
datacite,"Attention Fragmentation in Digital Learning Environments: Micro-Procrastination, Cognitive Load, and Deep Work Across Educational Levels",10.3886/e251454,2026,https://www.openicpsr.org/openicpsr/project/251454/view
datacite,"Dataset of bedtime procrastination, PERMA well-being, sleep and quality of life among university students in Chongqing, China",10.17632/mrcthr8nxf.1,2026,https://data.mendeley.com/datasets/mrcthr8nxf/1
datacite,"Dataset of bedtime procrastination, PERMA well-being, sleep and quality of life among university students in Chongqing, China",10.17632/mrcthr8nxf,2026,https://data.mendeley.com/datasets/mrcthr8nxf
datacite,The Bidirectional Role of Grit in Mediating Time Management and Procrastination to Alleviate Academic Stress: An Investigation of Undergraduate Mental Well-Being,10.17632/6rbv3fbz8d.2,2026,https://data.mendeley.com/datasets/6rbv3fbz8d/2
datacite,The Bidirectional Role of Grit in Mediating Time Management and Procrastination to Alleviate Academic Stress: An Investigation of Undergraduate Mental Well-Being,10.17632/6rbv3fbz8d,2026,https://data.mendeley.com/datasets/6rbv3fbz8d
datacite,The Bidirectional Role of Grit in Mediating Time Management and Procrastination to Alleviate Academic Stress: An Investigation of Undergraduate Mental Well-Being,10.17632/6rbv3fbz8d.1,2026,https://data.mendeley.com/datasets/6rbv3fbz8d/1
datacite,Data - The Trait Meta-Mood Scale-24 (TMMS-24) and Academic Performance,10.17632/p622ddkyxf.2,2026,https://data.mendeley.com/datasets/p622ddkyxf/2
datacite,Data - The Trait Meta-Mood Scale-24 (TMMS-24) and Academic Performance,10.17632/p622ddkyxf,2026,https://data.mendeley.com/datasets/p622ddkyxf
datacite,Data - The Trait Meta-Mood Scale-24 (TMMS-24) and Academic Performance,10.17632/p622ddkyxf.1,2026,https://data.mendeley.com/datasets/p622ddkyxf/1
datacite,From Beliefs to Action: Examining the Domain-Specific Mediating Role of Mindset-Related Behaviours in the Relationship Between Mindset Beliefs and Academic Achievement in Mathematics and Language Among Primary School Students,10.17026/ss/qtq8wl,2026,https://ssh.datastations.nl/citation?persistentId=doi:10.17026/SS/QTQ8WL
datacite,Talking about Words Boosts Preschool-Age Children’s Vocabulary: Evidence from a Parent Intervention,10.3886/e247777v1,2026,https://www.openicpsr.org/openicpsr/project/247777/version/V1/view
datacite,Talking about Words Boosts Preschool-Age Children’s Vocabulary: Evidence from a Parent Intervention,10.3886/e247777,2026,https://www.openicpsr.org/openicpsr/project/247777/view
datacite,"Data for: The effects of maths anxiety, socioeconomic status, and mindset type on children's maths attainment",10.57995/avbc-sq24,2026,https://rke.abertay.ac.uk/en/datasets/data-for-the-effects-of-maths-anxiety-socioeconomic-status-and-mi/
