source,journal,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files
plos,plosone,10.1371/journal.pone.0304092,"Job burnout, cognitive functioning, and Brain-derived neurotrophic factor expression among hospital Mexican nurses",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0304092,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability","Data cannot be shared publicly due to confidentiality restrictions, as they contain sensitive information about participants. However, researchers who meet the criteria for accessing confidential data may request access from the Ethics Committee via email at  salud@guanajuato.gob.mx .",,,,,,,
plos,plosone,10.1371/journal.pone.0192983,Burnout and self-reported suboptimal patient care amongst health care workers providing HIV care in Malawi,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0192983,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",The consent forms associated with this study did not include explicit language allowing for data collected to be made publically available. The National Health Sciences Research Committee in Malawi and The Baylor College of Medicine IRB Data granted approvals. Data requests may be sent to the data m,,,,,,,
plos,plosone,10.1371/journal.pone.0010837,The Power of Exercise: Buffering the Effect of Chronic Stress on Telomere Length,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0010837,unknown,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",,,,,,,,
plos,plosone,10.1371/journal.pone.0322652,Menstrual cycle and perceived stress predict performance on the mnemonic similarity task,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0322652,unknown,download_failed,"via Data Availability link https://osf.io/bt6e8/?view_only=5654a3e0cfaa4320b30d73a151dbad04 | HTTPSConnectionPool(host='osf.io', port=443): Max retries exceeded with url: /download/s2fmy/?view_only=5654a3e0cfaa4320b30d73a151dbad04&view_only=5654a3e0cfaa4320b30d73a151dbad04 (Caused by ProxyErro",Data and code are available on OSF:  https://osf.io/bt6e8/?view_only=5654a3e0cfaa4320b30d73a151dbad04,https://osf.io/bt6e8/?view_only=5654a3e0cfaa4320b30d73a151dbad04,GAMdat_anonymized.csv,,,,,
plos,plosone,10.1371/journal.pone.0316759,Perceived stress across population segments characterized by differing stressor profiles—A latent class analysis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0316759,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability","The data contain potentially sensitive information and that there is a possibility of deductive disclosure. Therefore data may not be shared publicly according to the Danish Data Protection Law, section 10 ( https://www.datatilsynet.dk/media/7753/danish-data-protection-act.pdf ). The de-identified d",,,,,,,
plos,plosone,10.1371/journal.pone.0242402,"The protective role of life satisfaction, coping strategies and defense mechanisms on perceived stress due to COVID-19 emergency: A chained mediation model",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0242402,cc-by,download_failed,could not resolve Data Availability link https://doi.org/10.6084/m9.figshare.13133180: ProxyError,Data are available from figshare (DOI:  10.6084/m9.figshare.13133180 ).,https://doi.org/10.6084/m9.figshare.13133180,,,,,,
plos,plosone,10.1371/journal.pone.0326528,"Psychological richness as a distinct dimension of well-being: Links to mental, social, and physical health",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0326528,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, resp_scale_mixed | SI caption: Fully anonymized dataset used in the analyses.   https://doi",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0326528_S1_Dataset.csv,657162,11041,60,0.992,0
plos,plosone,10.1371/journal.pone.0264970,"The relationship between fear of COVID-19, psychological well-being and life satisfaction in nursing students: A cross-sectional study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0264970,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",The data used to support the findings of this study are included in this paper.,,,,,,,
plos,plosone,10.1371/journal.pone.0246038,"Is a meditation retreat the better vacation? effect of retreats and vacations on fatigue, emotional well-being, and acting with awareness",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0246038,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, imputed_values*, multi_scale*, resp_scale_mixed | SI caption: SPSS data file containing all relevant data.   https://doi.o",The data file (SPSS 25) is provided in the  supporting information .,,journal.pone.0246038_S2_File.sav,5957,120,50,0.9928,0
plos,plosone,10.1371/journal.pone.0252709,Rapid and sound assessment of well-being within a multi-dimensional approach: The <i>Well-being Numerical Rating Scales</i> (WB-NRSs),https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0252709,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['WB1\tWB2\tWB3\tWB4\tWB5'] | SI caption: WB Study 1.    Study 1: Well-being datafile. 
  https://doi.",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0252709_S1_File.csv,,,,,8
plos,plosone,10.1371/journal.pone.0325912,Can working in agriculture have a favorable effect on depressive symptoms? Life satisfaction as a mediator,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0325912,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability","All relevant data can be found at the following website:  http://CHARLS.pku.edu.cn/en . We conducted the study just through downloading the three questionaires called ""Demographic_Background,"" ""Health_Status_and_Functioning"" and ""Work_Retirement_and_Pension"" from CHARLS 2015, all of which can be fou",,,,,,,
plos,plosone,10.1371/journal.pone.0271715,Life satisfaction analysis between occupational balance (OB) group and occupational imbalance (OI) group,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0271715,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",Publicly available datasets have been used for this study. The data used to support the findings of this study were provided by Korean National Statistical Office (KNSO) under license: Statistics Korea ( http://kostat.go.kr/portal/eng/ ).,,,,,,,
plos,plosone,10.1371/journal.pone.0325198,Effect of emancipative values on life satisfaction across different levels of democracy: A cross-national analysis of the World Values Survey,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0325198,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",The data that support the findings of this study and the code used to analyse the data are available on a github repository  https://github.com/gbarbalat/WVS-emancip-democracy-satisf,,,,,,,
plos,plosone,10.1371/journal.pone.0206202,Life satisfaction favors reproduction. The universal positive effect of life satisfaction on childbearing in contemporary low fertility countries,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0206202,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",We would like to clarify why we cannot upload – as required/preferable according to PLOS standards – the minimal anonymized data sets necessary for replicating our study. There are no particular ethical restrictions and all data used in this study were fully anonymized prior to access by any of the ,,,,,,,
plos,plosone,10.1371/journal.pone.0145264,"Loneliness, Social Networks, and Health: A Cross-Sectional Study in Three Countries",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0145264,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, resp_scale_mixed | SI caption: Questionnaire used in the present study.   https://doi.org/1",The authors confirm that all data underlying the findings are fully available without restriction. The COURAGE project is a collaborative effort between several European institutions and the World Health Organization. The questionnaire is based on the World Health Organization Study on global AGEing,,journal.pone.0145264_S1_Appendix.dta,147785,10800,14,0.9774,0
plos,plosone,10.1371/journal.pone.0262363,Loneliness among people with severe mental illness during the COVID-19 pandemic: Results from a linked UK population cohort study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0262363,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",We are not able to share a de-identified data set as we do not have consent from the research participants to do this. We have checked with the GDPR team at the University of York and they have advised us that we cannot upload this data to a public repository without explicit consent from the study ,,,,,,,
plos,plosone,10.1371/journal.pone.0258344,"Connection, constraint, and coping: A qualitative study of experiences of loneliness during the COVID-19 lockdown in the UK",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0258344,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",The minimal dataset is included in the paper.,,,,,,,
plos,plosone,10.1371/journal.pone.0077689,The Oxytocin Receptor Gene (<i>OXTR</i>) in Relation to State Levels of Loneliness in Adolescence: Evidence for Micro-Level Gene-Environment Interactions,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0077689,unknown,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",,,,,,,,
plos,plosone,10.1371/journal.pone.0357562,"Family structure and family satisfaction as factors of adolescents’ autonomous motivation, cheating, and academic achievement",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0357562,unknown,download_failed,"via Data Availability link https://osf.io/bkgys/ | HTTPSConnectionPool(host='osf.io', port=443): Max retries exceeded with url: /download/27xyd/ (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",The dataset is available in the Open Science Framework (OSF) repository at:  https://osf.io/bkgys/ .,https://osf.io/bkgys/,data.xlsx,,,,,
plos,plosone,10.1371/journal.pone.0311426,Motivation of nursing undergraduate program entrants: A scoping review protocol,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0311426,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",No datasets were generated or analysed during the current study. All relevant data from this study will be made available upon study completion.,,,,,,,
plos,plosone,10.1371/journal.pone.0358341,Beyond the undergraduate experience: Pre-arrival expectations of postgraduate taught students at a UK university,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0358341,cc-by,download_failed,could not resolve Data Availability link https://doi.org/10.25398/rd.northumbria.32834750: ProxyError,dataset can be accessed below;  https://doi.org/10.25398/rd.northumbria.32834750 .,https://doi.org/10.25398/rd.northumbria.32834750,,,,,,
plos,plosone,10.1371/journal.pone.0232711,Gender-differences in conservatoire music practice maladjustment. Can contextual professional goals and context-derived psychological needs satisfaction account for amotivation variations?,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232711,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",The data underlying the results presented in the study are available from The Universitat de Barcelona Digital Repository ( http://diposit.ub.edu/dspace/handle/2445/149459 ).,,,,,,,
plos,plosone,10.1371/journal.pone.0122428,Correction: Effectiveness of a Worksite Mindfulness-Related Multi-Component Health Promotion Intervention on Work Engagement and Mental Health: Results of a Randomized Controlled Trial,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0122428,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",,,,,,,,
plos,plosone,10.1371/journal.pone.0269347,Correction: Meaningful work and resilience among teachers: The mediating role of work engagement and job crafting,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0269347,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",,,,,,,,
plos,plosone,10.1371/journal.pone.0286263,Developing engaged and ‘teamful’ leaders: A randomized controlled trial of the 5R identity leadership program,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0286263,unknown,download_failed,"via Data Availability link https://osf.io/e82bd/ | HTTPSConnectionPool(host='osf.io', port=443): Max retries exceeded with url: /download/yrw6t/ (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",All relevant data for this study are publicly available in the OSF repository ( https://osf.io/e82bd/ ).,https://osf.io/e82bd/,5R Trial Dataset.xlsx,,,,,
plos,plosone,10.1371/journal.pone.0152978,The Relationships between Workaholism and Symptoms of Psychiatric Disorders: A Large-Scale Cross-Sectional Study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0152978,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, resp_scale_mixed, composite_items* | SI caption: The file contains all relevant data underlying the findings ",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0152978_S1_File.sav,1675452,16426,102,1.0,0
plos,plosone,10.1371/journal.pone.0039879,Measuring Resilience in Adult Women Using the 10-Items Connor-Davidson Resilience Scale (CD-RISC). Role of Trauma Exposure and Anxiety Disorders,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0039879,unknown,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",,,,,,,,
plos,plosone,10.1371/journal.pone.0302356,The coupling coordination relationship between sports industry agglomeration and economic resilience in the Yangtze River Delta region,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0302356,cc-by,not_item_response,Does NOT look like item-response data — not a candidate for IRW. | 97% of responses are unique (real items reuse a small scale; this looks like a results table) | 96% of resp values are non-integer — ordinal item responses are almost always integer-valued | SI caption: Origin data.   https://doi.org/10.1371/journal.pone.0302356.,All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0302356_S1_File.xlsx,364,52,7,1.0,3
plos,plosone,10.1371/journal.pone.0339790,Digitalization and resilience enhancement: How digital infrastructure construction affects urban resilience,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0339790,cc-by,not_item_response,Does NOT look like item-response data — not a candidate for IRW. | 80% of responses are unique (real items reuse a small scale; this looks like a results table) | 80% of resp values are non-integer — ordinal item responses are almost always integer-valued | SI caption: The supplementary supporting information of this study has b,All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0339790_S1_File.xlsx,50940,3396,15,1.0,0
plos,plosone,10.1371/journal.pone.0315713,How can digitalization be used to develop community resilience in public health emergencies?: A qualitative comparative analysis from China,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0315713,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability","All indicator data files can be obtained from the China Statistical Yearbook database The repository name for each dataset and the direct link to access each database : 1.""2021 China Digital Government Construction White Paper"" ( http://www.caict.ac.cn/kxyj/qwfb/bps/202402/t20240204_471663.htm ); 2.",,,,,,,
plos,plosone,10.1371/journal.pone.0231014,‘Everything takes too long and nobody is listening’: Developing theory to understand the impact of advice on stress and the ability to cope,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0231014,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability","Data cannot be shared publicly because it contains potentially sensitive information. Furthermore, participants only consented for the use of their data in this one study, and not for it to be shared further or reused. This approach was approved through Northumbria University Research Ethics Approva",,,,,,,
plos,plosone,10.1371/journal.pone.0251580,College from home during COVID-19: A mixed-methods study of heterogeneous experiences,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0251580,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability","All quantitative data and analysis scripts are available on GitHub ( https://github.com/kskuehn/UWEXP_COVID ). The manuscript includes extensive quotes from participant interviews to substantiate the thematic analysis. Out of caution for participant privacy and security, the qualitative data cannot ",,,,,,,
plos,plosone,10.1371/journal.pone.0332571,Social skills development in children aged 4–8 years,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0332571,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability","The data underlying this study contain potentially identifying and sensitive information. Participant consent did not include permission for open data sharing, and public deposition would breach compliance with our approved study protocol. Data access is therefore restricted by the Institutional Rev",,,,,,,
plos,plosone,10.1371/journal.pone.0164311,"“On My Own, but Not Alone” - Adolescents’ Experiences of Internet-Delivered Cognitive Behavior Therapy for Obsessive-Compulsive Disorder",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0164311,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",All relevant data are within the paper and its Supporting Information files.,,,,,,,
plos,plosone,10.1371/journal.pone.0290225,Nudging accurate scientific communication,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0290225,unknown,download_failed,"via Data Availability link https://osf.io/pm2cq/ | HTTPSConnectionPool(host='osf.io', port=443): Max retries exceeded with url: /download/scykf/ (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",All data files are available from the OSF database ( https://osf.io/pm2cq/ ). DOI:  10.17605/OSF.IO/PM2CQ .,https://osf.io/pm2cq/,Cleaned_Data_Study_2_Science_Journalism.csv,,,,,
plos,plosone,10.1371/journal.pone.0318882,A 24-year longitudinal study on a STEM gateway general chemistry course and the reduction of achievement disparities,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0318882,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",All relevant data are within the manuscript and its  Supporting Information  files.,,,,,,,
plos,plosone,10.1371/journal.pone.0321424,A qualitative study of Chinese teacher’s perceptions and practices of meritocracy,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0321424,cc-by,no_usable_file,"no tabular-format Supporting Information file on article page, and no DOI or known-repository link in Data Availability",All relevant data are within the manuscript.,,,,,,,
plos,plosone,10.1371/journal.pone.0287911,"Does willpower mindset really moderate the ego-depletion effect? A preregistered replication of Job, Dweck, and Walton (2010)",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0287911,unknown,no_usable_file,"via Data Availability link https://osf.io/37tgm/ | no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",All data files are available from the Open Science Framework database at:  https://osf.io/37tgm/ .,https://osf.io/37tgm/,,,,,,
