source,journal,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files
plos,plosone,10.1371/journal.pone.0112489,Profiling First-Year Students in STEM Programs Based on Autonomous Motivation and Academic Self-Concept and Relationship with Academic Achievement,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0112489,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
plos,plosone,10.1371/journal.pone.0079825,Factors Associated with Depressive Symptoms among Filipino University Students,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0079825,unknown,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
plos,plosone,10.1371/journal.pone.0225770,Student engagement and wellbeing over time at a higher education institution,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0225770,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://doi.org/10.5281/zenodo.3480070.,Survey response data can be found at 10.5281/zenodo.3480070.,https://doi.org/10.5281/zenodo.3480070.,,,,,,
plos,plosone,10.1371/journal.pone.0169278,"The Adapted Italian Version of the Baller Identity Measurement Scale to Evaluate the Student-Athletes’ Identity in Relation to Gender, Age, Type of Sport, and Competition Level",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0169278,cc-by,below_min_n,Only 2 distinct respondents — below the IRW floor of 100. Skip; no human review needed. | SI caption: Questionnaire data.   https://doi.org/10.1371/journal.pone.0,All relevant data are within the paper and its Supporting Information files.,,journal.pone.0169278_S1_Dataset.xlsx,3800,2,5,380.0,0
plos,plosone,10.1371/journal.pone.0271134,Sustainable human resource management the mediating role between work engagement and teamwork performance,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0271134,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,"Data are from Eurofound surveys, which publish the microdata of the European Work Condition Survey (and other additional surveys such as European Company Survey, European Quality of Life Survey or Covid 19 e-survey), collecting data in EU and potential member countries, and make them available for r",,,,,,,
plos,plosone,10.1371/journal.pone.0321665,"Supermoms—Tired, admired, or inspired? Decoding the impact of supermom beliefs: A study on Indian employed mothers",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0321665,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://doi.org/10.17632/2jtx5864yx.1,"Shah, Dr Shalaka (2024), “Data of Indian Mothers”, Mendeley Data, V1, DOI: .  https://doi.org/10.17632/2jtx5864yx.1",https://doi.org/10.17632/2jtx5864yx.1,,,,,,
plos,plosone,10.1371/journal.pone.0261271,Validation and measurement invariance of the Occupational Depression Inventory in South Africa,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0261271,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://osf.io/m2kgn/,The dataset for the current study is available online:  https://osf.io/m2kgn/ .,https://osf.io/m2kgn/,,,,,,
plos,plosone,10.1371/journal.pone.0242267,Employee burnout and positive dimensions of well-being: A latent workplace spirituality profile analysis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0242267,cc-by,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['id\tI1\tI2\tI3\tI4\tI5\tM1\tM2\tM3\tM4\tM5\tM6\tR1\tR2\tR3\tR4\tR5\tR6\tES1\tES2\tES3\tC1\tC2\tC3\tA1\tA2\tA3\tE1\tSM1\tSC1\tE2\tSM2\tS1\tE3\tSM3\tE4\tS2\tE5\tSM4\tSC2\tE6\tS3\tSM5\tSC3\tE7\tAGE\tSEX\tEDU\tJOB\tSEN\tT'] | SI caption: https://doi.org/10,The data underlying the results presented in the study are fully available without restrictions. We made available the data of the study as  Supporting information  files.,,journal.pone.0242267_S1_Dataset.csv,,,,,3
plos,plosone,10.1371/journal.pone.0294108,Improving social resilience amid the COVID-19 epidemic: A system dynamics model,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0294108,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All data files are available from the the National Health Commission database (URL  http://www.nhc.gov.cn/ ).,,,,,,,
plos,plosone,10.1371/journal.pone.0307233,Enhancing highway transportation safety resilience during emergencies: A network-based analysis and assessment,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0307233,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are within the manuscript and its  Supporting information  files.,,,,,,,
plos,plosone,10.1371/journal.pone.0177668,Maximum flow-based resilience analysis: From component to system,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0177668,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data that constitute the minimal data set required to replicate the findings of the study are within the manuscript.,,,,,,,
plos,plosone,10.1371/journal.pone.0293741,Identification and formation mechanism of key elements of supply chain resilience: Exploration based on grounded theory and verification of SEM,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0293741,cc-by,below_min_n,Only 7 distinct respondents — below the IRW floor of 100. Skip; no human review needed. | SI caption: https://doi.org/10.1371/journal.pone.0293741.s001,All relevant data are within the paper.,,journal.pone.0293741_S1_Data.xlsx,3488,7,32,15.5714,1
plos,plosone,10.1371/journal.pone.0190806,Validation of the Spanish version of the Irrational Procrastination Scale (IPS),https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0190806,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,Data file is available at the following link:  http://hdl.handle.net/2445/97188 .,,,,,,,
plos,plosone,10.1371/journal.pone.0316082,"Implemental delay as a mediator of the relationship between depression, anxiety, stress and school burnout",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0316082,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://osf.io/p537w/,All data files are available from the OSF database (accession number)  https://osf.io/p537w/ .,https://osf.io/p537w/,,,,,,
plos,plosone,10.1371/journal.pone.0339965,The mediation effect of general self-efficacy in relation to procrastination and sense of coherence among adults with attention deficit hyperactivity disorder,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0339965,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://osf.io/9sbze/,The data that support the findings of this study are publicly available in the Open Science Framework (OSF) repository at the following link:  https://osf.io/9sbze/ .,https://osf.io/9sbze/,,,,,,
plos,plosone,10.1371/journal.pone.0142178,Competence and Quality in Real-Life Decision Making,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0142178,cc-by,below_min_n,Only 2 distinct respondents — below the IRW floor of 100. Skip; no human review needed. | SI caption: https://doi.org/10.1371/journal.pone.0142178.s001,All relevant data are within the paper and its Supporting Information files.,,journal.pone.0142178_S1_Dataset.sav,700,2,4,87.5,2
plos,plosone,10.1371/journal.pone.0084035,Neuroscientists’ Classroom Visits Positively Impact Student Attitudes,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0084035,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
plos,plosone,10.1371/journal.pone.0203279,Improvements to visual working memory performance with practice and feedback,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0203279,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://osf.io/839dz/,The data are available online on Open Science Framework at  https://osf.io/839dz/ .,https://osf.io/839dz/,,,,,,
plos,plosone,10.1371/journal.pone.0259163,"Media use, attention, mental health and academic performance among 8 to 12 year old children",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259163,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://osf.io/aj2bc/,All relevant data and code are available on  https://osf.io/aj2bc/ .,https://osf.io/aj2bc/,,,,,,
plos,plosone,10.1371/journal.pone.0240291,Does the size of rewards influence performance in cognitively demanding tasks?,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0240291,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://osf.io/fdgms/?view_only=3cc4847e870e417586af6d186881b8da,All data files are available at the OSF repository:  https://osf.io/fdgms/?view_only=3cc4847e870e417586af6d186881b8da  database,https://osf.io/fdgms/?view_only=3cc4847e870e417586af6d186881b8da,,,,,,
