"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_3","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Aumentar la seguridad jurídica para el/la arrendador/a (garantizando el cobro de la renta)","Increase legal certainty for the landlord (guaranteeing collection of the rent)",NA,"En contra","Against",4
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_3","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Aumentar la seguridad jurídica para el/la arrendador/a (garantizando el cobro de la renta)","Increase legal certainty for the landlord (guaranteeing collection of the rent)",NA,"Muy en contra","Strongly against",5
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_4","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer desgravaciones fiscales a quienes ponen una vivienda en alquiler","Offer tax relief to those who put a dwelling up for rent",NA,"Muy a favor","Strongly in favour",1
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_4","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer desgravaciones fiscales a quienes ponen una vivienda en alquiler","Offer tax relief to those who put a dwelling up for rent",NA,"A favor","In favour",2
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_4","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer desgravaciones fiscales a quienes ponen una vivienda en alquiler","Offer tax relief to those who put a dwelling up for rent",NA,"En contra","Against",4
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_4","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer desgravaciones fiscales a quienes ponen una vivienda en alquiler","Offer tax relief to those who put a dwelling up for rent",NA,"Muy en contra","Strongly against",5
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_5","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer desgravaciones fiscales a los/as inquilinos/as para favorecer el alquiler","Offer tax relief to tenants to encourage renting",NA,"Muy a favor","Strongly in favour",1
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_5","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer desgravaciones fiscales a los/as inquilinos/as para favorecer el alquiler","Offer tax relief to tenants to encourage renting",NA,"A favor","In favour",2
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_5","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer desgravaciones fiscales a los/as inquilinos/as para favorecer el alquiler","Offer tax relief to tenants to encourage renting",NA,"En contra","Against",4
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_5","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer desgravaciones fiscales a los/as inquilinos/as para favorecer el alquiler","Offer tax relief to tenants to encourage renting",NA,"Muy en contra","Strongly against",5
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_6","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer ayudas directas al/a la inquilino/a para el pago del alquiler","Offer direct aid to the tenant for paying the rent",NA,"Muy a favor","Strongly in favour",1
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_6","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer ayudas directas al/a la inquilino/a para el pago del alquiler","Offer direct aid to the tenant for paying the rent",NA,"A favor","In favour",2
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_6","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer ayudas directas al/a la inquilino/a para el pago del alquiler","Offer direct aid to the tenant for paying the rent",NA,"En contra","Against",4
"spain_2018_housing_measures","spain_2018_housing_measures_1","P27_6","CIS Estudio 3212, Barómetro sobre la vivienda y el alquiler (abril-mayo 2018), P.27: medidas para fomentar el alquiler","Spanish","Más concretamente, ¿estaría Ud. a favor o en contra de que las administraciones públicas adoptaran cada una de las siguientes medidas para fomentar el alquiler de la vivienda?","More specifically, would you be in favour of or against the public administrations adopting each of the following measures to encourage the renting of housing?",NA,"Ofrecer ayudas directas al/a la inquilino/a para el pago del alquiler","Offer direct aid to the tenant for paying the rent",NA,"Muy en contra","Strongly against",5
