"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"trivia_fastrich_2017","trivia_fastrich_2017_1",9,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the country with the highest population density?","Monaco","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",10,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which fish can produce more eggs than any other known vertebrate?","Sunfish","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",10,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which fish can produce more eggs than any other known vertebrate?","Sunfish","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",11,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What disability did Thomas Edison suffer from?","Deafness","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",11,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What disability did Thomas Edison suffer from?","Deafness","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",13,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What breed of dog is the only animal whose evidence is admissible in some USA courts?","Bloodhound","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",13,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What breed of dog is the only animal whose evidence is admissible in some USA courts?","Bloodhound","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",14,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What Beatles song remained the longest on the music charts?","Hey Jude","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",14,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What Beatles song remained the longest on the music charts?","Hey Jude","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",15,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the only lizard that has a voice?","Gecko","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",15,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the only lizard that has a voice?","Gecko","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",17,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which chemical element belongs in the Halogen Family with fluorine, chlorine, bromine and astatine?","Iodine","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",17,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which chemical element belongs in the Halogen Family with fluorine, chlorine, bromine and astatine?","Iodine","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",18,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What island country lies off the south-east coast of India?","Sri Lanka","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",18,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What island country lies off the south-east coast of India?","Sri Lanka","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",19,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the longest river in Asia?","Yangtze","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",19,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the longest river in Asia?","Yangtze","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",20,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the monetary unit in Korea?","Won","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",20,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the monetary unit in Korea?","Won","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",21,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the artist who painted  the ""Tahitian Women on the Beach""?","Paul Gauguin","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",21,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the artist who painted  the ""Tahitian Women on the Beach""?","Paul Gauguin","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",22,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is Spain's national flower?","Carnation","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",22,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is Spain's national flower?","Carnation","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",23,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which country is Angel Falls, the tallest waterfall, located?","Venezuela","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",23,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which country is Angel Falls, the tallest waterfall, located?","Venezuela","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",24,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the largest temple in Egypt?","Karnak","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",24,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the largest temple in Egypt?","Karnak","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",25,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which country is the temple of ""Angkor Wat"" located?","Cambodia","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",25,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which country is the temple of ""Angkor Wat"" located?","Cambodia","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",26,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the abbreviated name of the political and economic integration in Southeast Asia?","ASEAN","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",26,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the abbreviated name of the political and economic integration in Southeast Asia?","ASEAN","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",27,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the largest freshwater lake in the world by surface area?","Lake Superior","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",27,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the largest freshwater lake in the world by surface area?","Lake Superior","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",30,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which popular Greek philosopher is said to have tutored Alexander the Great?","Aristotle","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",30,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which popular Greek philosopher is said to have tutored Alexander the Great?","Aristotle","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",31,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What color are cranberries before they turn red?","White","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",31,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What color are cranberries before they turn red?","White","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",32,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which company is the largest manufacturer of tires?","Lego","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",32,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which company is the largest manufacturer of tires?","Lego","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",33,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which country is the city Marrakesh located?","Morocco","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",33,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which country is the city Marrakesh located?","Morocco","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",34,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which Australian state was formerly known as Van Diemen's Land?","Tasmania","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",34,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which Australian state was formerly known as Van Diemen's Land?","Tasmania","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",35,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What insulates the ice cream to prevent it from melting in the hot dish ""Baked Alaska""?","Meringue","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",35,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What insulates the ice cream to prevent it from melting in the hot dish ""Baked Alaska""?","Meringue","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",37,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What body of water does the Danube River flow into?","Black Sea","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",37,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What body of water does the Danube River flow into?","Black Sea","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",39,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which Disney cartoon character's love interest is named Faline?","Bambi","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",39,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which Disney cartoon character's love interest is named Faline?","Bambi","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",40,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What was the original Dutch name of New York City?","New Amsterdam","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",40,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What was the original Dutch name of New York City?","New Amsterdam","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",41,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What purpose did the Coliseum serve when first built?","Amphitheatre","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",41,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What purpose did the Coliseum serve when first built?","Amphitheatre","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",42,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the largest bear on earth?","Polar Bear","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",42,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the largest bear on earth?","Polar Bear","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",43,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is added to white sugar to make brown sugar?","Molasses","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",43,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is added to white sugar to make brown sugar?","Molasses","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",44,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What fiber-producing plant is attacked by the boll weevil?","Cotton","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",44,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What fiber-producing plant is attacked by the boll weevil?","Cotton","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",46,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of Beethoven's only opera?","Fidelio","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",46,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of Beethoven's only opera?","Fidelio","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",47,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the largest known animal to have ever existed?","Blue Whale","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",47,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the largest known animal to have ever existed?","Blue Whale","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",48,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which city would you find the Hermitage art gallery?","Saint Petersburg","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",48,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which city would you find the Hermitage art gallery?","Saint Petersburg","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",51,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which country has the longest coastline?","Canada","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",51,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Which country has the longest coastline?","Canada","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",53,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the cosmonaut who first orbited around the Earth?","Gagarin","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",53,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the cosmonaut who first orbited around the Earth?","Gagarin","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",54,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the smallest state surrounded by Italy other than Vatican City?","San Marino","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",54,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the smallest state surrounded by Italy other than Vatican City?","San Marino","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",55,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What Spanish city is the capital of Catalonia?","Barcelona","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",55,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What Spanish city is the capital of Catalonia?","Barcelona","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",56,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What does an ichthyologist study?","Fish","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",56,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What does an ichthyologist study?","Fish","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",66,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the company that produces ""Baby Ruth"" candy bars?","Nestle","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",66,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the company that produces ""Baby Ruth"" candy bars?","Nestle","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",68,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which European city is the Parthenon located?","Athens","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",68,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which European city is the Parthenon located?","Athens","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",69,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the man who first studied genetic inheritance in plants?","Mendel","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",69,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the man who first studied genetic inheritance in plants?","Mendel","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",70,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What was the name of the zeppelin that exploded in Lakehurst N.J. in 1937?","Hindenburg","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",70,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What was the name of the zeppelin that exploded in Lakehurst N.J. in 1937?","Hindenburg","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",71,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the palace built in France by King Louis XIV?","Versailles","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",71,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the palace built in France by King Louis XIV?","Versailles","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",72,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In what ancient city were the ""Hanging Gardens"" located?","Babylon","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",72,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In what ancient city were the ""Hanging Gardens"" located?","Babylon","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",73,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the capital city of Australia?","Canberra","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",73,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the capital city of Australia?","Canberra","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",74,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the ship on which Charles Darwin made his scientific voyage?","HMS Beagle","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",74,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the ship on which Charles Darwin made his scientific voyage?","HMS Beagle","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",75,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the fountain in Rome into which coins are thrown in for good luck?","Trevi","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",75,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the fountain in Rome into which coins are thrown in for good luck?","Trevi","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",76,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which city is Michelangelo's statue of David located?","Florence","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",76,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"In which city is Michelangelo's statue of David located?","Florence","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",77,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Of which country is Nairobi the capital?","Kenya","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",77,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Of which country is Nairobi the capital?","Kenya","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",78,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the first person to complete a solo flight across the Atlantic Ocean?","Lindbergh","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",78,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the first person to complete a solo flight across the Atlantic Ocean?","Lindbergh","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",79,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the Roman emperor who played the fiddle while Rome burned?","Nero","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",79,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the Roman emperor who played the fiddle while Rome burned?","Nero","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",80,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the scientist who discovered radium?","Curie","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",80,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the scientist who discovered radium?","Curie","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",81,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What was the last piece of music Mozart composed?","Requiem","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",81,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What was the last piece of music Mozart composed?","Requiem","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",82,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the author of the James Bond novels?","Fleming","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",82,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the author of the James Bond novels?","Fleming","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",83,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What was the name of the Apollo lunar module that landed the first man on the moon?","Eagle","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",83,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What was the name of the Apollo lunar module that landed the first man on the moon?","Eagle","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",84,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What was the name of the goldfish in the story of Pinocchio?","Cleo","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",84,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What was the name of the goldfish in the story of Pinocchio?","Cleo","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",85,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the submarine in Jules Verne's ""20,000 Leagues Beneath the Sea""?","Nautilus","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",85,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the submarine in Jules Verne's ""20,000 Leagues Beneath the Sea""?","Nautilus","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",86,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the European author who wrote ""The Trial""?","Kafka","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",86,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the European author who wrote ""The Trial""?","Kafka","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",87,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the poet who originally wrote ""Don Juan""?","Byron","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",87,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the last name of the poet who originally wrote ""Don Juan""?","Byron","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",88,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Who was the first ruler of the Holy Roman Empire?","Charlemagne","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",88,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"Who was the first ruler of the Holy Roman Empire?","Charlemagne","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",89,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the brightest star in the sky, excluding the sun?","Sirius","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",89,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of the brightest star in the sky, excluding the sun?","Sirius","Correct",1
"trivia_fastrich_2017","trivia_fastrich_2017_1",90,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of Germany's largest battleship that was sunk in World War II?","Bismarck","Incorrect",0
"trivia_fastrich_2017","trivia_fastrich_2017_1",90,"Trivia question database (Fastrich, Kerr, Castel, & Murayama, 2018)",NA,NA,"What is the name of Germany's largest battleship that was sunk in World War II?","Bismarck","Correct",1
