"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE3","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can coordinate with various departments and stakeholders to advance the implementation of green supply chain integration.",NA,NA,3,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE3","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can coordinate with various departments and stakeholders to advance the implementation of green supply chain integration.",NA,NA,4,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE3","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can coordinate with various departments and stakeholders to advance the implementation of green supply chain integration.",NA,NA,5,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE3","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can coordinate with various departments and stakeholders to advance the implementation of green supply chain integration.",NA,NA,6,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE3","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can coordinate with various departments and stakeholders to advance the implementation of green supply chain integration.",NA,"total agreement",7,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE4","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can mobilize the necessary resources to fulfill the requirements of green supply chain integration.",NA,"total disagreement",1,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE4","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can mobilize the necessary resources to fulfill the requirements of green supply chain integration.",NA,NA,2,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE4","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can mobilize the necessary resources to fulfill the requirements of green supply chain integration.",NA,NA,3,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE4","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can mobilize the necessary resources to fulfill the requirements of green supply chain integration.",NA,NA,4,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE4","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can mobilize the necessary resources to fulfill the requirements of green supply chain integration.",NA,NA,5,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE4","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can mobilize the necessary resources to fulfill the requirements of green supply chain integration.",NA,NA,6,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE4","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I can mobilize the necessary resources to fulfill the requirements of green supply chain integration.",NA,"total agreement",7,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE5","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I possess the managerial capabilities required for implementing green supply chain integration.",NA,"total disagreement",1,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE5","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I possess the managerial capabilities required for implementing green supply chain integration.",NA,NA,2,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE5","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I possess the managerial capabilities required for implementing green supply chain integration.",NA,NA,3,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE5","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I possess the managerial capabilities required for implementing green supply chain integration.",NA,NA,4,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE5","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I possess the managerial capabilities required for implementing green supply chain integration.",NA,NA,5,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE5","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I possess the managerial capabilities required for implementing green supply chain integration.",NA,NA,6,"Chinese"
"zhang_2025_self_efficacy","zhang_2025_self_efficacy_1","SE5","Executives' Self-Efficacy (SE) scale, 5 items (Zhang et al. 2025, adapted from Chen et al. 2014 and Zhang et al. 2023)",NA,NA,"I possess the managerial capabilities required for implementing green supply chain integration.",NA,"total agreement",7,"Chinese"
