"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"cdm_timss03","cdm_timss03_1","M012042","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If x = -3, what is the value of -3x ?","E","-6",0
"cdm_timss03","cdm_timss03_1","M012042","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If x = -3, what is the value of -3x ?","E","-1",0
"cdm_timss03","cdm_timss03_1","M012042","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If x = -3, what is the value of -3x ?","E","1",0
"cdm_timss03","cdm_timss03_1","M012042","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If x = -3, what is the value of -3x ?","E","9",1
"cdm_timss03","cdm_timss03_1","M022043","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Which circle has approximately the same fraction of its area shaded as the rectangle above? [Figure: a 4-by-3 grid of squares with part of it shaded, above five circles labelled A to E, each with a different fraction of its area shaded.]","D",NA,NA
"cdm_timss03","cdm_timss03_1","M022050","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"x/3 > 8 is equivalent to","E","x < 5",0
"cdm_timss03","cdm_timss03_1","M022050","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"x/3 > 8 is equivalent to","E","x < 24",0
"cdm_timss03","cdm_timss03_1","M022050","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"x/3 > 8 is equivalent to","E","x > 8/3",0
"cdm_timss03","cdm_timss03_1","M022050","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"x/3 > 8 is equivalent to","E","x > 5",0
"cdm_timss03","cdm_timss03_1","M022050","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"x/3 > 8 is equivalent to","E","x > 24",1
"cdm_timss03","cdm_timss03_1","M022057","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"One year a company reported selling 1426 tons of fertilizer. The following year the company sold 15 percent less fertilizer. Which is the closest approximation to the number of tons of fertilizer sold in the second year?","C","200",0
"cdm_timss03","cdm_timss03_1","M022057","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"One year a company reported selling 1426 tons of fertilizer. The following year the company sold 15 percent less fertilizer. Which is the closest approximation to the number of tons of fertilizer sold in the second year?","C","300",0
"cdm_timss03","cdm_timss03_1","M022057","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"One year a company reported selling 1426 tons of fertilizer. The following year the company sold 15 percent less fertilizer. Which is the closest approximation to the number of tons of fertilizer sold in the second year?","C","1200",1
"cdm_timss03","cdm_timss03_1","M022057","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"One year a company reported selling 1426 tons of fertilizer. The following year the company sold 15 percent less fertilizer. Which is the closest approximation to the number of tons of fertilizer sold in the second year?","C","1600",0
"cdm_timss03","cdm_timss03_1","M022057","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"One year a company reported selling 1426 tons of fertilizer. The following year the company sold 15 percent less fertilizer. Which is the closest approximation to the number of tons of fertilizer sold in the second year?","C","1700",0
"cdm_timss03","cdm_timss03_1","M022066","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"2/5 + 5/4 + 9/8 =","D","16/17",0
"cdm_timss03","cdm_timss03_1","M022066","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"2/5 + 5/4 + 9/8 =","D","41/40",0
"cdm_timss03","cdm_timss03_1","M022066","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"2/5 + 5/4 + 9/8 =","D","81/40",0
"cdm_timss03","cdm_timss03_1","M022066","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"2/5 + 5/4 + 9/8 =","D","111/40",1
"cdm_timss03","cdm_timss03_1","M022185","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Subtract: 3x/7 - x/7 =","E","2/7",0
"cdm_timss03","cdm_timss03_1","M022185","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Subtract: 3x/7 - x/7 =","E","3",0
"cdm_timss03","cdm_timss03_1","M022185","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Subtract: 3x/7 - x/7 =","E","2x",0
"cdm_timss03","cdm_timss03_1","M022185","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Subtract: 3x/7 - x/7 =","E","x/7",0
"cdm_timss03","cdm_timss03_1","M022185","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Subtract: 3x/7 - x/7 =","E","2x/7",1
"cdm_timss03","cdm_timss03_1","M022191","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Two-thirds of the people present at the beginning of a meeting are men. Nobody leaves but 10 more men and 10 more women arrive at the meeting. Which of the following statements is true?","A","There would then be more men than women at the meeting.",1
"cdm_timss03","cdm_timss03_1","M022191","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Two-thirds of the people present at the beginning of a meeting are men. Nobody leaves but 10 more men and 10 more women arrive at the meeting. Which of the following statements is true?","A","There would then be the same number of men as there are women at the meeting.",0
"cdm_timss03","cdm_timss03_1","M022191","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Two-thirds of the people present at the beginning of a meeting are men. Nobody leaves but 10 more men and 10 more women arrive at the meeting. Which of the following statements is true?","A","There would then be more women than men at the meeting.",0
"cdm_timss03","cdm_timss03_1","M022191","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Two-thirds of the people present at the beginning of a meeting are men. Nobody leaves but 10 more men and 10 more women arrive at the meeting. Which of the following statements is true?","A","From the information given, you cannot tell whether there would be more women or men.",0
"cdm_timss03","cdm_timss03_1","M022194","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"About 7000 copies of a magazine are sold each week. Approximately how many magazines are sold each year?","D","8400",0
"cdm_timss03","cdm_timss03_1","M022194","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"About 7000 copies of a magazine are sold each week. Approximately how many magazines are sold each year?","D","35 000",0
"cdm_timss03","cdm_timss03_1","M022194","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"About 7000 copies of a magazine are sold each week. Approximately how many magazines are sold each year?","D","84 000",0
"cdm_timss03","cdm_timss03_1","M022194","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"About 7000 copies of a magazine are sold each week. Approximately how many magazines are sold each year?","D","350 000",1
"cdm_timss03","cdm_timss03_1","M022194","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"About 7000 copies of a magazine are sold each week. Approximately how many magazines are sold each year?","D","3 500 000",0
"cdm_timss03","cdm_timss03_1","M022196","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If L = 4 when K = 6 and M = 24, which of the following is true?","A","L = M/K",1
"cdm_timss03","cdm_timss03_1","M022196","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If L = 4 when K = 6 and M = 24, which of the following is true?","A","L = K/M",0
"cdm_timss03","cdm_timss03_1","M022196","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If L = 4 when K = 6 and M = 24, which of the following is true?","A","L = KM",0
"cdm_timss03","cdm_timss03_1","M022196","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If L = 4 when K = 6 and M = 24, which of the following is true?","A","L = K + M",0
"cdm_timss03","cdm_timss03_1","M022196","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If L = 4 when K = 6 and M = 24, which of the following is true?","A","L = M - K",0
"cdm_timss03","cdm_timss03_1","M022198","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"In which list are the numbers ordered from greatest to least?","D","0.233, 0.3, 0.32, 0.332",0
"cdm_timss03","cdm_timss03_1","M022198","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"In which list are the numbers ordered from greatest to least?","D","0.3, 0.32, 0.332, 0.233",0
"cdm_timss03","cdm_timss03_1","M022198","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"In which list are the numbers ordered from greatest to least?","D","0.32, 0.233, 0.332, 0.3",0
"cdm_timss03","cdm_timss03_1","M022198","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"In which list are the numbers ordered from greatest to least?","D","0.332, 0.32, 0.3, 0.233",1
"cdm_timss03","cdm_timss03_1","M022199","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"3/5 + (3/10 × 4/15) =","E","3/51",0
"cdm_timss03","cdm_timss03_1","M022199","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"3/5 + (3/10 × 4/15) =","E","1/6",0
"cdm_timss03","cdm_timss03_1","M022199","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"3/5 + (3/10 × 4/15) =","E","6/25",0
"cdm_timss03","cdm_timss03_1","M022199","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"3/5 + (3/10 × 4/15) =","E","11/25",0
"cdm_timss03","cdm_timss03_1","M022199","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"3/5 + (3/10 × 4/15) =","E","17/25",1
"cdm_timss03","cdm_timss03_1","M022232","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Katy made a table to keep track of how long it took water in a beaker to cool from 95ºC to 70ºC. She measured the time it took the water to cool in 5ºC intervals. [Table: Interval Readings / Amount of Cooling Time -- 95ºC-90ºC: 2 minutes 10 seconds; 90ºC-85ºC: 3 minutes 19 seconds; 85ºC-80ºC: 4 minutes 48 seconds; 80ºC-75ºC: 6 minutes 55 seconds; 75ºC-70ºC: 9 minutes 43 seconds.] Estimate to the nearest minute the total time taken for the temperature of the water in the beaker to cool from 95ºC to 70ºC, and explain how your estimate was made. Estimate: ________ Explain:",NA,NA,NA
"cdm_timss03","cdm_timss03_2","M022234B","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,"[Figure: a rectangle labelled Length 8 cm and Width 2 cm.] A. On the grid below, draw a rectangle whose length is three-fourths the length of the rectangle above, and whose width is two and one-half times the width of the rectangle above. Label the length and width of the new rectangle in centimeters on the figure. Each square on the grid is 1 cm by 1 cm.","B. What is the ratio of the area of the original rectangle to the area of the new one?",NA,NA,NA
"cdm_timss03","cdm_timss03_1","M022251","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Graham has twice as many books as Bob. Chan has six more books than Bob. If Bob has x books, which of the following represents the total number of books the three boys have?","C","3x + 6",0
"cdm_timss03","cdm_timss03_1","M022251","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Graham has twice as many books as Bob. Chan has six more books than Bob. If Bob has x books, which of the following represents the total number of books the three boys have?","C","3x + 8",0
"cdm_timss03","cdm_timss03_1","M022251","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Graham has twice as many books as Bob. Chan has six more books than Bob. If Bob has x books, which of the following represents the total number of books the three boys have?","C","4x + 6",1
"cdm_timss03","cdm_timss03_1","M022251","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Graham has twice as many books as Bob. Chan has six more books than Bob. If Bob has x books, which of the following represents the total number of books the three boys have?","C","5x + 6",0
"cdm_timss03","cdm_timss03_1","M022251","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"Graham has twice as many books as Bob. Chan has six more books than Bob. If Bob has x books, which of the following represents the total number of books the three boys have?","C","8x + 2",0
"cdm_timss03","cdm_timss03_1","M032570","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"At a play, 3/25 of the people in the audience were children. What percent of the audience was this?","A","12%",1
"cdm_timss03","cdm_timss03_1","M032570","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"At a play, 3/25 of the people in the audience were children. What percent of the audience was this?","A","3%",0
"cdm_timss03","cdm_timss03_1","M032570","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"At a play, 3/25 of the people in the audience were children. What percent of the audience was this?","A","0.3%",0
"cdm_timss03","cdm_timss03_1","M032570","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"At a play, 3/25 of the people in the audience were children. What percent of the audience was this?","A","0.12%",0
"cdm_timss03","cdm_timss03_1","M032643","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If n is a negative integer, which of these is the largest number?","C","3 + n",0
"cdm_timss03","cdm_timss03_1","M032643","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If n is a negative integer, which of these is the largest number?","C","3 × n",0
"cdm_timss03","cdm_timss03_1","M032643","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If n is a negative integer, which of these is the largest number?","C","3 - n",1
"cdm_timss03","cdm_timss03_1","M032643","TIMSS 2003 Mathematics Assessment, Eighth Grade",NA,NA,"If n is a negative integer, which of these is the largest number?","C","3 ÷ n",0
