"table","section_id","item","instrument","language","instructions","section_prompt","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"opladen2025_fks","opladen2025_fks_1","FKS_8","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie viel Zeit verbringen Sie pro Tag damit, über Ihre hässlichen oder besonders unattraktiven Körperteile nachzudenken?","time spent thinking about parts perceived as unattractive",NA,"sehr stark","very strong",5
"opladen2025_fks","opladen2025_fks_1","FKS_9","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben andere Menschen Ihnen schon öfters mitgeteilt, dass Sie sich zu viele Sorgen über Ihr körperliches Aussehen machen?","assessments of others to worry too much about appearance",NA,"überhaupt nicht","not at all",1
"opladen2025_fks","opladen2025_fks_1","FKS_9","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben andere Menschen Ihnen schon öfters mitgeteilt, dass Sie sich zu viele Sorgen über Ihr körperliches Aussehen machen?","assessments of others to worry too much about appearance",NA,"ein wenig","a little",2
"opladen2025_fks","opladen2025_fks_1","FKS_9","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben andere Menschen Ihnen schon öfters mitgeteilt, dass Sie sich zu viele Sorgen über Ihr körperliches Aussehen machen?","assessments of others to worry too much about appearance",NA,"mittel","medium",3
"opladen2025_fks","opladen2025_fks_1","FKS_9","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben andere Menschen Ihnen schon öfters mitgeteilt, dass Sie sich zu viele Sorgen über Ihr körperliches Aussehen machen?","assessments of others to worry too much about appearance",NA,"stark","strong",4
"opladen2025_fks","opladen2025_fks_1","FKS_9","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben andere Menschen Ihnen schon öfters mitgeteilt, dass Sie sich zu viele Sorgen über Ihr körperliches Aussehen machen?","assessments of others to worry too much about appearance",NA,"sehr stark","very strong",5
"opladen2025_fks","opladen2025_fks_1","FKS_10","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie überzeugt sind Sie, dass bestimmte Körperteile von Ihnen hässlich sind?","beliefs about ""ugly"" body parts",NA,"überhaupt nicht","not at all",1
"opladen2025_fks","opladen2025_fks_1","FKS_10","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie überzeugt sind Sie, dass bestimmte Körperteile von Ihnen hässlich sind?","beliefs about ""ugly"" body parts",NA,"ein wenig","a little",2
"opladen2025_fks","opladen2025_fks_1","FKS_10","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie überzeugt sind Sie, dass bestimmte Körperteile von Ihnen hässlich sind?","beliefs about ""ugly"" body parts",NA,"mittel","medium",3
"opladen2025_fks","opladen2025_fks_1","FKS_10","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie überzeugt sind Sie, dass bestimmte Körperteile von Ihnen hässlich sind?","beliefs about ""ugly"" body parts",NA,"stark","strong",4
"opladen2025_fks","opladen2025_fks_1","FKS_10","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie überzeugt sind Sie, dass bestimmte Körperteile von Ihnen hässlich sind?","beliefs about ""ugly"" body parts",NA,"sehr stark","very strong",5
"opladen2025_fks","opladen2025_fks_1","FKS_11","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Schauen Sie öfters in den Spiegel oder andere reflektierende Oberflächen wie z.B. Schaufenster, um hässliche oder entstellende Körperteile zu prüfen?","body-related control behavior",NA,"überhaupt nicht","not at all",1
"opladen2025_fks","opladen2025_fks_1","FKS_11","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Schauen Sie öfters in den Spiegel oder andere reflektierende Oberflächen wie z.B. Schaufenster, um hässliche oder entstellende Körperteile zu prüfen?","body-related control behavior",NA,"ein wenig","a little",2
"opladen2025_fks","opladen2025_fks_1","FKS_11","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Schauen Sie öfters in den Spiegel oder andere reflektierende Oberflächen wie z.B. Schaufenster, um hässliche oder entstellende Körperteile zu prüfen?","body-related control behavior",NA,"mittel","medium",3
"opladen2025_fks","opladen2025_fks_1","FKS_11","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Schauen Sie öfters in den Spiegel oder andere reflektierende Oberflächen wie z.B. Schaufenster, um hässliche oder entstellende Körperteile zu prüfen?","body-related control behavior",NA,"stark","strong",4
"opladen2025_fks","opladen2025_fks_1","FKS_11","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Schauen Sie öfters in den Spiegel oder andere reflektierende Oberflächen wie z.B. Schaufenster, um hässliche oder entstellende Körperteile zu prüfen?","body-related control behavior",NA,"sehr stark","very strong",5
"opladen2025_fks","opladen2025_fks_1","FKS_12","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Vermeiden Sie, in den Spiegel oder andere reflektierende Oberflächen zu schauen?","avoidance of mirrors/reflective surfaces",NA,"überhaupt nicht","not at all",1
"opladen2025_fks","opladen2025_fks_1","FKS_12","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Vermeiden Sie, in den Spiegel oder andere reflektierende Oberflächen zu schauen?","avoidance of mirrors/reflective surfaces",NA,"ein wenig","a little",2
"opladen2025_fks","opladen2025_fks_1","FKS_12","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Vermeiden Sie, in den Spiegel oder andere reflektierende Oberflächen zu schauen?","avoidance of mirrors/reflective surfaces",NA,"mittel","medium",3
"opladen2025_fks","opladen2025_fks_1","FKS_12","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Vermeiden Sie, in den Spiegel oder andere reflektierende Oberflächen zu schauen?","avoidance of mirrors/reflective surfaces",NA,"stark","strong",4
"opladen2025_fks","opladen2025_fks_1","FKS_12","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Vermeiden Sie, in den Spiegel oder andere reflektierende Oberflächen zu schauen?","avoidance of mirrors/reflective surfaces",NA,"sehr stark","very strong",5
"opladen2025_fks","opladen2025_fks_1","FKS_13","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Vergleichen Sie Ihr körperliches Aussehen häufig mit anderen Personen?","body-related comparison",NA,"überhaupt nicht","not at all",1
"opladen2025_fks","opladen2025_fks_1","FKS_13","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Vergleichen Sie Ihr körperliches Aussehen häufig mit anderen Personen?","body-related comparison",NA,"ein wenig","a little",2
"opladen2025_fks","opladen2025_fks_1","FKS_13","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Vergleichen Sie Ihr körperliches Aussehen häufig mit anderen Personen?","body-related comparison",NA,"mittel","medium",3
"opladen2025_fks","opladen2025_fks_1","FKS_13","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Vergleichen Sie Ihr körperliches Aussehen häufig mit anderen Personen?","body-related comparison",NA,"stark","strong",4
"opladen2025_fks","opladen2025_fks_1","FKS_13","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Vergleichen Sie Ihr körperliches Aussehen häufig mit anderen Personen?","body-related comparison",NA,"sehr stark","very strong",5
"opladen2025_fks","opladen2025_fks_1","FKS_14","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Fragen Sie häufig andere Personen (z.B. Freunde oder Familienmitglieder), ob Ihr Aussehen in Ordnung ist?","appearence-related reinsurance",NA,"überhaupt nicht","not at all",1
"opladen2025_fks","opladen2025_fks_1","FKS_14","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Fragen Sie häufig andere Personen (z.B. Freunde oder Familienmitglieder), ob Ihr Aussehen in Ordnung ist?","appearence-related reinsurance",NA,"ein wenig","a little",2
"opladen2025_fks","opladen2025_fks_1","FKS_14","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Fragen Sie häufig andere Personen (z.B. Freunde oder Familienmitglieder), ob Ihr Aussehen in Ordnung ist?","appearence-related reinsurance",NA,"mittel","medium",3
"opladen2025_fks","opladen2025_fks_1","FKS_14","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Fragen Sie häufig andere Personen (z.B. Freunde oder Familienmitglieder), ob Ihr Aussehen in Ordnung ist?","appearence-related reinsurance",NA,"stark","strong",4
"opladen2025_fks","opladen2025_fks_1","FKS_14","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Fragen Sie häufig andere Personen (z.B. Freunde oder Familienmitglieder), ob Ihr Aussehen in Ordnung ist?","appearence-related reinsurance",NA,"sehr stark","very strong",5
"opladen2025_fks","opladen2025_fks_1","FKS_15","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie viel Zeit verbringen Sie mit auf Ihr Aussehen bezogene Handlungen oder Vermeidungsverhalten?","time spent on appearance-related behavior",NA,NA,NA,0
"opladen2025_fks","opladen2025_fks_1","FKS_15","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie viel Zeit verbringen Sie mit auf Ihr Aussehen bezogene Handlungen oder Vermeidungsverhalten?","time spent on appearance-related behavior",NA,"überhaupt nicht","not at all",1
"opladen2025_fks","opladen2025_fks_1","FKS_15","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie viel Zeit verbringen Sie mit auf Ihr Aussehen bezogene Handlungen oder Vermeidungsverhalten?","time spent on appearance-related behavior",NA,"ein wenig","a little",2
"opladen2025_fks","opladen2025_fks_1","FKS_15","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie viel Zeit verbringen Sie mit auf Ihr Aussehen bezogene Handlungen oder Vermeidungsverhalten?","time spent on appearance-related behavior",NA,"mittel","medium",3
"opladen2025_fks","opladen2025_fks_1","FKS_15","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie viel Zeit verbringen Sie mit auf Ihr Aussehen bezogene Handlungen oder Vermeidungsverhalten?","time spent on appearance-related behavior",NA,"stark","strong",4
"opladen2025_fks","opladen2025_fks_1","FKS_15","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie viel Zeit verbringen Sie mit auf Ihr Aussehen bezogene Handlungen oder Vermeidungsverhalten?","time spent on appearance-related behavior",NA,"sehr stark","very strong",5
"opladen2025_fks","opladen2025_fks_1","FKS_16","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie häufig haben Sie eine Operation in der kosmetischen Chirurgie durchführen lassen, um Teile Ihres Körpers zu verändern?","frequency with which cosmetic procedures were considered",NA,NA,NA,0
"opladen2025_fks","opladen2025_fks_1","FKS_16","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie häufig haben Sie eine Operation in der kosmetischen Chirurgie durchführen lassen, um Teile Ihres Körpers zu verändern?","frequency with which cosmetic procedures were considered",NA,"nie","never",1
"opladen2025_fks","opladen2025_fks_1","FKS_16","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie häufig haben Sie eine Operation in der kosmetischen Chirurgie durchführen lassen, um Teile Ihres Körpers zu verändern?","frequency with which cosmetic procedures were considered",NA,"einmal","once",2
"opladen2025_fks","opladen2025_fks_1","FKS_16","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie häufig haben Sie eine Operation in der kosmetischen Chirurgie durchführen lassen, um Teile Ihres Körpers zu verändern?","frequency with which cosmetic procedures were considered",NA,"zweimal","twice",3
"opladen2025_fks","opladen2025_fks_1","FKS_16","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie häufig haben Sie eine Operation in der kosmetischen Chirurgie durchführen lassen, um Teile Ihres Körpers zu verändern?","frequency with which cosmetic procedures were considered",NA,"3 – 5 x","3 – 5 x",4
"opladen2025_fks","opladen2025_fks_1","FKS_16","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Wie häufig haben Sie eine Operation in der kosmetischen Chirurgie durchführen lassen, um Teile Ihres Körpers zu verändern?","frequency with which cosmetic procedures were considered",NA,"> 5 x","> 5 x",5
"opladen2025_fks","opladen2025_fks_1","FKS_17","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben Sie manchmal daran gedacht, sich das Leben zu nehmen, weil Sie Teile Ihrer körperlichen Erscheinung so hässlich finden?","suicidal thoughts due to appearance",NA,"überhaupt nicht","not at all",1
"opladen2025_fks","opladen2025_fks_1","FKS_17","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben Sie manchmal daran gedacht, sich das Leben zu nehmen, weil Sie Teile Ihrer körperlichen Erscheinung so hässlich finden?","suicidal thoughts due to appearance",NA,"ein wenig","a little",2
"opladen2025_fks","opladen2025_fks_1","FKS_17","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben Sie manchmal daran gedacht, sich das Leben zu nehmen, weil Sie Teile Ihrer körperlichen Erscheinung so hässlich finden?","suicidal thoughts due to appearance",NA,"mittel","medium",3
"opladen2025_fks","opladen2025_fks_1","FKS_17","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben Sie manchmal daran gedacht, sich das Leben zu nehmen, weil Sie Teile Ihrer körperlichen Erscheinung so hässlich finden?","suicidal thoughts due to appearance",NA,"stark","strong",4
"opladen2025_fks","opladen2025_fks_1","FKS_17","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben Sie manchmal daran gedacht, sich das Leben zu nehmen, weil Sie Teile Ihrer körperlichen Erscheinung so hässlich finden?","suicidal thoughts due to appearance",NA,"sehr stark","very strong",5
"opladen2025_fks","opladen2025_fks_1","FKS_18","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben Sie schon mal versucht, sich das Leben zu nehmen, weil Sie Teile Ihrer körperlichen Erscheinung so hässlich finden?","suicide attempts due to appearance",NA,NA,NA,0
"opladen2025_fks","opladen2025_fks_1","FKS_18","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben Sie schon mal versucht, sich das Leben zu nehmen, weil Sie Teile Ihrer körperlichen Erscheinung so hässlich finden?","suicide attempts due to appearance",NA,"nie","never",1
"opladen2025_fks","opladen2025_fks_1","FKS_18","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben Sie schon mal versucht, sich das Leben zu nehmen, weil Sie Teile Ihrer körperlichen Erscheinung so hässlich finden?","suicide attempts due to appearance",NA,"einmal","once",2
"opladen2025_fks","opladen2025_fks_1","FKS_18","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben Sie schon mal versucht, sich das Leben zu nehmen, weil Sie Teile Ihrer körperlichen Erscheinung so hässlich finden?","suicide attempts due to appearance",NA,"zweimal","twice",3
"opladen2025_fks","opladen2025_fks_1","FKS_18","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben Sie schon mal versucht, sich das Leben zu nehmen, weil Sie Teile Ihrer körperlichen Erscheinung so hässlich finden?","suicide attempts due to appearance",NA,"3 – 5 x","3 – 5 x",4
"opladen2025_fks","opladen2025_fks_1","FKS_18","Fragebogen körperdysmorpher Symptome (FKS)","German",NA,NA,"Haben Sie schon mal versucht, sich das Leben zu nehmen, weil Sie Teile Ihrer körperlichen Erscheinung so hässlich finden?","suicide attempts due to appearance",NA,"> 5 x","> 5 x",5
