table,note
nas_rogoza_2024_study5_nas,"RIGHTS: NO BLOCK. The NAS is the source authors' own new instrument, published by them at https://osf.io/u93eq under CC0 1.0 Universal (verified via api.osf.io 2026-09-09: node license 'CC0 1.0 Universal'), including the dedicated 'NAS - questionnaire and translations/NAS.xlsx' giving the English, Polish and German forms. The only condition-shaped text in that file is 'Please cite as: Rogoza, R., Flakus, M., Baran, L., & Fatfouta, R. (2022). Development and validation of the Narcissistic Antagonism Scale.' -- a citation request, not a fee, permission-required, non-commercial, no-derivatives or no-redistribution term. No NAS row in itemtext/instrument_rights_register.csv. The APA article carries a personal-use notice, but that is a notice about the article, not a term governing the instrument, and none of the wording shipped here comes from the article."
nas_rogoza_2024_study5_ngs,"Study 5 is a 30-day daily-diary (SEMA3) protocol administered in POLISH. The base text fields therefore carry the Polish wording from the study's own 'Study 5 Codebook - Daily.docx' (OSF u93eq, CC0 1.0) and the English sits in the four _translated columns, per the 2026-09-01 administered-language rule. item_text_translated and option_text_translated are the authors' own English, quoted from the article's Study 5 Measures paragraph ('the NGS (Brilliant, Glorious, Powerful, Prestigious)' and 'a visual analogue slider bar (0 = not at all to 100 = completely)'). instructions_translated is NOT the authors' -- no English rendering of the daily instruction exists anywhere in the deposit or the paper, so it was translated for this table by IRW. That is the only IRW-generated string in the file, and it is why translation_source is `mixed` rather than `study_supplied`."
nas_rogoza_2024_study5_ngs,"Step 3b: the table name is right but the instrument is NOT the study's own new scale. This table holds the Narcissistic Grandiosity Scale (NGS; Crowe, Carter, Campbell & Miller, 2016), a comparison measure Rogoza et al. administered alongside their new NAS -- specifically the four-adjective daily state subset (Brilliant, Glorious, Powerful, Prestigious) taken from Edershile & Wright (2021), not the 13-item trait NGS the same study's baseline questionnaire used. The `instrument` field names it accordingly. Note the daily set is not a subset of the study's own trait NGS-13: Genialny/Brilliant is one of the three NGS-16 adjectives the Polish 13-item trait form drops."
nas_rogoza_2024_study5_ngs,"The 0-100 visual analogue slider labels only its two endpoints (0 = w ogole / not at all, 100 = calkowicie / completely). option_text and option_text_translated are populated for resp=0 and resp=100 and left blank for 1-99; the 99 unlabelled points were NOT padded with their own numbers. The file is therefore 4 items x 101 resp levels = 404 rows, 396 of which carry blank option_text by design."
nas_rogoza_2024_study5_ngs,"Mapping verification is PARTIAL, not clean (see verify_nas_rogoza_2024_study5_ngs.R). The 'Study 5 NAS.sav' carries no variable labels and no value labels at either level, so which adjective NGS1..NGS4 hold is an order inference. Two independent order sources agree -- the Study 5 daily codebook and the paper's own Measures paragraph, and the Study 6 state codebook repeats the identical four-adjective order -- and the data rule out the one rival ordering on record, but nothing distinguishes Brilliant from Glorious or Powerful from Prestigious. 8 of the 24 possible orderings survive the checks."
nas_rogoza_2024_study5_ngs,"Caveat on the strength of one check: the two-block correlation test passes by a thin margin (min claimed within-pair r = 0.730 for NGS3-NGS4, max cross-pair r = 0.721 for NGS2-NGS3). The item-location check is what carries the block split cleanly (means 32.4/32.9 vs 24.5/23.4, floor 24.3%/23.0% vs 36.4%/39.0%), and the rival-ordering check is decisive against the Edershile & Wright listing order (its implied within-pair r 0.676/0.663 against a 0.814 cross-pair)."
nas_rogoza_2024_study5_nvs,"Step 5b status is PARTIAL, not VERIFIED. The Study 5 .sav has no variable or value labels, so codes NVS1..NVS4 are tied to adjectives only by presentation order -- but by three independent documents in the same deposit/paper that all give the same order (Study 5 daily codebook, Study 6 state codebook, and the article's Study 5 Measures sentence 'we used four items from the NVS (Ignored, Resentful, Misunderstood, Underappreciated)'). The data pin the block split only: person means NVS3 25.35 and NVS4 22.00 sit above NVS1 19.26 and NVS2 18.81 (all four paired contrasts p < 3e-6), matching the same authors' English Study 2 trait means where Misunderstood 3.105 and Underappreciated 3.334 sit above Ignored 2.629 and Resentful 2.252. They do not separate NVS1 from NVS2 (difference 0.45, p = 0.23), and NVS3 > NVS4 is the reverse of Study 2's rank for Misunderstood vs Underappreciated -- across a different sample, language, timeframe and response format, so it is not read as a contradiction, but the within-block order is unverified. See verify_nas_rogoza_2024_study5_nvs.R."
nas_rogoza_2024_study5_nvs,"Item NVS1's Polish item_text is shipped verbatim as 'Zleckewazony', which is a misspelling of the Polish word 'Zlekcewazony' (spelled correctly for the same adjective in the same OSF deposit's Study 3 codebook). It was NOT corrected because both of the deposit's state-protocol codebooks -- Study 5 Daily and Study 6 State -- carry the same misspelling, so it may be what the SEMA3 app actually displayed."
nas_rogoza_2024_study5_nvs,"The instrument's response scale is a 0-100 visual analogue slider that labels only its endpoints (0 = w ogole / not at all, 100 = calkowicie / completely). All 101 resp levels ship a row per item because respondents used the full range, and option_text is blank for 1..99 by design -- the unlabelled points were not padded with their own numbers. This will read as a large blank-option_text share in any batch audit; it is the expected shape."
nas_rogoza_2024_study5_nvs,"translation_source=mixed, and one component is IRW-generated: the English adjectives and the English anchors are the authors' own (article Methods; deposit NAS.xlsx), but the English instruction line was translated by this project because the deposit publishes no English for the daily-diary instruction. A public issues-page entry is owed on that basis when the table goes live; a public_note is written."
nas_rogoza_2024_study5_nvs,"Not a defect, recorded because the table name invites the wrong reading: the NVS is not these authors' instrument. It is the 11-adjective Narcissistic Vulnerability Scale of Crowe et al. (2018), Psychological Assessment 30(7):978-983, of which Study 5 administered four adjectives as a daily state measure. instrument is named accordingly."
