"table","section_id","item","instrument","language","instructions","section_prompt","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.3","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Es bereitet mir keine Schwierigkeiten, meine Absichten und Ziele zu verwirklichen.","It is easy for me to stick to my aims and accomplish my goals.",NA,"strongly disagree",NA,1
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.3","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Es bereitet mir keine Schwierigkeiten, meine Absichten und Ziele zu verwirklichen.","It is easy for me to stick to my aims and accomplish my goals.",NA,NA,NA,2
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.3","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Es bereitet mir keine Schwierigkeiten, meine Absichten und Ziele zu verwirklichen.","It is easy for me to stick to my aims and accomplish my goals.",NA,NA,NA,3
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.3","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Es bereitet mir keine Schwierigkeiten, meine Absichten und Ziele zu verwirklichen.","It is easy for me to stick to my aims and accomplish my goals.",NA,NA,NA,4
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.3","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Es bereitet mir keine Schwierigkeiten, meine Absichten und Ziele zu verwirklichen.","It is easy for me to stick to my aims and accomplish my goals.",NA,NA,NA,5
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.3","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Es bereitet mir keine Schwierigkeiten, meine Absichten und Ziele zu verwirklichen.","It is easy for me to stick to my aims and accomplish my goals.",NA,"strongly agree",NA,6
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.4","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"In unerwarteten Situationen weiß ich immer, wie ich mich verhalten soll.","I am confident that I could deal efficiently with unexpected events.",NA,"strongly disagree",NA,1
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.4","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"In unerwarteten Situationen weiß ich immer, wie ich mich verhalten soll.","I am confident that I could deal efficiently with unexpected events.",NA,NA,NA,2
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.4","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"In unerwarteten Situationen weiß ich immer, wie ich mich verhalten soll.","I am confident that I could deal efficiently with unexpected events.",NA,NA,NA,3
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.4","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"In unerwarteten Situationen weiß ich immer, wie ich mich verhalten soll.","I am confident that I could deal efficiently with unexpected events.",NA,NA,NA,4
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.4","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"In unerwarteten Situationen weiß ich immer, wie ich mich verhalten soll.","I am confident that I could deal efficiently with unexpected events.",NA,NA,NA,5
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.4","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"In unerwarteten Situationen weiß ich immer, wie ich mich verhalten soll.","I am confident that I could deal efficiently with unexpected events.",NA,"strongly agree",NA,6
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.5","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Auch bei überraschenden Ereignissen glaube ich, daß ich gut mit ihnen zurechtkommen kann.","Thanks to my resourcefulness, I know how to handle unforeseen situations.",NA,"strongly disagree",NA,1
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.5","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Auch bei überraschenden Ereignissen glaube ich, daß ich gut mit ihnen zurechtkommen kann.","Thanks to my resourcefulness, I know how to handle unforeseen situations.",NA,NA,NA,2
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.5","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Auch bei überraschenden Ereignissen glaube ich, daß ich gut mit ihnen zurechtkommen kann.","Thanks to my resourcefulness, I know how to handle unforeseen situations.",NA,NA,NA,3
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.5","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Auch bei überraschenden Ereignissen glaube ich, daß ich gut mit ihnen zurechtkommen kann.","Thanks to my resourcefulness, I know how to handle unforeseen situations.",NA,NA,NA,4
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.5","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Auch bei überraschenden Ereignissen glaube ich, daß ich gut mit ihnen zurechtkommen kann.","Thanks to my resourcefulness, I know how to handle unforeseen situations.",NA,NA,NA,5
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.5","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Auch bei überraschenden Ereignissen glaube ich, daß ich gut mit ihnen zurechtkommen kann.","Thanks to my resourcefulness, I know how to handle unforeseen situations.",NA,"strongly agree",NA,6
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.6","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Schwierigkeiten sehe ich gelassen entgegen, weil ich mich immer auf meine Fähigkeiten verlassen kann.","I can remain calm when facing difficulties because I can rely on my coping abilities.",NA,"strongly disagree",NA,1
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.6","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Schwierigkeiten sehe ich gelassen entgegen, weil ich mich immer auf meine Fähigkeiten verlassen kann.","I can remain calm when facing difficulties because I can rely on my coping abilities.",NA,NA,NA,2
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.6","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Schwierigkeiten sehe ich gelassen entgegen, weil ich mich immer auf meine Fähigkeiten verlassen kann.","I can remain calm when facing difficulties because I can rely on my coping abilities.",NA,NA,NA,3
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.6","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Schwierigkeiten sehe ich gelassen entgegen, weil ich mich immer auf meine Fähigkeiten verlassen kann.","I can remain calm when facing difficulties because I can rely on my coping abilities.",NA,NA,NA,4
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.6","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Schwierigkeiten sehe ich gelassen entgegen, weil ich mich immer auf meine Fähigkeiten verlassen kann.","I can remain calm when facing difficulties because I can rely on my coping abilities.",NA,NA,NA,5
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.6","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Schwierigkeiten sehe ich gelassen entgegen, weil ich mich immer auf meine Fähigkeiten verlassen kann.","I can remain calm when facing difficulties because I can rely on my coping abilities.",NA,"strongly agree",NA,6
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.7","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Was auch immer passiert, ich werde schon klarkommen.","No matter what comes my way, I'm usually able to handle it.",NA,"strongly disagree",NA,1
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.7","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Was auch immer passiert, ich werde schon klarkommen.","No matter what comes my way, I'm usually able to handle it.",NA,NA,NA,2
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.7","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Was auch immer passiert, ich werde schon klarkommen.","No matter what comes my way, I'm usually able to handle it.",NA,NA,NA,3
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.7","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Was auch immer passiert, ich werde schon klarkommen.","No matter what comes my way, I'm usually able to handle it.",NA,NA,NA,4
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.7","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Was auch immer passiert, ich werde schon klarkommen.","No matter what comes my way, I'm usually able to handle it.",NA,NA,NA,5
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.7","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Was auch immer passiert, ich werde schon klarkommen.","No matter what comes my way, I'm usually able to handle it.",NA,"strongly agree",NA,6
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.8","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Für jedes Problem kann ich eine Lösung finden.","When I am confronted with a problem, I can usually find several solutions.",NA,"strongly disagree",NA,1
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.8","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Für jedes Problem kann ich eine Lösung finden.","When I am confronted with a problem, I can usually find several solutions.",NA,NA,NA,2
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.8","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Für jedes Problem kann ich eine Lösung finden.","When I am confronted with a problem, I can usually find several solutions.",NA,NA,NA,3
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.8","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Für jedes Problem kann ich eine Lösung finden.","When I am confronted with a problem, I can usually find several solutions.",NA,NA,NA,4
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.8","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Für jedes Problem kann ich eine Lösung finden.","When I am confronted with a problem, I can usually find several solutions.",NA,NA,NA,5
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.8","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Für jedes Problem kann ich eine Lösung finden.","When I am confronted with a problem, I can usually find several solutions.",NA,"strongly agree",NA,6
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.9","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn eine neue Sache auf mich zukommt, weiß ich, wie ich damit umgehen kann.","If I am in trouble, I can usually think of something to do.",NA,"strongly disagree",NA,1
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.9","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn eine neue Sache auf mich zukommt, weiß ich, wie ich damit umgehen kann.","If I am in trouble, I can usually think of something to do.",NA,NA,NA,2
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.9","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn eine neue Sache auf mich zukommt, weiß ich, wie ich damit umgehen kann.","If I am in trouble, I can usually think of something to do.",NA,NA,NA,3
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.9","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn eine neue Sache auf mich zukommt, weiß ich, wie ich damit umgehen kann.","If I am in trouble, I can usually think of something to do.",NA,NA,NA,4
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.9","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn eine neue Sache auf mich zukommt, weiß ich, wie ich damit umgehen kann.","If I am in trouble, I can usually think of something to do.",NA,NA,NA,5
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.9","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn eine neue Sache auf mich zukommt, weiß ich, wie ich damit umgehen kann.","If I am in trouble, I can usually think of something to do.",NA,"strongly agree",NA,6
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.10","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn ein Problem auftaucht, kann ich es aus eigener Kraft meistern.","I can solve most problems if I invest the necessary effort.",NA,"strongly disagree",NA,1
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.10","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn ein Problem auftaucht, kann ich es aus eigener Kraft meistern.","I can solve most problems if I invest the necessary effort.",NA,NA,NA,2
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.10","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn ein Problem auftaucht, kann ich es aus eigener Kraft meistern.","I can solve most problems if I invest the necessary effort.",NA,NA,NA,3
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.10","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn ein Problem auftaucht, kann ich es aus eigener Kraft meistern.","I can solve most problems if I invest the necessary effort.",NA,NA,NA,4
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.10","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn ein Problem auftaucht, kann ich es aus eigener Kraft meistern.","I can solve most problems if I invest the necessary effort.",NA,NA,NA,5
"lorenz_2016_efficacy1","lorenz_2016_efficacy1_1","efficacy1.10","Skala zur Allgemeinen Selbstwirksamkeitserwartung (SWE) / General Self-Efficacy Scale (GSE), 10 items","German",NA,NA,"Wenn ein Problem auftaucht, kann ich es aus eigener Kraft meistern.","I can solve most problems if I invest the necessary effort.",NA,"strongly agree",NA,6
