"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_7","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"La valía de las personas debería medirse por sus logros","People's worth should be judged by what they achieve.",NA,NA,NA,4
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_7","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"La valía de las personas debería medirse por sus logros","People's worth should be judged by what they achieve.",NA,NA,NA,5
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_7","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"La valía de las personas debería medirse por sus logros","People's worth should be judged by what they achieve.",NA,NA,"totally agree",6
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_8","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Alcanzar mis metas es mas importante que construir relaciones","Achieving things is more important than building relationships.",NA,NA,"Strongly disagree",1
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_8","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Alcanzar mis metas es mas importante que construir relaciones","Achieving things is more important than building relationships.",NA,NA,NA,2
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_8","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Alcanzar mis metas es mas importante que construir relaciones","Achieving things is more important than building relationships.",NA,NA,NA,3
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_8","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Alcanzar mis metas es mas importante que construir relaciones","Achieving things is more important than building relationships.",NA,NA,NA,4
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_8","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Alcanzar mis metas es mas importante que construir relaciones","Achieving things is more important than building relationships.",NA,NA,NA,5
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_8","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Alcanzar mis metas es mas importante que construir relaciones","Achieving things is more important than building relationships.",NA,NA,"totally agree",6
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_9","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Hacerlo lo mejor posible es más importante que estar integrado en el grupo","Doing your best is more important than getting along with others.",NA,NA,"Strongly disagree",1
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_9","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Hacerlo lo mejor posible es más importante que estar integrado en el grupo","Doing your best is more important than getting along with others.",NA,NA,NA,2
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_9","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Hacerlo lo mejor posible es más importante que estar integrado en el grupo","Doing your best is more important than getting along with others.",NA,NA,NA,3
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_9","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Hacerlo lo mejor posible es más importante que estar integrado en el grupo","Doing your best is more important than getting along with others.",NA,NA,NA,4
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_9","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Hacerlo lo mejor posible es más importante que estar integrado en el grupo","Doing your best is more important than getting along with others.",NA,NA,NA,5
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_9","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Hacerlo lo mejor posible es más importante que estar integrado en el grupo","Doing your best is more important than getting along with others.",NA,NA,"totally agree",6
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_10","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Si tienes un trabajo que hacer, deberias hacerlo sin importar si eso hace daño a otros","If you've got a job to do, you should do it no matter who gets hurt.",NA,NA,"Strongly disagree",1
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_10","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Si tienes un trabajo que hacer, deberias hacerlo sin importar si eso hace daño a otros","If you've got a job to do, you should do it no matter who gets hurt.",NA,NA,NA,2
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_10","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Si tienes un trabajo que hacer, deberias hacerlo sin importar si eso hace daño a otros","If you've got a job to do, you should do it no matter who gets hurt.",NA,NA,NA,3
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_10","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Si tienes un trabajo que hacer, deberias hacerlo sin importar si eso hace daño a otros","If you've got a job to do, you should do it no matter who gets hurt.",NA,NA,NA,4
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_10","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Si tienes un trabajo que hacer, deberias hacerlo sin importar si eso hace daño a otros","If you've got a job to do, you should do it no matter who gets hurt.",NA,NA,NA,5
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_10","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Si tienes un trabajo que hacer, deberias hacerlo sin importar si eso hace daño a otros","If you've got a job to do, you should do it no matter who gets hurt.",NA,NA,"totally agree",6
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_11","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Gustarle a los demás es importante para mí","It's important to me that others like me.",NA,NA,"Strongly disagree",1
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_11","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Gustarle a los demás es importante para mí","It's important to me that others like me.",NA,NA,NA,2
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_11","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Gustarle a los demás es importante para mí","It's important to me that others like me.",NA,NA,NA,3
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_11","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Gustarle a los demás es importante para mí","It's important to me that others like me.",NA,NA,NA,4
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_11","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Gustarle a los demás es importante para mí","It's important to me that others like me.",NA,NA,NA,5
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_11","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Gustarle a los demás es importante para mí","It's important to me that others like me.",NA,NA,"totally agree",6
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_12","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Es importante para mi evitar hacer cosas que no le gusten a las otras personas","It's important to me to avoid doing things that other's won't like.",NA,NA,"Strongly disagree",1
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_12","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Es importante para mi evitar hacer cosas que no le gusten a las otras personas","It's important to me to avoid doing things that other's won't like.",NA,NA,NA,2
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_12","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Es importante para mi evitar hacer cosas que no le gusten a las otras personas","It's important to me to avoid doing things that other's won't like.",NA,NA,NA,3
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_12","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Es importante para mi evitar hacer cosas que no le gusten a las otras personas","It's important to me to avoid doing things that other's won't like.",NA,NA,NA,4
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_12","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Es importante para mi evitar hacer cosas que no le gusten a las otras personas","It's important to me to avoid doing things that other's won't like.",NA,NA,NA,5
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_12","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Es importante para mi evitar hacer cosas que no le gusten a las otras personas","It's important to me to avoid doing things that other's won't like.",NA,NA,"totally agree",6
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_13","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Me resulta dificil tomar una decisión sin saber lo que opinan los demás","I find it hard to make decisions unless I know what other people think.",NA,NA,"Strongly disagree",1
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_13","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Me resulta dificil tomar una decisión sin saber lo que opinan los demás","I find it hard to make decisions unless I know what other people think.",NA,NA,NA,2
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_13","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Me resulta dificil tomar una decisión sin saber lo que opinan los demás","I find it hard to make decisions unless I know what other people think.",NA,NA,NA,3
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_13","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Me resulta dificil tomar una decisión sin saber lo que opinan los demás","I find it hard to make decisions unless I know what other people think.",NA,NA,NA,4
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_13","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Me resulta dificil tomar una decisión sin saber lo que opinan los demás","I find it hard to make decisions unless I know what other people think.",NA,NA,NA,5
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_13","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Me resulta dificil tomar una decisión sin saber lo que opinan los demás","I find it hard to make decisions unless I know what other people think.",NA,NA,"totally agree",6
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_14","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Mis relaciones generalmente son superficiales","My relationships with others are generally superficial.",NA,NA,"Strongly disagree",1
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_14","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Mis relaciones generalmente son superficiales","My relationships with others are generally superficial.",NA,NA,NA,2
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_14","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Mis relaciones generalmente son superficiales","My relationships with others are generally superficial.",NA,NA,NA,3
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_14","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Mis relaciones generalmente son superficiales","My relationships with others are generally superficial.",NA,NA,NA,4
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_14","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Mis relaciones generalmente son superficiales","My relationships with others are generally superficial.",NA,NA,NA,5
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_14","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"Mis relaciones generalmente son superficiales","My relationships with others are generally superficial.",NA,NA,"totally agree",6
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_15","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"En ocasiones pienso que no valgo para nada","Sometimes I think I am no good at all.",NA,NA,"Strongly disagree",1
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_15","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"En ocasiones pienso que no valgo para nada","Sometimes I think I am no good at all.",NA,NA,NA,2
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_15","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"En ocasiones pienso que no valgo para nada","Sometimes I think I am no good at all.",NA,NA,NA,3
"iandolo_2021_asq","iandolo_2021_asq_1","ASQ_15","Attachment Style Questionnaire (ASQ; Feeney, Noller & Hanrahan, 1994) -- Spanish version","Spanish; Italian; Japanese",NA,NA,NA,NA,"En ocasiones pienso que no valgo para nada","Sometimes I think I am no good at all.",NA,NA,NA,4
