"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv2","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会认真回答我的问题。","My teachers answer my questions carefully.",NA,"同意","Agree",6
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv2","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会认真回答我的问题。","My teachers answer my questions carefully.",NA,"非常同意","Strongly agree",7
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv3","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会关注我的未来发展。","My teachers pay attention to my future development.",NA,"非常不同意","Strongly disagree",1
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv3","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会关注我的未来发展。","My teachers pay attention to my future development.",NA,"不同意","Disagree",2
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv3","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会关注我的未来发展。","My teachers pay attention to my future development.",NA,"有些不同意","Somewhat disagree",3
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv3","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会关注我的未来发展。","My teachers pay attention to my future development.",NA,"既不同意也不反对","Neither agree nor disagree",4
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv3","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会关注我的未来发展。","My teachers pay attention to my future development.",NA,"有些同意","Somewhat agree",5
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv3","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会关注我的未来发展。","My teachers pay attention to my future development.",NA,"同意","Agree",6
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv3","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会关注我的未来发展。","My teachers pay attention to my future development.",NA,"非常同意","Strongly agree",7
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv4","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会帮助我提高学习成绩。","My teachers help me improve my academic performance.",NA,"非常不同意","Strongly disagree",1
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv4","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会帮助我提高学习成绩。","My teachers help me improve my academic performance.",NA,"不同意","Disagree",2
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv4","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会帮助我提高学习成绩。","My teachers help me improve my academic performance.",NA,"有些不同意","Somewhat disagree",3
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv4","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会帮助我提高学习成绩。","My teachers help me improve my academic performance.",NA,"既不同意也不反对","Neither agree nor disagree",4
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv4","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会帮助我提高学习成绩。","My teachers help me improve my academic performance.",NA,"有些同意","Somewhat agree",5
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv4","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会帮助我提高学习成绩。","My teachers help me improve my academic performance.",NA,"同意","Agree",6
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv4","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们会帮助我提高学习成绩。","My teachers help me improve my academic performance.",NA,"非常同意","Strongly agree",7
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv5","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们认为我是个努力的学生。","My teachers think I am a hard-working student.",NA,"非常不同意","Strongly disagree",1
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv5","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们认为我是个努力的学生。","My teachers think I am a hard-working student.",NA,"不同意","Disagree",2
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv5","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们认为我是个努力的学生。","My teachers think I am a hard-working student.",NA,"有些不同意","Somewhat disagree",3
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv5","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们认为我是个努力的学生。","My teachers think I am a hard-working student.",NA,"既不同意也不反对","Neither agree nor disagree",4
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv5","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们认为我是个努力的学生。","My teachers think I am a hard-working student.",NA,"有些同意","Somewhat agree",5
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv5","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们认为我是个努力的学生。","My teachers think I am a hard-working student.",NA,"同意","Agree",6
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv5","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们认为我是个努力的学生。","My teachers think I am a hard-working student.",NA,"非常同意","Strongly agree",7
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv6","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我对我个人的发展规划有疑问时，可以征求老师们的意见而获得帮助。","When I have questions about my personal development plans, I can get help by asking my teachers for advice.",NA,"非常不同意","Strongly disagree",1
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv6","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我对我个人的发展规划有疑问时，可以征求老师们的意见而获得帮助。","When I have questions about my personal development plans, I can get help by asking my teachers for advice.",NA,"不同意","Disagree",2
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv6","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我对我个人的发展规划有疑问时，可以征求老师们的意见而获得帮助。","When I have questions about my personal development plans, I can get help by asking my teachers for advice.",NA,"有些不同意","Somewhat disagree",3
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv6","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我对我个人的发展规划有疑问时，可以征求老师们的意见而获得帮助。","When I have questions about my personal development plans, I can get help by asking my teachers for advice.",NA,"既不同意也不反对","Neither agree nor disagree",4
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv6","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我对我个人的发展规划有疑问时，可以征求老师们的意见而获得帮助。","When I have questions about my personal development plans, I can get help by asking my teachers for advice.",NA,"有些同意","Somewhat agree",5
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv6","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我对我个人的发展规划有疑问时，可以征求老师们的意见而获得帮助。","When I have questions about my personal development plans, I can get help by asking my teachers for advice.",NA,"同意","Agree",6
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv6","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我对我个人的发展规划有疑问时，可以征求老师们的意见而获得帮助。","When I have questions about my personal development plans, I can get help by asking my teachers for advice.",NA,"非常同意","Strongly agree",7
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv7","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我的学习中有不懂的问题时，可以寻求到老师们的帮助。","When there is something I don't understand in my studies, I can get help from my teachers.",NA,"非常不同意","Strongly disagree",1
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv7","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我的学习中有不懂的问题时，可以寻求到老师们的帮助。","When there is something I don't understand in my studies, I can get help from my teachers.",NA,"不同意","Disagree",2
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv7","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我的学习中有不懂的问题时，可以寻求到老师们的帮助。","When there is something I don't understand in my studies, I can get help from my teachers.",NA,"有些不同意","Somewhat disagree",3
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv7","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我的学习中有不懂的问题时，可以寻求到老师们的帮助。","When there is something I don't understand in my studies, I can get help from my teachers.",NA,"既不同意也不反对","Neither agree nor disagree",4
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv7","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我的学习中有不懂的问题时，可以寻求到老师们的帮助。","When there is something I don't understand in my studies, I can get help from my teachers.",NA,"有些同意","Somewhat agree",5
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv7","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我的学习中有不懂的问题时，可以寻求到老师们的帮助。","When there is something I don't understand in my studies, I can get help from my teachers.",NA,"同意","Agree",6
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv7","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"当我的学习中有不懂的问题时，可以寻求到老师们的帮助。","When there is something I don't understand in my studies, I can get help from my teachers.",NA,"非常同意","Strongly agree",7
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv8","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们往往会在他人面前提到我的优点。","My teachers often mention my strengths in front of others.",NA,"非常不同意","Strongly disagree",1
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv8","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们往往会在他人面前提到我的优点。","My teachers often mention my strengths in front of others.",NA,"不同意","Disagree",2
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv8","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们往往会在他人面前提到我的优点。","My teachers often mention my strengths in front of others.",NA,"有些不同意","Somewhat disagree",3
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv8","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们往往会在他人面前提到我的优点。","My teachers often mention my strengths in front of others.",NA,"既不同意也不反对","Neither agree nor disagree",4
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv8","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们往往会在他人面前提到我的优点。","My teachers often mention my strengths in front of others.",NA,"有些同意","Somewhat agree",5
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv8","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们往往会在他人面前提到我的优点。","My teachers often mention my strengths in front of others.",NA,"同意","Agree",6
"jiang_2024_ptsinv","jiang_2024_ptsinv_1","PTSInv8","Perceived Teacher Support - Invested (Metheny, McWhirter & O'Neil 2008), Chinese adaptation as administered by Jiang et al. (2024)","Chinese","请根据您的实际情况，从“非常不同意”到“非常同意”中选择作答。","Please answer according to your actual situation, choosing from ""strongly disagree"" to ""strongly agree"".",NA,"老师们往往会在他人面前提到我的优点。","My teachers often mention my strengths in front of others.",NA,"非常同意","Strongly agree",7
