"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_3","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the courses of the main veins of the upper limbs",NA,"Not at all",1
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_3","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the courses of the main veins of the upper limbs",NA,"A little bit",2
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_3","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the courses of the main veins of the upper limbs",NA,"Somewhat",3
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_3","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the courses of the main veins of the upper limbs",NA,"Quite a bit",4
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_3","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the courses of the main veins of the upper limbs",NA,"Very much",5
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_4","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the organization of brachial plexus, its origin in the neck and continuation to the axilla and upper limb",NA,"Not at all",1
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_4","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the organization of brachial plexus, its origin in the neck and continuation to the axilla and upper limb",NA,"A little bit",2
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_4","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the organization of brachial plexus, its origin in the neck and continuation to the axilla and upper limb",NA,"Somewhat",3
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_4","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the organization of brachial plexus, its origin in the neck and continuation to the axilla and upper limb",NA,"Quite a bit",4
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_4","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the organization of brachial plexus, its origin in the neck and continuation to the axilla and upper limb",NA,"Very much",5
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_5","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the origin, course and function of the axillary, radial, musculocutaneous, median and ulnar nerves in the arm, fore-arm, wrist and hand",NA,"Not at all",1
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_5","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the origin, course and function of the axillary, radial, musculocutaneous, median and ulnar nerves in the arm, fore-arm, wrist and hand",NA,"A little bit",2
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_5","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the origin, course and function of the axillary, radial, musculocutaneous, median and ulnar nerves in the arm, fore-arm, wrist and hand",NA,"Somewhat",3
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_5","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the origin, course and function of the axillary, radial, musculocutaneous, median and ulnar nerves in the arm, fore-arm, wrist and hand",NA,"Quite a bit",4
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_5","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the origin, course and function of the axillary, radial, musculocutaneous, median and ulnar nerves in the arm, fore-arm, wrist and hand",NA,"Very much",5
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_6","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the boundaries of the axilla",NA,"Not at all",1
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_6","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the boundaries of the axilla",NA,"A little bit",2
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_6","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the boundaries of the axilla",NA,"Somewhat",3
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_6","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the boundaries of the axilla",NA,"Quite a bit",4
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_6","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the boundaries of the axilla",NA,"Very much",5
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_7","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the movements of the pectoral girdle",NA,"Not at all",1
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_7","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the movements of the pectoral girdle",NA,"A little bit",2
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_7","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the movements of the pectoral girdle",NA,"Somewhat",3
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_7","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the movements of the pectoral girdle",NA,"Quite a bit",4
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_7","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the movements of the pectoral girdle",NA,"Very much",5
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_8","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the factors that contribute to the stability of the shoulder joint",NA,"Not at all",1
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_8","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the factors that contribute to the stability of the shoulder joint",NA,"A little bit",2
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_8","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the factors that contribute to the stability of the shoulder joint",NA,"Somewhat",3
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_8","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the factors that contribute to the stability of the shoulder joint",NA,"Quite a bit",4
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_8","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the factors that contribute to the stability of the shoulder joint",NA,"Very much",5
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_9","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the anatomy of the elbow joint",NA,"Not at all",1
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_9","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the anatomy of the elbow joint",NA,"A little bit",2
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_9","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the anatomy of the elbow joint",NA,"Somewhat",3
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_9","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the anatomy of the elbow joint",NA,"Quite a bit",4
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_9","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the anatomy of the elbow joint",NA,"Very much",5
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_10","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the anatomy of the wrist",NA,"Not at all",1
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_10","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the anatomy of the wrist",NA,"A little bit",2
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_10","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the anatomy of the wrist",NA,"Somewhat",3
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_10","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the anatomy of the wrist",NA,"Quite a bit",4
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_10","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the anatomy of the wrist",NA,"Very much",5
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_11","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Name and demonstrate the movements of the fingers and thumb",NA,"Not at all",1
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_11","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Name and demonstrate the movements of the fingers and thumb",NA,"A little bit",2
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_11","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Name and demonstrate the movements of the fingers and thumb",NA,"Somewhat",3
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_11","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Name and demonstrate the movements of the fingers and thumb",NA,"Quite a bit",4
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_11","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Name and demonstrate the movements of the fingers and thumb",NA,"Very much",5
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_12","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the position and function of the retinacula of the wrist and the tendon sheaths of the wrist and hand",NA,"Not at all",1
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_12","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the position and function of the retinacula of the wrist and the tendon sheaths of the wrist and hand",NA,"A little bit",2
"han_2015_peer_assisted_learning","han_2015_peer_assisted_learning_1","B_12","Anatomy Dissection Course Questionnaire, Section B (self-assessment of upper-limb dissection learning objectives)","This questionnaire has been designed to identify how you regard the learning experience of anatomy dissection course. Please answer every question honestly by placing a mark or describing your opinion in the blank. Thank you for your participation.","B. The following scales are about how well you understand the learning objectives of upper-limb dissection. Please read each scale carefully and circle the number that best describes how much you can.","Describe the position and function of the retinacula of the wrist and the tendon sheaths of the wrist and hand",NA,"Somewhat",3
