"table","section_id","item","instrument","language","instructions","section_prompt","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"han_2026_phq9","han_2026_phq9_1","PHQ03","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"入睡困难、早醒或睡得过多（超过 10 小时）","Trouble falling asleep, waking up too early, or sleeping too much (over 10 hours)",NA,"Nearly every day",NA,3
"han_2026_phq9","han_2026_phq9_1","PHQ04","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"感到疲倦或没什么精力","Feeling tired or having little energy",NA,"Never",NA,0
"han_2026_phq9","han_2026_phq9_1","PHQ04","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"感到疲倦或没什么精力","Feeling tired or having little energy",NA,"Several days",NA,1
"han_2026_phq9","han_2026_phq9_1","PHQ04","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"感到疲倦或没什么精力","Feeling tired or having little energy",NA,"More than half the days",NA,2
"han_2026_phq9","han_2026_phq9_1","PHQ04","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"感到疲倦或没什么精力","Feeling tired or having little energy",NA,"Nearly every day",NA,3
"han_2026_phq9","han_2026_phq9_1","PHQ05","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"食欲不振或暴饮暴食","Poor appetite or overeating",NA,"Never",NA,0
"han_2026_phq9","han_2026_phq9_1","PHQ05","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"食欲不振或暴饮暴食","Poor appetite or overeating",NA,"Several days",NA,1
"han_2026_phq9","han_2026_phq9_1","PHQ05","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"食欲不振或暴饮暴食","Poor appetite or overeating",NA,"More than half the days",NA,2
"han_2026_phq9","han_2026_phq9_1","PHQ05","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"食欲不振或暴饮暴食","Poor appetite or overeating",NA,"Nearly every day",NA,3
"han_2026_phq9","han_2026_phq9_1","PHQ06","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"对自己感到自责，觉得自己是失败者或辜负了家人","Feeling bad about yourself or that you are a failure or let your family down",NA,"Never",NA,0
"han_2026_phq9","han_2026_phq9_1","PHQ06","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"对自己感到自责，觉得自己是失败者或辜负了家人","Feeling bad about yourself or that you are a failure or let your family down",NA,"Several days",NA,1
"han_2026_phq9","han_2026_phq9_1","PHQ06","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"对自己感到自责，觉得自己是失败者或辜负了家人","Feeling bad about yourself or that you are a failure or let your family down",NA,"More than half the days",NA,2
"han_2026_phq9","han_2026_phq9_1","PHQ06","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"对自己感到自责，觉得自己是失败者或辜负了家人","Feeling bad about yourself or that you are a failure or let your family down",NA,"Nearly every day",NA,3
"han_2026_phq9","han_2026_phq9_1","PHQ07","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"难以集中注意力，例如读书、看电视或做家务时分心","Trouble concentrating on things, such as reading, watching TV, or doing chores",NA,"Never",NA,0
"han_2026_phq9","han_2026_phq9_1","PHQ07","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"难以集中注意力，例如读书、看电视或做家务时分心","Trouble concentrating on things, such as reading, watching TV, or doing chores",NA,"Several days",NA,1
"han_2026_phq9","han_2026_phq9_1","PHQ07","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"难以集中注意力，例如读书、看电视或做家务时分心","Trouble concentrating on things, such as reading, watching TV, or doing chores",NA,"More than half the days",NA,2
"han_2026_phq9","han_2026_phq9_1","PHQ07","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"难以集中注意力，例如读书、看电视或做家务时分心","Trouble concentrating on things, such as reading, watching TV, or doing chores",NA,"Nearly every day",NA,3
"han_2026_phq9","han_2026_phq9_1","PHQ08","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"动作或说话变慢，或坐立不安、烦躁不安","Moving or speaking slowly, or being fidgety/restless",NA,"Never",NA,0
"han_2026_phq9","han_2026_phq9_1","PHQ08","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"动作或说话变慢，或坐立不安、烦躁不安","Moving or speaking slowly, or being fidgety/restless",NA,"Several days",NA,1
"han_2026_phq9","han_2026_phq9_1","PHQ08","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"动作或说话变慢，或坐立不安、烦躁不安","Moving or speaking slowly, or being fidgety/restless",NA,"More than half the days",NA,2
"han_2026_phq9","han_2026_phq9_1","PHQ08","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"动作或说话变慢，或坐立不安、烦躁不安","Moving or speaking slowly, or being fidgety/restless",NA,"Nearly every day",NA,3
"han_2026_phq9","han_2026_phq9_1","PHQ09","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"有“死了会更好”或自伤的想法，但未必付诸行动","Thoughts that you would be better off dead or self-harm thoughts, without necessarily acting on them",NA,"Never",NA,0
"han_2026_phq9","han_2026_phq9_1","PHQ09","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"有“死了会更好”或自伤的想法，但未必付诸行动","Thoughts that you would be better off dead or self-harm thoughts, without necessarily acting on them",NA,"Several days",NA,1
"han_2026_phq9","han_2026_phq9_1","PHQ09","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"有“死了会更好”或自伤的想法，但未必付诸行动","Thoughts that you would be better off dead or self-harm thoughts, without necessarily acting on them",NA,"More than half the days",NA,2
"han_2026_phq9","han_2026_phq9_1","PHQ09","Patient Health Questionnaire-9 (PHQ-9)","Chinese",NA,NA,"有“死了会更好”或自伤的想法，但未必付诸行动","Thoughts that you would be better off dead or self-harm thoughts, without necessarily acting on them",NA,"Nearly every day",NA,3
