"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE3","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe I can handle different types of GAI tools.",NA,NA,2,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE3","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe I can handle different types of GAI tools.",NA,NA,3,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE3","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe I can handle different types of GAI tools.",NA,NA,4,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE3","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe I can handle different types of GAI tools.",NA,NA,5,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE3","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe I can handle different types of GAI tools.",NA,NA,6,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE3","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe I can handle different types of GAI tools.",NA,"Strongly Agree",7,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE4","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am able to identify and manage the learning risks associated with GAI.",NA,"Strongly Disagree",1,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE4","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am able to identify and manage the learning risks associated with GAI.",NA,NA,2,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE4","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am able to identify and manage the learning risks associated with GAI.",NA,NA,3,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE4","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am able to identify and manage the learning risks associated with GAI.",NA,NA,4,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE4","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am able to identify and manage the learning risks associated with GAI.",NA,NA,5,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE4","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am able to identify and manage the learning risks associated with GAI.",NA,NA,6,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE4","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am able to identify and manage the learning risks associated with GAI.",NA,"Strongly Agree",7,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE5","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am capable of evaluating the relevance and validity of GAI-generated outputs.",NA,"Strongly Disagree",1,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE5","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am capable of evaluating the relevance and validity of GAI-generated outputs.",NA,NA,2,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE5","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am capable of evaluating the relevance and validity of GAI-generated outputs.",NA,NA,3,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE5","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am capable of evaluating the relevance and validity of GAI-generated outputs.",NA,NA,4,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE5","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am capable of evaluating the relevance and validity of GAI-generated outputs.",NA,NA,5,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE5","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am capable of evaluating the relevance and validity of GAI-generated outputs.",NA,NA,6,"Chinese"
"zeng_2026_gai_self_efficacy","zeng_2026_gai_self_efficacy_1","SE5","Self Efficacy (SE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I am capable of evaluating the relevance and validity of GAI-generated outputs.",NA,"Strongly Agree",7,"Chinese"
