"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF2","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"Using GAI effectively meets the needs of my academic tasks.",NA,"Strongly Agree",7,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF3","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe my learning tasks are well matched with the capabilities of GAI tools.",NA,"Strongly Disagree",1,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF3","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe my learning tasks are well matched with the capabilities of GAI tools.",NA,NA,2,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF3","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe my learning tasks are well matched with the capabilities of GAI tools.",NA,NA,3,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF3","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe my learning tasks are well matched with the capabilities of GAI tools.",NA,NA,4,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF3","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe my learning tasks are well matched with the capabilities of GAI tools.",NA,NA,5,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF3","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe my learning tasks are well matched with the capabilities of GAI tools.",NA,NA,6,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF3","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I believe my learning tasks are well matched with the capabilities of GAI tools.",NA,"Strongly Agree",7,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF4","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can smoothly integrate GAI into my daily learning activities.",NA,"Strongly Disagree",1,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF4","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can smoothly integrate GAI into my daily learning activities.",NA,NA,2,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF4","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can smoothly integrate GAI into my daily learning activities.",NA,NA,3,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF4","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can smoothly integrate GAI into my daily learning activities.",NA,NA,4,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF4","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can smoothly integrate GAI into my daily learning activities.",NA,NA,5,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF4","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can smoothly integrate GAI into my daily learning activities.",NA,NA,6,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF4","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can smoothly integrate GAI into my daily learning activities.",NA,"Strongly Agree",7,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF5","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can understand and operate most of the functions provided by GAI.",NA,"Strongly Disagree",1,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF5","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can understand and operate most of the functions provided by GAI.",NA,NA,2,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF5","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can understand and operate most of the functions provided by GAI.",NA,NA,3,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF5","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can understand and operate most of the functions provided by GAI.",NA,NA,4,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF5","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can understand and operate most of the functions provided by GAI.",NA,NA,5,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF5","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can understand and operate most of the functions provided by GAI.",NA,NA,6,"Chinese"
"zeng_2026_gai_ttf","zeng_2026_gai_ttf_1","TTF5","Task-Technology Fit (TTF) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"I can understand and operate most of the functions provided by GAI.",NA,"Strongly Agree",7,"Chinese"
