"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q5","Activities of Daily Living (ADL), COACH Study",NA,NA,"Managing medications",NA,"need help to do",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q5","Activities of Daily Living (ADL), COACH Study",NA,NA,"Managing medications",NA,"can't finish",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q6","Activities of Daily Living (ADL), COACH Study",NA,NA,"Eating",NA,"on one's own",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q6","Activities of Daily Living (ADL), COACH Study",NA,NA,"Eating",NA,"have some trouble to do",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q6","Activities of Daily Living (ADL), COACH Study",NA,NA,"Eating",NA,"need help to do",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q6","Activities of Daily Living (ADL), COACH Study",NA,NA,"Eating",NA,"can't finish",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q7","Activities of Daily Living (ADL), COACH Study",NA,NA,"Dressing",NA,"on one's own",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q7","Activities of Daily Living (ADL), COACH Study",NA,NA,"Dressing",NA,"have some trouble to do",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q7","Activities of Daily Living (ADL), COACH Study",NA,NA,"Dressing",NA,"need help to do",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q7","Activities of Daily Living (ADL), COACH Study",NA,NA,"Dressing",NA,"can't finish",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q8","Activities of Daily Living (ADL), COACH Study",NA,NA,"Toileting",NA,"on one's own",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q8","Activities of Daily Living (ADL), COACH Study",NA,NA,"Toileting",NA,"have some trouble to do",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q8","Activities of Daily Living (ADL), COACH Study",NA,NA,"Toileting",NA,"need help to do",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q8","Activities of Daily Living (ADL), COACH Study",NA,NA,"Toileting",NA,"can't finish",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q9","Activities of Daily Living (ADL), COACH Study",NA,NA,"Washing",NA,"on one's own",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q9","Activities of Daily Living (ADL), COACH Study",NA,NA,"Washing",NA,"have some trouble to do",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q9","Activities of Daily Living (ADL), COACH Study",NA,NA,"Washing",NA,"need help to do",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q9","Activities of Daily Living (ADL), COACH Study",NA,NA,"Washing",NA,"can't finish",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q10","Activities of Daily Living (ADL), COACH Study",NA,NA,"Bathing",NA,"on one's own",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q10","Activities of Daily Living (ADL), COACH Study",NA,NA,"Bathing",NA,"have some trouble to do",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q10","Activities of Daily Living (ADL), COACH Study",NA,NA,"Bathing",NA,"need help to do",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q10","Activities of Daily Living (ADL), COACH Study",NA,NA,"Bathing",NA,"can't finish",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q11","Activities of Daily Living (ADL), COACH Study",NA,NA,"Shopping",NA,"on one's own",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q11","Activities of Daily Living (ADL), COACH Study",NA,NA,"Shopping",NA,"have some trouble to do",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q11","Activities of Daily Living (ADL), COACH Study",NA,NA,"Shopping",NA,"need help to do",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q11","Activities of Daily Living (ADL), COACH Study",NA,NA,"Shopping",NA,"can't finish",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q12","Activities of Daily Living (ADL), COACH Study",NA,NA,"Continence",NA,"on one's own",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q12","Activities of Daily Living (ADL), COACH Study",NA,NA,"Continence",NA,"have some trouble to do",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q12","Activities of Daily Living (ADL), COACH Study",NA,NA,"Continence",NA,"need help to do",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q12","Activities of Daily Living (ADL), COACH Study",NA,NA,"Continence",NA,"can't finish",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q13","Activities of Daily Living (ADL), COACH Study",NA,NA,"Using the telephone",NA,"on one's own",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q13","Activities of Daily Living (ADL), COACH Study",NA,NA,"Using the telephone",NA,"have some trouble to do",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q13","Activities of Daily Living (ADL), COACH Study",NA,NA,"Using the telephone",NA,"need help to do",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q13","Activities of Daily Living (ADL), COACH Study",NA,NA,"Using the telephone",NA,"can't finish",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q14","Activities of Daily Living (ADL), COACH Study",NA,NA,"Managing finances",NA,"on one's own",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q14","Activities of Daily Living (ADL), COACH Study",NA,NA,"Managing finances",NA,"have some trouble to do",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q14","Activities of Daily Living (ADL), COACH Study",NA,NA,"Managing finances",NA,"need help to do",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_ADL","COACH_Chen_2022_ADL_1","ra_adl_q14","Activities of Daily Living (ADL), COACH Study",NA,NA,"Managing finances",NA,"can't finish",4,NA,NA,NA,NA,"Chinese"
