"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q3","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"Some things about my consultation with the doctor could have been better.",NA,"neutral",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q3","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"Some things about my consultation with the doctor could have been better.",NA,"Disagree",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q3","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"Some things about my consultation with the doctor could have been better.",NA,"Strongly disagree",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q4","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"The doctor examined me very thoroughly.",NA,"Strongly agree",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q4","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"The doctor examined me very thoroughly.",NA,"agree",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q4","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"The doctor examined me very thoroughly.",NA,"neutral",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q4","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"The doctor examined me very thoroughly.",NA,"Disagree",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q4","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"The doctor examined me very thoroughly.",NA,"Strongly disagree",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q5","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"This doctor was interested in me as a person,not just my illness.",NA,"Strongly agree",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q5","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"This doctor was interested in me as a person,not just my illness.",NA,"agree",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q5","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"This doctor was interested in me as a person,not just my illness.",NA,"neutral",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q5","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"This doctor was interested in me as a person,not just my illness.",NA,"Disagree",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q5","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"This doctor was interested in me as a person,not just my illness.",NA,"Strongly disagree",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q6","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I understand my illness much better after seeing this doctor.",NA,"Strongly agree",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q6","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I understand my illness much better after seeing this doctor.",NA,"agree",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q6","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I understand my illness much better after seeing this doctor.",NA,"neutral",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q6","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I understand my illness much better after seeing this doctor.",NA,"Disagree",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q6","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I understand my illness much better after seeing this doctor.",NA,"Strongly disagree",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q7","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I felt this doctor really knew what I was thinking",NA,"Strongly agree",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q7","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I felt this doctor really knew what I was thinking",NA,"agree",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q7","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I felt this doctor really knew what I was thinking",NA,"neutral",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q7","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I felt this doctor really knew what I was thinking",NA,"Disagree",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q7","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I felt this doctor really knew what I was thinking",NA,"Strongly disagree",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q8","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I wish it had been possible to spend a little more time with the doctor",NA,"Strongly agree",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q8","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I wish it had been possible to spend a little more time with the doctor",NA,"agree",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q8","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I wish it had been possible to spend a little more time with the doctor",NA,"neutral",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q8","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I wish it had been possible to spend a little more time with the doctor",NA,"Disagree",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_CSQ","COACH_Chen_2022_CSQ_1","ra_customer_satisfaction_questionnaire_q8","Customer Satisfaction Questionnaire (CSQ), COACH Study",NA,NA,"I wish it had been possible to spend a little more time with the doctor",NA,"Strongly disagree",5,NA,NA,NA,NA,"Chinese"
