"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q8","WHOQOL-BREF, COACH Study",NA,NA,"How safe do you feel in your daily life？",NA,"Very much",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q8","WHOQOL-BREF, COACH Study",NA,NA,"How safe do you feel in your daily life？",NA,"An extreme amount",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q9","WHOQOL-BREF, COACH Study",NA,NA,"How healthy is your physical environment?",NA,"Not at all",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q9","WHOQOL-BREF, COACH Study",NA,NA,"How healthy is your physical environment?",NA,"A little",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q9","WHOQOL-BREF, COACH Study",NA,NA,"How healthy is your physical environment?",NA,"A moderate amount",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q9","WHOQOL-BREF, COACH Study",NA,NA,"How healthy is your physical environment?",NA,"Very much",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q9","WHOQOL-BREF, COACH Study",NA,NA,"How healthy is your physical environment?",NA,"An extreme amount",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q10","WHOQOL-BREF, COACH Study",NA,NA,"Do you have enough energy for everyday life?",NA,"Not at all",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q10","WHOQOL-BREF, COACH Study",NA,NA,"Do you have enough energy for everyday life?",NA,"A little",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q10","WHOQOL-BREF, COACH Study",NA,NA,"Do you have enough energy for everyday life?",NA,"Moderately",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q10","WHOQOL-BREF, COACH Study",NA,NA,"Do you have enough energy for everyday life?",NA,"Mostly",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q10","WHOQOL-BREF, COACH Study",NA,NA,"Do you have enough energy for everyday life?",NA,"Completely",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q11","WHOQOL-BREF, COACH Study",NA,NA,"Are you able to accept your bodily appearance?",NA,"Not at all",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q11","WHOQOL-BREF, COACH Study",NA,NA,"Are you able to accept your bodily appearance?",NA,"A little",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q11","WHOQOL-BREF, COACH Study",NA,NA,"Are you able to accept your bodily appearance?",NA,"Moderately",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q11","WHOQOL-BREF, COACH Study",NA,NA,"Are you able to accept your bodily appearance?",NA,"Mostly",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q11","WHOQOL-BREF, COACH Study",NA,NA,"Are you able to accept your bodily appearance?",NA,"Completely",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q12","WHOQOL-BREF, COACH Study",NA,NA,"Have you enough money to meet your needs?",NA,"Not at all",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q12","WHOQOL-BREF, COACH Study",NA,NA,"Have you enough money to meet your needs?",NA,"A little",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q12","WHOQOL-BREF, COACH Study",NA,NA,"Have you enough money to meet your needs?",NA,"Moderately",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q12","WHOQOL-BREF, COACH Study",NA,NA,"Have you enough money to meet your needs?",NA,"Mostly",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q12","WHOQOL-BREF, COACH Study",NA,NA,"Have you enough money to meet your needs?",NA,"Completely",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q13","WHOQOL-BREF, COACH Study",NA,NA,"How available to you is the information that you need in your day-to-day life.",NA,"Not at all",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q13","WHOQOL-BREF, COACH Study",NA,NA,"How available to you is the information that you need in your day-to-day life.",NA,"A little",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q13","WHOQOL-BREF, COACH Study",NA,NA,"How available to you is the information that you need in your day-to-day life.",NA,"Moderately",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q13","WHOQOL-BREF, COACH Study",NA,NA,"How available to you is the information that you need in your day-to-day life.",NA,"Mostly",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q13","WHOQOL-BREF, COACH Study",NA,NA,"How available to you is the information that you need in your day-to-day life.",NA,"Completely",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q14","WHOQOL-BREF, COACH Study",NA,NA,"To what extent do you have the opportunity for leisure activities?",NA,"Not at all",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q14","WHOQOL-BREF, COACH Study",NA,NA,"To what extent do you have the opportunity for leisure activities?",NA,"A little",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q14","WHOQOL-BREF, COACH Study",NA,NA,"To what extent do you have the opportunity for leisure activities?",NA,"Moderately",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q14","WHOQOL-BREF, COACH Study",NA,NA,"To what extent do you have the opportunity for leisure activities?",NA,"Mostly",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q14","WHOQOL-BREF, COACH Study",NA,NA,"To what extent do you have the opportunity for leisure activities?",NA,"Completely",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q15","WHOQOL-BREF, COACH Study",NA,NA,"How well are you able to get around?",NA,"very poor",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q15","WHOQOL-BREF, COACH Study",NA,NA,"How well are you able to get around?",NA,"poor",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q15","WHOQOL-BREF, COACH Study",NA,NA,"How well are you able to get around?",NA,"Neither poor nor good",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q15","WHOQOL-BREF, COACH Study",NA,NA,"How well are you able to get around?",NA,"Good",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q15","WHOQOL-BREF, COACH Study",NA,NA,"How well are you able to get around?",NA,"Very good",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q16","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your sleep?",NA,"Very dissatisfied",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q16","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your sleep?",NA,"dissatisfied",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q16","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your sleep?",NA,"Neither dissatisfied nor satisfied",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q16","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your sleep?",NA,"satisfied",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q16","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your sleep?",NA,"Very satisfied",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q17","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your ability to perform your daily activities?",NA,"Very dissatisfied",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q17","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your ability to perform your daily activities?",NA,"dissatisfied",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q17","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your ability to perform your daily activities?",NA,"Neither dissatisfied nor satisfied",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q17","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your ability to perform your daily activities?",NA,"satisfied",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q17","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your ability to perform your daily activities?",NA,"Very satisfied",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q18","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your capacity for work?",NA,"Very dissatisfied",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q18","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your capacity for work?",NA,"dissatisfied",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q18","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your capacity for work?",NA,"Neither dissatisfied nor satisfied",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q18","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your capacity for work?",NA,"satisfied",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q18","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your capacity for work?",NA,"Very satisfied",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q19","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with yourself?",NA,"Very dissatisfied",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q19","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with yourself?",NA,"dissatisfied",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q19","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with yourself?",NA,"Neither dissatisfied nor satisfied",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q19","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with yourself?",NA,"satisfied",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q19","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with yourself?",NA,"Very satisfied",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q20","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with personal relationships?",NA,"Very dissatisfied",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q20","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with personal relationships?",NA,"dissatisfied",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q20","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with personal relationships?",NA,"Neither dissatisfied nor satisfied",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q20","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with personal relationships?",NA,"satisfied",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q20","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with personal relationships?",NA,"Very satisfied",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q21","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your sex life?",NA,"Very dissatisfied",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q21","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your sex life?",NA,"dissatisfied",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q21","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your sex life?",NA,"Neither dissatisfied nor satisfied",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q21","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your sex life?",NA,"satisfied",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q21","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your sex life?",NA,"Very satisfied",5,NA,NA,NA,NA,"Chinese"
