"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q6","MOS Social Support Survey, Chinese version",NA,NA,"Someone whose advice you really want.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q6","MOS Social Support Survey, Chinese version",NA,NA,"Someone whose advice you really want.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q7","MOS Social Support Survey, Chinese version",NA,NA,"Someone to share your most private worries and fears with.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q7","MOS Social Support Survey, Chinese version",NA,NA,"Someone to share your most private worries and fears with.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q7","MOS Social Support Survey, Chinese version",NA,NA,"Someone to share your most private worries and fears with.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q7","MOS Social Support Survey, Chinese version",NA,NA,"Someone to share your most private worries and fears with.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q7","MOS Social Support Survey, Chinese version",NA,NA,"Someone to share your most private worries and fears with.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q8","MOS Social Support Survey, Chinese version",NA,NA,"Someone to turn to for suggestions about how to deal with a personal problem",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q8","MOS Social Support Survey, Chinese version",NA,NA,"Someone to turn to for suggestions about how to deal with a personal problem",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q8","MOS Social Support Survey, Chinese version",NA,NA,"Someone to turn to for suggestions about how to deal with a personal problem",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q8","MOS Social Support Survey, Chinese version",NA,NA,"Someone to turn to for suggestions about how to deal with a personal problem",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q8","MOS Social Support Survey, Chinese version",NA,NA,"Someone to turn to for suggestions about how to deal with a personal problem",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q9","MOS Social Support Survey, Chinese version",NA,NA,"Someone who understands your problems.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q9","MOS Social Support Survey, Chinese version",NA,NA,"Someone who understands your problems.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q9","MOS Social Support Survey, Chinese version",NA,NA,"Someone who understands your problems.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q9","MOS Social Support Survey, Chinese version",NA,NA,"Someone who understands your problems.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q9","MOS Social Support Survey, Chinese version",NA,NA,"Someone who understands your problems.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q10","MOS Social Support Survey, Chinese version",NA,NA,"Someone to help you if you were confined to bed.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q10","MOS Social Support Survey, Chinese version",NA,NA,"Someone to help you if you were confined to bed.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q10","MOS Social Support Survey, Chinese version",NA,NA,"Someone to help you if you were confined to bed.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q10","MOS Social Support Survey, Chinese version",NA,NA,"Someone to help you if you were confined to bed.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q10","MOS Social Support Survey, Chinese version",NA,NA,"Someone to help you if you were confined to bed.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q11","MOS Social Support Survey, Chinese version",NA,NA,"Someone to take you to the doctor if you needed it.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q11","MOS Social Support Survey, Chinese version",NA,NA,"Someone to take you to the doctor if you needed it.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q11","MOS Social Support Survey, Chinese version",NA,NA,"Someone to take you to the doctor if you needed it.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q11","MOS Social Support Survey, Chinese version",NA,NA,"Someone to take you to the doctor if you needed it.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q11","MOS Social Support Survey, Chinese version",NA,NA,"Someone to take you to the doctor if you needed it.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q12","MOS Social Support Survey, Chinese version",NA,NA,"Someone to prepare your meals if you were unable to do it yourself.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q12","MOS Social Support Survey, Chinese version",NA,NA,"Someone to prepare your meals if you were unable to do it yourself.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q12","MOS Social Support Survey, Chinese version",NA,NA,"Someone to prepare your meals if you were unable to do it yourself.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q12","MOS Social Support Survey, Chinese version",NA,NA,"Someone to prepare your meals if you were unable to do it yourself.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q12","MOS Social Support Survey, Chinese version",NA,NA,"Someone to prepare your meals if you were unable to do it yourself.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q13","MOS Social Support Survey, Chinese version",NA,NA,"Someone to help with daily chores if you were sick.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q13","MOS Social Support Survey, Chinese version",NA,NA,"Someone to help with daily chores if you were sick.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q13","MOS Social Support Survey, Chinese version",NA,NA,"Someone to help with daily chores if you were sick.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q13","MOS Social Support Survey, Chinese version",NA,NA,"Someone to help with daily chores if you were sick.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q13","MOS Social Support Survey, Chinese version",NA,NA,"Someone to help with daily chores if you were sick.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q14","MOS Social Support Survey, Chinese version",NA,NA,"Someone who shows you love and affection.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q14","MOS Social Support Survey, Chinese version",NA,NA,"Someone who shows you love and affection.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q14","MOS Social Support Survey, Chinese version",NA,NA,"Someone who shows you love and affection.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q14","MOS Social Support Survey, Chinese version",NA,NA,"Someone who shows you love and affection.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q14","MOS Social Support Survey, Chinese version",NA,NA,"Someone who shows you love and affection.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q15","MOS Social Support Survey, Chinese version",NA,NA,"Someone to love you and make you feel wanted.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q15","MOS Social Support Survey, Chinese version",NA,NA,"Someone to love you and make you feel wanted.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q15","MOS Social Support Survey, Chinese version",NA,NA,"Someone to love you and make you feel wanted.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q15","MOS Social Support Survey, Chinese version",NA,NA,"Someone to love you and make you feel wanted.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q15","MOS Social Support Survey, Chinese version",NA,NA,"Someone to love you and make you feel wanted.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q16","MOS Social Support Survey, Chinese version",NA,NA,"Someone who hugs you.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q16","MOS Social Support Survey, Chinese version",NA,NA,"Someone who hugs you.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q16","MOS Social Support Survey, Chinese version",NA,NA,"Someone who hugs you.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q16","MOS Social Support Survey, Chinese version",NA,NA,"Someone who hugs you.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q16","MOS Social Support Survey, Chinese version",NA,NA,"Someone who hugs you.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q17","MOS Social Support Survey, Chinese version",NA,NA,"Someone to have a good time with.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q17","MOS Social Support Survey, Chinese version",NA,NA,"Someone to have a good time with.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q17","MOS Social Support Survey, Chinese version",NA,NA,"Someone to have a good time with.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q17","MOS Social Support Survey, Chinese version",NA,NA,"Someone to have a good time with.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q17","MOS Social Support Survey, Chinese version",NA,NA,"Someone to have a good time with.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q18","MOS Social Support Survey, Chinese version",NA,NA,"Someone to get together with for relaxation.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q18","MOS Social Support Survey, Chinese version",NA,NA,"Someone to get together with for relaxation.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q18","MOS Social Support Survey, Chinese version",NA,NA,"Someone to get together with for relaxation.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q18","MOS Social Support Survey, Chinese version",NA,NA,"Someone to get together with for relaxation.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q18","MOS Social Support Survey, Chinese version",NA,NA,"Someone to get together with for relaxation.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q19","MOS Social Support Survey, Chinese version",NA,NA,"Someone to do something enjoyable with.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q19","MOS Social Support Survey, Chinese version",NA,NA,"Someone to do something enjoyable with.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q19","MOS Social Support Survey, Chinese version",NA,NA,"Someone to do something enjoyable with.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q19","MOS Social Support Survey, Chinese version",NA,NA,"Someone to do something enjoyable with.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q19","MOS Social Support Survey, Chinese version",NA,NA,"Someone to do something enjoyable with.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q20","MOS Social Support Survey, Chinese version",NA,NA,"Someone to do things with to help you get your minds off things.",NA,"None of the time",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q20","MOS Social Support Survey, Chinese version",NA,NA,"Someone to do things with to help you get your minds off things.",NA,"A little of the time",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q20","MOS Social Support Survey, Chinese version",NA,NA,"Someone to do things with to help you get your minds off things.",NA,"Some of the time",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q20","MOS Social Support Survey, Chinese version",NA,NA,"Someone to do things with to help you get your minds off things.",NA,"Most of the time",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q20","MOS Social Support Survey, Chinese version",NA,NA,"Someone to do things with to help you get your minds off things.",NA,"All of the time",5,NA,NA,NA,NA,"Chinese"
