"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"zeng_2026_gai_learning_effect","zeng_2026_gai_learning_effect_1","LE4","Learning Effect (LE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"With the support of GAI, I can complete learning tasks more quickly.",NA,NA,5,"Chinese"
"zeng_2026_gai_learning_effect","zeng_2026_gai_learning_effect_1","LE4","Learning Effect (LE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"With the support of GAI, I can complete learning tasks more quickly.",NA,NA,6,"Chinese"
"zeng_2026_gai_learning_effect","zeng_2026_gai_learning_effect_1","LE4","Learning Effect (LE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"With the support of GAI, I can complete learning tasks more quickly.",NA,"Strongly Agree",7,"Chinese"
"zeng_2026_gai_learning_effect","zeng_2026_gai_learning_effect_1","LE5","Learning Effect (LE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"Overall, GAI has had a positive impact on my learning outcomes.",NA,"Strongly Disagree",1,"Chinese"
"zeng_2026_gai_learning_effect","zeng_2026_gai_learning_effect_1","LE5","Learning Effect (LE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"Overall, GAI has had a positive impact on my learning outcomes.",NA,NA,2,"Chinese"
"zeng_2026_gai_learning_effect","zeng_2026_gai_learning_effect_1","LE5","Learning Effect (LE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"Overall, GAI has had a positive impact on my learning outcomes.",NA,NA,3,"Chinese"
"zeng_2026_gai_learning_effect","zeng_2026_gai_learning_effect_1","LE5","Learning Effect (LE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"Overall, GAI has had a positive impact on my learning outcomes.",NA,NA,4,"Chinese"
"zeng_2026_gai_learning_effect","zeng_2026_gai_learning_effect_1","LE5","Learning Effect (LE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"Overall, GAI has had a positive impact on my learning outcomes.",NA,NA,5,"Chinese"
"zeng_2026_gai_learning_effect","zeng_2026_gai_learning_effect_1","LE5","Learning Effect (LE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"Overall, GAI has had a positive impact on my learning outcomes.",NA,NA,6,"Chinese"
"zeng_2026_gai_learning_effect","zeng_2026_gai_learning_effect_1","LE5","Learning Effect (LE) scale, GAI-assisted learning questionnaire (Zeng, Kang & Piaw 2026)",NA,NA,"Overall, GAI has had a positive impact on my learning outcomes.",NA,"Strongly Agree",7,"Chinese"
