id,item,resp,cov_identity,cov_efficacy,cov_age,cov_gender
466.0,hid4,3.0,0.6352302178568708,0.7546989000819821,67.0,0.0
467.0,hef1,1.0,0.1309419200685862,0.4011787899876753,54.0,1.0
467.0,hef2,3.0,0.1309419200685862,0.4011787899876753,54.0,1.0
467.0,hef3,3.0,0.1309419200685862,0.4011787899876753,54.0,1.0
467.0,hef4,3.0,0.1309419200685862,0.4011787899876753,54.0,1.0
467.0,hid1,2.0,0.1309419200685862,0.4011787899876753,54.0,1.0
467.0,hid2,3.0,0.1309419200685862,0.4011787899876753,54.0,1.0
467.0,hid3,2.0,0.1309419200685862,0.4011787899876753,54.0,1.0
467.0,hid4,3.0,0.1309419200685862,0.4011787899876753,54.0,1.0
469.0,hef1,1.0,0.1309419200685862,0.7670151441673109,41.0,0.0
469.0,hef2,3.0,0.1309419200685862,0.7670151441673109,41.0,0.0
469.0,hef3,3.0,0.1309419200685862,0.7670151441673109,41.0,0.0
469.0,hef4,4.0,0.1309419200685862,0.7670151441673109,41.0,0.0
469.0,hid1,2.0,0.1309419200685862,0.7670151441673109,41.0,0.0
469.0,hid2,3.0,0.1309419200685862,0.7670151441673109,41.0,0.0
469.0,hid3,2.0,0.1309419200685862,0.7670151441673109,41.0,0.0
469.0,hid4,3.0,0.1309419200685862,0.7670151441673109,41.0,0.0
472.0,hef1,0.0,0.1232786661866329,0.0331812955079621,40.0,1.0
472.0,hef2,3.0,0.1232786661866329,0.0331812955079621,40.0,1.0
472.0,hef3,3.0,0.1232786661866329,0.0331812955079621,40.0,1.0
472.0,hef4,2.0,0.1232786661866329,0.0331812955079621,40.0,1.0
472.0,hid1,1.0,0.1232786661866329,0.0331812955079621,40.0,1.0
472.0,hid2,3.0,0.1232786661866329,0.0331812955079621,40.0,1.0
472.0,hid3,3.0,0.1232786661866329,0.0331812955079621,40.0,1.0
472.0,hid4,3.0,0.1232786661866329,0.0331812955079621,40.0,1.0
473.0,hef1,3.0,0.7290168885576795,0.7546989000819821,35.0,1.0
473.0,hef2,3.0,0.7290168885576795,0.7546989000819821,35.0,1.0
473.0,hef3,3.0,0.7290168885576795,0.7546989000819821,35.0,1.0
473.0,hef4,3.0,0.7290168885576795,0.7546989000819821,35.0,1.0
473.0,hid1,3.0,0.7290168885576795,0.7546989000819821,35.0,1.0
473.0,hid2,3.0,0.7290168885576795,0.7546989000819821,35.0,1.0
473.0,hid3,3.0,0.7290168885576795,0.7546989000819821,35.0,1.0
473.0,hid4,3.0,0.7290168885576795,0.7546989000819821,35.0,1.0
474.0,hef1,3.0,0.3493058297404518,0.7546989000819821,37.0,0.0
474.0,hef2,3.0,0.3493058297404518,0.7546989000819821,37.0,0.0
474.0,hef3,3.0,0.3493058297404518,0.7546989000819821,37.0,0.0
474.0,hef4,3.0,0.3493058297404518,0.7546989000819821,37.0,0.0
474.0,hid1,2.0,0.3493058297404518,0.7546989000819821,37.0,0.0
474.0,hid2,3.0,0.3493058297404518,0.7546989000819821,37.0,0.0
474.0,hid3,3.0,0.3493058297404518,0.7546989000819821,37.0,0.0
474.0,hid4,3.0,0.3493058297404518,0.7546989000819821,37.0,0.0
475.0,hef1,1.0,-0.0974989213545242,0.1026026862743679,20.0,0.0
475.0,hef2,3.0,-0.0974989213545242,0.1026026862743679,20.0,0.0
475.0,hef3,3.0,-0.0974989213545242,0.1026026862743679,20.0,0.0
475.0,hef4,2.0,-0.0974989213545242,0.1026026862743679,20.0,0.0
475.0,hid1,2.0,-0.0974989213545242,0.1026026862743679,20.0,0.0
475.0,hid2,2.0,-0.0974989213545242,0.1026026862743679,20.0,0.0
475.0,hid3,2.0,-0.0974989213545242,0.1026026862743679,20.0,0.0
475.0,hid4,3.0,-0.0974989213545242,0.1026026862743679,20.0,0.0
476.0,hef1,0.0,-1.4157188210850593,-1.070542865571074,24.0,0.0
476.0,hef2,1.0,-1.4157188210850593,-1.070542865571074,24.0,0.0
476.0,hef3,2.0,-1.4157188210850593,-1.070542865571074,24.0,0.0
476.0,hef4,1.0,-1.4157188210850593,-1.070542865571074,24.0,0.0
476.0,hid1,1.0,-1.4157188210850593,-1.070542865571074,24.0,0.0
476.0,hid2,1.0,-1.4157188210850593,-1.070542865571074,24.0,0.0
476.0,hid3,0.0,-1.4157188210850593,-1.070542865571074,24.0,0.0
476.0,hid4,1.0,-1.4157188210850593,-1.070542865571074,24.0,0.0
477.0,hef1,2.0,-0.0341282659792496,-0.2353865103149947,34.0,1.0
477.0,hef2,3.0,-0.0341282659792496,-0.2353865103149947,34.0,1.0
477.0,hef3,1.0,-0.0341282659792496,-0.2353865103149947,34.0,1.0
477.0,hef4,2.0,-0.0341282659792496,-0.2353865103149947,34.0,1.0
477.0,hid1,2.0,-0.0341282659792496,-0.2353865103149947,34.0,1.0
477.0,hid2,3.0,-0.0341282659792496,-0.2353865103149947,34.0,1.0
477.0,hid3,1.0,-0.0341282659792496,-0.2353865103149947,34.0,1.0
477.0,hid4,3.0,-0.0341282659792496,-0.2353865103149947,34.0,1.0
478.0,hef1,1.0,-1.1811086198958796,-0.9784321283409596,29.0,0.0
478.0,hef2,1.0,-1.1811086198958796,-0.9784321283409596,29.0,0.0
478.0,hef3,1.0,-1.1811086198958796,-0.9784321283409596,29.0,0.0
478.0,hef4,2.0,-1.1811086198958796,-0.9784321283409596,29.0,0.0
478.0,hid1,1.0,-1.1811086198958796,-0.9784321283409596,29.0,0.0
478.0,hid2,1.0,-1.1811086198958796,-0.9784321283409596,29.0,0.0
478.0,hid3,1.0,-1.1811086198958796,-0.9784321283409596,29.0,0.0
478.0,hid4,1.0,-1.1811086198958796,-0.9784321283409596,29.0,0.0
481.0,hef1,2.0,-0.5817650285053669,-0.3280763314766987,46.0,1.0
481.0,hef2,2.0,-0.5817650285053669,-0.3280763314766987,46.0,1.0
481.0,hef3,2.0,-0.5817650285053669,-0.3280763314766987,46.0,1.0
481.0,hef4,2.0,-0.5817650285053669,-0.3280763314766987,46.0,1.0
481.0,hid1,1.0,-0.5817650285053669,-0.3280763314766987,46.0,1.0
481.0,hid2,2.0,-0.5817650285053669,-0.3280763314766987,46.0,1.0
481.0,hid3,1.0,-0.5817650285053669,-0.3280763314766987,46.0,1.0
481.0,hid4,3.0,-0.5817650285053669,-0.3280763314766987,46.0,1.0
482.0,hef1,0.0,-0.7621731295744436,-1.7917010470426529,30.0,0.0
482.0,hef2,0.0,-0.7621731295744436,-1.7917010470426529,30.0,0.0
482.0,hef3,1.0,-0.7621731295744436,-1.7917010470426529,30.0,0.0
482.0,hef4,1.0,-0.7621731295744436,-1.7917010470426529,30.0,0.0
482.0,hid1,1.0,-0.7621731295744436,-1.7917010470426529,30.0,0.0
482.0,hid2,2.0,-0.7621731295744436,-1.7917010470426529,30.0,0.0
482.0,hid3,1.0,-0.7621731295744436,-1.7917010470426529,30.0,0.0
482.0,hid4,2.0,-0.7621731295744436,-1.7917010470426529,30.0,0.0
483.0,hef1,1.0,-0.3594920997521103,-0.4413278706438394,22.0,1.0
483.0,hef2,2.0,-0.3594920997521103,-0.4413278706438394,22.0,1.0
483.0,hef3,2.0,-0.3594920997521103,-0.4413278706438394,22.0,1.0
483.0,hef4,2.0,-0.3594920997521103,-0.4413278706438394,22.0,1.0
483.0,hid1,1.0,-0.3594920997521103,-0.4413278706438394,22.0,1.0
483.0,hid2,3.0,-0.3594920997521103,-0.4413278706438394,22.0,1.0
483.0,hid3,1.0,-0.3594920997521103,-0.4413278706438394,22.0,1.0
483.0,hid4,3.0,-0.3594920997521103,-0.4413278706438394,22.0,1.0
484.0,hef1,1.0,-1.1566533469150295,-1.215135842174778,23.0,1.0
484.0,hef2,1.0,-1.1566533469150295,-1.215135842174778,23.0,1.0
484.0,hef3,1.0,-1.1566533469150295,-1.215135842174778,23.0,1.0
484.0,hef4,1.0,-1.1566533469150295,-1.215135842174778,23.0,1.0
484.0,hid1,0.0,-1.1566533469150295,-1.215135842174778,23.0,1.0
484.0,hid2,2.0,-1.1566533469150295,-1.215135842174778,23.0,1.0
484.0,hid3,0.0,-1.1566533469150295,-1.215135842174778,23.0,1.0
484.0,hid4,3.0,-1.1566533469150295,-1.215135842174778,23.0,1.0
485.0,hef1,2.0,0.7290168885576795,0.5445030504985521,38.0,1.0
485.0,hef2,3.0,0.7290168885576795,0.5445030504985521,38.0,1.0
485.0,hef3,3.0,0.7290168885576795,0.5445030504985521,38.0,1.0
485.0,hef4,3.0,0.7290168885576795,0.5445030504985521,38.0,1.0
485.0,hid1,3.0,0.7290168885576795,0.5445030504985521,38.0,1.0
485.0,hid2,3.0,0.7290168885576795,0.5445030504985521,38.0,1.0
485.0,hid3,3.0,0.7290168885576795,0.5445030504985521,38.0,1.0
485.0,hid4,3.0,0.7290168885576795,0.5445030504985521,38.0,1.0
486.0,hef1,2.0,-0.0974989213545242,0.1103583404759392,40.0,0.0
486.0,hef2,2.0,-0.0974989213545242,0.1103583404759392,40.0,0.0
486.0,hef3,3.0,-0.0974989213545242,0.1103583404759392,40.0,0.0
486.0,hef4,3.0,-0.0974989213545242,0.1103583404759392,40.0,0.0
486.0,hid1,2.0,-0.0974989213545242,0.1103583404759392,40.0,0.0
486.0,hid2,2.0,-0.0974989213545242,0.1103583404759392,40.0,0.0
486.0,hid3,2.0,-0.0974989213545242,0.1103583404759392,40.0,0.0
486.0,hid4,3.0,-0.0974989213545242,0.1103583404759392,40.0,0.0
487.0,hef1,1.0,0.5936469417297398,-0.1796438037990476,25.0,1.0
487.0,hef2,3.0,0.5936469417297398,-0.1796438037990476,25.0,1.0
487.0,hef3,2.0,0.5936469417297398,-0.1796438037990476,25.0,1.0
487.0,hef4,2.0,0.5936469417297398,-0.1796438037990476,25.0,1.0
487.0,hid1,2.0,0.5936469417297398,-0.1796438037990476,25.0,1.0
487.0,hid2,3.0,0.5936469417297398,-0.1796438037990476,25.0,1.0
487.0,hid3,3.0,0.5936469417297398,-0.1796438037990476,25.0,1.0
487.0,hid4,4.0,0.5936469417297398,-0.1796438037990476,25.0,1.0
488.0,hef1,1.0,-0.1221500274433391,-0.9784321283409596,33.0,1.0
488.0,hef2,1.0,-0.1221500274433391,-0.9784321283409596,33.0,1.0
488.0,hef3,1.0,-0.1221500274433391,-0.9784321283409596,33.0,1.0
488.0,hef4,2.0,-0.1221500274433391,-0.9784321283409596,33.0,1.0
488.0,hid1,2.0,-0.1221500274433391,-0.9784321283409596,33.0,1.0
488.0,hid2,2.0,-0.1221500274433391,-0.9784321283409596,33.0,1.0
488.0,hid3,3.0,-0.1221500274433391,-0.9784321283409596,33.0,1.0
488.0,hid4,2.0,-0.1221500274433391,-0.9784321283409596,33.0,1.0
489.0,hef1,0.0,-0.1246208797546376,-1.3923099006126276,34.0,1.0
489.0,hef2,1.0,-0.1246208797546376,-1.3923099006126276,34.0,1.0
489.0,hef3,1.0,-0.1246208797546376,-1.3923099006126276,34.0,1.0
489.0,hef4,1.0,-0.1246208797546376,-1.3923099006126276,34.0,1.0
489.0,hid1,1.0,-0.1246208797546376,-1.3923099006126276,34.0,1.0
489.0,hid2,3.0,-0.1246208797546376,-1.3923099006126276,34.0,1.0
489.0,hid3,2.0,-0.1246208797546376,-1.3923099006126276,34.0,1.0
489.0,hid4,3.0,-0.1246208797546376,-1.3923099006126276,34.0,1.0
491.0,hef1,1.0,-0.5817650285053669,-0.3389085930143105,27.0,1.0
491.0,hef2,3.0,-0.5817650285053669,-0.3389085930143105,27.0,1.0
491.0,hef3,2.0,-0.5817650285053669,-0.3389085930143105,27.0,1.0
491.0,hef4,1.0,-0.5817650285053669,-0.3389085930143105,27.0,1.0
491.0,hid1,1.0,-0.5817650285053669,-0.3389085930143105,27.0,1.0
491.0,hid2,2.0,-0.5817650285053669,-0.3389085930143105,27.0,1.0
491.0,hid3,1.0,-0.5817650285053669,-0.3389085930143105,27.0,1.0
491.0,hid4,3.0,-0.5817650285053669,-0.3389085930143105,27.0,1.0
492.0,hef1,2.0,0.9809980915531172,0.9763745488299536,59.0,0.0
492.0,hef2,3.0,0.9809980915531172,0.9763745488299536,59.0,0.0
492.0,hef3,4.0,0.9809980915531172,0.9763745488299536,59.0,0.0
492.0,hef4,3.0,0.9809980915531172,0.9763745488299536,59.0,0.0
492.0,hid1,3.0,0.9809980915531172,0.9763745488299536,59.0,0.0
492.0,hid2,3.0,0.9809980915531172,0.9763745488299536,59.0,0.0
492.0,hid3,4.0,0.9809980915531172,0.9763745488299536,59.0,0.0
492.0,hid4,3.0,0.9809980915531172,0.9763745488299536,59.0,0.0
493.0,hef1,1.0,-0.7621731295744436,0.4011787899876753,23.0,1.0
493.0,hef2,3.0,-0.7621731295744436,0.4011787899876753,23.0,1.0
493.0,hef3,3.0,-0.7621731295744436,0.4011787899876753,23.0,1.0
493.0,hef4,3.0,-0.7621731295744436,0.4011787899876753,23.0,1.0
493.0,hid1,1.0,-0.7621731295744436,0.4011787899876753,23.0,1.0
493.0,hid2,2.0,-0.7621731295744436,0.4011787899876753,23.0,1.0
493.0,hid3,1.0,-0.7621731295744436,0.4011787899876753,23.0,1.0
493.0,hid4,2.0,-0.7621731295744436,0.4011787899876753,23.0,1.0
494.0,hef1,4.0,2.185562246403775,0.9143899386427292,20.0,1.0
494.0,hef2,3.0,2.185562246403775,0.9143899386427292,20.0,1.0
494.0,hef3,3.0,2.185562246403775,0.9143899386427292,20.0,1.0
494.0,hef4,3.0,2.185562246403775,0.9143899386427292,20.0,1.0
494.0,hid1,4.0,2.185562246403775,0.9143899386427292,20.0,1.0
494.0,hid2,4.0,2.185562246403775,0.9143899386427292,20.0,1.0
494.0,hid3,4.0,2.185562246403775,0.9143899386427292,20.0,1.0
494.0,hid4,4.0,2.185562246403775,0.9143899386427292,20.0,1.0
495.0,hef1,0.0,-2.517158310469736,-2.5238557635238528,60.0,1.0
495.0,hef2,0.0,-2.517158310469736,-2.5238557635238528,60.0,1.0
495.0,hef3,0.0,-2.517158310469736,-2.5238557635238528,60.0,1.0
495.0,hef4,0.0,-2.517158310469736,-2.5238557635238528,60.0,1.0
495.0,hid1,0.0,-2.517158310469736,-2.5238557635238528,60.0,1.0
495.0,hid2,0.0,-2.517158310469736,-2.5238557635238528,60.0,1.0
495.0,hid3,0.0,-2.517158310469736,-2.5238557635238528,60.0,1.0
495.0,hid4,0.0,-2.517158310469736,-2.5238557635238528,60.0,1.0
496.0,hef1,1.0,-1.1811086198958796,-1.215135842174778,22.0,0.0
496.0,hef2,1.0,-1.1811086198958796,-1.215135842174778,22.0,0.0
496.0,hef3,1.0,-1.1811086198958796,-1.215135842174778,22.0,0.0
496.0,hef4,1.0,-1.1811086198958796,-1.215135842174778,22.0,0.0
496.0,hid1,1.0,-1.1811086198958796,-1.215135842174778,22.0,0.0
496.0,hid2,1.0,-1.1811086198958796,-1.215135842174778,22.0,0.0
496.0,hid3,1.0,-1.1811086198958796,-1.215135842174778,22.0,0.0
496.0,hid4,1.0,-1.1811086198958796,-1.215135842174778,22.0,0.0
497.0,hef1,2.0,-0.1221500274433391,-0.1511879647753208,30.0,1.0
497.0,hef2,2.0,-0.1221500274433391,-0.1511879647753208,30.0,1.0
497.0,hef3,2.0,-0.1221500274433391,-0.1511879647753208,30.0,1.0
497.0,hef4,3.0,-0.1221500274433391,-0.1511879647753208,30.0,1.0
497.0,hid1,2.0,-0.1221500274433391,-0.1511879647753208,30.0,1.0
497.0,hid2,2.0,-0.1221500274433391,-0.1511879647753208,30.0,1.0
497.0,hid3,3.0,-0.1221500274433391,-0.1511879647753208,30.0,1.0
497.0,hid4,2.0,-0.1221500274433391,-0.1511879647753208,30.0,1.0
498.0,hef2,2.0,-0.4583620846229121,-0.4295427377951895,22.0,1.0
498.0,hef3,1.0,-0.4583620846229121,-0.4295427377951895,22.0,1.0
498.0,hef4,3.0,-0.4583620846229121,-0.4295427377951895,22.0,1.0
498.0,hid1,2.0,-0.4583620846229121,-0.4295427377951895,22.0,1.0
498.0,hid2,2.0,-0.4583620846229121,-0.4295427377951895,22.0,1.0
498.0,hid3,1.0,-0.4583620846229121,-0.4295427377951895,22.0,1.0
498.0,hid4,2.0,-0.4583620846229121,-0.4295427377951895,22.0,1.0
500.0,hef1,3.0,-0.3678893562372318,-0.4137942306160238,29.0,0.0
500.0,hef2,2.0,-0.3678893562372318,-0.4137942306160238,29.0,0.0
500.0,hef3,2.0,-0.3678893562372318,-0.4137942306160238,29.0,0.0
500.0,hef4,1.0,-0.3678893562372318,-0.4137942306160238,29.0,0.0
500.0,hid1,1.0,-0.3678893562372318,-0.4137942306160238,29.0,0.0
500.0,hid2,2.0,-0.3678893562372318,-0.4137942306160238,29.0,0.0
500.0,hid3,2.0,-0.3678893562372318,-0.4137942306160238,29.0,0.0
500.0,hid4,3.0,-0.3678893562372318,-0.4137942306160238,29.0,0.0
501.0,hef1,1.0,-1.790986159434644,-1.215135842174778,40.0,0.0
501.0,hef2,1.0,-1.790986159434644,-1.215135842174778,40.0,0.0
501.0,hef3,1.0,-1.790986159434644,-1.215135842174778,40.0,0.0
501.0,hef4,1.0,-1.790986159434644,-1.215135842174778,40.0,0.0
501.0,hid1,0.0,-1.790986159434644,-1.215135842174778,40.0,0.0
501.0,hid2,1.0,-1.790986159434644,-1.215135842174778,40.0,0.0
501.0,hid3,0.0,-1.790986159434644,-1.215135842174778,40.0,0.0
501.0,hid4,1.0,-1.790986159434644,-1.215135842174778,40.0,0.0
502.0,hef1,3.0,1.4542697055641154,1.3220291781959332,35.0,0.0
502.0,hef2,4.0,1.4542697055641154,1.3220291781959332,35.0,0.0
502.0,hef3,2.0,1.4542697055641154,1.3220291781959332,35.0,0.0
502.0,hef4,4.0,1.4542697055641154,1.3220291781959332,35.0,0.0
502.0,hid1,4.0,1.4542697055641154,1.3220291781959332,35.0,0.0
502.0,hid2,4.0,1.4542697055641154,1.3220291781959332,35.0,0.0
502.0,hid3,3.0,1.4542697055641154,1.3220291781959332,35.0,0.0
502.0,hid4,3.0,1.4542697055641154,1.3220291781959332,35.0,0.0
503.0,hef1,1.0,-1.3294720323341915,-1.215135842174778,56.0,0.0
503.0,hef2,1.0,-1.3294720323341915,-1.215135842174778,56.0,0.0
503.0,hef3,1.0,-1.3294720323341915,-1.215135842174778,56.0,0.0
503.0,hef4,1.0,-1.3294720323341915,-1.215135842174778,56.0,0.0
503.0,hid1,0.0,-1.3294720323341915,-1.215135842174778,56.0,0.0
503.0,hid2,1.0,-1.3294720323341915,-1.215135842174778,56.0,0.0
503.0,hid3,1.0,-1.3294720323341915,-1.215135842174778,56.0,0.0
503.0,hid4,2.0,-1.3294720323341915,-1.215135842174778,56.0,0.0
504.0,hef1,3.0,2.185562246403775,1.9537403391165389,42.0,1.0
504.0,hef2,4.0,2.185562246403775,1.9537403391165389,42.0,1.0
504.0,hef3,4.0,2.185562246403775,1.9537403391165389,42.0,1.0
504.0,hef4,4.0,2.185562246403775,1.9537403391165389,42.0,1.0
504.0,hid1,4.0,2.185562246403775,1.9537403391165389,42.0,1.0
504.0,hid2,4.0,2.185562246403775,1.9537403391165389,42.0,1.0
504.0,hid3,4.0,2.185562246403775,1.9537403391165389,42.0,1.0
504.0,hid4,4.0,2.185562246403775,1.9537403391165389,42.0,1.0
505.0,hef1,2.0,-0.1221500274433391,-0.7791098979174884,48.0,1.0
505.0,hef2,1.0,-0.1221500274433391,-0.7791098979174884,48.0,1.0
505.0,hef3,2.0,-0.1221500274433391,-0.7791098979174884,48.0,1.0
505.0,hef4,1.0,-0.1221500274433391,-0.7791098979174884,48.0,1.0
505.0,hid1,2.0,-0.1221500274433391,-0.7791098979174884,48.0,1.0
505.0,hid2,2.0,-0.1221500274433391,-0.7791098979174884,48.0,1.0
505.0,hid3,3.0,-0.1221500274433391,-0.7791098979174884,48.0,1.0
505.0,hid4,2.0,-0.1221500274433391,-0.7791098979174884,48.0,1.0
506.0,hef1,2.0,-0.27250591791912,-0.1511879647753208,62.0,1.0
506.0,hef2,2.0,-0.27250591791912,-0.1511879647753208,62.0,1.0
506.0,hef3,2.0,-0.27250591791912,-0.1511879647753208,62.0,1.0
506.0,hef4,3.0,-0.27250591791912,-0.1511879647753208,62.0,1.0
506.0,hid1,2.0,-0.27250591791912,-0.1511879647753208,62.0,1.0
506.0,hid2,1.0,-0.27250591791912,-0.1511879647753208,62.0,1.0
506.0,hid3,2.0,-0.27250591791912,-0.1511879647753208,62.0,1.0
506.0,hid4,3.0,-0.27250591791912,-0.1511879647753208,62.0,1.0
507.0,hef1,0.0,-0.4583620846229121,-1.1399088139187603,22.0,1.0
507.0,hef2,1.0,-0.4583620846229121,-1.1399088139187603,22.0,1.0
507.0,hef3,1.0,-0.4583620846229121,-1.1399088139187603,22.0,1.0
507.0,hef4,2.0,-0.4583620846229121,-1.1399088139187603,22.0,1.0
507.0,hid1,2.0,-0.4583620846229121,-1.1399088139187603,22.0,1.0
507.0,hid2,2.0,-0.4583620846229121,-1.1399088139187603,22.0,1.0
507.0,hid3,1.0,-0.4583620846229121,-1.1399088139187603,22.0,1.0
507.0,hid4,2.0,-0.4583620846229121,-1.1399088139187603,22.0,1.0
508.0,hef1,1.0,0.1309419200685862,-0.6024874091779278,28.0,0.0
508.0,hef2,2.0,0.1309419200685862,-0.6024874091779278,28.0,0.0
508.0,hef3,2.0,0.1309419200685862,-0.6024874091779278,28.0,0.0
508.0,hef4,1.0,0.1309419200685862,-0.6024874091779278,28.0,0.0
508.0,hid1,2.0,0.1309419200685862,-0.6024874091779278,28.0,0.0
508.0,hid2,3.0,0.1309419200685862,-0.6024874091779278,28.0,0.0
508.0,hid3,2.0,0.1309419200685862,-0.6024874091779278,28.0,0.0
508.0,hid4,3.0,0.1309419200685862,-0.6024874091779278,28.0,0.0
509.0,hef1,3.0,0.1309419200685862,0.7546989000819821,64.0,0.0
509.0,hef2,3.0,0.1309419200685862,0.7546989000819821,64.0,0.0
509.0,hef3,3.0,0.1309419200685862,0.7546989000819821,64.0,0.0
509.0,hef4,3.0,0.1309419200685862,0.7546989000819821,64.0,0.0
509.0,hid1,2.0,0.1309419200685862,0.7546989000819821,64.0,0.0
509.0,hid2,3.0,0.1309419200685862,0.7546989000819821,64.0,0.0
509.0,hid3,2.0,0.1309419200685862,0.7546989000819821,64.0,0.0
509.0,hid4,3.0,0.1309419200685862,0.7546989000819821,64.0,0.0
510.0,hef1,3.0,-0.7621731295744436,0.3288349447526913,25.0,0.0
510.0,hef2,3.0,-0.7621731295744436,0.3288349447526913,25.0,0.0
510.0,hef3,2.0,-0.7621731295744436,0.3288349447526913,25.0,0.0
510.0,hef4,3.0,-0.7621731295744436,0.3288349447526913,25.0,0.0
510.0,hid1,1.0,-0.7621731295744436,0.3288349447526913,25.0,0.0
510.0,hid2,2.0,-0.7621731295744436,0.3288349447526913,25.0,0.0
510.0,hid3,1.0,-0.7621731295744436,0.3288349447526913,25.0,0.0
510.0,hid4,2.0,-0.7621731295744436,0.3288349447526913,25.0,0.0
511.0,hef1,3.0,-0.1246208797546376,0.3288349447526913,24.0,1.0
511.0,hef2,3.0,-0.1246208797546376,0.3288349447526913,24.0,1.0
511.0,hef3,2.0,-0.1246208797546376,0.3288349447526913,24.0,1.0
511.0,hef4,3.0,-0.1246208797546376,0.3288349447526913,24.0,1.0
511.0,hid1,1.0,-0.1246208797546376,0.3288349447526913,24.0,1.0
511.0,hid2,3.0,-0.1246208797546376,0.3288349447526913,24.0,1.0
511.0,hid3,2.0,-0.1246208797546376,0.3288349447526913,24.0,1.0
511.0,hid4,3.0,-0.1246208797546376,0.3288349447526913,24.0,1.0
512.0,hef1,2.0,-0.4869057768527206,0.2429423110588611,33.0,1.0
512.0,hef2,3.0,-0.4869057768527206,0.2429423110588611,33.0,1.0
512.0,hef3,3.0,-0.4869057768527206,0.2429423110588611,33.0,1.0
512.0,hef4,2.0,-0.4869057768527206,0.2429423110588611,33.0,1.0
512.0,hid1,2.0,-0.4869057768527206,0.2429423110588611,33.0,1.0
512.0,hid2,1.0,-0.4869057768527206,0.2429423110588611,33.0,1.0
512.0,hid3,1.0,-0.4869057768527206,0.2429423110588611,33.0,1.0
512.0,hid4,3.0,-0.4869057768527206,0.2429423110588611,33.0,1.0
513.0,hef1,0.0,0.1232786661866329,-1.3923099006126276,39.0,1.0
513.0,hef2,1.0,0.1232786661866329,-1.3923099006126276,39.0,1.0
513.0,hef3,1.0,0.1232786661866329,-1.3923099006126276,39.0,1.0
513.0,hef4,1.0,0.1232786661866329,-1.3923099006126276,39.0,1.0
513.0,hid1,1.0,0.1232786661866329,-1.3923099006126276,39.0,1.0
513.0,hid2,3.0,0.1232786661866329,-1.3923099006126276,39.0,1.0
513.0,hid3,3.0,0.1232786661866329,-1.3923099006126276,39.0,1.0
513.0,hid4,3.0,0.1232786661866329,-1.3923099006126276,39.0,1.0
514.0,hef1,3.0,0.3493058297404518,0.412865448259922,20.0,1.0
514.0,hef2,3.0,0.3493058297404518,0.412865448259922,20.0,1.0
514.0,hef3,3.0,0.3493058297404518,0.412865448259922,20.0,1.0
514.0,hef4,2.0,0.3493058297404518,0.412865448259922,20.0,1.0
514.0,hid1,2.0,0.3493058297404518,0.412865448259922,20.0,1.0
514.0,hid2,3.0,0.3493058297404518,0.412865448259922,20.0,1.0
514.0,hid3,3.0,0.3493058297404518,0.412865448259922,20.0,1.0
514.0,hid4,3.0,0.3493058297404518,0.412865448259922,20.0,1.0
516.0,hef1,3.0,0.3493058297404518,0.412865448259922,58.0,0.0
516.0,hef2,3.0,0.3493058297404518,0.412865448259922,58.0,0.0
516.0,hef3,3.0,0.3493058297404518,0.412865448259922,58.0,0.0
516.0,hef4,2.0,0.3493058297404518,0.412865448259922,58.0,0.0
516.0,hid1,2.0,0.3493058297404518,0.412865448259922,58.0,0.0
516.0,hid2,3.0,0.3493058297404518,0.412865448259922,58.0,0.0
516.0,hid3,3.0,0.3493058297404518,0.412865448259922,58.0,0.0
516.0,hid4,3.0,0.3493058297404518,0.412865448259922,58.0,0.0
517.0,hef1,1.0,-0.3678893562372318,-0.6549284940237214,48.0,1.0
517.0,hef2,2.0,-0.3678893562372318,-0.6549284940237214,48.0,1.0
517.0,hef3,1.0,-0.3678893562372318,-0.6549284940237214,48.0,1.0
517.0,hef4,2.0,-0.3678893562372318,-0.6549284940237214,48.0,1.0
517.0,hid1,1.0,-0.3678893562372318,-0.6549284940237214,48.0,1.0
517.0,hid2,2.0,-0.3678893562372318,-0.6549284940237214,48.0,1.0
517.0,hid3,2.0,-0.3678893562372318,-0.6549284940237214,48.0,1.0
517.0,hid4,3.0,-0.3678893562372318,-0.6549284940237214,48.0,1.0
518.0,hef1,1.0,-1.0010999073203426,-0.9784321283409596,24.0,1.0
518.0,hef2,1.0,-1.0010999073203426,-0.9784321283409596,24.0,1.0
518.0,hef3,1.0,-1.0010999073203426,-0.9784321283409596,24.0,1.0
518.0,hef4,2.0,-1.0010999073203426,-0.9784321283409596,24.0,1.0
518.0,hid1,1.0,-1.0010999073203426,-0.9784321283409596,24.0,1.0
518.0,hid2,1.0,-1.0010999073203426,-0.9784321283409596,24.0,1.0
518.0,hid3,1.0,-1.0010999073203426,-0.9784321283409596,24.0,1.0
518.0,hid4,2.0,-1.0010999073203426,-0.9784321283409596,24.0,1.0
519.0,hef1,1.0,-0.6913698337667094,-0.4413278706438394,54.0,0.0
519.0,hef2,2.0,-0.6913698337667094,-0.4413278706438394,54.0,0.0
519.0,hef3,2.0,-0.6913698337667094,-0.4413278706438394,54.0,0.0
519.0,hef4,2.0,-0.6913698337667094,-0.4413278706438394,54.0,0.0
519.0,hid1,1.0,-0.6913698337667094,-0.4413278706438394,54.0,0.0
519.0,hid2,2.0,-0.6913698337667094,-0.4413278706438394,54.0,0.0
