"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_3","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I am frequently afraid of other people noticing my shortcomings.",NA,"Not at all characteristic of me",1,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_3","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I am frequently afraid of other people noticing my shortcomings.",NA,"Slightly characteristic of me",2,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_3","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I am frequently afraid of other people noticing my shortcomings.",NA,"Moderately characteristic of me",3,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_3","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I am frequently afraid of other people noticing my shortcomings.",NA,"Very characteristic of me",4,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_3","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I am frequently afraid of other people noticing my shortcomings.",NA,"Extremely characteristic of me",5,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_4","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I rarely worry about what kind of impression I am making on someone.",NA,"Extremely characteristic of me",1,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_4","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I rarely worry about what kind of impression I am making on someone.",NA,"Very characteristic of me",2,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_4","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I rarely worry about what kind of impression I am making on someone.",NA,"Moderately characteristic of me",3,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_4","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I rarely worry about what kind of impression I am making on someone.",NA,"Slightly characteristic of me",4,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_4","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I rarely worry about what kind of impression I am making on someone.",NA,"Not at all characteristic of me",5,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_5","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I am afraid others will not approve of me.",NA,"Not at all characteristic of me",1,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_5","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I am afraid others will not approve of me.",NA,"Slightly characteristic of me",2,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_5","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I am afraid others will not approve of me.",NA,"Moderately characteristic of me",3,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_5","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I am afraid others will not approve of me.",NA,"Very characteristic of me",4,"English; Korean"
"SCS_Suh_2023_BFNE","SCS_Suh_2023_BFNE_1","BFNE_5","Brief Fear of Negative Evaluation scale (BFNE; Leary, 1983, Personality and Social Psychology Bulletin 9:371-376), 12 items. Item wording, the instruction and the five anchors are the scale as distributed by Leary (sites.duke.edu/leary, 'Brief-FNE.pdf'); the study's own .sav files carry no variable or value labels for these columns. Suh (2024), 'The 10-Item Version of Singelis's Self-Construal Scale for Korean Adults', deposit osf.io/wsjkb (CC BY 4.0), doi:10.1007/s41811-024-00214-3. THE TABLE POOLS TWO SAMPLES answering in different languages: group='US' (SCS EA dataset.sav) read the English above, group='Korea' (SCS Korean dataset.sav) read a Korean translation the deposit does not publish. The four reverse-worded items -- 2, 4, 7 and 10, which are Leary's reverse-scored set -- are stored ALREADY REVERSED: all twelve item-total correlations are positive in the live data (0.66-0.83) and those four are the four lowest, which is only possible if they have been recoded. Their anchors are therefore shipped inverted.","Read each of the following statements carefully and indicate how characteristic it is of you according to the following scale.",NA,"I am afraid others will not approve of me.",NA,"Extremely characteristic of me",5,"English; Korean"
