"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","friends","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that your friends keep at least {{distRec}} distance from others?",NA,"very improbable",1
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","friends","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that your friends keep at least {{distRec}} distance from others?",NA,NA,2
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","friends","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that your friends keep at least {{distRec}} distance from others?",NA,NA,3
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","friends","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that your friends keep at least {{distRec}} distance from others?",NA,NA,4
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","friends","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that your friends keep at least {{distRec}} distance from others?",NA,"very probable",5
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","general","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people in general would keep at least {{distRec}} distance from others?",NA,"very improbable",1
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","general","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people in general would keep at least {{distRec}} distance from others?",NA,NA,2
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","general","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people in general would keep at least {{distRec}} distance from others?",NA,NA,3
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","general","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people in general would keep at least {{distRec}} distance from others?",NA,NA,4
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","general","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people in general would keep at least {{distRec}} distance from others?",NA,"very probable",5
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","likeyou","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people like you keep at least {{distRec}} distance from others?",NA,"very improbable",1
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","likeyou","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people like you keep at least {{distRec}} distance from others?",NA,NA,2
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","likeyou","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people like you keep at least {{distRec}} distance from others?",NA,NA,3
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","likeyou","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people like you keep at least {{distRec}} distance from others?",NA,NA,4
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","likeyou","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people like you keep at least {{distRec}} distance from others?",NA,"very probable",5
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","neighb","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people in your neighbourhood keep at least {{distRec}} distance from others?",NA,"very improbable",1
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","neighb","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people in your neighbourhood keep at least {{distRec}} distance from others?",NA,NA,2
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","neighb","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people in your neighbourhood keep at least {{distRec}} distance from others?",NA,NA,3
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","neighb","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people in your neighbourhood keep at least {{distRec}} distance from others?",NA,NA,4
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","neighb","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that people in your neighbourhood keep at least {{distRec}} distance from others?",NA,"very probable",5
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","other","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that other people keep at least {{distRec}} distance from others?",NA,"very improbable",1
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","other","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that other people keep at least {{distRec}} distance from others?",NA,NA,2
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","other","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that other people keep at least {{distRec}} distance from others?",NA,NA,3
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","other","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that other people keep at least {{distRec}} distance from others?",NA,NA,4
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","other","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that other people keep at least {{distRec}} distance from others?",NA,"very probable",5
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","role","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that your role models keep at least {{distRec}} distance from others?",NA,"very improbable",1
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","role","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that your role models keep at least {{distRec}} distance from others?",NA,NA,2
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","role","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that your role models keep at least {{distRec}} distance from others?",NA,NA,3
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","role","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that your role models keep at least {{distRec}} distance from others?",NA,NA,4
"peters_2025_nrm_desc_behavior","peters_2025_nrm_desc_behavior_1","role","COVID-19 Risk Assessment Tool (Your COVID-19 Risk / YCR) -- Descriptive Norm items, perceived referent behavior component","English; Dutch; Italian; Portuguese (Brazil); Turkish; Romanian; Spanish; French; Portuguese; Greek; Indonesian; German; Hungarian; Chinese (Traditional, Hong Kong); Arabic; Amharic; Polish; Japanese; Urdu; Chinese (Simplified)",NA,NA,"How likely do you think it is that your role models keep at least {{distRec}} distance from others?",NA,"very probable",5
