"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"wooly_hartman2022","wooly_hartman2022_2","Q11correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Bette Davis Eyes:","Kim Carnes","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q11correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Bette Davis Eyes:","Kim Carnes","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q23correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Tie A Yellow Ribbon Round The Ole Oak Tree:","Tony Orlando & Dawn","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q23correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Tie A Yellow Ribbon Round The Ole Oak Tree:","Tony Orlando & Dawn","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q40correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Sugar, Sugar:","The Archies","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q40correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Sugar, Sugar:","The Archies","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q63correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Smoke Gets In Your Eyes:","The Platters","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q63correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Smoke Gets In Your Eyes:","The Platters","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q47correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","We Belong Together:","Mariah Carey","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q47correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","We Belong Together:","Mariah Carey","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q33correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Hanging By A Moment:","Lifehouse","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q33correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Hanging By A Moment:","Lifehouse","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q45correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Tossin' and Turnin':","Bobby Lewis","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q45correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Tossin' and Turnin':","Bobby Lewis","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q65correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Somebody That I Used To Know:","Gotye","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q65correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Somebody That I Used To Know:","Gotye","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q67correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","The First Time I Ever Saw Your Face:","Roberta Flack","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q67correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","The First Time I Ever Saw Your Face:","Roberta Flack","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q13correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Boom Boom Pow:","The Black Eyed Peas","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q13correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Boom Boom Pow:","The Black Eyed Peas","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q41correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Thrift Shop:","Macklemore & Ryan Lewis","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q41correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Thrift Shop:","Macklemore & Ryan Lewis","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q49correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Wooly Bully:","Sam The Sham and The Pharaohs","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q49correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","Wooly Bully:","Sam The Sham and The Pharaohs","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q59correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","How You Remind Me:","Nickleback","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q59correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","How You Remind Me:","Nickleback","Correct",1
"wooly_hartman2022","wooly_hartman2022_2","Q69correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","The Way We Were:","Barbra Streisand","Incorrect",0
"wooly_hartman2022","wooly_hartman2022_2","Q69correct","Age Verification Instrument (AVI), Hartman, Moss, Rabinowitz, Bahn, Rosenzweig, Robinson & Litman (2023)","Welcome to our survey. Please do your best to answer the following questions to the best of your ability without outside sources. If you don't know the answer please select I Don't Know. You will NOT be penalized for not knowing the answer.","Please choose the correct artist from the following list of displayed songs. If you don't know the answer please choose I Don't Know.","The Way We Were:","Barbra Streisand","Correct",1
