"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_optimistic","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Optimistic",NA,NA,2
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_optimistic","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Optimistic",NA,NA,3
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_optimistic","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Optimistic",NA,NA,4
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_optimistic","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Optimistic",NA,"Very strongly",5
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_angry","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Angry",NA,"Not at all",1
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_angry","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Angry",NA,NA,2
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_angry","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Angry",NA,NA,3
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_angry","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Angry",NA,NA,4
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_angry","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Angry",NA,"Very strongly",5
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_guilty","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Guilty",NA,"Not at all",1
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_guilty","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Guilty",NA,NA,2
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_guilty","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Guilty",NA,NA,3
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_guilty","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Guilty",NA,NA,4
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_guilty","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Guilty",NA,"Very strongly",5
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_ashamed","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Ashamed",NA,"Not at all",1
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_ashamed","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Ashamed",NA,NA,2
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_ashamed","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Ashamed",NA,NA,3
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_ashamed","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Ashamed",NA,NA,4
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_ashamed","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Ashamed",NA,"Very strongly",5
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_depressed","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Depressed",NA,"Not at all",1
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_depressed","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Depressed",NA,NA,2
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_depressed","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Depressed",NA,NA,3
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_depressed","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Depressed",NA,NA,4
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_depressed","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Depressed",NA,"Very strongly",5
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_pessimistic","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Pessimistic",NA,"Not at all",1
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_pessimistic","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Pessimistic",NA,NA,2
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_pessimistic","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Pessimistic",NA,NA,3
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_pessimistic","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Pessimistic",NA,NA,4
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_pessimistic","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Pessimistic",NA,"Very strongly",5
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_indifferent","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Indifferent",NA,"Not at all",1
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_indifferent","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Indifferent",NA,NA,2
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_indifferent","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Indifferent",NA,NA,3
"mede_2025_clim_emotions","mede_2025_clim_emotions_1","CLIM_EMO_indifferent","Emotions about climate change (TISP core questionnaire, block CLIM_EMO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","To what extent does climate change make you feel any of the following?",NA,"Indifferent",NA,NA,4
