"table","note"
"geography","AUDIT WARN EXPLAINED (orchestrator, 2026-08-18): the row-count spread across the 1,458 place items is inherent to the source -- slepemapy.cz is an ADAPTIVE practice system, so each learner sees a different subset of places and per-item n varies by orders of magnitude by design. Not conflation."
"machivallianism_test_main","instructions is deliberately blank: the openpsychometrics MACH_data release publishes no administered instruction text for the 20-item body (the codebook only describes the response scale, and the test page's 'Procedure' paragraph is landing-page framing, not the item-page prompt). Not a recoverable gap - do not re-hunt. The codebook's '1=Sisagree' was corrected to 'Disagree' (obvious typo); every other anchor string is verbatim."
"machivallianism_test_main","VALIDATION CAVEAT: validate_items.R could not be re-run to a clean PASS because irw::irw_fetch() went down repo-wide partway through this round (every table fails with 'table does not exist in IRW', including unrelated control tables such as wu2021_swls, while irw_list_tables() still lists all 3580 names) - a Redivis-side outage, almost certainly rate-limiting after ~81 concurrent agents. The gate's substance WAS checked against the one irw_fetch that succeeded, via table_context.R at 12:19: live item set = Q1..Q20 (20 items), live resp set = 1,2,3,4,5. The shipped CSV carries exactly those 20 item codes and exactly those 5 resp levels for every item (100 rows = 20 x 5), so both set checks hold. Re-run validate_items.R + audit_batch.R for this table once the API recovers. [DISCHARGED 2026-08-24: the quota caveat above is resolved. The export window rolled over and Rpkg#121 landed, and the item/resp gate was re-checked against live data by audit_batch.R on 2026-08-24 via server-side queries -- item set, resp set, per-item coverage and null convention all confirmed. Do not re-run validate_items.R on this table on account of that note; it is uploaded.]"
"riasec","Three instruments share this table: items 1-48 are the 48-item IIP RIASEC Markers interest inventory, items 49-58 the Ten Item Personality Inventory, items 59-74 a 16-word vocabulary check-list. Modelled as three section_ids with distinct section_prompts; `instructions` left blank because no framing text is common to all three. Also: validate_items.R could not be run, because a full irw_fetch() of this 10.8M-row table trips the Redivis 200GB/30-day export cap; the identical item-set and resp-set checks were run as server-side aggregate queries instead (items = 1..74 exactly; resp = {0,1,2,3,4,5,6,7} exactly, plus an 'NA' token; all 342 item x resp cells in the shipped CSV match the levels each item's own respondents actually used, with no extras and no gaps)."
"sapa_personality","Item and resp sets both match irw_fetch ground truth exactly (696 items, resp 1-6), but the match was checked against the item/resp lists captured by table_context.R at the start of this session rather than by a live validate_items.R run: mid-session every irw_fetch call began failing with Redivis '[400 invalid_request] Cannot export more than 200GB within a 30 day period' (202GB used). irw surfaces that as the misleading message 'table does not exist in IRW'. Re-run validate_items.R once the export quota resets. Also: instructions field is blank because the SAPA survey's on-screen instruction text is not published in the Dataverse release, the JOPD paper, or the (retired) sapa-project.org survey. [DISCHARGED 2026-08-24: the quota caveat above is resolved. The export window rolled over and Rpkg#121 landed, and the item/resp gate was re-checked against live data by audit_batch.R on 2026-08-24 via server-side queries -- item set, resp set, per-item coverage and null convention all confirmed. Do not re-run validate_items.R on this table on account of that note; it is uploaded.]"
"sapa_personality","17 items ship the ItemInfo696 dictionary's abbreviated/elided rendering (brackets or ellipses) instead of the full administered sentence: q_331, q_651, q_926, q_997, q_1483, q_1495, q_1671, q_1679, q_1687, q_1759, q_1808, q_1957, q_1993, q_2003, q_2018, q_2024, q_2029. Full wording is recoverable from the IPIP-HEXACO / IPIP-NEO item pools but was not reconstructed here to avoid misassigning a paraphrase."
"sapa_personality","AUDIT WARN EXPLAINED (orchestrator, 2026-08-18): per-item row counts vary because SAPA uses a planned-missingness (incomplete block) design -- each respondent answers a sampled subset of the 696 items. Expected, and consistent with the per-item n range the extracting agent recorded."
"twod_rotation_mather2023","Shipped with blank item_text: the items are algorithmically generated 2D-rotation figures with no prose stem, and the stimulus images are distributed with the source (OSF osf.io/afxdw, R2Dfigures/fig<NNNNN>.png keyed to item q_<NNNNN>). validate_items.R could not run -- the Redivis 200GB/30-day export cap was exhausted during this round, making irw_fetch() report 'table does not exist in IRW'. The same checks were run as server-side SQL and pass (304/304 items, resp {0,1}); verify_twod_rotation_mather2023.R also uses a redivis aggregate query rather than a full 1.9M-row export, with irw_fetch as a fallback."
"twod_rotation_mather2023","AUDIT WARN EXPLAINED (orchestrator, 2026-08-18): two WARNs, both correct. (1) The row-count spread reflects the study's own design -- 70 items were retained for the final measure and carry n>10000, while the remaining 234 pilot items sit near a median of 1,224. (2) 100% blank item_text is the intended shape for an image-stimulus instrument with no prose stem (same case as artistic_preferences); the figure-file mapping is given in the public_note."
"twod_rotation_mather2023","HELD from the batch_011 upload (Ben, 2026-08-24): 100% of rows have blank item_text because the items are images, and a row carrying no item text was judged not worth shipping. Nothing about the extraction is in doubt -- audit and verify both pass, and the CSV and its sidecars stay in the batch folder. Revisit if image descriptions are ever wanted here, as was done for criticalperiod_syntax's six picture items."
