"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_9","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Xabier Mikel Errekondo","Xabier Mikel Errekondo",NA,"Con pocas de las cosas que dijo","With few of the things he/she said",3
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_9","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Xabier Mikel Errekondo","Xabier Mikel Errekondo",NA,"Con nada o casi nada de lo que dijo","With nothing or almost nothing of what he/she said",4
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_10","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Alfred Bosch","Alfred Bosch",NA,"Con la mayoría de las cosas que dijo","With most of the things he/she said",1
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_10","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Alfred Bosch","Alfred Bosch",NA,"Con bastantes de las cosas que dijo","With quite a few of the things he/she said",2
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_10","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Alfred Bosch","Alfred Bosch",NA,"Con pocas de las cosas que dijo","With few of the things he/she said",3
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_10","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Alfred Bosch","Alfred Bosch",NA,"Con nada o casi nada de lo que dijo","With nothing or almost nothing of what he/she said",4
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_11","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Pedro Quevedo","Pedro Quevedo",NA,"Con la mayoría de las cosas que dijo","With most of the things he/she said",1
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_11","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Pedro Quevedo","Pedro Quevedo",NA,"Con bastantes de las cosas que dijo","With quite a few of the things he/she said",2
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_11","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Pedro Quevedo","Pedro Quevedo",NA,"Con pocas de las cosas que dijo","With few of the things he/she said",3
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_11","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Pedro Quevedo","Pedro Quevedo",NA,"Con nada o casi nada de lo que dijo","With nothing or almost nothing of what he/she said",4
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_12","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Mª Olaia Fernández Dávila","Mª Olaia Fernández Dávila",NA,"Con la mayoría de las cosas que dijo","With most of the things he/she said",1
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_12","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Mª Olaia Fernández Dávila","Mª Olaia Fernández Dávila",NA,"Con bastantes de las cosas que dijo","With quite a few of the things he/she said",2
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_12","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Mª Olaia Fernández Dávila","Mª Olaia Fernández Dávila",NA,"Con pocas de las cosas que dijo","With few of the things he/she said",3
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_12","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Mª Olaia Fernández Dávila","Mª Olaia Fernández Dávila",NA,"Con nada o casi nada de lo que dijo","With nothing or almost nothing of what he/she said",4
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_13","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Joan Baldoví Roda","Joan Baldoví Roda",NA,"Con la mayoría de las cosas que dijo","With most of the things he/she said",1
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_13","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Joan Baldoví Roda","Joan Baldoví Roda",NA,"Con bastantes de las cosas que dijo","With quite a few of the things he/she said",2
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_13","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Joan Baldoví Roda","Joan Baldoví Roda",NA,"Con pocas de las cosas que dijo","With few of the things he/she said",3
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_13","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Joan Baldoví Roda","Joan Baldoví Roda",NA,"Con nada o casi nada de lo que dijo","With nothing or almost nothing of what he/she said",4
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_14","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Enrique Álvarez Sostres","Enrique Álvarez Sostres",NA,"Con la mayoría de las cosas que dijo","With most of the things he/she said",1
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_14","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Enrique Álvarez Sostres","Enrique Álvarez Sostres",NA,"Con bastantes de las cosas que dijo","With quite a few of the things he/she said",2
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_14","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Enrique Álvarez Sostres","Enrique Álvarez Sostres",NA,"Con pocas de las cosas que dijo","With few of the things he/she said",3
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_14","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Enrique Álvarez Sostres","Enrique Álvarez Sostres",NA,"Con nada o casi nada de lo que dijo","With nothing or almost nothing of what he/she said",4
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_15","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Uxue Barkos","Uxue Barkos",NA,"Con la mayoría de las cosas que dijo","With most of the things he/she said",1
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_15","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Uxue Barkos","Uxue Barkos",NA,"Con bastantes de las cosas que dijo","With quite a few of the things he/she said",2
"spain_2014_debate_agreement","spain_2014_debate_agreement_1","p13a_15","CIS Estudio 3016, Debate sobre el estado de la nación (XXIV) (febrero 2014), P.13a: acuerdo con lo que dijo cada líder político en el Debate","Spanish","Y, en relación con lo que dijo cada líder político, ¿podría decirme si está Ud. de acuerdo…?","And, regarding what each political leader said, could you tell me whether you agree…?",NA,"Uxue Barkos","Uxue Barkos",NA,"Con pocas de las cosas que dijo","With few of the things he/she said",3
