"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff7","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"It is the society that imposes differences on women and men.",NA,NA,7,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff8","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," All differences between men and women are created by nature.",NA,NA,1,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff8","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," All differences between men and women are created by nature.",NA,NA,2,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff8","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," All differences between men and women are created by nature.",NA,NA,3,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff8","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," All differences between men and women are created by nature.",NA,NA,4,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff8","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," All differences between men and women are created by nature.",NA,NA,5,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff8","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," All differences between men and women are created by nature.",NA,NA,6,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff8","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," All differences between men and women are created by nature.",NA,NA,7,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff9","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The reasons for the difference between women and men should be sought in biology.",NA,NA,1,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff9","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The reasons for the difference between women and men should be sought in biology.",NA,NA,2,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff9","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The reasons for the difference between women and men should be sought in biology.",NA,NA,3,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff9","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The reasons for the difference between women and men should be sought in biology.",NA,NA,4,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff9","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The reasons for the difference between women and men should be sought in biology.",NA,NA,5,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff9","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The reasons for the difference between women and men should be sought in biology.",NA,NA,6,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff9","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The reasons for the difference between women and men should be sought in biology.",NA,NA,7,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff10","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"The differences between men and women result from their upbringing.",NA,NA,1,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff10","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"The differences between men and women result from their upbringing.",NA,NA,2,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff10","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"The differences between men and women result from their upbringing.",NA,NA,3,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff10","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"The differences between men and women result from their upbringing.",NA,NA,4,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff10","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"The differences between men and women result from their upbringing.",NA,NA,5,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff10","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"The differences between men and women result from their upbringing.",NA,NA,6,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff10","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"The differences between men and women result from their upbringing.",NA,NA,7,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff11","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The differences between men and women result from their different brain structures.",NA,NA,1,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff11","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The differences between men and women result from their different brain structures.",NA,NA,2,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff11","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The differences between men and women result from their different brain structures.",NA,NA,3,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff11","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The differences between men and women result from their different brain structures.",NA,NA,4,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff11","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The differences between men and women result from their different brain structures.",NA,NA,5,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff11","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The differences between men and women result from their different brain structures.",NA,NA,6,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff11","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The differences between men and women result from their different brain structures.",NA,NA,7,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff12","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The active role of men and the passive role of women women result from differences in the upbringing of boys and girls.",NA,NA,1,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff12","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The active role of men and the passive role of women women result from differences in the upbringing of boys and girls.",NA,NA,2,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff12","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The active role of men and the passive role of women women result from differences in the upbringing of boys and girls.",NA,NA,3,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff12","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The active role of men and the passive role of women women result from differences in the upbringing of boys and girls.",NA,NA,4,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff12","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The active role of men and the passive role of women women result from differences in the upbringing of boys and girls.",NA,NA,5,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff12","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The active role of men and the passive role of women women result from differences in the upbringing of boys and girls.",NA,NA,6,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff12","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA," The active role of men and the passive role of women women result from differences in the upbringing of boys and girls.",NA,NA,7,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff13","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"From birth, parents treat their daughters differently than their sons, which is why behavioral differences are visible since childhood.",NA,NA,1,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff13","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"From birth, parents treat their daughters differently than their sons, which is why behavioral differences are visible since childhood.",NA,NA,2,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff13","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"From birth, parents treat their daughters differently than their sons, which is why behavioral differences are visible since childhood.",NA,NA,3,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff13","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"From birth, parents treat their daughters differently than their sons, which is why behavioral differences are visible since childhood.",NA,NA,4,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff13","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"From birth, parents treat their daughters differently than their sons, which is why behavioral differences are visible since childhood.",NA,NA,5,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff13","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"From birth, parents treat their daughters differently than their sons, which is why behavioral differences are visible since childhood.",NA,NA,6,"Polish"
"lys_2020_rape_3_diff","lys_2020_rape_3_diff_1","diff13","Beliefs in Origins of Gender Differences Questionnaire (Studzinska & Wojciszke 2014)",NA,NA,"From birth, parents treat their daughters differently than their sons, which is why behavioral differences are visible since childhood.",NA,NA,7,"Polish"
