"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust3","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Because of the flood suffer those who are not prepared to it.",NA,NA,1,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust3","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Because of the flood suffer those who are not prepared to it.",NA,NA,2,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust3","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Because of the flood suffer those who are not prepared to it.",NA,NA,3,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust3","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Because of the flood suffer those who are not prepared to it.",NA,NA,4,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust3","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Because of the flood suffer those who are not prepared to it.",NA,NA,5,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust3","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Because of the flood suffer those who are not prepared to it.",NA,NA,6,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust3","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Because of the flood suffer those who are not prepared to it.",NA,NA,7,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust4","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Good deeds and virtues of human are not adequately rewarded.",NA,NA,1,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust4","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Good deeds and virtues of human are not adequately rewarded.",NA,NA,2,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust4","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Good deeds and virtues of human are not adequately rewarded.",NA,NA,3,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust4","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Good deeds and virtues of human are not adequately rewarded.",NA,NA,4,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust4","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Good deeds and virtues of human are not adequately rewarded.",NA,NA,5,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust4","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Good deeds and virtues of human are not adequately rewarded.",NA,NA,6,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust4","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Good deeds and virtues of human are not adequately rewarded.",NA,NA,7,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust5","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Many people on the world suffer although they are not guity of anything.",NA,NA,1,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust5","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Many people on the world suffer although they are not guity of anything.",NA,NA,3,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust5","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Many people on the world suffer although they are not guity of anything.",NA,NA,4,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust5","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Many people on the world suffer although they are not guity of anything.",NA,NA,5,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust5","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Many people on the world suffer although they are not guity of anything.",NA,NA,6,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust5","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Many people on the world suffer although they are not guity of anything.",NA,NA,7,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust6","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"The easy way and laziness of some people ruin the effort of other people.",NA,NA,1,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust6","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"The easy way and laziness of some people ruin the effort of other people.",NA,NA,2,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust6","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"The easy way and laziness of some people ruin the effort of other people.",NA,NA,3,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust6","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"The easy way and laziness of some people ruin the effort of other people.",NA,NA,4,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust6","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"The easy way and laziness of some people ruin the effort of other people.",NA,NA,5,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust6","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"The easy way and laziness of some people ruin the effort of other people.",NA,NA,6,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust6","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"The easy way and laziness of some people ruin the effort of other people.",NA,NA,7,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust7","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"In many cases innocent people suffer unnecessarily.",NA,NA,1,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust7","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"In many cases innocent people suffer unnecessarily.",NA,NA,2,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust7","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"In many cases innocent people suffer unnecessarily.",NA,NA,3,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust7","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"In many cases innocent people suffer unnecessarily.",NA,NA,4,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust7","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"In many cases innocent people suffer unnecessarily.",NA,NA,5,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust7","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"In many cases innocent people suffer unnecessarily.",NA,NA,6,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust7","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"In many cases innocent people suffer unnecessarily.",NA,NA,7,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust8","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Some people are affected by undeserved sufferings.",NA,NA,1,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust8","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Some people are affected by undeserved sufferings.",NA,NA,2,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust8","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Some people are affected by undeserved sufferings.",NA,NA,3,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust8","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Some people are affected by undeserved sufferings.",NA,NA,4,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust8","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Some people are affected by undeserved sufferings.",NA,NA,5,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust8","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Some people are affected by undeserved sufferings.",NA,NA,6,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust8","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Some people are affected by undeserved sufferings.",NA,NA,7,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust9","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Honest people are affected by diseases and plagues.",NA,NA,1,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust9","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Honest people are affected by diseases and plagues.",NA,NA,2,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust9","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Honest people are affected by diseases and plagues.",NA,NA,3,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust9","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Honest people are affected by diseases and plagues.",NA,NA,4,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust9","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Honest people are affected by diseases and plagues.",NA,NA,5,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust9","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Honest people are affected by diseases and plagues.",NA,NA,6,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust9","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Honest people are affected by diseases and plagues.",NA,NA,7,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust10","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Few people are worth being trusted.",NA,NA,1,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust10","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Few people are worth being trusted.",NA,NA,2,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust10","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Few people are worth being trusted.",NA,NA,3,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust10","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Few people are worth being trusted.",NA,NA,4,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust10","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Few people are worth being trusted.",NA,NA,5,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust10","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Few people are worth being trusted.",NA,NA,6,"Polish"
"lys_2020_rape_3_unjust","lys_2020_rape_3_unjust_1","unjust10","Unjust World Beliefs Scale ""What is the world?"" (Skrzypinska 2003)",NA,NA,"Few people are worth being trusted.",NA,NA,7,"Polish"
