"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons7","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons7","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons7","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons9","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons9","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons9","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons9","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons9","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons11","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons11","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons11","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons11","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons11","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons13","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons13","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons13","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons13","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons13","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons15","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons15","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons15","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons15","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons15","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons17","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons17","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons17","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons17","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons17","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons19","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons19","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons19","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons19","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_1","cons19","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): cultural/social conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons2","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons2","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons2","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons2","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons2","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons4","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons4","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons4","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons4","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons4","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons6","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons6","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons6","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons6","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons6","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons8","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons8","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons8","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons8","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons8","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons10","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons10","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons10","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons10","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons10","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons12","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons12","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons12","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons12","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons12","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons14","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons14","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons14","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons14","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons14","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons16","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons16","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons16","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons16","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons16","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons18","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons18","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons18","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons18","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons18","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons20","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,1,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons20","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,2,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons20","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,3,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons20","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,4,"Polish"
"lys_2020_rape_3_cons","lys_2020_rape_3_cons_2","cons20","Political Opinion Questionnaire (Wojciszke, as cited in Radkiewicz 2011): economic conservatism subscale",NA,NA,NA,NA,NA,5,"Polish"
