"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP4","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The forest vegetation here is high and low, rich in layers",NA,NA,2,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP4","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The forest vegetation here is high and low, rich in layers",NA,NA,3,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP4","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The forest vegetation here is high and low, rich in layers",NA,NA,4,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP4","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The forest vegetation here is high and low, rich in layers",NA,NA,5,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP5","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The sounds of nature are varied and beautiful",NA,NA,1,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP5","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The sounds of nature are varied and beautiful",NA,NA,2,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP5","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The sounds of nature are varied and beautiful",NA,NA,3,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP5","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The sounds of nature are varied and beautiful",NA,NA,4,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP5","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The sounds of nature are varied and beautiful",NA,NA,5,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP6","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The natural environment of the area through which the road winds and flows is also varied",NA,NA,1,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP6","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The natural environment of the area through which the road winds and flows is also varied",NA,NA,2,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP6","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The natural environment of the area through which the road winds and flows is also varied",NA,NA,3,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP6","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The natural environment of the area through which the road winds and flows is also varied",NA,NA,4,"Chinese"
"zhao_2025_nat_env_perception","zhao_2025_nat_env_perception_1","NEP6","Natural Environment Perception (NEP) scale, 6 items (Zhao et al. 2025, revised from Kaltenborn et al. 2002 and Zheng 2017)",NA,NA,"The natural environment of the area through which the road winds and flows is also varied",NA,NA,5,"Chinese"
