"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_advantage","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Scientists are only interested in their own advantage.",NA,NA,3
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_advantage","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Scientists are only interested in their own advantage.",NA,NA,4
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_advantage","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Scientists are only interested in their own advantage.",NA,"Strongly agree",5
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_cahoots","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Scientists are in cahoots with politicians and businesses.",NA,"Strongly disagree",1
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_cahoots","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Scientists are in cahoots with politicians and businesses.",NA,NA,2
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_cahoots","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Scientists are in cahoots with politicians and businesses.",NA,NA,3
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_cahoots","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Scientists are in cahoots with politicians and businesses.",NA,NA,4
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_cahoots","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Scientists are in cahoots with politicians and businesses.",NA,"Strongly agree",5
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_influence","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should have influence on the work of scientists.",NA,"Strongly disagree",1
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_influence","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should have influence on the work of scientists.",NA,NA,2
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_influence","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should have influence on the work of scientists.",NA,NA,3
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_influence","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should have influence on the work of scientists.",NA,NA,4
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_influence","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should have influence on the work of scientists.",NA,"Strongly agree",5
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_involved","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should be involved in decisions about the topics scientists research.",NA,"Strongly disagree",1
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_involved","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should be involved in decisions about the topics scientists research.",NA,NA,2
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_involved","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should be involved in decisions about the topics scientists research.",NA,NA,3
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_involved","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should be involved in decisions about the topics scientists research.",NA,NA,4
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_involved","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should be involved in decisions about the topics scientists research.",NA,"Strongly agree",5
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_lifeexp","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should trust their life experience more than the recommendations of scientists.",NA,"Strongly disagree",1
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_lifeexp","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should trust their life experience more than the recommendations of scientists.",NA,NA,2
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_lifeexp","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should trust their life experience more than the recommendations of scientists.",NA,NA,3
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_lifeexp","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should trust their life experience more than the recommendations of scientists.",NA,NA,4
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_lifeexp","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Ordinary people should trust their life experience more than the recommendations of scientists.",NA,"Strongly agree",5
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_rely","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Our society should rely more on common sense than on scientific studies.",NA,"Strongly disagree",1
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_rely","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Our society should rely more on common sense than on scientific studies.",NA,NA,2
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_rely","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Our society should rely more on common sense than on scientific studies.",NA,NA,3
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_rely","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Our society should rely more on common sense than on scientific studies.",NA,NA,4
"mede_2025_scipop","mede_2025_scipop_1","SCIPOP_rely","SciPop Scale (TISP core questionnaire, block SCIPOP)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following statements are about the relationship between science and society. How much do you agree or disagree with them?",NA,"Our society should rely more on common sense than on scientific studies.",NA,"Strongly agree",5
