table,note
dou2025_area,"Clean pass with two caveats. (1) item_text is the administered Chinese wording, taken verbatim from the source Excel's own question-column headers (figshare 30033097, cols 28-39 of Sheet1 = the AReA block); the leading survey numbering ('25、'..'36、') was stripped. English item_text_translated was produced by this project (machine_translation) -- the deposit and paper publish no English rendering of the Chinese items. (2) The administered Chinese response anchors are not published anywhere in the deposit or the paper; option_text therefore ships the paper's own English gloss of the endpoints (""a five-point Likert scale ... with 1 denoting 'strongly disagree' and 5 denoting 'strongly agree'""), with the unlabelled midpoints 2-4 left blank and option_text_translated omitted."
doustmohammadian_2017_fnlit,"Clean pass with caveats. (1) The IRW table is the 58-item FNLIT VALIDATION form, not the published 46-item scale, so 16 items ship English-only wording from the paper's S1/S2 item-analysis tables (they appear in neither questionnaire PDF); language=Persian with empty _translated on those rows is the documented fallback signal, and item_text is Persian for the other 42. (2) The .sav carries no variable or value labels at all, so mapping_basis=reconstructed rather than data_labels. (3) Anchor direction is data-derived, not printed-order: agreement and 'understanding' items store 4 = strongly agree / understand very well (opposite to the questionnaire's printed order), Interactive_familyDebate is stored reverse-scored (4 = never), and Critical_Management1 is stored raw. All confirmed by the alpha-if-deleted reproduction; public_note records the familyDebate inversion. (4) Dictionary/metadata check: no mismatch -- name, Description (58-item FNLIT, 10 sub-domains) and DOI all match what the live data is. (5) Persian was recovered from an RTL PDF text layer that has no ZWNJ, so compound words appear space-separated; three mechanical bidi repairs are listed in provenance."
dpt_noncog__emotional_intelligence,"Clean pass with caveats. (1) Item wording transcribed verbatim from the Dataverse source workbook's own header row, including two typos in the source relative to canonical SSEIT wording: schutte_2 reads 'I remember times I faces similar obstacles' (canonical: 'I faced') and schutte_13 reads 'I arrange events other enjoy.' (canonical: 'others enjoy'). Not silently corrected. (2) Only the two endpoints of the 1-5 scale are labelled by the source paper (5=strongly agree, 1=strongly disagree); resp 2-4 were administered unlabelled and option_text is left blank rather than padded. (3) No literal participant instruction text is published in either the workbook or the paper, so instructions is blank; the paper only describes the task ('determine how much each statement describes them'). (4) Table holds 14 of the SSEIT's 33 items; item codes preserve the original SSEIT item numbers."
dpt_noncog__grit,"BLOCKED ON RIGHTS -- no __items.csv written. The instrument is the 8-item Short Grit Scale (Grit-S; Duckworth & Quinn, 2009), of which this table holds items 1, 3 and 5 (live item codes grit_1/grit_3/grit_5; source columns Q19_1/Q19_2/Q19_3, labelled SGS_1/SGS_3/SGS_5 in the deposit's own scale-number row). The rights holder is Angela Duckworth's lab, which publishes the only authoritative copies of the 8- and 12-item Grit Scales at angeladuckworth.com/measures and states there, verbatim: ""Researchers and educators are welcome to use the scales developed by Angela's lab for non-commercial purposes"" and ""These scales are copyrighted. They cannot be published or used for commercial purposes or wide public distribution. Journalists and book authors should not reproduce these scales or any part of them."" That is a non-commercial clause AND an explicit bar on publication and wide distribution, so it fires the SKILL's rights rules twice: the TIMSS NC rule, and the 2026-09-04 DSES no-redistribution ruling under which a quotable restriction on the rights holder's own copy overrides the licence of the deposit IRW copied from. It does override one here: the response data came from a CC0 Harvard Dataverse deposit (doi:10.7910/DVN/Y75CP2) whose xlsx prints the three item stems in a 'Question' row, so under the ECR-R source-licence rule alone this table would have shipped. Shipping item text IS publishing the scale to wide public distribution, which is exactly what the clause forbids. NOT a data problem: the mapping was checked anyway and is exact -- all 15 item x resp cell counts in the live table equal those of the assigned raw column (grit_1 28/64/144/56/6, grit_3 18/65/100/98/17, grit_5 11/39/87/123/38), and none of the 5 wrong permutations matches, so the withheld mapping was verified; see verify_dpt_noncog__grit.R. RETRY TEST: NO -- an unchanged retry now cannot produce a different result. The source is located, open, and prints the wording; the block is a determinate rights verdict. It would flip only if Duckworth's lab changed or waived those terms, or if Ben ruled that this particular clause does not govern a CC0 deposit's own printing of the items. SCOPE: this is an instrument-level ruling about Duckworth-lab scales, not about this study -- the same block would hit the pending table grit_BrummerHoffman_2021 and any other Grit-S/Grit-O table. It does NOT extend to this study's siblings, which are other authors' instruments (Schutte SREIT, Davis IRI, IUS, MSI, PFQ) with their own separate terms."
dpt_noncog__interpersonal_reactivity,"Clean pass with two caveats. (1) Rights: the IRI's author states a non-commercial restriction on the instrument -- 'The IRI is freely available for all non-commercial uses ... Requests to use the IRI for any commercial project should be directed to davismh@eckerd.edu' (Davis, 'Guide for Using the Interpersonal Reactivity Index', linked from eckerd.edu/psychology/iri/). IRW's wording was copied from the study's CC0 Dataverse deposit, so under the ECR-R ruling in itemtext_standard.md the source licence governs and the table ships; wording_rights=NC is set on all 75 rows and a public issues-page entry is owed at upload. There is no redistribution bar and no licence fee, so the WHOQOL and TAS-20 rules do not fire. (2) Response coding: the paper reports the IRI on a 0-4 scale while the deposit and the IRW table store 1-5, so the paper's two endpoint anchors are shipped at resp 1 and resp 5; scale points 2-4 are unlabelled on the IRI and are left blank rather than padded. instructions and section_prompt are blank because neither the deposit nor the paper publishes them. RETRY TEST: not applicable -- the table passed and the CSV is written."
dominguez_2018_jcs,"AUDIT WARN EXPLAINED (4.8% blank item_text/option_text; item_17 has no option_text rows): this is a RESPONSE-DATA defect, not an itemtext defect. The S1 workbook column headed 'Item 17' is the block Subtotal =AVERAGE(Z:AD), not an item; orchestrator re-checked on the live table and item_17 equals FLOOR(mean(item_18..item_21)) for 200 of 202 ids (r=0.93, mean|diff|=0.35), confirming the agent's finding. item_17 therefore ships blank rather than a false wording. Recommend dropping item_17 from the response table in data/dominguez_2018_job_crafting.py; worth its own GitHub issue."
doustmohammadian_2017_fnlit,"AUDIT WARN EXPLAINED (27.6% blank option_text; 16 of 58 items have no option_text rows): correct-but-expected, a source-coverage property rather than a defect in either the itemtext or the response data. The IRW table is the 58-item validation form; 16 items were dropped during validation and appear in neither the Persian (s006) nor the English (s005) questionnaire PDF, so their response anchors were never published anywhere. Orchestrator verified the sets coincide exactly: the same 16 items are the only ones with an empty item_text_translated (16 of 16 overlap). Anchors left blank rather than padded, per the standard."
dou2025_area,"OWED AT UPLOAD: check_provenance.R reports dou2025_area as IRW-generated English (translation_source=machine_translation) with no entry on the public issues page. That is correct for an unstamped table -- the disclosure line is due when the table is uploaded, not now. The only other table in that state corpus-wide is derubeis_2017_arsq, which predates this round."
DMCT_Addis_2020_PSIQ,"DICTIONARY PROBLEM CONFIRMED: the table is named DMCT_Addis_2020_* but table_context.R gives Reference = Suggate, S.P. (2024) Behav Res 56:8658-8676, doi 10.3758/s13428-024-02496-z. There is no 'Addis 2020' anywhere in the record. Affects all three siblings (_PSIQ, _MCT, _SUIS). Renaming a live table is a human call. The irw-validate name_charset WARN (mixed-case table name) is likewise a property of the existing IRW table, not of this extraction."
donati_2021_cfq7,"DATA DEFECT CONFIRMED by the orchestrator on the live table: cov_population is inverted. The group labelled 'clinical' has 258 distinct ids and the group labelled 'non_clinical' has 107, against the paper's 258 non-clinical / 105 clinical; and the 'clinical' group scores LOWER on cognitive fusion at every one of the 7 items (e.g. CFQ2 3.0 vs 4.4), which is backwards for a clinical sample. data/donati_2021_cfq7.py maps Population 1.0->clinical, 2.0->non_clinical the wrong way round. Needs a script fix and a re-upload of the response table; the item-text join is unaffected (join key is item). Note also the 107-vs-105 count discrepancy against the paper."
VERIFICATION LINT,"lint_verification.R: 0 ERROR, 3 WARN (dopmeijer_2022_loneliness, doustmohammadian_2017_fnlit, dpt_noncog__interpersonal_reactivity flagged 'VERIFIED but its evidence hedges'). Reviewed and left as VERIFIED: in all three the hedge is about what the route does not cover -- the option anchors, or the words of a translation -- not about item separation. Each route does distinguish every item from every other item (cell-for-cell response-frequency identity with mutually distinct profiles), which is the definition VERIFIED is held to."
