"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_tvradio","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In news shows or documentaries on TV or radio",NA,"Once or twice a week",5
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_tvradio","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In news shows or documentaries on TV or radio",NA,"Almost every day",6
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_tvradio","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In news shows or documentaries on TV or radio",NA,"Once or more per day",7
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_newswebsitesapps","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In news articles on news websites or in news apps",NA,"Never",1
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_newswebsitesapps","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In news articles on news websites or in news apps",NA,"Once or twice during the year",2
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_newswebsitesapps","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In news articles on news websites or in news apps",NA,"Several times during the year",3
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_newswebsitesapps","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In news articles on news websites or in news apps",NA,"Once or twice a month",4
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_newswebsitesapps","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In news articles on news websites or in news apps",NA,"Once or twice a week",5
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_newswebsitesapps","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In news articles on news websites or in news apps",NA,"Almost every day",6
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_newswebsitesapps","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In news articles on news websites or in news apps",NA,"Once or more per day",7
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_videospodcasts","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In videos or podcasts on news websites or in news apps",NA,"Never",1
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_videospodcasts","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In videos or podcasts on news websites or in news apps",NA,"Once or twice during the year",2
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_videospodcasts","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In videos or podcasts on news websites or in news apps",NA,"Several times during the year",3
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_videospodcasts","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In videos or podcasts on news websites or in news apps",NA,"Once or twice a month",4
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_videospodcasts","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In videos or podcasts on news websites or in news apps",NA,"Once or twice a week",5
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_videospodcasts","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In videos or podcasts on news websites or in news apps",NA,"Almost every day",6
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_videospodcasts","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In videos or podcasts on news websites or in news apps",NA,"Once or more per day",7
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_filmsseries","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional films or series (e.g., on TV, in the cinema, or on other devices)",NA,"Never",1
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_filmsseries","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional films or series (e.g., on TV, in the cinema, or on other devices)",NA,"Once or twice during the year",2
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_filmsseries","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional films or series (e.g., on TV, in the cinema, or on other devices)",NA,"Several times during the year",3
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_filmsseries","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional films or series (e.g., on TV, in the cinema, or on other devices)",NA,"Once or twice a month",4
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_filmsseries","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional films or series (e.g., on TV, in the cinema, or on other devices)",NA,"Once or twice a week",5
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_filmsseries","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional films or series (e.g., on TV, in the cinema, or on other devices)",NA,"Almost every day",6
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_filmsseries","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional films or series (e.g., on TV, in the cinema, or on other devices)",NA,"Once or more per day",7
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_books","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional books, comics, etc.",NA,"Never",1
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_books","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional books, comics, etc.",NA,"Once or twice during the year",2
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_books","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional books, comics, etc.",NA,"Several times during the year",3
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_books","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional books, comics, etc.",NA,"Once or twice a month",4
"mede_2025_sciinfo","mede_2025_sciinfo_1","SCIINFO_books","Exposure to information about science across media and offline settings (TISP core questionnaire, question SCIINFO)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about your media use. Over the past 12 months, how often have you come across information about science in the following places?",NA,"In fictional books, comics, etc.",NA,"Once or twice a week",5
