table,note
namprb_siwiak_2024_aot,"Audit mode: 8-item Polish text closely matches the pattern/content of the standard Actively Open-minded Thinking (AOT) scale (Baron 1993 / Stanovich & West rational-thinking research) -- e.g. 'People should always take into account evidence that goes against their beliefs' matches AOT_8's content. Checked OSF k2453's translation supplement PDF (for the co-administered SSUB scale) but it doesn't cover AOT specifically. Curated text has some line-wrap hyphenation artifacts (e.g. 'przekona-niami') suggesting a PDF-extraction formatting quirk, worth a light cleanup pass but not a content problem. Not flagged as a replace-candidate -- no evidence of a problem, just unverified against a primary source for this specific translation."
emsc_kuan-chin_2023,"Audit mode: source (Harvard Dataverse doi:10.7910/DVN/IFMDCC) returns an AWS WAF bot-challenge (empty body) to curl, same blocking pattern seen elsewhere in this skill's history. This is a custom OSCE communication-skills checklist (not a public standardized instrument), so no independent verification was possible without the source. Current curation's 7 items (adherence optimization, questioning skills, listening skills, empathy, organization, respect, information giving) are plausible communication-skill dimensions but not verified. Not flagged as a replace-candidate -- no evidence of a problem, just unverified."
gilbert_meta_83,"Audit mode: 3 items ('I dislike questions which could be answered in many different ways', 'I do not usually consult many different opinions before forming my own view', 'I feel irritated when one person disagrees with what everyone else in a group believes') match the closed-mindedness/ambiguity-intolerance facets of the Need for Closure Scale (Webster & Kruglanski, 1994) content pattern -- plausible as a short-form subset. Source (Harvard Dataverse) WAF-blocked, not independently verified. Not flagged as a replace-candidate."
gilbert_meta_61,"Audit mode: 6 items, viojust* (3 items about violence justification) read as complete plausible questions, but viouse* (3 items about dispute frequency: 'How often had disputes with neighbor') read as grammatically incomplete/paraphrased short labels rather than literal survey question text (missing subject 'you', awkward phrasing). Source (Harvard Dataverse) WAF-blocked, not independently verified. Not clearly wrong -- may just be an abbreviated variable-label style used consistently for this table -- but worth a human glance to confirm whether fuller question wording exists in the source."
gilbert_meta_50,"Audit mode: 11 parenting-belief items (nutrition/reading/play knowledge for infants) are complete, well-formed, plausible for the cited RCT (Luo et al. 2019, rural China parenting program). Source (Harvard Dataverse) WAF-blocked, not independently verified. Not flagged as a replace-candidate."
gilbert_meta_99,"Audit mode: 7 religiosity items are complete, well-formed, plausible for the cited RCT (Alfonsi et al. 2024, Kenya religious identity study). Source (Harvard Dataverse) WAF-blocked, not independently verified. Not flagged as a replace-candidate."
gilbert_meta_106,"Audit mode: 5 family-relationship items are complete, well-formed, plausible for the cited Pathways to Choice program evaluation. Source (Harvard Dataverse) WAF-blocked, not independently verified. Not flagged as a replace-candidate."
gilbert_meta_31,"Audit mode: 6 ASER (Annual Status of Education Report) math/reading assessment-ladder items are complete and match the well-known ASER assessment level descriptions; item numbering starts at level 2 in both curation and live data (level 1 genuinely absent, not a gap). Source (Harvard Dataverse) WAF-blocked for the specific study materials, but ASER's assessment ladder is a well-documented public tool -- moderate confidence, not primary-source verified for this specific study."
gilbert_meta_36,"Audit mode: 7 Swedish political-knowledge items are complete, well-formed, plausible for the cited RCT (Persson et al. 2020, same study as gilbert_meta_35 from batch03). Source (Harvard Dataverse) WAF-blocked, not independently verified. Not flagged as a replace-candidate."
facit_yount_2021_crqsasx,"Audit mode: item_text style is abbreviated/shorthand (e.g. 'Last 2 weeks - Feel confident & sure could deal w/ illness') rather than literal question wording, consistent with SPSS-style variable labels. Content matches the known CRQ-SAS (Chronic Respiratory Questionnaire, dyspnea/emotion/mastery domains) topic structure, but the abbreviated phrasing wasn't independently verified against a primary source (Dataverse WAF-blocked). Not flagged as a replace-candidate -- may be a legitimate source-level abbreviation style, not a curation shortcut."
florida_twins_tech,"Audit mode: 22-item technology/media-use checklist is complete, well-formed, and consistent with the study's 'Homework and Free Time' measure description. Not found in the cached W1_Child codebook (which covers a different section); not independently verified against a specific source in this pass. Not flagged as a replace-candidate."
threat_isler_2024_exp2_cog_panas,"Audit mode: same 22-item PANAS-X-style set already logged as gray for threat_isler_2024_exp1_cog_panas (batch02) -- OSF grafm project has only a data zip + README, no separate instrument materials found. Not flagged as a replace-candidate."
namprb_siwiak_2024_kon2066,"Audit mode: Polish text is complete and well-formed for KON-2006 (Neurotic Personality Questionnaire) Fantasy/Irrationality subscale items. Not independently verified against a primary source (specialized Polish clinical instrument, no readily accessible English-language verification source found in reasonable effort). Not flagged as a replace-candidate."
swmd_mokken,"Audit mode: 7-item student-about-teacher wellbeing/rapport scale is complete, well-formed, and plausible (teachers know how I feel, can talk about problems, feel at ease, etc.), consistent with a Dutch educational cohort study. Not independently verified against a primary source. Not flagged as a replace-candidate."
threat_isler_2024_exp2_picture_panas,"Audit mode: same 22-item PANAS-X-style set already logged as gray for threat_isler_2024_exp1/exp2_cog_panas -- OSF grafm project has no separate instrument materials found. Not flagged as a replace-candidate."
threat_isler_2024_exp1_incentive_panas,"Audit mode: same 22-item PANAS-X-style set already logged as gray for other threat_isler_2024 panas tables -- OSF grafm project has no separate instrument materials found. Not flagged as a replace-candidate."
threat_isler_2024_exp3_cog_panas,"Audit mode: same 22-item PANAS-X-style set already logged as gray for other threat_isler_2024 panas tables -- OSF grafm project has no separate instrument materials found. Not flagged as a replace-candidate."
threat_isler_2024_exp4_cog_panas,"Audit mode: same 22-item PANAS-X-style set already logged as gray for other threat_isler_2024 panas tables -- OSF grafm project has no separate instrument materials found. Not flagged as a replace-candidate."
rd_eppscqrk_kipkemoi_2024_scq,"Audit mode: item_text is abbreviated domain labels (e.g. 'Showing and directing attention', 'Verbal rituals', 'Self-injury') rather than literal SCQ question wording, though the labels do match genuine Social Communication Questionnaire item domains. Similar abbreviation-style concern as facit_yount_2021_crqsasx (batch05) -- may be a legitimate source-level convention, not independently verified. Not flagged as a replace-candidate."
spelling2pronounce_edwards2023,"Audit mode: this table has a single item ('difficulty') with item_text = NA. Given the table represents word-level pronunciation-difficulty ratings across a large word bank (per the dictionary description referencing 20,000 words), rather than a traditional multi-item psychometric scale, the blank item_text may be structurally expected (the construct is already named by the item id and dictionary description) rather than a genuine gap -- flagging for a human glance rather than treating as a clear replace-candidate."
pedroso_2021_ifsq_pressuring,"Queue mode: item_text transcribed verbatim in Portuguese (source language, S1 Questionnaire supplementary file s003) but the 5-point response-scale anchor labels (behavior items: never/seldom/half the time/most the time/always; belief items: disagree/slightly disagree/neutral/slightly agree/agree) are only given in English in the paper's own Methods text -- no Portuguese translation of the anchors was found in either the PLOS supplementary files or the original IFSQ instrument materials checked. option_text is recorded in English; per-item behavior-vs-belief classification (PR1-6/PR11/PR16=behavior, PR7-8/PR12-15/PR17-19=belief) cross-verified against the original English IFSQ scoring key (Thompson et al., via a Frontiers supplementary table), not just item wording alone. Not a defect in the extraction, just a source-language gap worth noting."
moon_2023_selfesteem,"Queue mode: could not recover literal item text. Source paper (Moon & Kim 2023, PeerJ 10.7717/peerj.16295) states the 11-item self-esteem measure is drawn from the Prenatal Psychosocial Profile (PPP; Curry, Campbell & Christian 1994), scored 1=not at all to 4=always, but does not reproduce the items itself. Neither the original 1994 PPP validation paper nor its Turkish/Brazilian cross-cultural adaptation papers (checked via web search/WebFetch) reproduce the full self-esteem item wording in an openly accessible form -- appears to be a clinical/research instrument not freely republished. Web search indicates the self-esteem subscale is 'based on' the Rosenberg Self-Esteem Scale, but item count (11) doesn't match RSES's standard 10, and the live data's item naming is inconsistent (se2-se10, but item 1 and item 11 are coded 'selfesteem1'/'selfesteem11' rather than 'se1'/'se11') -- not enough evidence to confidently map live items to specific RSES statements without guessing. No CSV written; logging as a genuine source-availability gap, not a defect."
moore_2016_bdi,"Queue mode: table is the Beck Depression Inventory-II (BDI-II), items 1-20 of the standard 21-item instrument (item 21, loss of libido, excluded from this study's protocol per the dictionary Description -- confirmed, matches bdi1-bdi20 item codes in the live data). BDI-II is a copyrighted, commercially licensed clinical instrument (Pearson) -- both the item stems and their four-statement response options are copyrighted content, not freely reproducible, consistent with this skill's established precedent of declining to transcribe copyrighted picture-naming content on other tables (WJ-IV/PPVT-4, gilbert_meta_78/80). No item_text/option_text written; declining to transcribe is the correct outcome here, not a defect. No CSV written for this table."
personality_entrepreneurship_brazil__inem,"Queue mode: could not recover item text. Source is a Harvard Dataverse dataset (10.7910/DVN/IEK9PW) whose API/file endpoints returned HTTP 202 with empty body on every retry -- matches this skill's previously-documented Harvard Dataverse AWS WAF bot-challenge blocker (see gilbert_meta_40 in the audit-mode history), blocking both curl and WebFetch. The companion published paper (Marchi Lainetti Ramos et al. 2025, Journal of Education and Work 37(7-8):634-649, 'Connecting personality and entrepreneurship: a study on intentions and education in Brazilian students', 10.1080/13639080.2025.2534790) is paywalled (403 via WebFetch) and no open-access mirror was found. Dictionary Description labels this 'Entrepreneurial Motivation' but the paper's own framework (per search-result abstract) names the construct 'entrepreneurial intentions (INEM)' -- worth a human glance at whether the dictionary Description should say Intention rather than Motivation once the source is actually accessible. No CSV written; source-blocked, not a defect."
morgan_2026_music_personality_music_activity,"Queue mode: item_text recovered verbatim from the OSF project's raw data.csv column headers (10.7710/... OSF g8dvj -- SurveyMonkey export retains full question wording as column names), exact match to the 10 music_act_* item codes and their order in the live data. Note: this 10-item 'music-related activities' block is NOT one of the three measures the companion paper (Morgan et al. 2026, J. Individual Differences) describes in its Materials section (BFI-2-S, STOMP-R, PVQ-21) -- it appears to be additional survey content collected but not analyzed/named in the published paper, so 'instrument' here is a descriptive label, not a citable published scale name. Response-scale anchor labels (e.g. Never...Always, or a frequency/agreement wording) could not be recovered -- the SurveyMonkey export's sub-header row that would normally carry per-column scale-point labels just reads 'Response' for every column, and neither the OSF Rmd analysis script nor the published paper documents this block's response scale. option_text left blank (resp 1-5 populated, values confirmed to match live data exactly) per the schema's allowance for missing option_text."
algner2022_tis,"Queue mode: could not fully recover item text. Source paper (Algner & Lorenz 2022, Frontiers in Psychology 10.3389/fpsyg.2022.809862) states the 3-item Turnover Intention Scale (TIS1-3) is the German Turnover Intention Scale by Böhm (2008), 5-point strongly disagree/strongly agree, and quotes exactly ONE example item verbatim ('I often think about leaving my job at my current company', given as 'such as' -- i.e. explicitly not the full set), but does not disclose the other two items or confirm which of TIS1/TIS2/TIS3 the quoted example corresponds to. The paper's own Supplementary Material only covers factor loadings for its main MIMI-16 scale, not the TIS validation-measure items. Böhm's 2008 dissertation (German-language, 'Organisationale Identifikation als Voraussetzung fur eine erfolgreiche Unternehmensentwicklung') was not findable in an openly accessible form via web search. No CSV written -- 1 of 3 items known but unmappable to a specific item code without guessing, a genuine partial-coverage gap per SKILL.md's 'don't force a match' guidance."
iwasa_2016_padua_inventory,"Queue mode: item_text and option_text transcribed from the standard published English Padua Inventory (Sanavio, 1988; 60-item version, verified via a public reproduction plus cross-checked wording/structure/response-scale against multiple academic sources), matched 1:1 to pi01-pi60 in the live data's standard item order (high confidence -- this is the well-known canonical PI item sequence). However, the source study (Iwasa, Tanaka & Yamada 2016, PLOS ONE 10.1371/journal.pone.0164630) administered the Japanese PI-J translation (Sugiura et al.), not the English original -- neither the paper nor its supplementary files (S1-S3) reproduce the Japanese item text, so option_text/item_text here are the English source-language items, not what respondents actually saw. Response scale (0=not at all...4=very much) and instructions text are the standard PI administration wording, also in English. Flagging the language gap for a human glance, same pattern as pedroso_2021_ifsq_pressuring."
prepadherence_zissette_2021,"Queue mode: could not recover item text for this 99-item table (q_m_001-045 monitoring-tool items + q_s_001-054 screening-tool items, oral PrEP adherence, 1-6 disagree-a-lot/agree-a-lot scale -- scale anchors confirmed via the PLOS ONE companion paper's abstract). Source data lives on Harvard Dataverse (10.7910/DVN/NI4ZQA), which returned the same HTTP 202 empty-body WAF bot-challenge block seen on other Dataverse-hosted tables this session (personality_entrepreneurship_brazil__inem) and in prior audit-mode work (gilbert_meta_40). The companion open-access paper (Zissette et al. 2021, PLOS ONE 16(5):e0251823) and its two supplementary files (S1 = full draft manuscript with reviewer responses, S2 = reviewer correspondence) were checked directly -- neither reproduces the item-level questionnaire text, only subscale-level summary tables. No CSV written; source-blocked, not a defect."
cordova2019_clinical_edu_environment,"Queue mode: dictionary Description says 'DREEM-based' but the instrument is actually PHEEM (Postgraduate Hospital Educational Environment Measure, Roff et al.) per the companion open-access paper (Cordova-Leon, Fernandez-Huerta & Rojas-Vargas 2019, J Educ Eval Health Prof 16:9, PMC6639124) -- confirmed via its own Methods text ('The PHEEM Questionnaire... original instrument consists of 40 items') and full item table. Worth correcting the dictionary Description (PHEEM not DREEM), same family of table-name/description mismatch as SKILL.md Step 3b's examples. item_text transcribed verbatim in Spanish (source-administration language, from the paper's own Table 1) for all 40 items, exact 1:1 match to item_01-item_40 order. option_text uses the standard published PHEEM 5-point anchor set (Strongly Disagree/Disagree/Positive/Agree/Strongly Agree, shifted to resp 1-5 to match live data) -- the paper's own Spanish methods text only gives the two endpoint anchors ('totalmente en desacuerdo'/'totalmente de acuerdo' paraphrased in English, not verbatim Spanish for all 5 points), so option_text here is in English while item_text is in Spanish, same source-language caveat as pedroso_2021_ifsq_pressuring and iwasa_2016_padua_inventory. Source dataset itself (Harvard Dataverse 10.7910/DVN/SHWNK1) hit the same WAF block as other Dataverse tables this session, but wasn't needed since the paper reproduced the full questionnaire directly."
preussmattsson_2022_ownership,"Queue mode: item_text (6 statements S1-S6) recovered verbatim from the paper's own Table 2 image (Preuss Mattsson et al. 2022, PLOS ONE 10.1371/journal.pone.0277080 -- Table 2 is a PNG/TIFF figure, not text, so had to fetch and read the image directly rather than scrape HTML). instructions='During the experiment:' is the shared stem prefix for all 6 statements, confirmed from the table image and body text. 24 item codes = 6 statements x 4 visuo-vestibular/visuo-tactile synchrony conditions (AVVAVT/AVVSVT/SVVAVT/SVVSVT), condition-code meanings confirmed in the paper's Methods text. Response scale is a 7-point -3 to +3 Likert ('fully disagree' to 'fully agree' per the Methods text) -- only the two endpoints are given verbatim in the paper, the 5 intermediate points (-2 to 2) have no published verbatim labels, so option_text is blank for those (resp values still populated and confirmed to match live data exactly)."
project_kids_ctopp,"Queue mode: table is the Comprehensive Test of Phonological Processing (CTOPP/CTOPP-2), a commercially published, copyrighted standardized test (PRO-ED) with three subtests represented here (blending, elision, nonword repetition -- 20/20/18 items respectively, binary 0/1 scored). Like the BDI-II (moore_2016_bdi, this session) and WJ-IV/PPVT-4 (gilbert_meta_78/80, prior audit-mode work), the stimulus items themselves are copyrighted test content, not freely reproducible -- declining to transcribe is the correct outcome, not a defect. No CSV written for this table."
consideration_future_consequences,"Queue mode: bare-integer item codes (1-12) mapped to the Consideration of Future Consequences Scale (Strathman et al. 1994) Q1-Q12 in the codebook's own stated order -- validate_items.R's bare-integer caution fired as expected (Step 4), but confidence is high here: the dictionary URL points directly at the openpsychometrics.org CFCS.zip raw-data release, and the fetched codebook.txt explicitly numbers each item Q1-Q12 in presentation order with the exact response-scale text, from the same canonical source the live IRW table itself was presumably built from (not a third-party reconstruction). Row counts are uniform (15035 per item, all-required-answered survey), consistent with position-based ordering being correct. Logged per SKILL.md's request to note bare-integer mappings even when confident."
