"table","section_id","item","instrument","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp","language"
"disgust_berger2014","disgust_berger2014_1","Q3","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","מפריע לי לשמוע אדם המכחכך בגרונו המלא ליחה.","It bothers me to hear someone clear a throat full of mucous.",NA,"מאוד לא מסכים/ה (המשפט אינו נכון לגביי)","Strongly disagree (very untrue about me)",0,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q3","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","מפריע לי לשמוע אדם המכחכך בגרונו המלא ליחה.","It bothers me to hear someone clear a throat full of mucous.",NA,"לא מסכים/ה במידה מועטה","Mildly disagree (somewhat untrue about me)",1,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q3","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","מפריע לי לשמוע אדם המכחכך בגרונו המלא ליחה.","It bothers me to hear someone clear a throat full of mucous.",NA,"אינני מסכים/ה או לא מסכים/ה, עם משפט זה","Neither agree nor disagree",2,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q3","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","מפריע לי לשמוע אדם המכחכך בגרונו המלא ליחה.","It bothers me to hear someone clear a throat full of mucous.",NA,"מסכים/ה במידה מועטה (המשפט נכון לגביי אך במידה מועטה)","Mildly agree (somewhat true about me)",3,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q3","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","מפריע לי לשמוע אדם המכחכך בגרונו המלא ליחה.","It bothers me to hear someone clear a throat full of mucous.",NA,"מסכים/ה במידה רבה (המשפט נכון מאוד לגביי)","Strongly agree (very true about me)",4,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q4","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","אני אף פעם לא נותן/ת לשום חלק בגופי לגעת באסלה של שירותים ציבורים.","I never let any part of my body touch the toilet seat in public restrooms.",NA,"מאוד לא מסכים/ה (המשפט אינו נכון לגביי)","Strongly disagree (very untrue about me)",0,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q4","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","אני אף פעם לא נותן/ת לשום חלק בגופי לגעת באסלה של שירותים ציבורים.","I never let any part of my body touch the toilet seat in public restrooms.",NA,"לא מסכים/ה במידה מועטה","Mildly disagree (somewhat untrue about me)",1,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q4","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","אני אף פעם לא נותן/ת לשום חלק בגופי לגעת באסלה של שירותים ציבורים.","I never let any part of my body touch the toilet seat in public restrooms.",NA,"אינני מסכים/ה או לא מסכים/ה, עם משפט זה","Neither agree nor disagree",2,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q4","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","אני אף פעם לא נותן/ת לשום חלק בגופי לגעת באסלה של שירותים ציבורים.","I never let any part of my body touch the toilet seat in public restrooms.",NA,"מסכים/ה במידה מועטה (המשפט נכון לגביי אך במידה מועטה)","Mildly agree (somewhat true about me)",3,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q4","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","אני אף פעם לא נותן/ת לשום חלק בגופי לגעת באסלה של שירותים ציבורים.","I never let any part of my body touch the toilet seat in public restrooms.",NA,"מסכים/ה במידה רבה (המשפט נכון מאוד לגביי)","Strongly agree (very true about me)",4,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q5","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","אעשה כל מאמץ כדי להמנע מלעבור דרך בית קברות.","I would go out of my way to avoid walking through a graveyard.",NA,"מאוד לא מסכים/ה (המשפט אינו נכון לגביי)","Strongly disagree (very untrue about me)",0,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q5","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","אעשה כל מאמץ כדי להמנע מלעבור דרך בית קברות.","I would go out of my way to avoid walking through a graveyard.",NA,"לא מסכים/ה במידה מועטה","Mildly disagree (somewhat untrue about me)",1,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q5","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","אעשה כל מאמץ כדי להמנע מלעבור דרך בית קברות.","I would go out of my way to avoid walking through a graveyard.",NA,"אינני מסכים/ה או לא מסכים/ה, עם משפט זה","Neither agree nor disagree",2,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q5","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","אעשה כל מאמץ כדי להמנע מלעבור דרך בית קברות.","I would go out of my way to avoid walking through a graveyard.",NA,"מסכים/ה במידה מועטה (המשפט נכון לגביי אך במידה מועטה)","Mildly agree (somewhat true about me)",3,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q5","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","אעשה כל מאמץ כדי להמנע מלעבור דרך בית קברות.","I would go out of my way to avoid walking through a graveyard.",NA,"מסכים/ה במידה רבה (המשפט נכון מאוד לגביי)","Strongly agree (very true about me)",4,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q6","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","לא מפריע לי לראות תיקן (ג'וק) בביתו של מישהו אחר.","Seeing a cockroach in someone else's house doesn't bother me.",NA,"מאוד לא מסכים/ה (המשפט אינו נכון לגביי)","Strongly disagree (very untrue about me)",0,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q6","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","לא מפריע לי לראות תיקן (ג'וק) בביתו של מישהו אחר.","Seeing a cockroach in someone else's house doesn't bother me.",NA,"לא מסכים/ה במידה מועטה","Mildly disagree (somewhat untrue about me)",1,"Hebrew"
"disgust_berger2014","disgust_berger2014_1","Q6","Disgust Scale-Revised (DS-R; Haidt, McCauley & Rozin, 1994, revised by Olatunji et al., 2007), Hebrew version as administered by Berger & Anaki; Hebrew wording transcribed from 'DS-R_Hebrew.pdf' in the Harvard Dataverse deposit doi:10.7910/DVN/27285; English from the DS-R master copy (dscale-r1.doc, EARL/Vanderbilt), which the Hebrew form follows item for item.",NA,NA,"אנא ציין/י עד כמה את/ה מסכימ/ה עם כל אחד מהמשפטים המופיעים במטלה, או עד כמה את/ה מאמין/ה כי המשפט נכון לגביך. יש לציין את מספר (0-4) כדי לתת את תשובתך.","Please indicate how much you agree with each of the following statements, or how true it is about you. Please write a number (0-4) to indicate your answer.","לא מפריע לי לראות תיקן (ג'וק) בביתו של מישהו אחר.","Seeing a cockroach in someone else's house doesn't bother me.",NA,"אינני מסכים/ה או לא מסכים/ה, עם משפט זה","Neither agree nor disagree",2,"Hebrew"
