source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,refined_flag,refined_reason
zenodo,Dataset for article:  Take the money and run: Psychopathic behavior in the trust game,https://zenodo.org/records/164836,10.5281/zenodo.164836,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",13764.0,222.0,62.0,1.0,database.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Loneliness and Social Dissatisfaction Questionnaire / Cuestionario de Soledad e Insatisfacción Social // LONELINESS_Data_IC_T6-Post,https://zenodo.org/records/7393603,10.5281/zenodo.7393603,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,LONELINESS_Data_IC_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Loneliness and Social Dissatisfaction Questionnaire / Cuestionario de Soledad e Insatisfacción Social // LONELINESS_Data_CC-CS_T6-Post,https://zenodo.org/records/7393515,10.5281/zenodo.7393515,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,LONELINESS_Data_CC-CS_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Loneliness and Social Dissatisfaction Questionnaire / Cuestionario de Soledad e Insatisfacción Social // LONELINESS_Data_CC-CS_T4-Post,https://zenodo.org/records/7393484,10.5281/zenodo.7393484,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,LONELINESS_Data_CC-CS_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Using a Hybrid Kano-Importance Questionnaire in the Acquisition of Data Related to Students' Expectations from Online Educational Platforms,https://zenodo.org/records/6555817,10.5281/zenodo.6555817,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4']",,,,,Expectations_from_Online_Educational_Platforms.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,"Supplementary materials for ""Testing the goodness of the EVS gender role attitudes scale""",https://zenodo.org/records/375612,10.5281/zenodo.375612,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2']",,,,,stepwise results 1999_2008.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,EFFECTS OF COPING STRATEGIES ON ACCULTURATION-BASED CONFLICT AND MENTAL HEALTH SYMPTOMS AMONG ASIAN AMERICAN YOUTHS,https://zenodo.org/records/16879885,10.5281/zenodo.16879885,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, composite_items*",13716.0,127.0,108.0,1.0,Data entry_v1_11-21-24.sav,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,"Survey data on artificial intelligence use, awareness of AI's environmental impact, climate anxiety and pro-climate behavioural intentions",https://zenodo.org/records/22035722,10.5281/zenodo.22035722,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale*",29575.0,845.0,35.0,1.0,26 IJCS AI climate.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Exploring the Intricate Nexus Between Postpartum Post-Traumatic Stress Disorder and the Duration of Breastfeeding,https://zenodo.org/records/17391566,10.5281/zenodo.17391566,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",24534.0,1363.0,18.0,1.0,data.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Childhood trauma and psychological well-being. The mediating role of psychological flexibility,https://zenodo.org/records/7668169,10.5281/zenodo.7668169,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",37323.0,261.0,143.0,1.0,Database.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,"Large-scale metagenomic analysis of oral microbiomes reveals markers for autism spectrum disorders, MetaPhlAn 3 profiles",https://zenodo.org/records/13986907,10.5281/zenodo.13986907,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",10413396.0,7812.0,1333.0,1.0,Data-profiles-MetaPhlAn3-SPARK-WGS.tsv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,"Can time heal anything? Exposure to traumatic events, autobiographical memory, and the quality of life among older adults. The role of time perspective.",https://zenodo.org/records/11525033,10.5281/zenodo.11525033,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, composite_items*",64430.0,362.0,178.0,0.9999,Database.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Being Helpful and Being Innovative: The Role of Psychological Meaningfulness and Positive Affect,https://zenodo.org/records/4672031,10.5281/zenodo.4672031,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, composite_items*",7907.0,193.0,41.0,0.9992,data for HP.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,"The Role of Self-Control, Authoritarian Parenting Style with Cyberbullying Behavior among Junior High School Students",https://zenodo.org/records/11363629,10.5281/zenodo.11363629,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",2695.0,539.0,5.0,1.0,DATA RISET CYBERBULLYING.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,"Tobacco consumption and nicotine dependence in Bengo Province, Angola: a community-based survey - dataset.",https://zenodo.org/records/995685,10.5281/zenodo.995685,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*",17280.0,2472.0,7.0,0.9986,CardioBengo_Tobacco_dataset.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Social Media use on 1st-year Students' Experiences and Well-being: Dataset and Questionnaire,https://zenodo.org/records/13759037,10.5281/zenodo.13759037,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",2998.0,158.0,19.0,0.9987,Excessive use of Social Media on 1st year Students Experiences and Well-being.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Posttraumatic stress symptoms and posttraumatic growth. The mediating role of cognitive coping,https://zenodo.org/records/10072515,10.5281/zenodo.10072515,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",21604.0,212.0,102.0,0.9991,database.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,The (digital) Wellbeing of German Smartphone Users_ Muench & Carolus,https://zenodo.org/records/13832954,10.5281/zenodo.13832954,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, composite_items*",38443.0,151.0,255.0,0.9984,Origianal Data_Panelstudie 270622.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,"Survey questionnaire data on Perceptions, interactions, and responses to urban natural environments through ecological momentary assessment",https://zenodo.org/records/11083220,10.5281/zenodo.11083220,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",60979.0,665.0,92.0,0.9967,new_dataset.Rdata,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Dataset of Measurement and conceptualization of maternal PTSD following childbirth:  Psychometric properties of the City Birth Trauma Scale – French version (City BiTS-F),https://zenodo.org/records/4441996,10.5281/zenodo.4441996,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",41986.0,541.0,78.0,0.995,Dataset_CBTS-F_mother_validation.xlsx,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,"The relation between secondary traumatic stress, workplace humour style, and quality of life among healthcare professionals",https://zenodo.org/records/19519335,10.5281/zenodo.19519335,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, composite_items*",12199.0,147.0,83.0,0.9998,Database.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,"South Asian Muslim women's access, engagement, and activity in rural green spaces and their psychological wellbeing",https://zenodo.org/records/14577475,10.5281/zenodo.14577475,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",80949.0,600.0,135.0,0.9994,Data set RGS PWB.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,"Leadership, technology and well-being in childcare",https://zenodo.org/records/7153436,10.5281/zenodo.7153436,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",138956.0,339.0,415.0,0.9877,Data_TechnologyChildcare_Nienke.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Emotional and work-related factors in the self-assessment of Work Ability,https://zenodo.org/records/12590363,10.5281/zenodo.12590363,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",7272.0,490.0,15.0,0.9894,WAI15_1_Zenodo.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Dataset for: The Power of Small Steps: Daily Goal Progress and Psychological Well-Being,https://zenodo.org/records/20715366,10.5281/zenodo.20715366,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",22944.0,900.0,26.0,0.9805,Longitudinal_Dataset.sav,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Dataset for The Role of Personality Traits and Moral Disengagement in Academic Dishonesty: An Analysis of the Big Five and the Dark Tetrad,https://zenodo.org/records/14870714,10.5281/zenodo.14870714,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",19535.0,175.0,116.0,0.9623,Dataset_VASSIP.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Dataset accompanying the journal article: Bouldering psychotherapy is not inferior to cognitive behavioural therapy in the group treatment of depression: A randomized controlled trial,https://zenodo.org/records/5645184,10.5281/zenodo.5645184,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale*",24502.0,156.0,165.0,0.9519,Repository_BPT CBT_Rohdaten.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,Workplace bullying and insomnia,https://zenodo.org/records/7220978,10.5281/zenodo.7220978,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",2815.0,735.0,4.0,0.9575,DailydiaryDataset.sav,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,,https://zenodo.org/records/21278660,10.5281/zenodo.21278660,unknown,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Purpose', 'This workbook provides (1) a synthetic, original sample dataset structured to match the experimental pipeline described in the QEAFIS manuscript, and (2) reference metadata for the public benchmark datasets cited in the paper. ",,,,,QEAFIS_Experiment_Dataset_Pack.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,,https://zenodo.org/records/15086618,10.5281/zenodo.15086618,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['NO', 'TITLE', 'SELF-EXPRESSION', 'CATEGORY', 'LINK']",,,,,deepseekAnalysis_WellBeing_cleaned.csv,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,,https://zenodo.org/records/21345275,10.5281/zenodo.21345275,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['id;""sex"";""age"";""marital_status"";""parenthood"";""current_living_environment"";""childhood_living_environment"";""cohabiting"";""education"";""working_life"";""adulthood_living_environment"";""isolation"";""selsa1"";""selsa2"";""selsa3"";""selsa4"";""selsa5"";""selsa6"";""selsa7"";""",,,,,Dataset_e615.csv,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,,https://zenodo.org/records/21451382,10.5281/zenodo.21451382,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Detected trial_* columns (['TRIAL_INDEX']). This may be trials-based data (IRW sta",,,,,Preti et al. 2026.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,,https://zenodo.org/records/20447402,10.5281/zenodo.20447402,unknown,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Variable', 'Dimension', 'Original Code', 'New Code', 'Real Item', 'Loading/Alpha-Item', 'Adopted Item', 'Reference', 'Link'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,Data Excel Thesis.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,,https://zenodo.org/records/20550197,10.5281/zenodo.20550197,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, imputed_values*, multi_scale*, composite_items*",86526.0,627.0,138.0,1.0,Datos instrumentos.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,,https://zenodo.org/records/20435395,10.5281/zenodo.20435395,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, composite_items*",1998.0,666.0,3.0,1.0,StatisticalAnxiety_Final_1.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
zenodo,,https://zenodo.org/records/20345561,10.5281/zenodo.20345561,cc-by,human_assistance,QC failed on: resp_scale_mixed | QC warnings to review: resp_direction*,6296.0,1774.0,4.0,0.8873,RecWellbeing.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
