source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,refined_flag,refined_reason
pmc,Metagenomic analysis reveals associations between salivary microbiota and body composition in early childhood.,https://europepmc.org/article/PMC/PMC9338228,10.1038/s41598-022-14668-y,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Many MaAsLin2 models were run for this analysis. The results (from all_results.tsv file) of these analysis are in this table.', 'Unnamed: 1']",,,,,41598_2022_14668_MOESM2_ESM.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,2018 Survey of antimicrobial drug use and stewardship practices in adult cows on California dairies: post-Senate Bill 27.,https://europepmc.org/article/PMC/PMC8284310,10.7717/peerj.11515,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Ow",,,,,peerj-09-11515-s006.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Novel probiotic treatment of autism spectrum disorder associated social behavioral symptoms in two rodent models.,https://europepmc.org/article/PMC/PMC8967893,10.1038/s41598-022-09350-2,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2']",,,,,41598_2022_9350_MOESM2_ESM.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Effectiveness of a modified Balint group process on empathy and psychological skills employing Kirkpatrick's evaluation framework.,https://europepmc.org/article/PMC/PMC10362841,10.7717/peerj.15279,cc-by,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Wide source file contains response-level column(s) ['date'] — cannot safely melt. Manual mapping required.,,,,,peerj-11-15279-s002.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Understanding perceived exertion in power-aimed resistance training: the relationship between perceived exertion and muscle fatigue.,https://europepmc.org/article/PMC/PMC12667690,10.7717/peerj.20426,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Subject 1', 'L', 'PM', '%', 'AD', '%.1', 'TRI', '%.2', 'Unnamed: 8', 'RPE', 'Unnamed: 10', 'M', 'PM.1', '%.3', 'AD.1', '%.4', 'TRI.1', '%.5', 'Unnamed: 18', 'RPE.1', 'Unnamed: 20', 'H', 'PM.2', '%.6', 'AD.2', '%.7', 'TRI.2', '%.8', 'Unnamed: 28', 'RPE.",,,,,peerj-13-20426-s001.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Effect of simulated clinical use and sterilization on the cyclic fatigue resistance of nickel titanium files.,https://europepmc.org/article/PMC/PMC11128215,10.7717/peerj.17418,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Un",,,,,peerj-12-17418-s001.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Association of metallic elements with telomere length in children with autism spectrum disorder.,https://europepmc.org/article/PMC/PMC11970416,10.7717/peerj.19174,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['chid_sex', '1=Male, 2=Female']",,,,,peerj-13-19174-s002.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,International football players with cerebral palsy maintained their physical fitness after a self-training program during the COVID-19 lockdown.,https://europepmc.org/article/PMC/PMC8934527,10.7717/peerj.13059,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify item columns. | Columns present: [';Sport Class;Age",,,,,peerj-10-13059-s001.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,The relationship between physical fitness and drop vertical jump biomechanics in male college basketball players.,https://europepmc.org/article/PMC/PMC12875222,10.7717/peerj.20613,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify NUMERIC item columns, but 4 column(s) look like tex",,,,,peerj-14-20613-s001.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Multi-omics evidence reveals a causal role of endoplasmic reticulum stress in cancer development.,https://europepmc.org/article/PMC/PMC13116417,10.7717/peerj.21164,cc-by,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Index'],,,,,peerj-14-21164-s004.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,"Characterization, evolutionary analysis, and expression profiling of the &lt;i&gt;VrPYL&lt;/i&gt; gene family in mung bean in response to abiotic stress.",https://europepmc.org/article/PMC/PMC13296803,10.7717/peerj.21432,cc-by,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Supplemental Data S1: PYL protein sequences from different species.'],,,,,peerj-14-21432-s001.xlsx,4.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Genome-wide identification of WRKY members in elephant grass (&lt;i&gt;Cenchrus purpureus&lt;/i&gt;) and its expression profiling under aluminum stress.,https://europepmc.org/article/PMC/PMC13242747,10.7717/peerj.21299,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['ITEM TO CHECK', 'IMPORTANCE', 'CHECKLIST']",,,,,peerj-14-21299-s022.xls,17.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Gas chromatography-time-of-flight mass spectrometry (GC-TOFMS)-based metabonomic response of &lt;i&gt;Salvia miltiorrhiza&lt;/i&gt; flowers to cadmium stress.,https://europepmc.org/article/PMC/PMC13131354,10.7717/peerj.21149,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Table S1 Basic physical and chemical indexes of the pristine soil', 'Unnamed: 1']",,,,,peerj-14-21149-s003.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,"Genome-wide analysis of &lt;i&gt;HSP70&lt;/i&gt; gene superfamily in kelp (&lt;i&gt;Saccharina japonica&lt;/i&gt;): identification, characterization, and heat stress-responsive expression profiles.",https://europepmc.org/article/PMC/PMC13312973,10.7717/peerj.21451,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['SJ19807-01', 'Replicate_1', 'Replicate_2', 'Replicate_3', 'Mean', 'SD']",,,,,peerj-14-21451-s002.xlsx,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Goal conflict in chronic pain: day reconstruction method.,https://europepmc.org/article/PMC/PMC6098675,10.7717/peerj.5272,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Un",,,,,peerj-06-5272-s001.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,&lt;i&gt;Nfe2l2&lt;/i&gt;-knockout mouse model exhibits oxidative stress-associated stromal degeneration and inflammatory activation resembling keratoconus pathology.,https://europepmc.org/article/PMC/PMC13471746,10.7717/peerj.21613,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['ITEM TO CHECK', 'IMPORTANCE', 'CHECKLIST']",,,,,peerj-14-21613-s006.xls,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Genome-wide identification and abiotic stress response analysis of the &lt;i&gt;SUMO&lt;/i&gt; family in alfalfa (&lt;i&gt;Medicago sativa&lt;/i&gt; L.).,https://europepmc.org/article/PMC/PMC13380885,10.7717/peerj.21276,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Table 1 The primers sequences of RT-qPCR', 'Unnamed: 1']",,,,,peerj-14-21276-s007.xlsx,4.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,"An assessment for health education and health promotion in chronic disease demonstration districts: a comparative study from Hunan Province, China.",https://europepmc.org/article/PMC/PMC6409084,10.7717/peerj.6579,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Subject items', 'Sub-subject items', 'Code ']",,,,,peerj-07-6579-s001.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,"Food insecurity increases energetic efficiency, not food consumption: an exploratory study in European starlings.",https://europepmc.org/article/PMC/PMC8166238,10.7717/peerj.11541,cc-by,human_assistance,via Data Availability link https://zenodo.org/records/4584627 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['2019-03-06 15:36:16 Balance1 900046000232552 0.09820'],,,,,Exp 1 mass data.csv,14.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,"The effect of patellar taping combined with isometric strength training on pain, muscle strength, and functional performance in patients with patellofemoral pain syndrome: a randomized comparative study.",https://europepmc.org/article/PMC/PMC12080477,10.7717/peerj.19381,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify item columns. | Columns present: ['NCT Number', 'St",,,,,peerj-13-19381-s003.csv,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,"A multivariable Mendelian randomization to appraise the pleiotropy between intelligence, education, and bipolar disorder in relation to schizophrenia.",https://europepmc.org/article/PMC/PMC7138794,10.1038/s41598-020-63104-6,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['S1', 'Outline']",,,,,41598_2020_63104_MOESM1_ESM.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Psychological intimate partner violence against women in the European Union: a cross-national invariance study.,https://europepmc.org/article/PMC/PMC6935167,10.1186/s12889-019-7998-0,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Country', 'Code', 'Unnamed: 3', 'Cohen d size effect  interpretation', 'Unnamed: 5']",,,,,12889_2019_7998_MOESM1_ESM.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Redefining social support: a scoping review of the effects of digital technologies on the social support of older workers.,https://europepmc.org/article/PMC/PMC12888202,10.1186/s12889-025-26155-w,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Rev1', 'Rev2', 'Observations', 'Study title', 'Author', 'S1. Are there clear research questions?', 'S2. Do the collected data allow to address the research questions?', 'Are the participants representative of the target population?', 'Are measurements ",,,,,12889_2025_26155_MOESM3_ESM.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,An exploratory study on lipidomic profiles in a cohort of individuals with posttraumatic stress disorder.,https://europepmc.org/article/PMC/PMC11219863,10.1038/s41598-024-62971-7,cc-by,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Biological Measures'],,,,,41598_2024_62971_MOESM2_ESM.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,"""You're damned if you do, you're damned if you don't"": a qualitative exploration of parent motives for provision of mobile screen devices in early childhood.",https://europepmc.org/article/PMC/PMC9629764,10.1186/s12889-022-14459-0,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify item columns. | Columns present: ['Participant gend",,,,,12889_2022_14459_MOESM1_ESM.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Mixed-methods analysis on psychedelic-augmented meditation experiences from a randomized controlled mindfulness retreat.,https://europepmc.org/article/PMC/PMC13139390,10.1038/s41598-026-39261-5,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Topic', 'Keyword', 'c-TF-IDF score']",,,,,41598_2026_39261_MOESM4_ESM.xlsx,4.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Longitudinal associations between domains of flourishing.,https://europepmc.org/article/PMC/PMC8854559,10.1038/s41598-022-06626-5,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10', 'Unnamed: 11', 'Unnamed: 12', 'Unnamed: 13', 'Unnamed: 14', 'Unnamed: 15', 'Unnamed: 16', 'Unnamed",,,,,41598_2022_6626_MOESM2_ESM.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,"Examining the interconnections among income, food prices, food insecurity, and health expenditure: a multicausality approach.",https://europepmc.org/article/PMC/PMC12351902,10.1186/s12889-025-24153-6,cc-by,human_assistance,"via Data Availability link https://zenodo.org/records/15736704 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Year', 'GDP', 'GDP_PPP', 'Food_Insecurity_Index', 'Health_Expenditure', 'GINI', 'Food_Price_Index', 'Meat_Price_Index', 'Dairy_Price_Index', 'Cereals_Price_Index', 'Vegetable_Oils_Price_I",,,,,datasetoherV2.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Identification of food insecurity factors in French-speaking Belgium: a qualitative study.,https://europepmc.org/article/PMC/PMC6896693,10.1186/s12889-019-7860-4,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Topic', 'Question', 'Possible answers']",,,,,12889_2019_7860_MOESM1_ESM.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Frameworks for developing and evaluating public health interventions in primary prevention and health promotion: a scoping review.,https://europepmc.org/article/PMC/PMC13085540,10.1186/s12889-026-27174-x,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Grouping into sub-themes', '(Sub)Criteria extracted from PH framework', 'Reference']",,,,,12889_2026_27174_MOESM2_ESM.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Methodological issues in economic evaluations of disease prevention and health promotion: an overview of systematic and scoping reviews.,https://europepmc.org/article/PMC/PMC8605499,10.1186/s12889-021-12174-w,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Cochrane', 'Reeves', 'Huter', 'Oosterhoff', 'Dubas-Jakóbczyk ', 'Döring', 'Alayli-Goebbels', 'Polinder', 'Weatherly', 'Zanganeh', 'Hill', 'Unnamed: 13', 'Unnamed: 14']",,,,,12889_2021_12174_MOESM6_ESM.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Interventions employed to address vaccine hesitancy among Black populations outside of African and Caribbean countries: a scoping review.,https://europepmc.org/article/PMC/PMC11562863,10.1186/s12889-024-20641-3,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Authors/Year of publication', 'Title', 'Study Purpose', 'Methodology ', 'Method', 'Sampling, recruitment and selection process ', 'Sample size', 'Location', 'Type of Intervention', 'Results (3-5 sentences)', 'Implications (3-5 sentences)']",,,,,12889_2024_20641_MOESM1_ESM.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Visual memory and alcohol use in a middle-aged birth cohort.,https://europepmc.org/article/PMC/PMC10935933,10.1186/s12889-024-18153-1,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify item columns. | Columns present: ['__row_id__']",,,,,12889_2024_18153_MOESM2_ESM.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,"Addressing help-seeking, stigma and risk factors for suicidality in secondary schools: short-term and mid-term effects of the HEYLiFE suicide prevention program in a randomized controlled trial.",https://europepmc.org/article/PMC/PMC10773084,10.1186/s12889-023-17557-9,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify item columns. | Columns present: ['Additional file ",,,,,12889_2023_17557_MOESM8_ESM.xlsx,8.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Posttraumatic stress in German volunteer lifeguards: evidence for the building block effect.,https://europepmc.org/article/PMC/PMC13330046,10.1186/s12889-026-28126-1,unknown,human_assistance,"via Data Availability link https://osf.io/9wukf/files/osfstorage | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confi",,,,,codebook.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Facilitators and barriers of reducing sedentary behavior in sedentary and non-sedentary older adults: a descriptive qualitative study based on the COM-B model and TDF.,https://europepmc.org/article/PMC/PMC12265329,10.1186/s12889-025-23613-3,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['COM-B model', 'Theoretical Domains Framework (TDF)', 'Higher-Order Themes (HOTs)', 'Lower-Order Themes (LOTs)', 'Quotation', 'Barrier factors or Facilitating factors']",,,,,12889_2025_23613_MOESM2_ESM.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
pmc,Development and testing of a past year measure of sedentary behavior: the SIT-Q.,https://europepmc.org/article/PMC/PMC4158075,10.1186/1471-2458-14-899,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Participant characteristics', 'Cognitive interviews (n=11)', 'Pilot study (n=34)']",,,,,12889_2013_7017_MOESM2_ESM.csv,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
