source,journal,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files,refined_flag,refined_reason
plos,plosone,10.1371/journal.pone.0187609,"Nicotinic alpha 7 receptor agonists EVP-6124 and BMS-933043, attenuate scopolamine-induced deficits in visuo-spatial paired associates learning",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0187609,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Scopolamine DRC', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6'] | SI caption: Supplemental data file.    S1 File includes all applicable d",All relevant data are within the paper and its Supporting Information file.,,journal.pone.0187609_S1_File.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0329528,"Nest attributes influence choice accuracy, but not decision latency in acorn ants",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0329528,cc-by,human_assistance,QC failed on: dup_id_item | QC warnings to review: resp_direction* | SI caption: Dataset used in data analysis.    The data include all raw d,All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0329528_S1_Dataset.csv,420.0,33.0,7.0,1.8182,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0281305,General knowledge norms: Updated and expanded for German,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0281305,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Variable', 'Unnamed: 1', 'Description'] | SI caption: Probabilities of recall (with confidence intervals), mean re",Data files are available in the Open Science Framework ( https://osf.io/qtz3r/ ) and can also be provided by the authors upon request.,https://osf.io/qtz3r/,journal.pone.0281305_S1_Table.xlsx,,,,,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0322036,Effects of dual-task training on cognitive-motor learning and cortical activation: A non-randomized clinical trial in healthy young adults,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0322036,cc-by,human_assistance,QC failed on: dup_id_item | QC warnings to review: resp_direction* | SI caption: Raw and processed data files.   https://doi.org/10.1371/jour,Data is available in  supporting information  3 (s3).,,journal.pone.0322036_S3_Data.xlsx,36.0,14.0,2.0,1.2857,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0195689,Evidence for startle as a measurable behavioral indicator of motor learning,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0195689,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Subject' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Subject', 'Day', 'Mean (ms)', 'Standard Deviation (ms)', 'N'] | SI caption: EMG onset latency and percentage of s",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0195689_S1_File.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0279066,Is vigilance a personality trait? Plasticity is key alongside some contextual consistency,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0279066,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Data about vigilance.   https://doi.org/10.1371/journal.pone",All relevant data are within the paper and its  Supporting Information  file.,,journal.pone.0279066_S1_Table.xlsx,1352.0,22.0,9.0,6.8283,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0234976,Effects of different types of sensory signals on reaching performance in persons with chronic schizophrenia,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0234976,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'mean', 'std', 'mean.1', 'std.1'] | SI caption: https://doi.org/10.1371/journal.pone.0234976.s002",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0234976_S2_Dataset.xlsx,,,,,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0135149,Motivational Modulation of Self-Initiated and Externally Triggered Movement Speed Induced by Threat of Shock: Experimental Evidence for Paradoxical Kinesis in Parkinson’s Disease,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0135149,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Detected trial_* columns (['Trial_no', 'Trial_type', 'Trial_start']). This may be trials-based data (IRW standard §Trials). The item column will be uninformative; trial_ columns carry the probe information. Manual mapping required. | SI caption: This file contains the raw data for every participant separa",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0135149_S1_File.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0231627,Reliability and validity of the UK Biobank cognitive tests,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0231627,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Age (days)', 'Sex ', 'Years of education', 'General health', 'Self-reported Memory', 'M-ACE', 'PPVT', 'NART', 'NIH TB Picture Vocabulary', 'RMBM Appointments', 'WMS-IV Designs I', 'WMS-IV Designs II', 'WMS-IV Designs Total', 'WMS-IV VPA I",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0231627_S1_Table.xlsx,,,,,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0184884,Acute exposure to blue wavelength light during memory consolidation improves verbal memory performance,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0184884,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Dataset for analyses.   https://doi.org/10.1371/journal.pone",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0184884_S1_Dataset.sav,990.0,15.0,33.0,2.0,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0316632,Characteristics of split-step skills of the world’s top athletes in badminton,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0316632,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: id_na, resp_ordinal*, resp_direction* | SI caption: https://doi.org/10.1371/journal.pone.0316632.s001",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0316632_S1_Dataset.xlsx,268.0,34.0,7.0,1.1261,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0272033,"Tremor, finger and hand dexterity and force steadiness, do not change after mental fatigue in healthy humans",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0272033,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Cardio vascular data.   https://doi.org/10.1371/journal.pone","All relevant, de-identified data are within the paper and  Supporting Information  files. Requests for raw data may be directed to the corresponding author.",,journal.pone.0272033_S1_File.xlsx,697.0,30.0,13.0,1.7872,4.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0307504,Cross-linguistic syntactic priming as rational expectation for syntactic repetition in the bilingual environment,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0307504,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0307504.s001",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0307504_S1_Data.csv,26880.0,140.0,6.0,32.0,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0158446,The Electrophysiology of Basic Phrase Building,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0158446,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['The data consists of two zipped folders: rb_erps', ' which contains the data from the main experiment', ' and cb_erps', ' which contains the data from the N400 localizer. Each .erp file corresponds to a single subject', ' and contains the ERPs for all ",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0158446_S1_File.csv,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
