source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,refined_flag,refined_reason
plos,"Why we should care about moral foundations when preparing for the next pandemic: Insights from Canada, the UK and the US",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0285549,10.1371/journal.pone.0285549,unknown,human_assistance,"via Data Availability link https://osf.io/r7sfj/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Include', '0 = no, 1 = yes (based on predetermined criteria)', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10'] | license_u",,,,,Codebook_COVID_Data_Study 1 and 2.xlsx,5.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Judges versus artificial intelligence in juror decision-making in criminal trials: Evidence from two pre-registered experiments,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0318486,10.1371/journal.pone.0318486,unknown,human_assistance,"via Data Availability link https://osf.io/n6tm2/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'MID', 'MID.1', 'Unnamed: 3', 'ID'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,Ex1data.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,"Training load, sports performance, physical and mental health during the COVID-19 pandemic: A prospective cohort of Swiss elite athletes",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0278203,10.1371/journal.pone.0278203,cc-by,human_assistance,"via Data Availability link https://zenodo.org/records/5655746 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Wide source file c",,,,,data_fu_bb.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Effective mitigation of the belief perseverance bias after the retraction of misinformation: Awareness training and counter-speech,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0282202,10.1371/journal.pone.0282202,unknown,human_assistance,"via Data Availability link https://osf.io/w5neq/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Dataset for the main study', 'Unnamed: 1'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,Dataset - main study.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,The effect of gender and parenting daughters on judgments of morally controversial companies,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0260503,10.1371/journal.pone.0260503,unknown,human_assistance,"via Data Availability link https://osf.io/juk86 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Datasets', 'Unnamed: 1'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,Data.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Self-protective and self-sacrificing preferences of pedestrians and passengers in moral dilemmas involving autonomous vehicles,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0261673,10.1371/journal.pone.0261673,unknown,human_assistance,"via Data Availability link https://osf.io/4xhz7/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify ",,,,,Experiment 2a.csv,3.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,"Acute nicotine abstinence amplifies subjective withdrawal symptoms and threat-evoked fear and anxiety, but not extended amygdala reactivity",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288544,10.1371/journal.pone.0288544,unknown,human_assistance,"via Data Availability link https://osf.io/zmk4v | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['SAX_ID', 'GROUP', 'YearsSmoking_CTRI4'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,CTRI4_AgeFirstStartedSmoking.csv,9.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,“I’m tired of black boxes!”: A systematic comparison of faculty well-being and need satisfaction before and during the COVID-19 crisis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0272738,10.1371/journal.pone.0272738,unknown,human_assistance,"via Data Availability link https://osf.io/b9y4a/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'a.code', 'mt', 'type', 'ques'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,03c_dataset_nonnumeric-variables.csv,3.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Language-based EMA assessments help understand problematic alcohol consumption,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0298300,10.1371/journal.pone.0298300,unknown,human_assistance,via Data Availability link https://osf.io/tgvh5/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Wide source file contains response-level column(s) ['date'] — cannot safely melt. Manual mapping required. | license_unknown* — license 'unknown' not recognised as open; verify before submission,,,,,ds4ud_open_data.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Silver linings of the COVID-19 lockdown in New Zealand,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0249678,10.1371/journal.pone.0249678,cc-by,human_assistance,via Data Availability link https://figshare.com/articles/dataset/Silver_linings_raw_data/13023065 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Default Report'],,,,,Raw silver linings_Default Report.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Market orientation and technological orientation in business services: The moderating role of organizational culture and human resources on performance,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0270737,10.1371/journal.pone.0270737,unknown,human_assistance,"via Data Availability link https://osf.io/4j2gs/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify ",,,,,Research Data - Business Orientation_MO-TO.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Impact of COVID-19 on pornography use: Evidence from big data analyses,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0260386,10.1371/journal.pone.0260386,cc-by,human_assistance,via Data Availability link https://data.mendeley.com/datasets/bxxmvz6tmh/1 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Wide source file contains response-level column(s) ['date'] — cannot safely melt. Manual mapping required.,,,,,Plosone_dataset.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,The feasibility of the virtually delivered dementia lifestyle intervention for getting healthy together (DELIGHT) program for people living with dementia and their family/friend care partners,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0328901,10.1371/journal.pone.0328901,cc-by,human_assistance,"via Data Availability link https://figshare.com/articles/dataset/DELIGHT_Quantitative_Data_-_RAW/29621477?file=56473256 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unna",,,,,DELIGHT Quantitative Data Virtual 2022.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,"Integrating behavioral, social, and technological factors in cryptocurrency investment decisions",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0332256,10.1371/journal.pone.0332256,cc-by,human_assistance,"via Data Availability link https://figshare.com/articles/dataset/Survey_Data/30609314 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'SmartPLS report', 'Unnamed: 2']",,,,,Blinfolding.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Mobile health supported real-time guidance and debriefing for newborn resuscitation: A pilot study of LIVEBORN feedback,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0310606,10.1371/journal.pone.0310606,cc0,human_assistance,"via Data Availability link https://dataverse.unc.edu/dataset.xhtml?persistentId=doi:10.15139/S3/HQOLY3 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['StudyPhase', 'Activity', 'Date']",,,,,LIVEBORN Debriefing Strategy Design and Feasibility Testing DMS.tab,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,The effect of face masks on confusion of emotional expressions,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0330430,10.1371/journal.pone.0330430,unknown,human_assistance,"via Data Availability link https://osf.io/wrdyv/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Emotion', 'Code', 'Correct '] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,LibbyScarince_Exp1_Confusions.xlsx,3.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Cyclic Fatigue Resistance and Force Generated by OneShape Instruments during Curved Canal Preparation,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0160815,10.1371/journal.pone.0160815,cc0,human_assistance,via Data Availability link https://figshare.com/articles/dataset/Cyclic_Fatigue_Resistance_and_Force_Generated_by_OneShape_Instruments_During_Curved_Canal_Preparation/3505163 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Cyclic Fatigue Resistance and Force Generated by OneShape Instruments Durin,,,,,Appendix Raw Data.xls,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,"Cognitive functioning, sleep quality, and work performance in non-clinical burnout: The role of working memory",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0231906,10.1371/journal.pone.0231906,unknown,human_assistance,"via Data Availability link https://osf.io/vg4c8/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['cscscore (1 t/m 19)', 'Cognitive Symptom Checklist '] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,Explanation variables Article PlosOne 030120.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,"The relationship between linguistic expression in blog content and symptoms of depression, anxiety, and suicidal thoughts: A longitudinal study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0251787,10.1371/journal.pone.0251787,cc-by,human_assistance,via Data Availability link https://zenodo.org/records/1476493 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Wide source file contains response-level column(s) ['date'] — cannot safely melt. Manual mapping required.,,,,,groundtruth_meandata.csv,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Influence of age on speech-in-noise and spatial processing abilities in middle-aged adults,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0341169,10.1371/journal.pone.0341169,unknown,human_assistance,"via Data Availability link https://osf.io/x2z57/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify ",,,,,SSSTK in middle aged.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Use of psychological interventions among healthcare workers over the 2-year period following the COVID-19 pandemic: A longitudinal study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0292932,10.1371/journal.pone.0292932,cc-by,human_assistance,"via Data Availability link https://edatos.consorciomadrono.es/dataset.xhtml?persistentId=doi:10.21950/DX5TKS | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['name', 'description', 'values']",,,,,codebook.tab,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,BI-SENT: bilingual aspect-based sentiment analysis of COVID-19 Tweets in Urdu language,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0317562,10.1371/journal.pone.0317562,unknown,human_assistance,"via Data Availability link https://osf.io/jynhz/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Text', 'Tagged Text Urdu', 'Tagged Text Roman Urdu'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,Corpus_BISENT.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Spelling performance on the web and in the lab,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0226647,10.1371/journal.pone.0226647,unknown,human_assistance,"via Data Availability link https://osf.io/xfq96/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'COLUMN NAMES', 'DESCRIPTION'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,dataRMOPC.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Learning semantic categories of L2 verbs: The case of cutting and breaking verbs,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0296628,10.1371/journal.pone.0296628,unknown,human_assistance,"via Data Availability link https://osf.io/np5be/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Grade', 'Semester', 'Japanese class ', 'Credits'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,materials for learners.xlsx,3.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Impact of Belgian COVID-19 lockdown restrictions on autistic individuals’ socio-communicative behaviors and their parents’ quality of life,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273932,10.1371/journal.pone.0273932,unknown,human_assistance,"via Data Availability link https://osf.io/nzcbj/?view_only=ed6c70fc7abf4fee9d1be7ea376cc307 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['id\t""TSA_genre""\t""TSA_age""\t""Como_Genes""\t""Como_Hyperactivity""\t""Como_Attention""\t""Como_TGC""\t""Como_Senso""\t""Como_Epilepsy""\t""Exterieur_logement""\t""Covid_foye",,,,,minimal_underlying_data.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Impact of web accessibility on cognitive engagement in individuals without disabilities: Evidence from a psychophysiological study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0328552,10.1371/journal.pone.0328552,cc-by,human_assistance,"via Data Availability link https://zenodo.org/records/15342685 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Detected trial_* ",,,,,data_for_paper2.rda,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Influence of perceived threat of Covid-19 and HEXACO personality traits on toilet paper stockpiling,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0234232,10.1371/journal.pone.0234232,unknown,human_assistance,via Data Availability link https://osf.io/nbrg5/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Wide source file contains response-level column(s) ['date'] — cannot safely melt. Manual mapping required. | license_unknown* — license 'unknown' not recognised as open; verify before submission,,,,,Topaq.csv,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,The effect of a single dose of methylphenidate on attention in children and adolescents with ADHD and comorbid Oppositional Defiant Disorder,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0299449,10.1371/journal.pone.0299449,unknown,human_assistance,"via Data Availability link https://osf.io/26bqv/?view_only= | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidentl",,,,,DATABASE_ODD-MPH.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,The analysis of competing hypotheses and expert witness testimony: Counteracting adversarial allegiance in witness credibility assessments?,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0346891,10.1371/journal.pone.0346891,cc-by,human_assistance,"via Data Availability link https://osf.io/rnu53/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify ",,,,,Data_interrater reliability.sav,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Remapping the foundations of morality: Well-fitting structural model of the Moral Foundations Questionnaire,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0258910,10.1371/journal.pone.0258910,cc-by,human_assistance,"via Data Availability link https://osf.io/bt9nh/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Factor', 'Label', 'Item', 'Unnamed: 3'] | license_unknown* — license '563c1cf88c5e4a3877f9e96a' not recognised as open; verify before submission",,,,,MFQ-30.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Manipulating the odds: The effects of Machiavellianism and construal level on cheating behavior,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0224526,10.1371/journal.pone.0224526,unknown,human_assistance,"via Data Availability link https://osf.io/qzmgc/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['cl_f ""MACH_Total"" ""MACH_Tactics"" ""MACH_Views"" ""MACH_Morality"" ""Win"" ""Age""'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,RDMA_Study4.csv,12.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,The Social Stress Indicator (SSI),https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0328768,10.1371/journal.pone.0328768,cc-by,human_assistance,via Data Availability link https://ufs.figshare.com/articles/dataset/Computational_Infodemic_Intelligence_InfoDI_Data_for_South_Africa_s_2024_Election/28015310/2 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['data'],,,,,NHI_Data.xlsx,6.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Effects of footshock stress on social behavior and neuronal activation in the medial prefrontal cortex and amygdala of male and female mice,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0281388,10.1371/journal.pone.0281388,cc0,human_assistance,"via Data Availability link https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/1RAQON | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is ",,,,,Figure 1.xlsx,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Feedback-based training reduces ensemble perception bias of facial emotions in individuals with high social anxiety: A single-session randomized controlled trial,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0337108,10.1371/journal.pone.0337108,unknown,human_assistance,"via Data Availability link https://osf.io/6bguj/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Variable', 'Description', 'Value / Range'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,codebook.xlsx,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Emotional distress and affective knowledge representation one year after the COVID-19 outbreak,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0311009,10.1371/journal.pone.0311009,unknown,human_assistance,via Data Availability link https://osf.io/edqsp/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Detected trial_* columns (['trial_type']). This may be trials-based data (IRW standard §Trials). The item column will be uninformative; trial_ columns carry the probe information. Manual mapping required. | license_unknown* — license 'unknown' not recognised as open;,,,,,MSE_Covid_dataset.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Positive and negative mood states do not influence cross-modal auditory distraction in the serial-recall paradigm,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0260699,10.1371/journal.pone.0260699,unknown,human_assistance,"via Data Availability link https://osf.io/tqjwr/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify ",,,,,Experiment 1.csv,3.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Are serious games an alternative to traditional personality questionnaires? Initial analysis of a gamified assessment,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0302429,10.1371/journal.pone.0302429,cc-by,human_assistance,"via Data Availability link https://zenodo.org/records/10500532 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confide",,,,,VASSIP_2023_Database.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,Further investigation of the impact of foveal and parafoveal word frequency on parafoveal preview during Chinese reading,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0340103,10.1371/journal.pone.0340103,cc-by,human_assistance,"via Data Availability link https://figshare.com/articles/dataset/_b_Parafoveal_Word_Frequency_Does_not_Modulate_the_Foveal_Load_Effect_in_Chinese_Reading_Evidence_from_Eye_Movements_b_/25184552 | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Detected trial_* columns (['TRIAL_FIXATION_COUNT', 'TRIAL_LABEL']). This may be trials-based data (IRW standard §Trials). ",,,,,target-1(64pp).csv,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
