"table","instrument","language","instructions","section_id","section_prompt","section_prompt_translated","item","item_text","item_text_translated","correct_response","resp","option_text","option_text_translated"
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_2","Med den senaste månaden i åtanke, hur mycket har dålig sömn…","Thinking about the past month, to what extent has poor sleep…","SCI_5","…din sinnesstämning, ork eller relationer till andra?","…affected your mood, energy or relationships?",NA,4,"Very much",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_2","Med den senaste månaden i åtanke, hur mycket har dålig sömn…","Thinking about the past month, to what extent has poor sleep…","SCI_6","…påverkat din koncentrationsförmåga, produktivitet eller förmåga att hålla dig vaken?","…affected your concentration, productivity, or ability to stay awake?",NA,0,"Not at all",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_2","Med den senaste månaden i åtanke, hur mycket har dålig sömn…","Thinking about the past month, to what extent has poor sleep…","SCI_6","…påverkat din koncentrationsförmåga, produktivitet eller förmåga att hålla dig vaken?","…affected your concentration, productivity, or ability to stay awake?",NA,1,"A little",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_2","Med den senaste månaden i åtanke, hur mycket har dålig sömn…","Thinking about the past month, to what extent has poor sleep…","SCI_6","…påverkat din koncentrationsförmåga, produktivitet eller förmåga att hålla dig vaken?","…affected your concentration, productivity, or ability to stay awake?",NA,2,"Somewhat",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_2","Med den senaste månaden i åtanke, hur mycket har dålig sömn…","Thinking about the past month, to what extent has poor sleep…","SCI_6","…påverkat din koncentrationsförmåga, produktivitet eller förmåga att hålla dig vaken?","…affected your concentration, productivity, or ability to stay awake?",NA,3,"Much",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_2","Med den senaste månaden i åtanke, hur mycket har dålig sömn…","Thinking about the past month, to what extent has poor sleep…","SCI_6","…påverkat din koncentrationsförmåga, produktivitet eller förmåga att hålla dig vaken?","…affected your concentration, productivity, or ability to stay awake?",NA,4,"Very much",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_2","Med den senaste månaden i åtanke, hur mycket har dålig sömn…","Thinking about the past month, to what extent has poor sleep…","SCI_7","…besvärat dig i allmänhet?","…troubled you in general?",NA,0,"Not at all",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_2","Med den senaste månaden i åtanke, hur mycket har dålig sömn…","Thinking about the past month, to what extent has poor sleep…","SCI_7","…besvärat dig i allmänhet?","…troubled you in general?",NA,1,"A little",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_2","Med den senaste månaden i åtanke, hur mycket har dålig sömn…","Thinking about the past month, to what extent has poor sleep…","SCI_7","…besvärat dig i allmänhet?","…troubled you in general?",NA,2,"Somewhat",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_2","Med den senaste månaden i åtanke, hur mycket har dålig sömn…","Thinking about the past month, to what extent has poor sleep…","SCI_7","…besvärat dig i allmänhet?","…troubled you in general?",NA,3,"Much",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_2","Med den senaste månaden i åtanke, hur mycket har dålig sömn…","Thinking about the past month, to what extent has poor sleep…","SCI_7","…besvärat dig i allmänhet?","…troubled you in general?",NA,4,"Very much",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_3",NA,NA,"SCI_8","Slutligen…hur länge har du haft problem med din sömn?","Finally… how long have you had a problem with your sleep?",NA,0,"I don’t have a problem /<1 mo",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_3",NA,NA,"SCI_8","Slutligen…hur länge har du haft problem med din sömn?","Finally… how long have you had a problem with your sleep?",NA,1,"1–2 mo",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_3",NA,NA,"SCI_8","Slutligen…hur länge har du haft problem med din sömn?","Finally… how long have you had a problem with your sleep?",NA,2,"3–6 mo",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_3",NA,NA,"SCI_8","Slutligen…hur länge har du haft problem med din sömn?","Finally… how long have you had a problem with your sleep?",NA,3,"7–12 mo",NA
"hellstrom_2019_sci","Sleep Condition Indicator (SCI), Swedish version","Swedish",NA,"hellstrom_2019_sci_3",NA,NA,"SCI_8","Slutligen…hur länge har du haft problem med din sömn?","Finally… how long have you had a problem with your sleep?",NA,4,">1 yr",NA
