source,journal,doi,title,url,pmcid,license,flag,reasons,data_file,n_responses,n_participants,n_items,density,n_other_files
pmc,screports,10.1038/s41598-025-28364-0,Independent associations of physical activity and depression with open-angle glaucoma in a population-based analysis.,https://europepmc.org/article/PMC/PMC12739159,PMC12739159,cc-by,no_usable_file,no tabular-format file among 4 supplementary file(s): 41598_2025_28364_Fig1_HTML.gif; 41598_2025_28364_MOESM1_ESM.pdf; 41598_2025_28364_MOESM2_ESM.docx; 41598_2025_28364_Fig1_HTML.jpg,,,,,,
pmc,screports,10.1038/s41598-025-24978-6,Group heterogeneity in the relationship between physical health level and psychological depression in college students.,https://europepmc.org/article/PMC/PMC12635051,PMC12635051,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.21420,An innovative approach to study human-snake interactions: insights into tourists' perception of vipers and their ability to detect them.,https://europepmc.org/article/PMC/PMC13308538,PMC13308538,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Unnamed: 0' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Yes', '70', '2', '35', '0', 'Unnamed: 6', 'Unnamed: 7', 'Yes.1', '47.3', '1.71', '25.18', '0.1',",peerj-14-21420-s001.xlsx,,,,,0
pmc,screports,10.1038/s41598-026-49460-9,Anxiety-related impairment of inhibition during early sensory processing: an MMN/MOR study.,https://europepmc.org/article/PMC/PMC13316063,PMC13316063,cc-by,no_usable_file,no tabular-format file among 15 supplementary file(s): 41598_2026_49460_Fig6_HTML.gif; 41598_2026_49460_Fig2_HTML.jpg; 41598_2026_49460_Fig5_HTML.jpg; 41598_2026_49460_Fig4_HTML.gif; 41598_2026_49460_Fig3_HTML.gif; 41598_2026_49460_Fig6_HTML.jpg; 41598_2026_49460_Fig5_HTML.gif; 41598_2026_49460_Fig1_HTML.jpg; 41598_2026_49460_Fig7_HTML.jpg; 41598_2026_49460_Fig1_HTML.gif,,,,,,
pmc,screports,10.1038/s41598-026-50368-7,"Comparative evaluation of anesthetic delivery systems on pain, anxiety, and physiological responses in pediatric dental patients: A randomized clinical trial.",https://europepmc.org/article/PMC/PMC13323721,PMC13323721,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-52385-y,Comparison of personality domains derived from personality ratings and behavioral observations in Japanese macaques (Macaca fuscata).,https://europepmc.org/article/PMC/PMC13319768,PMC13319768,cc-by,below_min_n,Only 32 distinct respondents — below the IRW floor of 100. Skip; no human review needed.,41598_2026_52385_MOESM1_ESM.xlsx,1760,32,55,1.0,11
pmc,screports,10.1038/s41598-026-35681-5,Enhancing healthcare workers' safety and well-being through a comprehensive qualitative analysis across hospital settings.,https://europepmc.org/article/PMC/PMC12877058,PMC12877058,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,behavsci,10.3390/bs16020194,Social Return on Investment of &lt;i&gt;Coming to Our Senses&lt;/i&gt;: A Mindfulness-Based Intervention for Improving Mental Health and Wellbeing of NHS Healthcare Workers in Wales.,https://europepmc.org/article/PMC/PMC12937790,PMC12937790,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): behavsci-16-00194-s001.zip,,,,,,
pmc,behavsci,,Developing and Validating a Context-Sensitive Scale of Excellence-Driven Behavior in Public Universities: A Mixed-Methods Psychometric Study,https://europepmc.org/article/PMC/PMC13296322,PMC13296322,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): behavsci-16-00950-s001.zip; behavsci-16-00950-g001.jpg; behavsci-16-00950-g001.gif,,,,,,
pmc,bmcpubhealth,10.1186/s12889-023-15604-z,Psychometric properties of the Burnout Assessment Tool across four countries.,https://europepmc.org/article/PMC/PMC10161461,PMC10161461,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2023_15604_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-026-53613-1,"The power of ""thank you"": gratitude, recognition, and employee well-being.",https://europepmc.org/article/PMC/PMC13316024,PMC13316024,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-31072-4,Translation and psychometric validation of the Taiwanese daily stress inventory in a young university sample.,https://europepmc.org/article/PMC/PMC12796239,PMC12796239,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-51240-4,"Work-life conflict, coaching, and workplace harassment as determinants of employee well-being.",https://europepmc.org/article/PMC/PMC13324475,PMC13324475,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): 41598_2026_51240_MOESM1_ESM.docx; 41598_2026_51240_Fig1_HTML.gif; 41598_2026_51240_Fig1_HTML.jpg,,,,,,
pmc,bmcpubhealth,10.1186/s12889-018-6310-z,Psychometric properties of the perceived stress scale in Ethiopian university students.,https://europepmc.org/article/PMC/PMC6325789,PMC6325789,cc-by,no_usable_file,no tabular-format file among 9 supplementary file(s): 12889_2018_6310_Fig2_HTML.gif; 12889_2018_6310_Fig1_HTML.gif; 12889_2018_6310_Fig2_HTML.jpg; 12889_2018_6310_MOESM5_ESM.dat; 12889_2018_6310_MOESM2_ESM.docx; 12889_2018_6310_Fig1_HTML.jpg; 12889_2018_6310_MOESM1_ESM.docx; 12889_2018_6310_MOESM3_ESM.docx; 12889_2018_6310_MOESM4_ESM.docx,,,,,,
pmc,peerj,10.7717/peerj.21389,"Multi-scale predictive modeling of phenology and carotenoid content in carrots using spectral techniques, colorimetry, and artificial intelligence.",https://europepmc.org/article/PMC/PMC13312970,PMC13312970,cc-by,no_usable_file,no tabular-format file among 19 supplementary file(s): peerj-14-21389-e001.jpg; peerj-14-21389-g005.gif; peerj-14-21389-g007.gif; peerj-14-21389-g002.jpg; peerj-14-21389-g003.gif; peerj-14-21389-g006.jpg; peerj-14-21389-s003.docx; peerj-14-21389-s002.docx; peerj-14-21389-s004.png; peerj-14-21389-g004.jpg,,,,,,
pmc,screports,10.1038/s41598-024-63589-5,Family migration and well-being of Chinese migrant workers' children.,https://europepmc.org/article/PMC/PMC11150384,PMC11150384,cc-by,below_min_n,Only 7 distinct respondents — below the IRW floor of 100. Skip; no human review needed.,41598_2024_63589_MOESM2_ESM.xlsx,208556,7,125,238.3497,0
pmc,screports,10.1038/s41598-024-74429-x,Effect of the COVID-19 pandemic on the well-being of middle-aged and older Europeans.,https://europepmc.org/article/PMC/PMC11519939,PMC11519939,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-024-67316-y,Enduring maternal brain changes and their role in mediating motherhood's impact on well-being.,https://europepmc.org/article/PMC/PMC11258333,PMC11258333,cc-by,no_usable_file,no tabular-format file among 71 supplementary file(s): 41598_2024_67316_Article_IEq23.gif; 41598_2024_67316_Article_IEq28.gif; 41598_2024_67316_Article_IEq13.gif; 41598_2024_67316_Article_IEq38.gif; 41598_2024_67316_Article_IEq8.gif; 41598_2024_67316_Article_IEq71.gif; 41598_2024_67316_Article_IEq3.gif; 41598_2024_67316_Article_IEq15.gif; 41598_2024_67316_Article_IEq5.gif; 41598_2024_67316_Article,,,,,,
pmc,heliyon,10.1016/j.heliyon.2019.e02406,Later-life satisfaction with adult children's achievements: does parents' personality matter?,https://europepmc.org/article/PMC/PMC6744603,PMC6744603,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,heliyon,10.1016/j.heliyon.2024.e35031,The street space planning and design of artificial intelligence-assisted deep learning neural network in the Internet of Things.,https://europepmc.org/article/PMC/PMC11320447,PMC11320447,cc-by,no_usable_file,no tabular-format file among 25 supplementary file(s): gr6.gif; gr8.jpg; gr11.jpg; gr5.gif; gr4.gif; gr2.gif; gr10.gif; gr3.gif; gr8.gif; mmc1.docx,,,,,,
pmc,heliyon,10.1016/j.heliyon.2024.e27614,Using person reported outcomes: Psychometric properties of the German diabetes treatment satisfaction questionnaire (DTSQ) for teens and parents.,https://europepmc.org/article/PMC/PMC10957384,PMC10957384,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-024-68795-9,Assessment of mental well-being and its socio-economic determinants among older adults in the Rohingya refugee camp of Bangladesh.,https://europepmc.org/article/PMC/PMC11297237,PMC11297237,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-024-56979-2,The effect of a prosocial environment on health and well-being during the first COVID-19 lockdown and a year later.,https://europepmc.org/article/PMC/PMC10951249,PMC10951249,cc-by,no_usable_file,no tabular-format file among 7 supplementary file(s): 41598_2024_56979_Fig3_HTML.jpg; 41598_2024_56979_Fig2_HTML.jpg; 41598_2024_56979_Fig3_HTML.gif; 41598_2024_56979_Fig2_HTML.gif; 41598_2024_56979_Fig1_HTML.jpg; 41598_2024_56979_MOESM1_ESM.docx; 41598_2024_56979_Fig1_HTML.gif,,,,,,
pmc,behavsci,10.3390/bs13110895,Negative Life Events on Depression of Vocational Undergraduates in the Partial Least Squares Structural Equation Modeling Approach Perspective: A Mediated Moderation Model.,https://europepmc.org/article/PMC/PMC10669152,PMC10669152,cc-by,no_usable_file,no tabular-format file among 5 supplementary file(s): behavsci-13-00895-g001.gif; behavsci-13-00895-g001.jpg; behavsci-13-00895-g002.gif; behavsci-13-00895-g002.jpg; behavsci-13-00895-s001.zip,,,,,,
pmc,bmcpubhealth,10.1186/s12889-025-23771-4,Associations of family support and loneliness with underlying depression in Chinese children and adolescents.,https://europepmc.org/article/PMC/PMC12281704,PMC12281704,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,heliyon,10.1016/j.heliyon.2023.e17343,Development and psychometric evaluation of an occupational health and safety performance tool for manufacturing companies.,https://europepmc.org/article/PMC/PMC10333468,PMC10333468,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,heliyon,10.1016/j.heliyon.2022.e11509,Academic achievement: the effect of project-based online learning method and student engagement.,https://europepmc.org/article/PMC/PMC9674908,PMC9674908,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): gr1.gif; mmc1.docx; gr1.jpg,,,,,,
