source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,refined_flag,refined_reason
figshare,Serial mediation effects of thought suppression and self-compassion on the relationship between attachment anxiety and depression whilst controlling for attachment avoidance (Model B).,https://plos.figshare.com/articles/dataset/Serial_mediation_effects_of_thought_suppression_and_self-compassion_on_the_relationship_between_attachment_anxiety_and_depression_whilst_controlling_for_attachment_avoidance_Model_B_/13575515,10.1371/journal.pone.0245056.t003,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Model pathways</b>', '<b><i>Coefficient b (</i>β)</b>', '<b><i>SE</i></b>', '<b><i>t</i></b>', '<b><i>p</i></b>', '<b><i>LL 95%CI</i></b>', '<b><i>UL95%CI</i></b>']",,,,,Table 3.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"data set for study titled <b>Personality, Mental Wellbeing, and Resilience as Predictors of ProQOL in Mental Health Nurses</b>",https://figshare.com/articles/dataset/data_set_for_study_titled_b_Personality_Mental_Wellbeing_and_Resilience_as_Predictors_of_ProQOL_in_Mental_Health_Nurses_b_/28723568,10.6084/m9.figshare.28723568.v1,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale*",3432.0,286.0,12.0,1.0,finaldatasetnursing.csv,0.0,not_item_response,"Title is HTML-encoded paper prose — file is a scraped element, not a dataset"
figshare,ANQ-sort and construct validity.,https://plos.figshare.com/articles/dataset/ANQ-sort_and_construct_validity_/12913995,10.1371/journal.pone.0237576.t004,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Overall Secure</b>', '<b>IF</b>', '<b>IM</b>', '<b>IFM</b>', '<b>Test</b>']",,,,,Table 4.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"Means, standard deviations, internal consistency coefficients, and bivariate correlates between the BSCS-IT, HEXACO, MASS, and LOT-R.",https://plos.figshare.com/articles/dataset/Means_standard_deviations_internal_consistency_coefficients_and_bivariate_correlates_between_the_BSCS-IT_HEXACO_MASS_and_LOT-R_/12843225,10.1371/journal.pone.0237729.t004,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b><i>M (SD)</i></b>', '<b><i>Range</i></b>', '<b>1.</b>', '<b>2.</b>', '<b>3.</b>', '<b>4.</b>', '<b>5.</b>', '<b>6.</b>', '<b>7.</b>', '<b>8.</b>', '<b>9.</b>', '<b>10.</b>', '<b>11.</b>']",,,,,Table 4.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,Intercorrelations of personality traits assessed by HEXACO PI and DELTA inventory (N = 180).,https://plos.figshare.com/articles/dataset/Intercorrelations_of_personality_traits_assessed_by_HEXACO_PI_and_DELTA_inventory_N_180_/19622287,10.1371/journal.pone.0267054.t002,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>H</b>', '<b>E</b>', '<b>X</b>', '<b>A</b>', '<b>C</b>', '<b><break xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""></break>O</b>', '<b><break xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:x",,,,,Table 2.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,Mean values (SD) and ANOVA results on the NEO-PI-R Big Five dimensions in three clusters of social anxiety disorder (SAD) patients compared with healthy controls (HC).,https://plos.figshare.com/articles/dataset/Mean_values_SD_and_ANOVA_results_on_the_NEO-PI-R_Big_Five_dimensions_in_three_clusters_of_social_anxiety_disorder_SAD_patients_compared_with_healthy_controls_HC_/12216788,10.1371/journal.pone.0232187.t004,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>(n = 138) HC</b>', '<b>1 (n = 69) Prototypical</b>', '<b>2 (n = 62) Introvert- Conscientious</b>', '<b>3 (n = 80) Instable-Open</b>', '<b>F (3, 348)</b>', '<b><i>P</i></b>', '<b>Post-hoc</b>']",,,,,Table 4.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,Multilevel models predicting momentary affect from the Dark Triad traits.,https://plos.figshare.com/articles/dataset/Multilevel_models_predicting_momentary_affect_from_the_Dark_Triad_traits_/11900286,10.1371/journal.pone.0229625.t003,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Momentary positive affect</b>', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', '<b>Momentary negative affect</b>', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', '<b>Affect balance</b>', 'Unnamed: 10', 'Unnamed: 11', 'Unnamed: 12']",,,,,Table 3.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"Correlations with age, education, income, life satisfaction, health, and fluid and crystallized intelligence for Model B (organization as a reference facet).",https://plos.figshare.com/articles/dataset/Correlations_with_age_education_income_life_satisfaction_health_and_fluid_and_crystallized_intelligence_for_Model_B_organization_as_a_reference_facet_/11849649,10.1371/journal.pone.0228969.t005,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Age</b>', '<b>Education</b>', '<b>Income</b>', '<b>Life satisfaction</b>', '<b>Health</b>', '<b>Fluid Intelligence</b>', '<b>Crystallized intelligence</b>', '<b></b>.1']",,,,,Table 5.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"Correlations of the facets of Grit and Conscientiousness with age, education, income, life satisfaction, health, and fluid and crystallized intelligence from Model A (correlated first-order facet factors).",https://plos.figshare.com/articles/dataset/Correlations_of_the_facets_of_Grit_and_Conscientiousness_with_age_education_income_life_satisfaction_health_and_fluid_and_crystallized_intelligence_from_Model_A_correlated_first-order_facet_factors_/11849643,10.1371/journal.pone.0228969.t004,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Age</b>', '<b>Education</b>', '<b>Income</b>', '<b>Life satisfaction</b>', '<b>Health</b>', '<b>Fluid Intelligence</b>', '<b>Crystallized intelligence</b>', '<b></b>.1']",,,,,Table 4.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,Correlations between personality measures and criterion-related variables.,https://plos.figshare.com/articles/dataset/Correlations_between_personality_measures_and_criterion-related_variables_/9737465,10.1371/journal.pone.0221621.t005,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b></b>.1', '<b>AP</b>', '<b><i>z</i>-test score</b>', 'Unnamed: 4', 'Unnamed: 5', '<b>BIS-Brief</b>', '<b><i>z</i>-test score</b>.1', 'Unnamed: 8', 'Unnamed: 9', '<b>PHQ-9</b>', '<b><i>z</i>-test score</b>.2', 'Unnamed: 12', 'Unnamed: 13', ",,,,,Table 5.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"Correlations between the CBF-PI-15, Mini IPIP, BFI-10, and CBF-PI-B.",https://plos.figshare.com/articles/dataset/Correlations_between_the_CBF-PI-15_Mini_IPIP_BFI-10_and_CBF-PI-B_/9737462,10.1371/journal.pone.0221621.t004,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b><u>CBF-PI-15</u></b>', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', '<b><u>Mini-IPIP</u></b>', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10', '<b><u>BFI-10</u></b>', 'Unnamed: 12', 'Unnamed: 13', 'Unnamed: 14', 'Unnam",,,,,Table 4.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"Zero-order correlations between unethical judicial attitudes, global moral disengagement score, dark triad variables and D-score.",https://plos.figshare.com/articles/dataset/Zero-order_correlations_between_unethical_judicial_attitudes_global_moral_disengagement_score_dark_triad_variables_and_D-score_/7839533,10.1371/journal.pone.0213662.t001,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Lying in court</b>', '<b>Retaliating against partner</b>']",,,,,Table 1.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"Associations of personality domains, depression and anxiety in pSS patients and healthy controls by multivariate logistic regression analysis.",https://plos.figshare.com/articles/dataset/Associations_of_personality_domains_depression_and_anxiety_in_pSS_patients_and_healthy_controls_by_multivariate_logistic_regression_analysis_/7602500,10.1371/journal.pone.0210466.t005,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Variables</b>', '<b>OR (95% CI) P</b>', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7']",,,,,Table 5.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"Categories of personality domains, depression and anxiety patients in study groups.",https://plos.figshare.com/articles/dataset/Categories_of_personality_domains_depression_and_anxiety_patients_in_study_groups_/7602494,10.1371/journal.pone.0210466.t003,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Categories of personality domains,<break xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""></break>n (%)</b>', '<b>Group</b>', 'Unnamed: 2', 'Unnamed: 3', '<b>p<sup><a href=""http://www.plosone.org/article/info",,,,,Table 3.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,Regression analyses for the two models with the HEXACO-PI-R.,https://plos.figshare.com/articles/dataset/Regression_analyses_for_the_two_models_with_the_HEXACO-PI-R_/7019147,10.1371/journal.pone.0203115.t004,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>HEXACO-PI-R</b>', '<b><i>Model 1 &#946;</i></b>', '<b><i>Model 1 SE</i></b>', '<b><i>Model 2 &#946;</i></b>', '<b><i>Model 2 SE</i></b>']",,,,,Table 4.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,Regression analyses for the two models with the NEO-FFI.,https://plos.figshare.com/articles/dataset/Regression_analyses_for_the_two_models_with_the_NEO-FFI_/7019144,10.1371/journal.pone.0203115.t003,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>NEO-FFI</b>', '<b><i>Model 1 &#946;</i></b>', '<b><i>Model 1 SE</i></b>', '<b><i>Model 2 &#946;</i></b>', '<b><i>Model 2 SE</i></b>', '<b><i>KAI &#946;</i>[<a href=""http://www.plosone.org/article/info:doi/10.1371/journal.pone.0203115#pone.0203115.re",,,,,Table 3.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,The ratios of the CSI with the NEO-FFI resulting from the HTMT method.,https://plos.figshare.com/articles/dataset/The_ratios_of_the_CSI_with_the_NEO-FFI_resulting_from_the_HTMT_method_/7019138,10.1371/journal.pone.0203115.t001,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Measure</b>', '1', '2', '3', '4', '5', '6']",,,,,Table 1.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
osf,Where a psychopathic personality matters at work: Cross-industry differences in the relation of Dark Triad and Psychological Capital,https://osf.io/s86fy/,,unknown,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Construct', 'Sub scale', 'Variable name', 'Items (items marked with R are reverse coded)', 'Coded value'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,variable overview.xlsx,1.0,not_item_response,"Column names match a data dictionary / codebook (Variable Name, Variable Label, etc.) — this file describes the dataset, it is not the data itself"
figshare,Correlations between social mindfulness scores (First and second measurement occasions) and HEXACO dimensions and facets (First measurement occasion).,https://plos.figshare.com/articles/dataset/Correlations_between_social_mindfulness_scores_First_and_second_measurement_occasions_and_HEXACO_dimensions_and_facets_First_measurement_occasion_/22079782,10.1371/journal.pone.0281738.t001,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Social mindfulness</b>', 'Unnamed: 2', '<b><i>Van Doesum et al</i>. [<a href=""http://www.plosone.org/article/info:doi/10.1371/journal.pone.0281738#pone.0281738.ref001"" target=""_blank"">1</a>]</b>']",,,,,Table 1.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"Demographic information, and independent samples t-tests comparing musicians and non-musicians on the Goldsmiths’ Musical Sophistication Index (GoldMSI), The Barcellona Music Reward Questionnaire (BMRQ), the Short Test for Music Preference (STOMP), Big Five Inventory (BFI) and Musical Ear Test (MET) scores.",https://plos.figshare.com/articles/dataset/Demographic_information_and_independent_samples_t-tests_comparing_musicians_and_non-musicians_on_the_Goldsmiths_Musical_Sophistication_Index_GoldMSI_The_Barcellona_Music_Reward_Questionnaire_BMRQ_the_Short_Test_for_Music_Preference_STOMP_Bi/21998931,10.1371/journal.pone.0281057.t001,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Musicians</b>', '<b>Non-Musicians</b>', '<b>T-test</b>', '<b>p-value</b>']",,,,,Table 1.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,Predicted goodness of fit reference values for Confirmatory Factor Analysis (CFA) and analysis.,https://plos.figshare.com/articles/dataset/Predicted_goodness_of_fit_reference_values_for_Confirmatory_Factor_Analysis_CFA_and_analysis_/21962975,10.1371/journal.pone.0281000.t003,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Indexes Reference Value</b>', '<b>Good fit</b>', '<b>Acceptable fit</b>', '<b>Measurement</b>', '<b>Result</b>']",,,,,Table 3.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,Factor loadings of the 6-factor CFA on the facets of the 192-item HEXACO-MSI-E (Study 2).,https://plos.figshare.com/articles/dataset/Factor_loadings_of_the_6-factor_CFA_on_the_facets_of_the_192-item_HEXACO-MSI-E_Study_2_/21935873,10.1371/journal.pone.0280563.t004,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Factor / Facet</b>', '<b>H</b>', '<b>E</b>', '<b>X</b>', '<b>A</b>', '<b>C</b>', '<b>O</b>']",,,,,Table 4.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,Correlations among the six factors extracted from the items (EFA) of the 192-item HEXACO-MSI-E (Study 2).,https://plos.figshare.com/articles/dataset/Correlations_among_the_six_factors_extracted_from_the_items_EFA_of_the_192-item_HEXACO-MSI-E_Study_2_/21935869,10.1371/journal.pone.0280563.t003,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Factor</b>', '<b>H</b>', '<b>E</b>', '<b>X</b>', '<b>A</b>', '<b>C</b>']",,,,,Table 3.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"Factor loadings (oblimin rotation) of the PCA on the facets of the 190-item HEXACO-MSI, normal and reversed items, and alpha coefficients for factors and facets based on items (Study 1).",https://plos.figshare.com/articles/dataset/Factor_loadings_oblimin_rotation_of_the_PCA_on_the_facets_of_the_190-item_HEXACO-MSI_normal_and_reversed_items_and_alpha_coefficients_for_factors_and_facets_based_on_items_Study_1_/21935867,10.1371/journal.pone.0280563.t002,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Factor / Facet</b>', '<b>H</b>', '<b>E</b>', '<b>X</b>', '<b>A</b>', '<b>C</b>', '<b>O</b>', '<b>Item (# reversed)</b>', '<b>alpha</b>']",,,,,Table 2.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,Correlations among the six factors extracted from the items and the facets of the 190-item HEXACO-MSI (Study 1).,https://plos.figshare.com/articles/dataset/Correlations_among_the_six_factors_extracted_from_the_items_and_the_facets_of_the_190-item_HEXACO-MSI_Study_1_/21935865,10.1371/journal.pone.0280563.t001,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>On items</b>', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', '<b>On facets</b>', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10']",,,,,Table 1.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"ECR & PBI ordinal classifications (*ECR Factors: F1-Anxiety, F2-Avoidance, Z scores; **PBI Factors: F1-Care, F2-Overprotection, Z scores).",https://plos.figshare.com/articles/dataset/ECR_PBI_ordinal_classifications_ECR_Factors_F1-Anxiety_F2-Avoidance_Z_scores_PBI_Factors_F1-Care_F2-Overprotection_Z_scores_/21658048,10.1371/journal.pone.0278185.t002,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Bowlby, Ainsworth, Main & Solomon Attachment Styles</b>', '<b>ECR-Questionnaire</b>', 'Unnamed: 2', 'Unnamed: 3', '<b>PBI-Questionnaire</b>', 'Unnamed: 5', 'Unnamed: 6']",,,,,Table 2.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,"Partial correlation coefficients between the GPIUS2 scales and IAT, self-esteem, depression, and impulsivity, with age as a covariate.",https://plos.figshare.com/articles/dataset/Partial_correlation_coefficients_between_the_GPIUS2_scales_and_IAT_self-esteem_depression_and_impulsivity_with_age_as_a_covariate_/21634654,10.1371/journal.pone.0273895.t004,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>GPIUS2 subscales and GPIUS2 total</b>', '<b>IAT<break xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""></break>(<i>n</i> = 134)</b>', '<b>RSES<break xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=",,,,,Table 4.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
figshare,Structure of the 24-item BHI used for personality assessment.,https://plos.figshare.com/articles/dataset/Structure_of_the_24-item_BHI_used_for_personality_assessment_/21611360,10.1371/journal.pone.0277219.t001,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Domain</b>', '<b>Item</b>', '<b>Facet</b>', ""<b>Statements in questionnaire<a target='_blank' href='http://www.plosone.org/article/info:doi/10.1371/journal.pone.0277219#t001fn001'><sup>1</sup></a></b>""]",,,,,Table 1.xls,0.0,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
