source,journal,doi,title,url,pmcid,license,flag,reasons,data_file,n_responses,n_participants,n_items,density,n_other_files
pmc,peerj,10.7717/peerj.13234,"The variability of emotions, physical complaints, intention, and self-efficacy: an ecological momentary assessment study in older adults.",https://europepmc.org/article/PMC/PMC9124457,PMC9124457,cc-by,no_usable_file,no tabular-format file among 6 supplementary file(s): peerj-10-13234-s001.zip; peerj-10-13234-s006.docx; peerj-10-13234-s003.docx; peerj-10-13234-s005.docx; peerj-10-13234-s004.docx; peerj-10-13234-s002.docx,,,,,,
pmc,peerj,10.7717/peerj.11408,Effects of education methods on self-efficacy of smoking cessation counseling among medical students.,https://europepmc.org/article/PMC/PMC8109004,PMC8109004,cc-by,human_assistance,"QC failed on: dup_id_item, resp_scale_mixed | QC warnings to review: resp_direction*",peerj-09-11408-s002.xlsx,1213,311,4,0.9751,1
pmc,peerj,10.7717/peerj.21465,"Mood states, gastrointestinal symptoms, and renal biomarkers in Brazilian bodybuilders across different competition preparation phases.",https://europepmc.org/article/PMC/PMC13332715,PMC13332715,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): peerj-14-21465-s001.docx,,,,,,
pmc,screports,10.1038/s41598-026-48501-7,Judgment behaviors differentiate depression from anxiety.,https://europepmc.org/article/PMC/PMC13473121,PMC13473121,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-63912-2,Integrated biomarkers of oxidative stress NLRP3 inflammasome and kynurenine pathway reflect disease severity and diagnostic discrimination in depression.,https://europepmc.org/article/PMC/PMC13415863,PMC13415863,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-63540-w,Mental health literacy mediates associations of self rated health and chronic disease status with anxiety and depression in Chinese residents.,https://europepmc.org/article/PMC/PMC13434531,PMC13434531,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.21483,Personalized breathing recommendations for anxiety relief: a data-driven exploratory approach focusing on feasibility.,https://europepmc.org/article/PMC/PMC13450033,PMC13450033,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): peerj-14-21483-s001.zip; peerj-14-21483-s002.pdf,,,,,,
pmc,screports,10.1038/s41598-026-63192-w,Exploratory analyses of potential moderators of a personalized intervention to reduce preoperative anxiety: a secondary analysis of a randomized clinical trial.,https://europepmc.org/article/PMC/PMC13392235,PMC13392235,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_63192_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-026-63441-y,Personality variability during development predicts alcohol use before and during the COVID-19 pandemic.,https://europepmc.org/article/PMC/PMC13476260,PMC13476260,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_63441_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-026-58155-0,"Comparing emotion regulation, perceived discrimination, perceived social support and anxiety in North African immigrant and native French populations.",https://europepmc.org/article/PMC/PMC13332036,PMC13332036,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_58155_MOESM1_ESM.pdf,,,,,,
pmc,peerj,10.7717/peerj.10610,Reduced recognition of facial emotional expressions in global burnout and burnout depersonalization in healthcare providers.,https://europepmc.org/article/PMC/PMC7811292,PMC7811292,cc-by,below_min_n,Only 90 distinct respondents — below the IRW floor of 100. Skip; no human review needed.,peerj-09-10610-s001.xlsx,720,90,8,1.0,0
pmc,screports,10.1038/s41598-026-60369-1,Professional burnout among dietitians and the perceived role of artificial intelligence tools.,https://europepmc.org/article/PMC/PMC13476241,PMC13476241,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-55132-5,"Psychological associations of sports technology use with technostress, self-efficacy, cognitive weariness, and athlete burnout.",https://europepmc.org/article/PMC/PMC13447837,PMC13447837,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-24901-z,"Cross-cultural differences in students' reward addiction and punishment oversensitivity, self-regulation, school burnout, and cyber-aggression.",https://europepmc.org/article/PMC/PMC12635099,PMC12635099,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.21582,Analysis of pain intensity and quality of life in patients with lumbar disc disease treated with PLIF (Posterior Lumbar Interbody Fusion) and ALIF (Anterior Lumbar Interbody Fusion) interbody stabilization methods: a 3-month retrospective analysis.,https://europepmc.org/article/PMC/PMC13453140,PMC13453140,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",peerj-14-21582-s002.xlsx,4144,112,37,1.0,0
pmc,screports,10.1038/s41598-026-52997-4,Differential dose-response associations of leisure-time and non-leisure-time physical activity with perceived stress in middle-aged and older adults.,https://europepmc.org/article/PMC/PMC13358078,PMC13358078,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_52997_MOESM1_ESM.pdf,,,,,,
pmc,screports,10.1038/s41598-026-43237-w,"The relationship between perceived stress, psychological resilience, and depressive symptoms in college students, and the moderating role of gender.",https://europepmc.org/article/PMC/PMC13096648,PMC13096648,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-26492-1,"The interplay between perceived stress, psychological flexibility, and interpretation biases in undergraduate mental health.",https://europepmc.org/article/PMC/PMC12595107,PMC12595107,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_26492_MOESM1_ESM.pdf,,,,,,
pmc,peerj,10.7717/peerj.21565,Temperature and relative humidity differentially affect deltamethrin and malathion toxicity in the mosquito &lt;i&gt;Culex quinquefasciatus&lt;/i&gt;.,https://europepmc.org/article/PMC/PMC13475386,PMC13475386,cc-by,human_assistance,"QC failed on: dup_id_item, resp_scale_mixed | QC warnings to review: id_na, resp_direction*, composite_items*",peerj-14-21565-s007.csv,780,101,6,1.2871,0
pmc,peerj,10.7717/peerj.21545,"Perceptions about protein supplements among adults in Saudi Arabia (knowledge and attitude, use, health beliefs, and safety concerns).",https://europepmc.org/article/PMC/PMC13428538,PMC13428538,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*",peerj-14-21545-s001.xlsx,716,358,2,1.0,0
pmc,peerj,10.7717/peerj.21490,Criterion validity assessment of the 24-hour movement behaviors questionnaire (24HMBQ) for Chinese college students: validation study.,https://europepmc.org/article/PMC/PMC13426337,PMC13426337,cc-by,below_min_n,Only 88 distinct respondents — below the IRW floor of 100. Skip; no human review needed.,peerj-14-21490-s001.xlsx,2112,88,24,1.0,0
pmc,screports,10.1038/s41598-026-51302-7,Reevaluating the role of geographical regional factors in subjective well-being.,https://europepmc.org/article/PMC/PMC13388930,PMC13388930,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-55374-3,Multimorbidity burden is associated with lower perceived health and life satisfaction in urban South Africa.,https://europepmc.org/article/PMC/PMC13470401,PMC13470401,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-29471-8,"Life satisfaction effects of national identity, global identity, and their interactions.",https://europepmc.org/article/PMC/PMC12764469,PMC12764469,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_29471_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-025-95554-1,Network structure of common mental health problems and life satisfaction in a Japanese population.,https://europepmc.org/article/PMC/PMC11986124,PMC11986124,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_95554_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-025-95601-x,Pathways from eudaimonic and hedonic motives to life satisfaction via response style.,https://europepmc.org/article/PMC/PMC11965482,PMC11965482,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-55223-3,Basic psychological needs satisfaction and frustration forming five profiles with associations to loneliness and relationship status.,https://europepmc.org/article/PMC/PMC13454341,PMC13454341,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-54209-5,Clinical outcomes associated with Korean medicine home-visit care for patients with cognitive impairment: a multi-center retrospective observational study.,https://europepmc.org/article/PMC/PMC13416149,PMC13416149,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-12672-6,Beliefs about god buffer against the health risks of loneliness and social isolation in five major religions and 22 countries.,https://europepmc.org/article/PMC/PMC12552422,PMC12552422,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-21058-7,Meditation training and non-native language training both reduce older adults loneliness in the age-well randomized controlled trial.,https://europepmc.org/article/PMC/PMC12480588,PMC12480588,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 41598_2025_21058_MOESM2_ESM.docx; 41598_2025_21058_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-026-50770-1,Artificial intelligence assisted design of a novel cooperative learning technique for higher education.,https://europepmc.org/article/PMC/PMC13338259,PMC13338259,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-52564-x,The Occupational Depression Inventory performs well in Norway.,https://europepmc.org/article/PMC/PMC13342518,PMC13342518,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 41598_2026_52564_MOESM1_ESM.pdf; 41598_2026_52564_MOESM2_ESM.pdf,,,,,,
pmc,screports,10.1038/s41598-026-52623-3,A causal discovery framework for analyzing the impact mechanism of generative AI on digital literacy: an LLM-based behavioral analysis approach.,https://europepmc.org/article/PMC/PMC13439360,PMC13439360,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-55014-w,"Digital literacy equity in AI-enhanced English learning: Access, participation, and implications for language education policy.",https://europepmc.org/article/PMC/PMC13434126,PMC13434126,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.21621,Evaluation of sealing ability and adaptability of different endodontic sealers: &lt;i&gt;in vitro&lt;/i&gt; comparative study.,https://europepmc.org/article/PMC/PMC13450035,PMC13450035,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used the row position as the person id (one row = one respondent) and kept every source column available as an item or covariate — verify the file really is one row per person. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Un",peerj-14-21621-s004.xlsx,,,,,3
pmc,screports,10.1038/s41598-024-71432-0,Daily use of self-leadership strategies and employee work engagement while working from home and the office.,https://europepmc.org/article/PMC/PMC11375214,PMC11375214,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-58229-z,Interrelations of work with health and wellbeing on a 50+ year old workforce assessed using longitudinal self-reports and actigraphy.,https://europepmc.org/article/PMC/PMC13415521,PMC13415521,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Actigraphy measure name', 'Explanation']",41598_2026_58229_MOESM2_ESM.xlsx,,,,,1
pmc,screports,10.1038/s41598-026-63359-5,Advancing the capability approach to well-being pathways from access and use of urban green space.,https://europepmc.org/article/PMC/PMC13385391,PMC13385391,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_63359_MOESM1_ESM.pdf,,,,,,
pmc,peerj,10.7717/peerj.18993,Synergistic effects of foliar applied glycine betaine and proline in enhancing rice yield and stress resilience under salinity conditions.,https://europepmc.org/article/PMC/PMC11913015,PMC11913015,cc-by,below_min_n,Only 48 distinct respondents — below the IRW floor of 100. Skip; no human review needed.,peerj-13-18993-s001.xlsx,1152,48,24,1.0,0
pmc,peerj,10.7717/peerj.17869,The critical elements of the health system that could make for resilience in the World Health Organization African Region: a scoping review.,https://europepmc.org/article/PMC/PMC11380474,PMC11380474,cc-by-nc,license_restricted,license 'cc-by-nc' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.18273,Coral recruits demonstrate thermal resilience.,https://europepmc.org/article/PMC/PMC11566514,PMC11566514,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): peerj-12-18273-s001.docx,,,,,,
pmc,peerj,10.7717/peerj.19096,Enhancing drought resilience in durum wheat: effect of root architecture and genotypic performance in semi-arid rainfed regions.,https://europepmc.org/article/PMC/PMC11955194,PMC11955194,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['File 1. Raw data for traits measured in the field experiments under drought (2017) and wet (2018) conditions. See below for trait names and abbreviations, and ""Data"" sheet for actual data ', 'Unnamed: 1']",peerj-13-19096-s008.xlsx,,,,,2
pmc,screports,10.1038/s41598-026-48608-x,Cross-cultural adaptation and psychometric evaluation of the Chinese version of the knowledge of depression multiple choice question test (KDMCQT-C).,https://europepmc.org/article/PMC/PMC13454178,PMC13454178,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-019-48008-4,Attenuated brain activity during error processing and punishment anticipation in procrastination - a monetary Go/No-go fMRI study.,https://europepmc.org/article/PMC/PMC6685938,PMC6685938,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2019_48008_MOESM1_ESM.pdf,,,,,,
pmc,behavsci,10.3390/bs16071085,"Social Media Use, Fear of Missing Out (FoMO), Sleep Disturbance, and Physical Health Complaints: A Social Media Content Analysis.",https://europepmc.org/article/PMC/PMC13405858,PMC13405858,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): behavsci-16-01085-s001.zip,,,,,,
pmc,behavsci,10.3390/bs15111434,The Effect of Academic Procrastination on Life Satisfaction Among Nursing and Midwifery Students: The Serial Mediation Role of Academic Self-Efficacy and Self-Control.,https://europepmc.org/article/PMC/PMC12649465,PMC12649465,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): behavsci-15-01434-s001.zip,,,,,,
pmc,jofintelligence,10.3390/jintelligence11060104,Individual Responses versus Aggregate Group-Level Results: Examining the Strength of Evidence for Growth Mindset Interventions on Academic Performance.,https://europepmc.org/article/PMC/PMC10299668,PMC10299668,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): jintelligence-11-00104-s001.zip,,,,,,
pmc,behavsci,10.3390/bs16071168,"Exploring University Faculty's AI Well-Being: A Structural Equation Model of Social Supports, AI Literacy, and Technological Self-Efficacy.",https://europepmc.org/article/PMC/PMC13405811,PMC13405811,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): behavsci-16-01168-s001.zip,,,,,,
pmc,behavsci,10.3390/bs16071053,The Influence of Different Cognitive Skills on Learning Agility Among Gen Z in Established and Start-Up Companies.,https://europepmc.org/article/PMC/PMC13404940,PMC13404940,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): behavsci-16-01053-s001.zip,,,,,,
pmc,behavsci,10.3390/bs15050588,A Longitudinal Analysis of the Relationship Between Self-Determined Motivation and Prosocial Orientation of Volunteer Tourists: The Mediating Role of Identity Processing Styles in Young Adults.,https://europepmc.org/article/PMC/PMC12109236,PMC12109236,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): behavsci-15-00588-s001.zip,,,,,,
