source,journal,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files
plos,plosone,10.1371/journal.pone.0189190,The EQ-5D-5L is a valid approach to measure health related quality of life in patients undergoing bariatric surgery,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0189190,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,"Data cannot be made publicly available for ethical or legal reasons, e.g., public availability would compromise patient confidentiality or participant privacy. The data set underlying these findings are available to interested and qualified researchers upon request. Data requests should be sent to t",,,,,,,
plos,plosone,10.1371/journal.pone.0008651,Androstenol – a Steroid Derived Odor Activates the Hypothalamus in Women,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0008651,unknown,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
plos,plosone,10.1371/journal.pone.0111368,Influence of the Mechanical Properties of Third-Generation Artificial Turf Systems on Soccer Players’ Physiological and Physical Performance and Their Perceptions,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0111368,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,The authors confirm that all data underlying the findings are fully available without restriction. All relevant data are within the paper.,,,,,,,
plos,plosone,10.1371/journal.pone.0280343,Within and between-day variation and associations of symptoms in Long Covid: Intensive longitudinal study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0280343,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://doi.org/10.15131/shef.data.21357762,"""The full dataset for this paper comprising baseline survey, app data and activity summary statistics are on the Figshare online research data archive (ORDA) of the University of Sheffield: DOI  10.15131/shef.data.21357762 "".",https://doi.org/10.15131/shef.data.21357762,,,,,,
plos,plosone,10.1371/journal.pone.0232796,The cost and quality of life impact of glaucoma in Tanzania: An observational study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232796,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,The EQ-5D questionnaire is available from  https://euroqol.org/wp-content/uploads/2019/10/Sample_UK__English__EQ-5D-5L_Paper_Self_complete.pdf . The VFQ-25 questionnaire is available from  https://www.rand.org/health-care/surveys_tools/vfq.html . All relevant data are within the paper and its Suppor,,,,,,,
plos,plosone,10.1371/journal.pone.0246069,"A pilot study on ecological momentary assessment in asylum-seeking children and adolescents resettled to Germany: Investigating compliance, post-migration factors, and the relation between daily mood, sleep patterns, and mental health",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0246069,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,"The data cannot be made freely available to the public because it contains potentially identifiable and sensitive patient information, the unrestricted disclosure of which is not permitted by the consent forms approved by the Ethics Committee that gave their approval of this study. Requests can be s",,,,,,,
plos,plosone,10.1371/journal.pone.0030807,Reliability and Validity of Simplified Chinese Version of Roland-Morris Questionnaire in Evaluating Rural and Urban Patients with Low Back Pain,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0030807,unknown,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
plos,plosone,10.1371/journal.pone.0034669,Red Is Not a Proxy Signal for Female Genitalia in Humans,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0034669,unknown,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
plos,plosone,10.1371/journal.pone.0178991,Long-term efficacy and safety of nalfurafine hydrochloride on pruritus in chronic liver disease patients: Patient-reported outcome based analyses,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0178991,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are within the paper and its Supporting Information files.,,,,,,,
plos,plosone,10.1371/journal.pone.0057963,Quantitative Sensory Testing Predicts Pregabalin Efficacy in Painful Chronic Pancreatitis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0057963,unknown,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
plos,plosone,10.1371/journal.pone.0260846,"Feasibility and therapeutic efficacy of a two-week low-level laser acupuncture therapy for shoulder and neck pain in office workers: Protocol for a pilot, single-blind, double-armed, randomised controlled trial",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0260846,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
plos,plosone,10.1371/journal.pone.0123565,Social Stress Increases Cortisol and Hampers Attention in Adolescents with Excess Weight,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0123565,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are within the paper and its Supporting Information files.,,,,,,,
plos,plosone,10.1371/journal.pone.0114733,"A Randomized, Placebo Controlled Pilot Trial of Botulinum Toxin for Paratonic Rigidity in People with Advanced Cognitive Impairment",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0114733,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,The authors confirm that all data underlying the findings are fully available without restriction. All relevant data are within the paper and its Supporting Information files.,,,,,,,
plos,plosone,10.1371/journal.pone.0157879,Double-Blind Randomized Clinical Trial: Gluten versus Placebo Rechallenge in Patients with Lymphocytic Enteritis and Suspected Celiac Disease,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0157879,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Gluten vs placebo (SPSS database).   https://doi.org/10.1371",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0157879_S1_File.sav,687,18,39,0.9786,0
plos,plosone,10.1371/journal.pone.0185397,Effectiveness of proton pump inhibitor in unexplained chronic cough,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0185397,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are within the paper and its Supporting Information files.,,,,,,,
plos,plosone,10.1371/journal.pone.0202076,Validation of a Visual Analogue Scale to measure the subjective perception of orgasmic intensity in females: The Orgasmometer-F,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0202076,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://osf.io/tuq8a/,"All relevant data are within the paper. Moreover, crude data have been provided and deposited to a public repository (Open Science Framework) at the address:  https://osf.io/tuq8a/ .",https://osf.io/tuq8a/,,,,,,
plos,plosone,10.1371/journal.pone.0094316,Preliminary Development and Validation of a New End-of-Life Patient-Reported Outcome Measure Assessing the Ability of Patients to Finalise Their Affairs at the End of Life,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0094316,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
plos,plosone,10.1371/journal.pone.0171320,Medication-related factors associated with health-related quality of life in patients older than 65 years with polypharmacy,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0171320,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are within the paper and its Supporting Information files.,,,,,,,
plos,plosone,10.1371/journal.pone.0308079,"Depressive symptoms, functional impairment, and health-related quality of life in idiopathic normal pressure hydrocephalus: A population-based study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0308079,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,"Data cannot be shared publicly because the data contains sensitive personal data. Public deposition would breach compliance with the protocol approved by the regional research ethics board. In the case that a researcher or authority would like to access more information, please contact Data Protecti",,,,,,,
plos,plosone,10.1371/journal.pone.0253430,"Basic human values during the COVID-19 outbreak, perceived threat and their relationships with compliance with movement restrictions and social distancing",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0253430,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://osf.io/wfsv2/?view_only=db700c5432b743ee9d69ffeefb9209a3,All data can be openly accessed at:  https://osf.io/wfsv2/?view_only=db700c5432b743ee9d69ffeefb9209a3 .,https://osf.io/wfsv2/?view_only=db700c5432b743ee9d69ffeefb9209a3,,,,,,
plos,plosone,10.1371/journal.pone.0225004,Assessing gastro-intestinal related quality of life in cystic fibrosis: Validation of PedsQL GI in children and their parents,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0225004,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values* | SI caption: Dataset used for statistical analysis.   https://doi.org/10.",An overview of the data set is available in the Supporting Information.,,journal.pone.0225004_S6_Table.xlsx,3345,567,3,1.9665,0
plos,plosone,10.1371/journal.pone.0179185,"Comparison between intra-articular ozone and placebo in the treatment of knee osteoarthritis: A randomized, double-blinded, placebo-controlled study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0179185,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Data bank.   https://doi.org/10.1371/journal.pone.0179185.s0",All relevant data are within the paper and its Suporting Information files.,,journal.pone.0179185_S4_File.xls,32778,290,85,1.3297,0
