source,title,doi,published,url
osf,OMR for Anxiety and Phobia Management,,2026-06-13T23:36:06.269499,https://osf.io/pmdaf/
osf,Emerging Stressors and Adolescent Depression and Anxiety in Kenya,,2026-07-06T13:43:47.014790,https://osf.io/f9ybp/
osf,"Project II: Psychometric Evaluation of Sleep, Stress, Anxiety, Depression, Medication Adherence, and Medication Complexity",,2026-06-23T00:29:58.798058,https://osf.io/fbre8/
osf,"Digital health interventions for sleep disturbance, depression,  and/or anxiety in peri- and postmenopausal women: a scoping review  protocol",,2026-06-14T21:44:45.444951,https://osf.io/gnrtq/
osf,Imagination and Provocation of Interoceptive Sensations in Adolescents With Anxiety and/or Depressive Symptoms – A Pilot study,,2026-06-16T15:12:54.412079,https://osf.io/5qkyd/
osf,"Narcissism and Mental Health: Associations with Self-Esteem, Depression, Anxiety and Stress",,2026-06-05T13:38:20.465040,https://osf.io/d3v5c/
osf,Percieved parenting styles and exam anxiety,,2026-05-25T18:55:43.185772,https://osf.io/phzub/
osf,Sigma-factor (∑- factor model)- Unifying Psychopathology and the correlated multi-systemic dysregulation.,,2026-05-24T23:49:31.731978,https://osf.io/htx4z/
dataverse,Unpacking the relationship between anxiety and consecutive interpreting: an investigation under the framework of Attentional Control Theory,10.7910/dvn/dimkn9,2026-06-23T17:38:48Z,https://doi.org/10.7910/DVN/DIMKN9
dataverse,"Dataset for the Study ""Preoperative Anxiety and Early Postoperative Recovery Among Women Undergoing Gynecologic Surgery in Vietnam""",10.7910/dvn/x2c2pl,2026-08-06T13:00:09Z,https://doi.org/10.7910/DVN/X2C2PL
dataverse,The associations between loneliness and social anxiety: mediating role of smartphone addiction and moderating role of university clubs,10.7910/dvn/q9snrd,2026-07-29T04:39:51Z,https://doi.org/10.7910/DVN/Q9SNRD
dataverse,"Pain, anxiety and motor behavior in early the postnatal time period after prenatal hypoxia-ischemia in New Zealand White rabbits",10.7910/dvn/4myrsf,2026-07-18T13:52:18Z,https://doi.org/10.7910/DVN/4MYRSF
dataverse,Data for “Can I Be Honest with You? The Effects of Role Cues and Empathy Level in Psychological Counseling Chatbots on College Students’ Self-Disclosure in Job-Seeking Anxiety Contexts”,10.7910/dvn/zkykw0,2026-06-23T16:26:18Z,https://doi.org/10.7910/DVN/ZKYKW0
dataverse,Does Affective Intelligence Theory Generalize? Evidence from the Russia-Ukraine War,10.7910/dvn/hvraoh,2026-08-07T20:18:39Z,https://doi.org/10.7910/DVN/HVRAOH
dataverse,Assessing a Single-Item Measure of Well-Being: Psychometric Properties and Scoring Preferences of the Spanish- Language EPO-1 in Community Samples from Argentina and Ecuador,10.7910/dvn/b11iie,2026-07-24T03:20:21Z,https://doi.org/10.7910/DVN/B11IIE
datacite,Anxiety state-related task disengagement varies with trait anxiety,10.34973/mvjg-jp04,2026,https://data.ru.nl/collections/di/dccn/DSC_3017048.08_412
datacite,"Vigilance to the Mouth, Avoidance to the Face: How Dynamic Threat Encoding Shapes the Neural Timeline of State Anxiety",10.57760/sciencedb.46215,2026,https://www.scidb.cn/detail?dataSetId=4d7ec4f6ead14ecbb02dbeea120417d8
osf,"Childhood Adversity and the Long-Term Course of Burnout and Depression in Clergy: A 15-Year Panel Study, Replication Materials",,2026-07-22T14:18:31.977730,https://osf.io/zme9g/
dataverse,Personality and Burnout in Esports,10.17026/dans-xv2-akfy,2026-07-21T00:01:28Z,https://doi.org/10.17026/DANS-XV2-AKFY
datacite,Dataset for: German short version of the Athlete Burnout Questionnaire: Application of the Ant Colony Optimization Algorithm,10.23668/psycharchives.22321,2026,https://www.psycharchives.org/jspui/handle/20.500.12034/17675
datacite,"Healthcare worker well-being, perceived safety, and environmental health in Zambia",10.17615/5spq-jh17,2026,https://cdr.lib.unc.edu/concern/data_sets/m613nd68z
datacite,Artificial Intelligence-Generated Draft Replies to Patient Messages in Pediatrics,10.25740/zt410bf9823,2026,https://purl.stanford.edu/zt410bf9823
datacite,Unintended Consequences of Teacher Autonomy and Principal Leadership: Evidence from Teacher–Parent Communication and Teacher Well-Being,10.3886/icpsr305610,2026,https://www.icpsr.umich.edu/sites/aera/view/studies/305610/versions/V2.0
datacite,Questionnaire on the Relationship Between Narrative Competence and Occupational Burnout Among Chinese Medical Practitioners,10.57760/sciencedb.42701,2026,https://www.scidb.cn/detail?dataSetId=745ce6de4874410fa1456e1510ed76e1
osf,Psychological Factors of Subjective Financial Well-Being: The Role of Self-Control and Perceived Stress,,2026-05-24T16:24:37.207463,https://osf.io/6q9z8/
dataverse,"A Multimodal Dataset on Territorial Intrusiveness in Mixed Reality: Perceived Intrusiveness, Physiological Arousal, Embodied Avoidance Behaviors, and Cognitive Performance Metrics",10.7910/dvn/qjdine,2026-07-15T05:15:48Z,https://doi.org/10.7910/DVN/QJDINE
datacite,"Supplementary results tables for cross-lagged panel models of perceived stress, anxiety symptoms, and depressive symptoms among medical students",10.57760/sciencedb.45089,2026,https://www.scidb.cn/detail?dataSetId=c8afdb67c42a44f591b645db80241ef5
datacite,Unintended Consequences of Teacher Autonomy and Principal Leadership: Evidence from Teacher–Parent Communication and Teacher Well-Being,10.3886/icpsr305610,2026,https://www.icpsr.umich.edu/sites/aera/view/studies/305610
datacite,Multidisciplinary Intervention to Improve Patient Health Literacy and Postoperative Outcomes in Urological Surgery: A Randomized Controlled Trial of a Preoperative Handbook,10.17632/x22kds2wvp.1,2026,https://data.mendeley.com/datasets/x22kds2wvp/1
datacite,Multidisciplinary Intervention to Improve Patient Health Literacy and Postoperative Outcomes in Urological Surgery: A Randomized Controlled Trial of a Preoperative Handbook,10.17632/x22kds2wvp,2026,https://data.mendeley.com/datasets/x22kds2wvp
datacite,DoE Assembly Through Different Production Settings and their Impact on Cognitive-Organizational Human Factors,10.57745/mfajog,2026,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/MFAJOG
osf,"The Role of Emotion Fit, Regulation, and Authenticity for Well-being of International and Local Students",,2026-06-27T17:06:02.356991,https://osf.io/cf2jm/
osf,Personality and Well-Being Trajectories Across UK Regions,,2026-06-21T10:19:07.247274,https://osf.io/9kqbs/
osf,Psychological Factors of Subjective Financial Well-Being: The Role of Self-Control and Perceived Stress,,2026-05-24T16:24:37.207463,https://osf.io/6q9z8/
osf,The Associations between Dimensions of Loneliness and Negative Affect in Daily Life,,2026-07-12T02:01:34.026853,https://osf.io/sxw8v/
osf,Examining everyday experiences related to personal health goals and their association with well-being and health behavior - a daily diary study,,2026-06-30T12:15:32.068644,https://osf.io/y2mcb/
osf,Beyond Biomedicine: Conceptualisations of Midlife Women’s Well-Being: A Scoping Review Protocol,,2026-05-29T07:12:58.947950,https://osf.io/ng39p/
dataverse,Education and Subjective Well-being in Ghana,10.7910/dvn/asnwl9,2026-07-06T12:54:19Z,https://doi.org/10.7910/DVN/ASNWL9
dataverse,"Rights Awareness, Bullying Experience, and Mental Well-Being",10.7910/dvn/yqkz0t,2026-07-29T17:14:14Z,https://doi.org/10.7910/DVN/YQKZ0T
dataverse,"Namibian drought adaptation for food security, well-being, and psychosocial outcomes",10.7910/dvn/irikmp,2026-07-22T16:03:14Z,https://doi.org/10.7910/DVN/IRIKMP
dataverse,"Being Unloved, HIV-Related Stigma, and Well-Being: an Exploratory Sequential Mixed-Methods Study in China",10.7910/dvn/tzphxf,2026-08-02T12:48:51Z,https://doi.org/10.7910/DVN/TZPHXF
dataverse,Replication Data for: Social–Emotional Competence and Teacher Well-Being in Western China: Identity as a Mediating Mechanism and Urban–Rural Invariance,10.7910/dvn/kxnkri,2026-06-02T04:06:21Z,https://doi.org/10.7910/DVN/KXNKRI
dataverse,"Replication Data for: Wellbeing, Race, Rurality and SES",10.7910/dvn/tg1gya,2026-08-07T14:03:32Z,https://doi.org/10.7910/DVN/TG1GYA
dataverse,Assessing a Single-Item Measure of Well-Being: Psychometric Properties and Scoring Preferences of the Spanish- Language EPO-1 in Community Samples from Argentina and Ecuador,10.7910/dvn/b11iie,2026-07-24T03:20:21Z,https://doi.org/10.7910/DVN/B11IIE
dataverse,Education and Subjective Wellbeing in Ghana,10.7910/dvn/jt0yxc,2026-07-04T13:34:08Z,https://doi.org/10.7910/DVN/JT0YXC
dataverse,"Replication Data for: ""Impacts of Contemporaneous Air Pollution Exposure on Cognitive Performance in Kenya""",10.7910/dvn/vrxixb,2026-07-02T03:07:13Z,https://doi.org/10.7910/DVN/VRXIXB
datacite,Psychometric validation of the Turkish Illness Identity Questionnaire (IIQ-TR),10.6084/m9.figshare.32901440,2026,https://tandf.figshare.com/articles/dataset/Psychometric_validation_of_the_Turkish_Illness_Identity_Questionnaire_IIQ-TR_/32901440
datacite,Code for: Climate Anxiety in Ukraine - Emotion-Specific Pathways,10.17632/dz7cssts9j.1,2026,https://data.mendeley.com/datasets/dz7cssts9j/1
datacite,Code for: Climate Anxiety in Ukraine - Emotion-Specific Pathways,10.17632/dz7cssts9j,2026,https://data.mendeley.com/datasets/dz7cssts9j
datacite,Data for: Climate Anxiety in Ukraine - Emotion-Specific Pathways,10.17632/5ywv53yyd3.1,2026,https://data.mendeley.com/datasets/5ywv53yyd3/1
datacite,Data for: Climate Anxiety in Ukraine - Emotion-Specific Pathways,10.17632/5ywv53yyd3,2026,https://data.mendeley.com/datasets/5ywv53yyd3
datacite,Dataset for: German short version of the Athlete Burnout Questionnaire: Application of the Ant Colony Optimization Algorithm,10.23668/psycharchives.22321,2026,https://www.psycharchives.org/jspui/handle/20.500.12034/17675
datacite,"Healthcare worker well-being, perceived safety, and environmental health in Zambia",10.17615/5spq-jh17,2026,https://cdr.lib.unc.edu/concern/data_sets/m613nd68z
datacite,"“The Recovery Journey”: A Phenomenological Exploration of Patients Experiences, Satisfaction and Quality of Life through Repeated Interviews after Total Knee Arthroplasty",10.17632/ggrds6wtfh.3,2026,https://data.mendeley.com/datasets/ggrds6wtfh/3
datacite,"“The Recovery Journey”: A Phenomenological Exploration of Patients Experiences, Satisfaction and Quality of Life through Repeated Interviews after Total Knee Arthroplasty",10.17632/ggrds6wtfh,2026,https://data.mendeley.com/datasets/ggrds6wtfh
datacite,"The effects of amputation on functioning, satisfaction and health-related quality of life of adults with brachial plexus injury; a scoping review",10.6084/m9.figshare.31121727,2026,https://tandf.figshare.com/articles/dataset/The_effects_of_amputation_on_functioning_satisfaction_and_health-related_quality_of_life_of_adults_with_brachial_plexus_injury_a_scoping_review/31121727
osf,The Associations between Dimensions of Loneliness and Negative Affect in Daily Life,,2026-07-12T02:01:34.026853,https://osf.io/sxw8v/
osf,"The Relationship Between Anxious and Avoidant Attachment, Depression, Loneliness, and Psychological Well-Being Among University Students",,2026-05-29T12:55:19.908028,https://osf.io/s7wp2/
dataverse,The associations between loneliness and social anxiety: mediating role of smartphone addiction and moderating role of university clubs,10.7910/dvn/q9snrd,2026-07-29T04:39:51Z,https://doi.org/10.7910/DVN/Q9SNRD
dataverse,"Database from the manuscript entitled ""Psychological Uses of Artificial Intelligence in Adolescence: Scale Development, Cross-Cultural Invariance, and Links to Loneliness and Emotional Intelligence""",10.7910/dvn/za15ri,2026-05-21T13:37:29Z,https://doi.org/10.7910/DVN/ZA15RI
dataverse,"A Mixed-Methods Cultural Investigation of Love in Everyday Life and Well-Being in Contemporary Brazil, 2026",10.15139/s3/qgmuht,2026-06-03T02:01:53Z,https://doi.org/10.15139/S3/QGMUHT
datacite,"The Temporal Sequence between Student Problematic Internet Use, Fear of Missing Out and Mental Health: A Random-Intercept Cross-Lagged Panel Model",10.34973/s9n2-9c93,2026,https://data.ru.nl/collections/ru/bsi/dp_2025_as_problematic-internet-use_mental-health_dsc_484
datacite,EchoMind-BD: A Dataset of Online Behavior and Depression Patterns Among Bangladeshi Users,10.17632/cw6b4b6m9n.1,2026,https://data.mendeley.com/datasets/cw6b4b6m9n/1
datacite,EchoMind-BD: A Dataset of Online Behavior and Depression Patterns Among Bangladeshi Users,10.17632/cw6b4b6m9n,2026,https://data.mendeley.com/datasets/cw6b4b6m9n
datacite,"Survey Dataset for Assessing Depression, Social Anxiety, Loneliness, and Game Addiction Among Female Players",10.17632/zrwyr6y9xy.1,2026,https://data.mendeley.com/datasets/zrwyr6y9xy/1
datacite,"Survey Dataset for Assessing Depression, Social Anxiety, Loneliness, and Game Addiction Among Female Players",10.17632/zrwyr6y9xy,2026,https://data.mendeley.com/datasets/zrwyr6y9xy
datacite,Social Relationships and Well-Being Among Sexual and Gender Minorities,10.48338/vu01-2717a4,2026,https://publication.yoda.vu.nl/full/VU01/2717A4.html
dataverse,Research project dataset: Reading Motivation Questionnaire (two independent studies),10.7910/dvn/jqeybb,2026-07-30T11:14:17Z,https://doi.org/10.7910/DVN/JQEYBB
dataverse,Metacognition and Academic Achievement in UK Psychology Students: Limitations of Self-Report Measures and Implications for Investigating Their Association,10.7910/dvn/wydiza,2026-08-14T09:02:25Z,https://doi.org/10.7910/DVN/WYDIZA
datacite,Programme for International Student Assessment 2022 (PISA 2022),10.5159/iqb_pisa_2022_suf_off-site_v2,2026,https://fdz.iqb.hu-berlin.de/de/daten-finden/datensuche/140/
datacite,Programme for International Student Assessment 2018 (PISA 2018),10.5159/iqb_pisa_2018_suf_off-site_v3,2026,https://fdz.iqb.hu-berlin.de/de/daten-finden/datensuche/77/
datacite,Programme for International Student Assessment 2015 (PISA 2015),10.5159/iqb_pisa_2015_suf_off-site_v5,2026,https://fdz.iqb.hu-berlin.de/de/daten-finden/datensuche/98/
datacite,Programme for International Student Assessment 2012 (PISA 2012),10.5159/iqb_pisa_2012_suf_off-site_v7,2026,https://fdz.iqb.hu-berlin.de/de/daten-finden/datensuche/53/
datacite,Programme for International Student Assessment 2006 (PISA 2006),10.5159/iqb_pisa_2006_suf_off-site_v2,2026,https://fdz.iqb.hu-berlin.de/de/daten-finden/datensuche/59/
datacite,Dataset on Depression Symptoms and Severity among University Students in Bangladesh using Burn Depression Checklist,10.17632/9mphhb9zhz.2,2026,https://data.mendeley.com/datasets/9mphhb9zhz/2
datacite,Dataset on Depression Symptoms and Severity among University Students in Bangladesh using Burn Depression Checklist,10.17632/9mphhb9zhz,2026,https://data.mendeley.com/datasets/9mphhb9zhz
datacite,Mobile Game Addiction and Academic Achievement among Senior High School Students: A Convergent Mixed-Methods Study in a Philippine Public School,10.3886/icpsr309017,2026,https://www.icpsr.umich.edu/sites/aera/view/studies/309017/versions/V1.0
datacite,Dataset on Depression Symptoms and Severity among University Students in Bangladesh using Burn Depression Checklist,10.17632/9mphhb9zhz.1,2026,https://data.mendeley.com/datasets/9mphhb9zhz/1
dataverse,"Replication Data for Socio-Political Activism, Brand Personality, and Social Media Engagement",10.7910/dvn/7p3pfb,2026-08-11T21:18:34Z,https://doi.org/10.7910/DVN/7P3PFB
osf,The Universal Tool: A Working Theory of Generative Cognitive Development Across the Lifespan,,2026-06-27T00:51:27.631794,https://osf.io/whdz3/
osf,Lean on Me: Strengthening Informal Caregivers’ Well-Being Through Self-compassion and Gratitude,,2026-06-16T08:20:24.406250,https://osf.io/v2nd8/
osf,"02 — Resource Intelligence, Safety, and Data Stewardship",,2026-05-25T15:53:58.693249,https://osf.io/4afyr/
datacite,"Datasets for exploring the link between Distractibility, Procrastination and ADHD-like traits: Questionnaire measures, Flanker task Congruency Effects, and Delta Plot Analyses",10.15131/shef.data.33121544,2026,https://orda.shef.ac.uk/articles/dataset/Datasets_for_exploring_the_link_between_Distractibility_Procrastination_and_ADHD-like_traits_Questionnaire_measures_Flanker_task_Congruency_Effects_and_Delta_Plot_Analyses/33121544
datacite,"EduMind: An Open Survey Dataset on Big Five Personality Traits, Academic Stress, Academic Procrastination, and Academic Experiences among University Students in Bangladesh",10.17632/738wrnc7j7.1,2026,https://data.mendeley.com/datasets/738wrnc7j7/1
datacite,"EduMind: An Open Survey Dataset on Big Five Personality Traits, Academic Stress, Academic Procrastination, and Academic Experiences among University Students in Bangladesh",10.17632/738wrnc7j7,2026,https://data.mendeley.com/datasets/738wrnc7j7
datacite,"Attention Fragmentation in Digital Learning Environments: Micro-Procrastination, Cognitive Load, and Deep Work Across Educational Levels",10.3886/e251454v1,2026,https://www.openicpsr.org/openicpsr/project/251454/version/V1/view
datacite,"Attention Fragmentation in Digital Learning Environments: Micro-Procrastination, Cognitive Load, and Deep Work Across Educational Levels",10.3886/e251454,2026,https://www.openicpsr.org/openicpsr/project/251454/view
datacite,"Dataset of bedtime procrastination, PERMA well-being, sleep and quality of life among university students in Chongqing, China",10.17632/mrcthr8nxf.1,2026,https://data.mendeley.com/datasets/mrcthr8nxf/1
datacite,"Dataset of bedtime procrastination, PERMA well-being, sleep and quality of life among university students in Chongqing, China",10.17632/mrcthr8nxf,2026,https://data.mendeley.com/datasets/mrcthr8nxf
datacite,The Bidirectional Role of Grit in Mediating Time Management and Procrastination to Alleviate Academic Stress: An Investigation of Undergraduate Mental Well-Being,10.17632/6rbv3fbz8d.2,2026,https://data.mendeley.com/datasets/6rbv3fbz8d/2
datacite,The Bidirectional Role of Grit in Mediating Time Management and Procrastination to Alleviate Academic Stress: An Investigation of Undergraduate Mental Well-Being,10.17632/6rbv3fbz8d,2026,https://data.mendeley.com/datasets/6rbv3fbz8d
datacite,The Bidirectional Role of Grit in Mediating Time Management and Procrastination to Alleviate Academic Stress: An Investigation of Undergraduate Mental Well-Being,10.17632/6rbv3fbz8d.1,2026,https://data.mendeley.com/datasets/6rbv3fbz8d/1
datacite,Data - The Trait Meta-Mood Scale-24 (TMMS-24) and Academic Performance,10.17632/p622ddkyxf.2,2026,https://data.mendeley.com/datasets/p622ddkyxf/2
datacite,Data - The Trait Meta-Mood Scale-24 (TMMS-24) and Academic Performance,10.17632/p622ddkyxf,2026,https://data.mendeley.com/datasets/p622ddkyxf
datacite,Data - The Trait Meta-Mood Scale-24 (TMMS-24) and Academic Performance,10.17632/p622ddkyxf.1,2026,https://data.mendeley.com/datasets/p622ddkyxf/1
osf,The Universal Tool: A Working Theory of Generative Cognitive Development Across the Lifespan,,2026-06-27T00:51:27.631794,https://osf.io/whdz3/
