source,journal,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files,refined_flag,refined_reason
plos,plosone,10.1371/journal.pone.0232030,Psychometric evaluation of the Interpersonal Needs Questionnaire (INQ) using item analysis according to the Rasch model,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232030,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0232030.s002",All relevant data are within the paper and its supporting information files.,,journal.pone.0232030_S1_Data.xlsx,39966.0,4.0,16.0,624.4688,0.0,not_item_response,"n_participants=4 but n_responses=39966 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=624×)"
plos,plosone,10.1371/journal.pone.0153466,Development of a Short Version of MSQOL-54 Using Factor Analysis and Item Response Theory,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0153466,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Raw data from patients’ case record form, and MSQOL-54 inclu",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0153466_S1_Dataset.xls,34529.0,2.0,73.0,236.5,0.0,not_item_response,"n_participants=2 but n_responses=34529 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=236×)"
plos,plosone,10.1371/journal.pone.0221893,Construct validity of a global scale for Workplace Social Capital based on COPSOQ III,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0221893,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | SI caption: Appendix 1.    Scientific data related to the analyses, full",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0221893_S1_File.xlsx,9212.0,2.0,7.0,658.0,1.0,not_item_response,"n_responses/n_participants/n_items ratio=658× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0252709,Rapid and sound assessment of well-being within a multi-dimensional approach: The <i>Well-being Numerical Rating Scales</i> (WB-NRSs),https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0252709,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['WB1\tWB2\tWB3\tWB4\tWB5'] | SI caption: WB Study 1.    Study 1: Well-being datafile. 
  https://doi.",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0252709_S1_File.csv,,,,,8.0,not_item_response,"Title is HTML-encoded paper prose — file is a scraped element, not a dataset"
plos,plosone,10.1371/journal.pone.0297843,"The ultra-short version of the Burnout Assessment Tool (BAT4)–development, validation, and measurement invariance across countries, age and gender",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0297843,cc-by,human_assistance,QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction* | SI caption: Data material.   https://doi.org/10.1371/journal.pone.029784,All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0297843_S2_File.xlsx,4000.0,2.0,5.0,400.0,0.0,not_item_response,"n_responses/n_participants/n_items ratio=400× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0267081,Prevalence and correlates of depression and anxiety among Chinese international students in US colleges during the COVID-19 pandemic: A cross-sectional study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0267081,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0267081.s002",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0267081_S1_Dataset.xlsx,114741.0,2.0,61.0,940.5,0.0,not_item_response,"n_participants=2 but n_responses=114741 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=940×)"
plos,plosone,10.1371/journal.pone.0353931,Rumination and subjective well-being: The chain mediating role of emotion regulation difficulties and problematic social media use,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0353931,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Minimal dataset.   https://doi.org/10.1371/journal.pone.0353",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0353931_S1_Data.xlsx,43416.0,2.0,108.0,201.0,0.0,not_item_response,"n_participants=2 but n_responses=43416 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=201×)"
plos,plosone,10.1371/journal.pone.0305494,The long-term effects of perceived instructional leadership on teachers’ psychological well-being during COVID-19,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0305494,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Data source.   https://doi.org/10.1371/journal.pone.0305494.",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0305494_S1_File.sav,50058.0,5.0,54.0,185.4,0.0,not_item_response,"n_participants=5 but n_responses=50058 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=185×)"
plos,plosone,10.1371/journal.pone.0265628,Exploring member’s knowledge sharing intention in online health communities: The effects of social support and overload,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0265628,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0265628.s001",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0265628_S1_Data.csv,15840.0,4.0,48.0,82.5,0.0,not_item_response,"n_participants=4 but n_responses=15840 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=82×)"
plos,plosone,10.1371/journal.pone.0316614,"Segmentation by recreation experiences of demand in coastal and marine destinations: A study in Galapagos, Ecuador",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0316614,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0316614.s001",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0316614_S1_Data.xlsx,11395.0,3.0,28.0,135.6548,0.0,not_item_response,"n_participants=3 but n_responses=11395 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=136×)"
plos,plosone,10.1371/journal.pone.0271829,Association of compassion and empathy with prosocial health behaviors and attitudes in a pandemic,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0271829,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0271829.s002",All relevant data are within the manuscript's  Supporting Information  files.,,journal.pone.0271829_S2_File.sav,333622.0,2.0,61.0,2734.6066,0.0,not_item_response,"n_participants=2 but n_responses=333622 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=2735×)"
plos,plosone,10.1371/journal.pone.0250922,Using photos of basic facial expressions as a new approach to measuring implicit attitudes,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0250922,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: A new approach to measuring implicit attitudes—Main sample. ",The data are attached as a supplementary file.,,journal.pone.0250922_S5_File.sav,85688.0,1.0,180.0,476.0444,1.0,not_item_response,"n_participants=1 but n_responses=85688 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=476×)"
plos,plosone,10.1371/journal.pone.0207912,"Time perspective, control, and affect mediate the relation between regulatory mode and procrastination",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0207912,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: RM_procrastination study (Mar 2015 dataset)_for manusrcipt.s",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0207912_S1_Dataset.sav,20011.0,4.0,103.0,48.5704,0.0,not_item_response,"n_participants=4 but n_responses=20011 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=49×)"
plos,plosone,10.1371/journal.pone.0281729,Factors impacting employee turnover intentions among professionals in Sri Lankan startups,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0281729,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: Data file.   https://doi.org/10.1371/journal.pone.0281729.s0",All relevant data are within the paper and its  Supporting Information  files ( S2 Appendix . Data File).,,journal.pone.0281729_S2_Appendix.xlsx,10120.0,2.0,44.0,115.0,0.0,not_item_response,"n_participants=2 but n_responses=10120 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=115×)"
plos,plosone,10.1371/journal.pone.0136683,Development and Evaluation of the Brief Sexual Openness Scale—A Construal Level Theory Based Approach,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0136683,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Dataset for the main study.   https://doi.org/10.1371/journa",All relevant data are available in the paper and its Supporting Information files.,,journal.pone.0136683_S1_Data.csv,29432.0,2.0,26.0,566.0,1.0,not_item_response,"n_participants=2 but n_responses=29432 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=566×)"
plos,plosone,10.1371/journal.pone.0159086,How to Fairly Allocate Scarce Medical Resources: Ethical Argumentation under Scrutiny by Health Professionals and Lay People,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0159086,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Dataset used for the current study.   https://doi.org/10.137","Data are neither ethically or legally restricted, and are not third-party data. Data used in this manuscript are provided as  S1 Dataset .",,journal.pone.0159086_S1_Dataset.csv,45612.0,2.0,36.0,633.5,0.0,not_item_response,"n_participants=2 but n_responses=45612 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=634×)"
plos,plosone,10.1371/journal.pone.0172496,Is there an omission effect in prosocial behavior? A laboratory experiment on passive vs. active generosity,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0172496,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Data from Experiment 1.   https://doi.org/10.1371/journal.po",All relevant data are within the Supporting Information files.,,journal.pone.0172496_S1_Data.xls,1436323.0,2.0,116.0,6191.0474,5.0,not_item_response,"n_participants=2 but n_responses=1436323 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=6191×)"
plos,plosone,10.1371/journal.pone.0187954,"Psychometric properties of the Resilience Scale for Adults (RSA) and its relationship with life-stress, anxiety and depression in a Hispanic Latin-American community sample",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0187954,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0187954.s001",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0187954_S1_Dataset.sav,41831.0,2.0,52.0,402.2212,0.0,not_item_response,"n_participants=2 but n_responses=41831 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=402×)"
plos,plosone,10.1371/journal.pone.0298023,A short version of the reflective functioning questionnaire: Validation in a greek sample,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0298023,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0298023.s001",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0298023_S1_File.csv,219258.0,2.0,234.0,468.5,0.0,not_item_response,"n_participants=2 but n_responses=219258 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=468×)"
plos,plosone,10.1371/journal.pone.0232704,"Market interactions, trust and reciprocity",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232704,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0232704.s001",All relevant data is available in Excel format in Supporting Information.,,journal.pone.0232704_S1_Data.xlsx,4418.0,2.0,8.0,276.125,0.0,not_item_response,"n_responses/n_participants/n_items ratio=276× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0262476,"Intuition, reflection, and prosociality: Evidence from a field experiment",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0262476,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0262476.s001",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0262476_S1_Data.csv,36628.0,2.0,48.0,381.5417,0.0,not_item_response,"n_participants=2 but n_responses=36628 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=382×)"
plos,plosone,10.1371/journal.pone.0145443,Social Preference in Preschoolers: Effects of Morphological Self-Similarity and Familiarity,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0145443,cc-by,human_assistance,QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction* | SI caption: Data collected in both testing conditions (between-subject d,All relevant data are within the paper and its Supporting Information files.,,journal.pone.0145443_S1_Dataset.xls,2352.0,2.0,2.0,588.0,0.0,not_item_response,"n_responses/n_participants/n_items ratio=588× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0123355,Does the Sole Description of a Tax Authority Affect Tax Evasion? - The Impact of Described Coercive and Legitimate Power,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0123355,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Raw data for Experiment 1.   https://doi.org/10.1371/journal",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0123355_S1_Data.sav,12250.0,3.0,114.0,35.8187,2.0,not_item_response,"n_participants=3 but n_responses=12250 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=36×)"
plos,plosone,10.1371/journal.pone.0341453,Psychometric validation and cultural adaptation of executive functioning scale in Malaysian University students,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0341453,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Minimal Data Set.    The raw data for this study can be foun",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0341453_S1_File.sav,37111.0,2.0,59.0,314.5,0.0,not_item_response,"n_participants=2 but n_responses=37111 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=314×)"
plos,plosone,10.1371/journal.pone.0251859,"Remote and adjacent psychological predictors of early-adulthood resilience: Role of early-life trauma, extraversion, life-events, depression, and social-support",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0251859,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0251859.s001",All relevant data are within the  Supporting information  files.,,journal.pone.0251859_S1_Data.csv,14287.0,2.0,33.0,216.4697,0.0,not_item_response,"n_participants=2 but n_responses=14287 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=216×)"
plos,plosone,10.1371/journal.pone.0344407,Japanese quail (<i>Coturnix japonica</i>) selected for high social motivation rely on conspecifics for buffering but not learning in sociocognitive tasks,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0344407,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Column Name', 'Description'] | SI caption: Datasets used in the analyses.   https://doi.org/10.1371/jou",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0344407_S1_Data.xlsx,,,,,0.0,not_item_response,"Title is HTML-encoded paper prose — file is a scraped element, not a dataset"
plos,plosone,10.1371/journal.pone.0251276,Results of the <i>Optimune</i> trial: A randomized controlled trial evaluating a novel Internet intervention for breast cancer survivors,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0251276,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Minimal anonymized data set.   https://doi.org/10.1371/journ",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0251276_S2_File.xls,17454.0,363.0,52.0,0.9247,0.0,not_item_response,"Title is HTML-encoded paper prose — file is a scraped element, not a dataset"
plos,plosone,10.1371/journal.pone.0273281,Lucid dreaming increased during the COVID-19 pandemic: An online survey,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273281,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: https://doi.org/10.1371/journal.pone.0273281.s002",All relevant data are within the paper and  Supporting information  files.,,journal.pone.0273281_S1_Data.csv,12763.0,2.0,7.0,911.6429,0.0,not_item_response,"n_participants=2 but n_responses=12763 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=912×)"
plos,plosone,10.1371/journal.pone.0287766,Did a bot eat your homework? An assessment of the potential impact of bad actors in online administration of preference surveys,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0287766,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0287766.s002",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0287766_S1_File.xlsx,168606.0,2.0,29.0,2907.0,0.0,not_item_response,"n_participants=2 but n_responses=168606 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=2907×)"
plos,plosone,10.1371/journal.pone.0283101,Symptoms of major depressive disorder and post-traumatic stress disorder in veterans with mild traumatic brain injury: A network analysis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0283101,cc0,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0283101.s002","Pursuant to DMAP underlying this dataset, a de-identified, anonymized limited dataset has been created and uploaded.",,journal.pone.0283101_S1_Data.xlsx,18825.0,5.0,25.0,150.6,0.0,not_item_response,"n_participants=5 but n_responses=18825 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=151×)"
plos,plosone,10.1371/journal.pone.0312995,"Epistemic trust and associations with psychopathology: Validation of the German version of the Epistemic Trust, Mistrust and Credulity-Questionnaire (ETMCQ)",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0312995,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Case;Group;trust;mistrust;credulity' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Case;Group;trust;mistrust;credulity'] | SI caption: Sample 2 dataset.   https://doi.o",All relevant data files are available from the PsychArchives database ( https://doi.org/10.23668/psycharchives.8215 ) or are within the manuscript and its  Supporting Information  files.,https://doi.org/10.23668/psycharchives.8215,journal.pone.0312995_S1_File.csv,,,,,0.0,not_item_response,"File is semicolon-delimited but read as CSV; columns appear to be non-item metadata (['Case', 'Group', 'trust', 'mistrust', 'credulity'])"
plos,plosone,10.1371/journal.pone.0266246,Vicarious experiences of touch (mirror touch) in a Chinese sample: Cross-cultural and individual differences,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0266246,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0266246.s001",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0266246_S1_File.xlsx,7320.0,3.0,8.0,305.0,1.0,not_item_response,"n_responses/n_participants/n_items ratio=305× — strongly suggests a long aggregate table, not individual responses"
