source,journal,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files,refined_flag,refined_reason
plos,plosone,10.1371/journal.pone.0292426,Reliability and validity of the Japanese short-form arthritis self-efficacy scale in patients with knee osteoarthritis: A cross-sectional study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0292426,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0292426.s001",All relevant data are within the  Supporting Information  file.,,journal.pone.0292426_S1_Dataset.xlsx,4271.0,179.0,25.0,0.9544,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,plosone,10.1371/journal.pone.0227999,Difference between physical therapist estimation and psychological patient-reported outcome measures in patients with low back pain,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0227999,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Dataset in the current study.   https://doi.org/10.1371/jour",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0227999_S3_Appendix.xlsx,8969.0,78.0,115.0,0.9999,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,plosone,10.1371/journal.pone.0284944,Evaluation of an online suicide prevention program to improve suicide literacy and to reduce suicide stigma: A mixed methods study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0284944,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Quantitative data pre-post.   https://doi.org/10.1371/journa","The study used qualitative and quantitative data. Quantitative data: We included a data set as  Supporting Information  ( S1 Data  and  S2 Data ). Qualitative data: Since the data is sensitive (linking of suicidality, other health-related and personal data), there are ethical restrictions on sharing",,journal.pone.0284944_S1_Data.xlsx,33080.0,827.0,40.0,1.0,1.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,plosone,10.1371/journal.pone.0157879,Double-Blind Randomized Clinical Trial: Gluten versus Placebo Rechallenge in Patients with Lymphocytic Enteritis and Suspected Celiac Disease,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0157879,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Gluten vs placebo (SPSS database).   https://doi.org/10.1371",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0157879_S1_File.sav,687.0,18.0,39.0,0.9786,0.0,aggregate_continuous,Response has >50 unique values and very few apparent participants — likely a summary / aggregate file with continuous measures
plos,plosone,10.1371/journal.pone.0283780,The effect of adding chewing gum to oral carbohydrates on preoperative anxiety scores in women undergoing gynecological surgery: A randomized controlled study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0283780,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0283780.s002",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0283780_S1_Dataset.xlsx,4669.0,104.0,45.0,0.9976,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,plosone,10.1371/journal.pone.0160183,Psychometric Assessment of the Japanese Version of the Zurich Claudication Questionnaire (ZCQ): Reliability and Validity,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0160183,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Supporting information.    Dataset of this study. 
  https:/",All relevant data are within the paper and its Supporting Information file.,,journal.pone.0160183_S1_File.xls,387.0,195.0,2.0,0.9923,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,plosone,10.1371/journal.pone.0292629,Objectively and subjectively measured physical activity levels in individuals with whiplash associated disorder and aged-matched healthy controls,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0292629,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Baseline, accelerometer and IPAQ data.   https://doi.org/10.",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0292629_S1_Appendix.xlsx,6100.0,53.0,125.0,0.9208,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,plosone,10.1371/journal.pone.0210757,"The Fear of Pain Questionnaire: Factor structure, validity and reliability of the Italian translation",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0210757,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Raw data used in the current study.   https://doi.org/10.137",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0210757_S1_Dataset.xlsx,19418.0,53.0,38.0,9.6415,0.0,aggregate_continuous,dup_id_item with ratio=9.6× and n_participants=53 — possible longitudinal data but the high repeat rate and resp_ordinal* warning suggest responses may be continuous. Quick data check needed.
plos,plosone,10.1371/journal.pone.0261060,The off-line effect of affective touch on multisensory integration and tactile perceptual accuracy during the somatic signal detection task,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0261060,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: Affective touch and perceptual accuracy.   https://doi.org/1",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0261060_S1_Dataset.xlsx,5279.0,66.0,80.0,0.9998,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,plosone,10.1371/journal.pone.0307430,Affective Sensitivity to Air Pollution (ASAP): Person-specific associations between daily air pollution and affective states,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0307430,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Data analyzed in this study.   https://doi.org/10.1371/journ",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0307430_S1_Dataset.csv,42462.0,8557.0,5.0,0.9925,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,plosone,10.1371/journal.pone.0195075,Psychosocial and demographic factors influencing pain scores of patients with knee osteoarthritis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0195075,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Notes' as fallback — verify this is the person identifier. | Could not confidently identify NUMERIC item columns, but 19 column(s) look like text-coded Likert items (e.g. ['Ethnicity ', 'Alcohol', 'Illicit_drugs']) rather than numeric codes. ","Data were obtained from The University of New Mexico Hospital Electronic Medical Record database. Due to the regulations of HIPAA in protecting patient privacy, some of the potentially identifiable data is not available for use. Deidentified data from the study is available from the corresponding au",,journal.pone.0195075_S1_Dataset.xls,,,,,0.0,worth_retrying,"Item columns appear to hold text-coded Likert responses ('Strongly Agree', etc.) rather than numeric codes — confirm the category set/order against the source instrument and recode to numeric; not a content problem."
plos,plosone,10.1371/journal.pone.0256497,"Feasibility, acceptability and appropriateness of a reproductive patient reported outcome measure for cancer survivors",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0256497,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Gender' as fallback — verify this is the person identifier. | Could not confidently identify NUMERIC item columns, but 23 column(s) look like text-coded Likert items (e.g. ['Age stratified', 'Relationship status', 'Sexual orientation']) rathe",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0256497_S1_Data.xlsx,,,,,0.0,worth_retrying,"Item columns appear to hold text-coded Likert responses ('Strongly Agree', etc.) rather than numeric codes — confirm the category set/order against the source instrument and recode to numeric; not a content problem."
plos,plosone,10.1371/journal.pone.0249719,Patient reported outcomes in a large cohort of patients receiving osteopathic care in the United Kingdom,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0249719,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Age' as fallback — verify this is the person identifier. | Could not confidently identify NUMERIC item columns, but 5 column(s) look like text-coded Likert items (e.g. ['Sex', 'General health', 'Appt wait']) rather than numeric codes. Needs a",All relevant data are within the manuscript and its  Supporting Information . Raw data have been anonymised to protect patient information that could identify them due to the rarity of a symptom or condition they have reported.,,journal.pone.0249719_S1_Data.xlsx,,,,,1.0,worth_retrying,"Item columns appear to hold text-coded Likert responses ('Strongly Agree', etc.) rather than numeric codes — confirm the category set/order against the source instrument and recode to numeric; not a content problem."
plos,plosone,10.1371/journal.pone.0174463,"Abdominal symptoms in cystic fibrosis and their relation to genotype, history, clinical and laboratory findings",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0174463,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0174463.s001",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0174463_S1_Table.xlsx,6123.0,66.0,48.0,1.9328,0.0,worth_retrying,"dup_id_item fail but n_participants=66, ratio=1.9× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,plosone,10.1371/journal.pone.0320463,Effects and predictors of intravenous lidocaine infusion for patients with fibromyalgia,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0320463,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Lidocaine QST data set V3.   https://doi.org/10.1371/journal",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0320463_S1_Data.xlsx,2900.0,104.0,22.0,1.2675,0.0,worth_retrying,"dup_id_item fail but n_participants=104, ratio=1.3× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,plosone,10.1371/journal.pone.0256001,Complementary treatment comparison for chronic pain management: A randomized longitudinal study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0256001,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Data base.   https://doi.org/10.1371/journal.pone.0256001.s0",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0256001_S5_File.xlsx,18373.0,200.0,91.0,1.0095,0.0,worth_retrying,"dup_id_item fail but n_participants=200, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,plosone,10.1371/journal.pone.0251909,Development and validation of the facial scale (FaceSed) to evaluate sedation in horses,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0251909,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: https://doi.org/10.1371/journal.pone.0251909.s003",Data was included as a  Supporting information  file (Data.FaceSed).,,journal.pone.0251909_S1_Data.xlsx,12096.0,168.0,9.0,8.0,0.0,worth_retrying,"dup_id_item fail but n_participants=168, ratio=8.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,plosone,10.1371/journal.pone.0231077,Associations between the injustice experience questionnaire and treatment term in patients with acute Whiplash-associated disorder in Japan: Comparison with Canadian data,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0231077,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0231077.s001",All relevant data are available within the paper and its Supporting Information files.,,journal.pone.0231077_S1_Data.xlsx,1105.0,66.0,13.0,1.2879,0.0,worth_retrying,"dup_id_item fail but n_participants=66, ratio=1.3× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,plosone,10.1371/journal.pone.0225004,Assessing gastro-intestinal related quality of life in cystic fibrosis: Validation of PedsQL GI in children and their parents,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0225004,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values* | SI caption: Dataset used for statistical analysis.   https://doi.org/10.",An overview of the data set is available in the Supporting Information.,,journal.pone.0225004_S6_Table.xlsx,3345.0,567.0,3.0,1.9665,0.0,worth_retrying,"dup_id_item fail but n_participants=567, ratio=2.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,plosone,10.1371/journal.pone.0216544,Factors influencing public support for dairy tie stall housing in the U.S.,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0216544,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Robbins et al Factors Influencing Public Support for Dairy T",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0216544_S1_File.csv,11610.0,249.0,27.0,1.7269,1.0,worth_retrying,"dup_id_item fail but n_participants=249, ratio=1.7× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,plosone,10.1371/journal.pone.0168338,Auricular Acupuncture for Exam Anxiety in Medical Students—A Randomized Crossover Investigation,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0168338,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Study Data.   https://doi.org/10.1371/journal.pone.0168338.s",All relevant data are within the paper and its Supporting Information files. The raw data is given in SPSS table as  S3 File .,,journal.pone.0168338_S3_File.sav,3494.0,44.0,85.0,0.9342,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,plosone,10.1371/journal.pone.0179185,"Comparison between intra-articular ozone and placebo in the treatment of knee osteoarthritis: A randomized, double-blinded, placebo-controlled study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0179185,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Data bank.   https://doi.org/10.1371/journal.pone.0179185.s0",All relevant data are within the paper and its Suporting Information files.,,journal.pone.0179185_S4_File.xls,32778.0,290.0,85.0,1.3297,0.0,worth_retrying,"dup_id_item fail but n_participants=290, ratio=1.3× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,plosone,10.1371/journal.pone.0274445,Reliability and validity of the Japanese version of Pain Disability Index,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0274445,cc-by,human_assistance,QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction* | SI caption: AMOS_Backpain: The dataset (low back pain) for AMOS.   https,All relevant data are within the paper and its  Supporting Information  file.,,journal.pone.0274445_S1_File.csv,1800.0,10.0,6.0,30.0,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0127809,Chronic Intermittent Hypoxia Is Independently Associated with Reduced Postoperative Opioid Consumption in Bariatric Patients Suffering from Sleep-Disordered Breathing,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0127809,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0127809.s001",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0127809_S1_Dataset.sas7bdat,5229.0,2.0,24.0,108.9375,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0257171,Effect of a valgus brace on medial tibiofemoral joint contact force in knee osteoarthritis with varus malalignment: A within-participant cross-over randomised study with an uncontrolled observational longitudinal follow-up,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0257171,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Code' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Code', 'Gender', 'Symp UniorBilat', 'Symp Side', 'Weight 0W', 'Height 0W', 'Age', 'Test Leg Dominant', 'Duration of ",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0257171_S1_Database.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0129774,Mood-Reactive Self-Esteem and Depression Vulnerability: Person-Specific Symptom Dynamics via Smart Phone Assessment,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0129774,cc-by,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['id\tarousal\tsad\tself\tsample\tmins\tage\tgender\thispanic\trace\tmeds\tcesd_base\trses\trsq\tcesd_end'] | SI caption: Dataset.   https://doi.org/10.1371/journal.pone.0129774.s001,All relevant data are within the paper and its Supporting Information files.,,journal.pone.0129774_S1_File.csv,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0133907,Which and How Many Patients Should Be Included in Randomised Controlled Trials to Demonstrate the Efficacy of Biologics in Primary Sjögren’s Syndrome?,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0133907,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction*, imputed_values* | SI caption: S1 file was used to separate the ASSESS cohort patients into",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0133907_S1_File.xls,3414.0,2.0,9.0,189.6667,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0269988,Successful outcomes with low–threshold intervention for cannabis use disorders in Norway - an observational study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0269988,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0269988.s001",An anonymized data set necessary to facilitate replication of the study findings has been uploaded as a  Supporting Information  file.,,journal.pone.0269988_S1_File.sav,2083.0,26.0,19.0,4.2166,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0274377,Evaluation of patients’ satisfaction with bronchoscopy procedure,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0274377,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Unnamed: 0' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', '1 <66', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unn","The shared database in is an anonymized version - it doesn't have patients' names, surnames, and PESEL Numbers [Polish acronym for ""Universal Electronic System for Registration of the Population”]. All other data is available in the shared database. For a full database please contact the Science Dep",,journal.pone.0274377_S1_Data.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
