table,table.lower,Description,URL (for data),Reference,DOI (for paper),Original License,Custom License,Public Reshare?,Derived License,Custom License,Notes,Contributor,Date
eldor_2022_symbolic_threat,eldor_2022_symbolic_threat,"3-item symbolic threat scale, 1-7. 303 respondents x 3 items = 906 responses.",https://frontiersin.figshare.com/articles/dataset/_/21531195,"Eldor, D., Lindholm, K., Chavez, M., Vassanyi, S., Badiane, M., Yaldizli, K., Froysa, P., Haugestad, C., & Kunst, J. (2022). Resilience against radicalization and extremism in schools: Development of a psychometric scale. Frontiers in Psychology, 13, 980180. https://doi.org/10.3389/fpsyg.2022.980180",10.3389/fpsyg.2022.980180,CC BY 4.0,,Public,CC BY 4.0,,,automated,2026-08-25
eldor_2022_realistic_threat,eldor_2022_realistic_threat,"3-item realistic threat scale, 1-7. 302 respondents x 3 items = 905 responses.",https://frontiersin.figshare.com/articles/dataset/_/21531195,"Eldor, D., Lindholm, K., Chavez, M., Vassanyi, S., Badiane, M., Yaldizli, K., Froysa, P., Haugestad, C., & Kunst, J. (2022). Resilience against radicalization and extremism in schools: Development of a psychometric scale. Frontiers in Psychology, 13, 980180. https://doi.org/10.3389/fpsyg.2022.980180",10.3389/fpsyg.2022.980180,CC BY 4.0,,Public,CC BY 4.0,,,automated,2026-08-25
eldor_2022_collective_anger,eldor_2022_collective_anger,"3-item collective anger scale, 1-7. 305 respondents x 3 items = 909 responses.",https://frontiersin.figshare.com/articles/dataset/_/21531195,"Eldor, D., Lindholm, K., Chavez, M., Vassanyi, S., Badiane, M., Yaldizli, K., Froysa, P., Haugestad, C., & Kunst, J. (2022). Resilience against radicalization and extremism in schools: Development of a psychometric scale. Frontiers in Psychology, 13, 980180. https://doi.org/10.3389/fpsyg.2022.980180",10.3389/fpsyg.2022.980180,CC BY 4.0,,Public,CC BY 4.0,,Source spells the block 'colelctive_anger'; source column names kept as item ids.,automated,2026-08-25
milson_2026_self_esteem,milson_2026_self_esteem,"10 Rosenberg Self-Esteem Scale items, 1-4, sexual and gender minority young adults. 904 respondents x 10 items = 9040 responses.",https://yorksj.figshare.com/articles/dataset/_/32113705,"Milson, R. (2026). The Role of Self-Esteem in the Relationship Between Problematic Social Media Use and Body Satisfaction [Data set]. York St John University. https://doi.org/10.25421/yorksj.32113705",10.25421/yorksj.32113705,CC BY 4.0,,Public,CC BY 4.0,,No usable id column; id is row position.,automated,2026-08-25
milson_2026_social_media_use,milson_2026_social_media_use,"9-item problematic social media use scale, 0-4. 904 respondents x 9 items = 8136 responses.",https://yorksj.figshare.com/articles/dataset/_/32113705,"Milson, R. (2026). The Role of Self-Esteem in the Relationship Between Problematic Social Media Use and Body Satisfaction [Data set]. York St John University. https://doi.org/10.25421/yorksj.32113705",10.25421/yorksj.32113705,CC BY 4.0,,Public,CC BY 4.0,,No usable id column; id is row position.,automated,2026-08-25
milson_2026_body_satisfaction,milson_2026_body_satisfaction,"6-item body satisfaction scale, 1-9. 904 respondents x 6 items = 5424 responses.",https://yorksj.figshare.com/articles/dataset/_/32113705,"Milson, R. (2026). The Role of Self-Esteem in the Relationship Between Problematic Social Media Use and Body Satisfaction [Data set]. York St John University. https://doi.org/10.25421/yorksj.32113705",10.25421/yorksj.32113705,CC BY 4.0,,Public,CC BY 4.0,,Free-text gender/ethnicity self-descriptions not exported.,automated,2026-08-25
kermen_2022_self_efficacy,kermen_2022_self_efficacy,"17-item self-efficacy scale, 1-5, Turkish high school students. 325 respondents x 17 items = 5525 responses.",https://data.mendeley.com/datasets/3gx5f24fpv,"Kermen, U., & Yuksel, M. (2022). Anxiety, self-efficacy, and self-regulation in high school students: The mediating role of attention [Data set]. Mendeley Data. https://doi.org/10.17632/3gx5f24fpv",10.17632/3gx5f24fpv,CC BY 4.0,,Public,CC BY 4.0,,Block identified by exact reconstruction of the deposit's own scored variable; asserted in the script.,automated,2026-08-25
kermen_2022_self_regulation,kermen_2022_self_regulation,"16-item self-regulation scale, 1-5. 325 respondents x 16 items = 5200 responses.",https://data.mendeley.com/datasets/3gx5f24fpv,"Kermen, U., & Yuksel, M. (2022). Anxiety, self-efficacy, and self-regulation in high school students: The mediating role of attention [Data set]. Mendeley Data. https://doi.org/10.17632/3gx5f24fpv",10.17632/3gx5f24fpv,CC BY 4.0,,Public,CC BY 4.0,,Block identified by exact reconstruction of the deposit's own scored variable; asserted in the script.,automated,2026-08-25
kermen_2022_anxiety,kermen_2022_anxiety,"20-item anxiety scale, 0-3. 325 respondents x 20 items = 6500 responses.",https://data.mendeley.com/datasets/3gx5f24fpv,"Kermen, U., & Yuksel, M. (2022). Anxiety, self-efficacy, and self-regulation in high school students: The mediating role of attention [Data set]. Mendeley Data. https://doi.org/10.17632/3gx5f24fpv",10.17632/3gx5f24fpv,CC BY 4.0,,Public,CC BY 4.0,,Block identified by exact reconstruction of the deposit's own scored variable; asserted in the script.,automated,2026-08-25
kermen_2022_attention,kermen_2022_attention,"20-item attention scale, 1-4. 325 respondents x 20 items = 6500 responses.",https://data.mendeley.com/datasets/3gx5f24fpv,"Kermen, U., & Yuksel, M. (2022). Anxiety, self-efficacy, and self-regulation in high school students: The mediating role of attention [Data set]. Mendeley Data. https://doi.org/10.17632/3gx5f24fpv",10.17632/3gx5f24fpv,CC BY 4.0,,Public,CC BY 4.0,,Block identified by exact reconstruction of the deposit's own scored variable; asserted in the script.,automated,2026-08-25
gan_2024_depression,gan_2024_depression,"18 clinician-rated depression items (Hamilton structure), per-item maxima 1-4, Chinese type 2 diabetes patients. 318 respondents x 18 items = 5722 responses.",https://frontiersin.figshare.com/articles/dataset/_/26786089,"Gan, Y., Tian, F., Fan, X., Wang, H., Zhou, J., Yang, N., & Qi, H. (2024). A study of the relationship between social support, depression, alexithymia and glycemic control in patients with type 2 diabetes mellitus: a structural equation modeling approach. Frontiers in Endocrinology. https://doi.org/10.3389/fendo.2024.1390564",10.3389/fendo.2024.1390564,CC BY 4.0,,Public,CC BY 4.0,,Per-item category counts vary by instrument design. Social-support block not shipped (mixed Likert/checkbox formats).,automated,2026-08-25
gan_2024_alexithymia,gan_2024_alexithymia,"19 Toronto Alexithymia Scale items, 1-5. 318 respondents x 19 items = 6042 responses.",https://frontiersin.figshare.com/articles/dataset/_/26786089,"Gan, Y., Tian, F., Fan, X., Wang, H., Zhou, J., Yang, N., & Qi, H. (2024). A study of the relationship between social support, depression, alexithymia and glycemic control in patients with type 2 diabetes mellitus: a structural equation modeling approach. Frontiers in Endocrinology. https://doi.org/10.3389/fendo.2024.1390564",10.3389/fendo.2024.1390564,CC BY 4.0,,Public,CC BY 4.0,,"TAS-20 minus item 1, which is absent from the deposit.",automated,2026-08-25
