source,journal,doi,title,url,pmcid,license,flag,reasons,data_file,n_responses,n_participants,n_items,density,n_other_files
pmc,peerj,10.7717/peerj.13058,Analyzing the relationship between self-efficacy and impulsivity in amateur soccer referees.,https://europepmc.org/article/PMC/PMC8900613,PMC8900613,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8900613/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.11472,"Relationship between age, category and experience with the soccer referee's self-efficacy.",https://europepmc.org/article/PMC/PMC8199919,PMC8199919,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8199919/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.20602,Improving exercise motivation and physical fitness in college students through a long-term mindfulness-enhanced Tai Chi Chuan program: a randomized controlled trial.,https://europepmc.org/article/PMC/PMC12794632,PMC12794632,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12794632/supplementaryFiles,,,,,,
pmc,screports,10.1038/s41598-026-39718-7,Modelling the effect of motivation on mental health components with fuzzy logic among elite athletes.,https://europepmc.org/article/PMC/PMC12960950,PMC12960950,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-40673-6,Excessive gamma and beta oscillations in manic states across mood and psychotic disorders.,https://europepmc.org/article/PMC/PMC13065767,PMC13065767,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13065767/supplementaryFiles,,,,,,
pmc,screports,10.1038/s41598-026-39018-0,Associations of pre-stroke function disability and post-stroke cognitive impairment among older adults in China.,https://europepmc.org/article/PMC/PMC12946253,PMC12946253,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.18133,"Psychological distress, work environment quality, and motivation levels among nurses working in Saudi Arabia.",https://europepmc.org/article/PMC/PMC11430203,PMC11430203,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11430203/supplementaryFiles,,,,,,
pmc,behavsci,,Longitudinal Relationships Between Positive Psychological Capacities and Emotional Well-Being Among 950 College Students: A Cross-Lagged Panel Network Analysis,https://europepmc.org/article/PMC/PMC13295284,PMC13295284,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13295284/supplementaryFiles,,,,,,
pmc,bmcmrm,10.1186/s12874-017-0394-5,Validity and reliability of a Malay version of the brief illness perception questionnaire for patients with type 2 diabetes mellitus.,https://europepmc.org/article/PMC/PMC5543429,PMC5543429,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC5543429/supplementaryFiles,,,,,,
pmc,bmcpubhealth,10.1186/s12889-025-25464-4,Screens of suffering: how Gaza war news impacts students' minds and motivation.,https://europepmc.org/article/PMC/PMC12659617,PMC12659617,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.21250,"Nurses' knowledge, attitudes, and practices in pressure ulcer prevention in intensive care units: associations with burnout.",https://europepmc.org/article/PMC/PMC13180348,PMC13180348,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13180348/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.18110,Canine companionship as a resilience factor: a quantitative inquiry into the impact of pet ownership on burnout mitigation among radiologists and radiographers.,https://europepmc.org/article/PMC/PMC11453153,PMC11453153,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11453153/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.16064,The mediating roles of coping styles and academic burnout in the relationship between stressors and depressive symptoms among Chinese postgraduates.,https://europepmc.org/article/PMC/PMC10512960,PMC10512960,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10512960/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.12333,"Factors related to job burnout among older nurses in Guizhou province, China.",https://europepmc.org/article/PMC/PMC8542368,PMC8542368,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8542368/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.15704,The effect of perceived stress for work engagement in volunteers during the COVID-19 pandemic: the mediating role of psychological resilience and age differences.,https://europepmc.org/article/PMC/PMC10358337,PMC10358337,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10358337/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.11265,Explorations of avoidance and approach coping and perceived stress with a computer-based avatar task: detrimental effects of resignation and withdrawal.,https://europepmc.org/article/PMC/PMC8053377,PMC8053377,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8053377/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.4213,Prediction of life stress on athletes' burnout: the dual role of perceived stress.,https://europepmc.org/article/PMC/PMC5772382,PMC5772382,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC5772382/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.2087,Emotional competence relating to perceived stress and burnout in Spanish teachers: a mediator model.,https://europepmc.org/article/PMC/PMC4893324,PMC4893324,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC4893324/supplementaryFiles,,,,,,
pmc,screports,10.1038/s41598-024-78315-4,Redefining artificial lighting through spectral engineering of light sources for well-being.,https://europepmc.org/article/PMC/PMC11530698,PMC11530698,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-024-64738-6,Defining well-being in psoriasis: A Delphi consensus among healthcare professionals and patients.,https://europepmc.org/article/PMC/PMC11196587,PMC11196587,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11196587/supplementaryFiles,,,,,,
pmc,screports,10.1038/s41598-023-50302-1,Purpose reflection benefits minoritized students' motivation and well-being in STEM.,https://europepmc.org/article/PMC/PMC10764869,PMC10764869,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10764869/supplementaryFiles,,,,,,
pmc,screports,10.1038/s41598-024-58157-w,Modeling health and well-being measures using ZIP code spatial neighborhood patterns.,https://europepmc.org/article/PMC/PMC11035567,PMC11035567,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11035567/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.21230,Caring for patients with multimorbidity: moral distress and life satisfaction among doctors and nurses in Portugal.,https://europepmc.org/article/PMC/PMC13135333,PMC13135333,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13135333/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.20485,The connection between mindfulness levels and life satisfaction among breast cancer patients: the sequential mediating effects of body appreciation and stress perception.,https://europepmc.org/article/PMC/PMC12718524,PMC12718524,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12718524/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.14122,Life satisfaction and parental support among secondary school students in Urumqi: the mediation of physical activity.,https://europepmc.org/article/PMC/PMC9657177,PMC9657177,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9657177/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.10829,Occupation and life satisfaction among individuals with mental illness: the mediation role of self-reported psychophysiological health.,https://europepmc.org/article/PMC/PMC7849504,PMC7849504,cc-by-nc,license_restricted,license 'cc-by-nc' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-55664-w,Loneliness as a mediator between family separation and life satisfaction among Ukrainian refugee women in Germany.,https://europepmc.org/article/PMC/PMC13226654,PMC13226654,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13226654/supplementaryFiles,,,,,,
pmc,screports,10.1038/s41598-026-45965-5,Automatic speech analysis can predict loneliness.,https://europepmc.org/article/PMC/PMC13056942,PMC13056942,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13056942/supplementaryFiles,,,,,,
pmc,screports,10.1038/s41598-026-46428-7,Loneliness and its associated factors among patients with cancer in China: a sequential explanatory mixed-methods study.,https://europepmc.org/article/PMC/PMC13195124,PMC13195124,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-34864-w,Experiencing awe in daily life is linked to lower loneliness.,https://europepmc.org/article/PMC/PMC12963610,PMC12963610,cc-by,no_usable_file,no tabular-format file among 5 supplementary file(s): 41598_2025_34864_Fig2_HTML.gif; 41598_2025_34864_MOESM1_ESM.docx; 41598_2025_34864_Fig2_HTML.jpg; 41598_2025_34864_Fig1_HTML.gif; 41598_2025_34864_Fig1_HTML.jpg,,,,,,
pmc,screports,10.1038/s41598-026-47683-4,The impact of technostress and generative AI on EFL mathematic metacognitive reading strategies and digital classroom burnout in SDG-aligned education.,https://europepmc.org/article/PMC/PMC13230726,PMC13230726,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-36764-z,The mediating and moderating effects of learning engagement and physical exercise on the mobile phone addiction and academic burnout.,https://europepmc.org/article/PMC/PMC12905199,PMC12905199,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-026-46538-2,"Driven by motivation, fueled by rage, and struggling to disengage: a serial mediation model of internet gaming disorder in adolescents.",https://europepmc.org/article/PMC/PMC13039534,PMC13039534,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-92214-2,A chain mediation model of parent child relationship and academic burnout of adolescents.,https://europepmc.org/article/PMC/PMC11873194,PMC11873194,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.12565,Assessing the impact of workaholism and work engagement on medical university employee stress and satisfaction levels.,https://europepmc.org/article/PMC/PMC8820209,PMC8820209,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8820209/supplementaryFiles,,,,,,
pmc,screports,10.1038/s41598-025-26907-z,Validation of the Utrecht work engagement scale (UWES-9) in the Czech Republic.,https://europepmc.org/article/PMC/PMC12663390,PMC12663390,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12663390/supplementaryFiles,,,,,,
pmc,screports,10.1038/s41598-026-38812-0,"The effects of mixed-mode ventilation on energy saving and employee job satisfaction, work engagement, and job performance.",https://europepmc.org/article/PMC/PMC12972336,PMC12972336,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12972336/supplementaryFiles,,,,,,
pmc,screports,10.1038/s41598-025-29016-z,A contribution to the Italian validation of the occupational hardiness scale and its role in work engagement and emotional exhaustion.,https://europepmc.org/article/PMC/PMC12783293,PMC12783293,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.20981,The impact of parenting styles on physical activity among adolescents: the mediating role of psychological resilience.,https://europepmc.org/article/PMC/PMC13003944,PMC13003944,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13003944/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.20657,Assessing the resilience of portable vision tests to an uncontrolled home environment.,https://europepmc.org/article/PMC/PMC12927602,PMC12927602,cc-by,no_usable_file,no supplementary-files archive for this PMCID,,,,,,
pmc,peerj,10.7717/peerj.20599,Nano-scale silicon intervention for improving abiotic stress resilience in rice: mechanistic insights and practical applications.,https://europepmc.org/article/PMC/PMC12880103,PMC12880103,cc-by,download_failed,500 Server Error: Internal Server Error for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12880103/supplementaryFiles,,,,,,
pmc,peerj,10.7717/peerj.18837,Turkish validation of a resilience scale from older people's perspectives: resilience scale for older adults.,https://europepmc.org/article/PMC/PMC11758914,PMC11758914,cc-by,error,name 'RESPONSE_LEVEL_COLS' is not defined,peerj-13-18837-s003.sav,,,,,
pmc,peerj,10.7717/peerj.16274,Parental emotional neglect and academic procrastination: the mediating role of future self-continuity and ego depletion.,https://europepmc.org/article/PMC/PMC10601898,PMC10601898,cc-by,error,name 'RESPONSE_LEVEL_COLS' is not defined,peerj-11-16274-s002.sav,,,,,
pmc,screports,10.1038/s41598-026-48564-6,Longitudinal effects of technostress on bedtime procrastination and sleep quality among university students.,https://europepmc.org/article/PMC/PMC13216320,PMC13216320,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-32887-x,Analyzing the effects of physical exercise on procrastination among college students using a chain-of-intermediates model.,https://europepmc.org/article/PMC/PMC12830639,PMC12830639,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-024-82523-3,General procrastination and bedtime procrastination as serial mediators of the relationship between temporal perspective and sleep outcomes.,https://europepmc.org/article/PMC/PMC11682291,PMC11682291,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-21476-7,"Moderated mediation of technostress, TPACK, and growth mindset on competency in interdisciplinary teaching among STEM lecturers.",https://europepmc.org/article/PMC/PMC12569180,PMC12569180,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-09078-9,Serial mediating role of future time perspective and grit in the relationship between growth mindset and academic engagement.,https://europepmc.org/article/PMC/PMC12234724,PMC12234724,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-024-52916-5,An implicit measure of growth mindset uniquely predicts post-failure learning behavior.,https://europepmc.org/article/PMC/PMC10867018,PMC10867018,cc-by,no_usable_file,no tabular-format file among 5 supplementary file(s): 41598_2024_52916_MOESM1_ESM.docx; 41598_2024_52916_Fig1_HTML.jpg; 41598_2024_52916_Fig2_HTML.jpg; 41598_2024_52916_Fig2_HTML.gif; 41598_2024_52916_Fig1_HTML.gif,,,,,,
pmc,screports,10.1038/s41598-025-24896-7,Generative mechanisms of barrier to the internalization of motivation to participate in training in youth basketball players.,https://europepmc.org/article/PMC/PMC12635343,PMC12635343,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
