source,journal,doi,title,url,pmcid,license,flag,reasons,data_file,n_responses,n_participants,n_items,density,n_other_files
pmc,peerj,10.7717/peerj.13058,Analyzing the relationship between self-efficacy and impulsivity in amateur soccer referees.,https://europepmc.org/article/PMC/PMC8900613,PMC8900613,cc-by,below_min_n,Only 57 distinct respondents — below the IRW floor of 100. Skip; no human review needed.,peerj-10-13058-s001.sav,735,57,13,0.9919,0
pmc,peerj,10.7717/peerj.11472,"Relationship between age, category and experience with the soccer referee's self-efficacy.",https://europepmc.org/article/PMC/PMC8199919,PMC8199919,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, composite_items*",peerj-09-11472-s001.sav,3840,256,15,1.0,0
pmc,peerj,10.7717/peerj.20602,Improving exercise motivation and physical fitness in college students through a long-term mindfulness-enhanced Tai Chi Chuan program: a randomized controlled trial.,https://europepmc.org/article/PMC/PMC12794632,PMC12794632,cc-by,below_min_n,Only 71 distinct respondents — below the IRW floor of 100. Skip; no human review needed.,peerj-14-20602-s002.sav,852,71,12,1.0,0
pmc,screports,10.1038/s41598-026-40673-6,Excessive gamma and beta oscillations in manic states across mood and psychotic disorders.,https://europepmc.org/article/PMC/PMC13065767,PMC13065767,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify NUMERIC item columns, but 3 column(s) look like text-coded Likert items (e.g. ['Resting state', '40-Hz ASSR', '20-Hz ASSR']) rather than numeric codes. Needs a human to confirm the category set/order and recode to numeric. | Columns present: ['Measurement session', 'Resting state', '40-",41598_2026_40673_MOESM1_ESM.xlsx,,,,,0
pmc,screports,10.1038/s41598-025-25383-9,Correlation of red cell distribution width with depression among adults with and without self-reported history of cancer.,https://europepmc.org/article/PMC/PMC12644650,PMC12644650,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-25669-y,Capnography-detected respiratory depression during procedural sedation with remimazolam versus propofol: a randomised trial.,https://europepmc.org/article/PMC/PMC12647873,PMC12647873,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.18133,"Psychological distress, work environment quality, and motivation levels among nurses working in Saudi Arabia.",https://europepmc.org/article/PMC/PMC11430203,PMC11430203,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, item_scale_outlier, composite_items*",peerj-12-18133-s001.sav,9996,204,49,1.0,0
pmc,behavsci,,Longitudinal Relationships Between Positive Psychological Capacities and Emotional Well-Being Among 950 College Students: A Cross-Lagged Panel Network Analysis,https://europepmc.org/article/PMC/PMC13295284,PMC13295284,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): behavsci-16-00894-s001.zip,,,,,,
pmc,bmcmrm,10.1186/s12874-017-0394-5,Validity and reliability of a Malay version of the brief illness perception questionnaire for patients with type 2 diabetes mellitus.,https://europepmc.org/article/PMC/PMC5543429,PMC5543429,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12874_2017_394_MOESM1_ESM.pdf,,,,,,
pmc,bmcpubhealth,10.1186/s12889-025-26125-2,Exploring the comorbid network of academic burnout and academic procrastination and its relations to social-emotional competence among Chinese 12th grade students: a perspective of psychological resource depletion and replenishment.,https://europepmc.org/article/PMC/PMC12853669,PMC12853669,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.21250,"Nurses' knowledge, attitudes, and practices in pressure ulcer prevention in intensive care units: associations with burnout.",https://europepmc.org/article/PMC/PMC13180348,PMC13180348,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",peerj-14-21250-s002.sav,12576,131,96,1.0,0
pmc,peerj,10.7717/peerj.18110,Canine companionship as a resilience factor: a quantitative inquiry into the impact of pet ownership on burnout mitigation among radiologists and radiographers.,https://europepmc.org/article/PMC/PMC11453153,PMC11453153,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, item_scale_outlier",peerj-12-18110-s003.sav,13804,406,34,1.0,0
pmc,peerj,10.7717/peerj.16064,The mediating roles of coping styles and academic burnout in the relationship between stressors and depressive symptoms among Chinese postgraduates.,https://europepmc.org/article/PMC/PMC10512960,PMC10512960,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale*",peerj-11-16064-s002.sav,25802,266,97,1.0,0
pmc,peerj,10.7717/peerj.12333,"Factors related to job burnout among older nurses in Guizhou province, China.",https://europepmc.org/article/PMC/PMC8542368,PMC8542368,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, composite_items*",peerj-09-12333-s001.xls,10400,520,20,1.0,0
pmc,peerj,10.7717/peerj.15704,The effect of perceived stress for work engagement in volunteers during the COVID-19 pandemic: the mediating role of psychological resilience and age differences.,https://europepmc.org/article/PMC/PMC10358337,PMC10358337,cc-by,good,"Passed (no errors); 2 note(s) to glance at before submitting. | QC warnings to review: resp_direction*, multi_scale*",peerj-11-15704-s001.sav,48215,910,53,0.9997,0
pmc,peerj,10.7717/peerj.11265,Explorations of avoidance and approach coping and perceived stress with a computer-based avatar task: detrimental effects of resignation and withdrawal.,https://europepmc.org/article/PMC/PMC8053377,PMC8053377,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",peerj-09-11265-s001.xlsx,4289,106,43,0.941,0
pmc,peerj,10.7717/peerj.4213,Prediction of life stress on athletes' burnout: the dual role of perceived stress.,https://europepmc.org/article/PMC/PMC5772382,PMC5772382,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",peerj-06-4213-s002.sav,22605,195,116,0.9993,0
pmc,peerj,10.7717/peerj.2087,Emotional competence relating to perceived stress and burnout in Spanish teachers: a mediator model.,https://europepmc.org/article/PMC/PMC4893324,PMC4893324,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, composite_items*",peerj-04-2087-s002.sav,29519,488,61,0.9916,1
pmc,screports,10.1038/s41598-024-64738-6,Defining well-being in psoriasis: A Delphi consensus among healthcare professionals and patients.,https://europepmc.org/article/PMC/PMC11196587,PMC11196587,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_64738_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-023-50302-1,Purpose reflection benefits minoritized students' motivation and well-being in STEM.,https://europepmc.org/article/PMC/PMC10764869,PMC10764869,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2023_50302_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-024-58157-w,Modeling health and well-being measures using ZIP code spatial neighborhood patterns.,https://europepmc.org/article/PMC/PMC11035567,PMC11035567,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_58157_MOESM1_ESM.pdf,,,,,,
pmc,screports,10.1038/s41598-024-60241-0,Mapping urban well-being with Quality Of Life Index (QOLI) at the fine-scale of grid data.,https://europepmc.org/article/PMC/PMC11055921,PMC11055921,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_60241_MOESM1_ESM.docx,,,,,,
pmc,peerj,10.7717/peerj.21230,Caring for patients with multimorbidity: moral distress and life satisfaction among doctors and nurses in Portugal.,https://europepmc.org/article/PMC/PMC13135333,PMC13135333,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",peerj-14-21230-s001.sav,4420,340,13,1.0,0
pmc,peerj,10.7717/peerj.20485,The connection between mindfulness levels and life satisfaction among breast cancer patients: the sequential mediating effects of body appreciation and stress perception.,https://europepmc.org/article/PMC/PMC12718524,PMC12718524,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",peerj-13-20485-s001.sav,16848,312,54,1.0,0
pmc,peerj,10.7717/peerj.14122,Life satisfaction and parental support among secondary school students in Urumqi: the mediation of physical activity.,https://europepmc.org/article/PMC/PMC9657177,PMC9657177,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale*, composite_items*",peerj-10-14122-s001.xlsx,235030,2474,95,1.0,0
pmc,peerj,10.7717/peerj.18885,"Change in exercise capacity, physical activity and motivation for physical activity at 12 months after a cardiac rehabilitation program in coronary heart disease patients: a prospective, monocentric and observational study.",https://europepmc.org/article/PMC/PMC11831972,PMC11831972,cc-by,no_usable_file,no tabular-format file among 11 supplementary file(s): peerj-13-18885-s009.html; peerj-13-18885-s010.html; peerj-13-18885-s004.html; peerj-13-18885-s011.doc; peerj-13-18885-s007.html; peerj-13-18885-s002.docx; peerj-13-18885-s003.html; peerj-13-18885-s008.html; peerj-13-18885-s006.html; peerj-13-18885-s005.html,,,,,,
pmc,screports,10.1038/s41598-026-55664-w,Loneliness as a mediator between family separation and life satisfaction among Ukrainian refugee women in Germany.,https://europepmc.org/article/PMC/PMC13226654,PMC13226654,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 41598_2026_55664_MOESM1_ESM.pdf; 41598_2026_55664_MOESM2_ESM.pdf,,,,,,
pmc,screports,10.1038/s41598-026-45965-5,Automatic speech analysis can predict loneliness.,https://europepmc.org/article/PMC/PMC13056942,PMC13056942,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 41598_2026_45965_MOESM1_ESM.docx; 41598_2026_45965_MOESM2_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-025-27284-3,Longitudinal trajectories of social isolation and loneliness across the lifespan during the COVID-19 pandemic in South Korea.,https://europepmc.org/article/PMC/PMC12686527,PMC12686527,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-30227-7,The association of multigenerational family characteristics with loneliness and social isolation in older adults.,https://europepmc.org/article/PMC/PMC12780082,PMC12780082,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_30227_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-025-95266-6,Mediating role of self-efficacy and moral identity in volunteer service and public service motivation among Chinese college students.,https://europepmc.org/article/PMC/PMC11950402,PMC11950402,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-95704-5,The influence of exercise self-efficacy and gender on the relationship between exercise motivation and physical activity in college students.,https://europepmc.org/article/PMC/PMC11977198,PMC11977198,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,behavsci,10.3390/bs16010097,Analysis of Medical Students' Motivation: Insights into the Development of Future Health Professionals.,https://europepmc.org/article/PMC/PMC12838171,PMC12838171,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): behavsci-16-00097-s001.zip,,,,,,
pmc,behavsci,10.3390/bs16020220,When Stress Meets Support: How AI Learning Support Shapes the Link Between Stress Mindset and School Burnout.,https://europepmc.org/article/PMC/PMC12938416,PMC12938416,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): behavsci-16-00220-s001.zip,,,,,,
pmc,peerj,10.7717/peerj.12565,Assessing the impact of workaholism and work engagement on medical university employee stress and satisfaction levels.,https://europepmc.org/article/PMC/PMC8820209,PMC8820209,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, item_scale_outlier",peerj-10-12565-s001.sav,25010,305,82,1.0,0
pmc,screports,10.1038/s41598-025-26907-z,Validation of the Utrecht work engagement scale (UWES-9) in the Czech Republic.,https://europepmc.org/article/PMC/PMC12663390,PMC12663390,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): 41598_2025_26907_MOESM3_ESM.docx; 41598_2025_26907_MOESM2_ESM.docx; 41598_2025_26907_MOESM1_ESM.pdf,,,,,,
pmc,screports,10.1038/s41598-026-38812-0,"The effects of mixed-mode ventilation on energy saving and employee job satisfaction, work engagement, and job performance.",https://europepmc.org/article/PMC/PMC12972336,PMC12972336,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_38812_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-025-19250-w,The effect of positive psychology interventions on job satisfaction work engagement and withdrawal intentions among remote working cancer survivors.,https://europepmc.org/article/PMC/PMC12511545,PMC12511545,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,peerj,10.7717/peerj.20981,The impact of parenting styles on physical activity among adolescents: the mediating role of psychological resilience.,https://europepmc.org/article/PMC/PMC13003944,PMC13003944,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, composite_items*",peerj-14-20981-s001.xlsx,2688,336,8,1.0,0
pmc,peerj,10.7717/peerj.20599,Nano-scale silicon intervention for improving abiotic stress resilience in rice: mechanistic insights and practical applications.,https://europepmc.org/article/PMC/PMC12880103,PMC12880103,cc-by,no_usable_file,no supplementary-files archive for this PMCID,,,,,,
pmc,peerj,10.7717/peerj.18837,Turkish validation of a resilience scale from older people's perspectives: resilience scale for older adults.,https://europepmc.org/article/PMC/PMC11758914,PMC11758914,cc-by,human_assistance,"QC failed on: dup_id_item, resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",peerj-13-18837-s003.sav,50374,299,89,1.893,0
pmc,peerj,10.7717/peerj.19226,&lt;i&gt;Endozoicomonas&lt;/i&gt; dominance and Vibrionaceae stability underpin resilience in urban coral &lt;i&gt;Madracis auretenra&lt;/i&gt;.,https://europepmc.org/article/PMC/PMC12007501,PMC12007501,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Kingdom', 'Phylum', 'Class', 'Order', 'Family', 'Genus']",peerj-13-19226-s004.csv,,,,,3
pmc,peerj,10.7717/peerj.16274,Parental emotional neglect and academic procrastination: the mediating role of future self-continuity and ego depletion.,https://europepmc.org/article/PMC/PMC10601898,PMC10601898,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",peerj-11-16274-s002.sav,7917,609,13,1.0,0
pmc,screports,10.1038/s41598-024-68591-5,Self-control and bed procrastination as mediators between mindfulness and sleep quality among college students during the COVID-19 pandemic.,https://europepmc.org/article/PMC/PMC11324746,PMC11324746,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-024-65110-4,Temporal discounting predicts procrastination in the real world.,https://europepmc.org/article/PMC/PMC11199680,PMC11199680,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_65110_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-020-75311-2,Brain potentials reveal reduced attention and error-processing during a monetary Go/No-Go task in procrastination.,https://europepmc.org/article/PMC/PMC7661523,PMC7661523,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2020_75311_MOESM1_ESM.pdf,,,,,,
pmc,screports,10.1038/s41598-024-55530-7,"Academic resilience, self-efficacy, and motivation: the role of parenting style.",https://europepmc.org/article/PMC/PMC10918079,PMC10918079,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 41598_2024_55530_MOESM2_ESM.docx; 41598_2024_55530_MOESM1_ESM.docx,,,,,,
pmc,screports,10.1038/s41598-025-90410-8,"Risk perception, travel intentions and self-protective behavior of chronically ill tourists under the protection motivation perspective.",https://europepmc.org/article/PMC/PMC11830102,PMC11830102,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,screports,10.1038/s41598-025-98385-2,Human-generative AI collaboration enhances task performance but undermines human's intrinsic motivation.,https://europepmc.org/article/PMC/PMC12041296,PMC12041296,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
pmc,jofintelligence,10.3390/jintelligence11100193,A Growth Mindset Message Leads Parents to Choose More Challenging Learning Activities.,https://europepmc.org/article/PMC/PMC10607904,PMC10607904,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): jintelligence-11-00193-s001.zip,,,,,,
