"table","section_id","item","item_text","correct_response","section_prompt","instrument","instructions","option_text","resp"
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS5","I often worry about being criticized or rejected in social situations",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Strongly disagree",1
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS5","I often worry about being criticized or rejected in social situations",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Slightly disagree",2
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS5","I often worry about being criticized or rejected in social situations",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Neither agree nor disagree",3
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS5","I often worry about being criticized or rejected in social situations",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Slightly agree",4
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS5","I often worry about being criticized or rejected in social situations",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Strongly agree",5
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS6","I believe that some people want to hurt me deliberately.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Strongly disagree",1
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS6","I believe that some people want to hurt me deliberately.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Slightly disagree",2
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS6","I believe that some people want to hurt me deliberately.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Neither agree nor disagree",3
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS6","I believe that some people want to hurt me deliberately.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Slightly agree",4
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS6","I believe that some people want to hurt me deliberately.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Strongly agree",5
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS7","You should only trust yourself.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Strongly disagree",1
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS7","You should only trust yourself.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Slightly disagree",2
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS7","You should only trust yourself.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Neither agree nor disagree",3
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS7","You should only trust yourself.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Slightly agree",4
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS7","You should only trust yourself.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Strongly agree",5
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS8","Sometimes I think there are hidden insults in things that people say or do.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Strongly disagree",1
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS8","Sometimes I think there are hidden insults in things that people say or do.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Slightly disagree",2
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS8","Sometimes I think there are hidden insults in things that people say or do.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Neither agree nor disagree",3
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS8","Sometimes I think there are hidden insults in things that people say or do.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Slightly agree",4
"alsuhibani_2022_pads_s2","alsuhibani_2022_pads_s2_1","PADS8","Sometimes I think there are hidden insults in things that people say or do.",NA,NA,"Revised Paranoia and Deservedness Scale (PaDS-R), P scale","Items are answered on a 5-point scale ranging from ""Strongly agree"" to ""Strongly disagree"".","Strongly agree",5
