"table","section_id","item","instrument","language","instructions","section_prompt","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM4","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我认为，电子口碑有助于在体育旅行中选择使用社交媒体","I believe that electronic word-of-mouth helps in choosing to use social media for sports tourism.",NA,"非常不赞同","Strongly disagree",1
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM4","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我认为，电子口碑有助于在体育旅行中选择使用社交媒体","I believe that electronic word-of-mouth helps in choosing to use social media for sports tourism.",NA,"不赞同","Disagree",2
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM4","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我认为，电子口碑有助于在体育旅行中选择使用社交媒体","I believe that electronic word-of-mouth helps in choosing to use social media for sports tourism.",NA,"中立","Neutral",3
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM4","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我认为，电子口碑有助于在体育旅行中选择使用社交媒体","I believe that electronic word-of-mouth helps in choosing to use social media for sports tourism.",NA,"赞同","Agree",4
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM4","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我认为，电子口碑有助于在体育旅行中选择使用社交媒体","I believe that electronic word-of-mouth helps in choosing to use social media for sports tourism.",NA,"非常赞同","Strongly agree",5
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM5","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我曾经查阅过社交媒体的电子口碑，并感到满意","I have reviewed electronic word-of-mouth on social media and felt satisfied.",NA,"非常不赞同","Strongly disagree",1
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM5","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我曾经查阅过社交媒体的电子口碑，并感到满意","I have reviewed electronic word-of-mouth on social media and felt satisfied.",NA,"不赞同","Disagree",2
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM5","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我曾经查阅过社交媒体的电子口碑，并感到满意","I have reviewed electronic word-of-mouth on social media and felt satisfied.",NA,"中立","Neutral",3
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM5","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我曾经查阅过社交媒体的电子口碑，并感到满意","I have reviewed electronic word-of-mouth on social media and felt satisfied.",NA,"赞同","Agree",4
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM5","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我曾经查阅过社交媒体的电子口碑，并感到满意","I have reviewed electronic word-of-mouth on social media and felt satisfied.",NA,"非常赞同","Strongly agree",5
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM6","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我认为，在社交媒体中与体育旅行相关的在线评论和建议对我很有帮助","I believe that online reviews and recommendations related to sports tourism on social media are helpful to me.",NA,"非常不赞同","Strongly disagree",1
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM6","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我认为，在社交媒体中与体育旅行相关的在线评论和建议对我很有帮助","I believe that online reviews and recommendations related to sports tourism on social media are helpful to me.",NA,"不赞同","Disagree",2
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM6","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我认为，在社交媒体中与体育旅行相关的在线评论和建议对我很有帮助","I believe that online reviews and recommendations related to sports tourism on social media are helpful to me.",NA,"中立","Neutral",3
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM6","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我认为，在社交媒体中与体育旅行相关的在线评论和建议对我很有帮助","I believe that online reviews and recommendations related to sports tourism on social media are helpful to me.",NA,"赞同","Agree",4
"li_2025_socmedia_ewom","li_2025_socmedia_ewom_1","eWoM6","Electronic word-of-mouth scale (Xu et al., 2024)","Chinese",NA,NA,"我认为，在社交媒体中与体育旅行相关的在线评论和建议对我很有帮助","I believe that online reviews and recommendations related to sports tourism on social media are helpful to me.",NA,"非常赞同","Strongly agree",5
